X,Y,Z,OriginTime,MinWait,NumberSeen,MaxAngle
0.0967633,0.32703,0.55445,0.461859,0.555775,0,0
0.681303,0.903084,0.937209,0.467563,0.537068,0,0
0.729057,0.517575,0.175772,0.552501,0.519324,0,0
0.255293,0.212412,0.957859,0.561672,0.509834,0,0
0.330961,0.0297483,0.134233,0.586714,0.438554,0,0
0.71071,0.853352,0.571199,0.591321,0.449554,0,0
0.220627,0.874675,0.403579,0.594672,0.379338,0,0
0.124992,0.686509,0.149989,0.621602,0.319727,0,0
0.888455,0.00773747,0.997954,0.6456,0.416322,0,0
0.756715,0.907221,0.121323,0.659136,0.286093,0,0
0.138312,0.897734,0.824998,0.673926,0.462081,0,0
0.884735,0.968474,0.310212,0.681014,0.380508,0,0
0.75941,0.616266,0.839241,0.682723,0.290893,0,0
0.44085,0.772107,0.236077,0.684519,0.458659,0,0
0.215554,0.512037,0.219629,0.686498,0.18239,0,0
0.358574,0.682374,0.970321,0.688559,0.528282,0,0
0.864836,0.810666,0.886417,0.689615,0.223436,1,0.00612903
0.60274,0.11727,0.83746,0.690757,0.33555,0,0
0.845223,0.897037,0.356148,0.692647,0.368874,0,0
0.760375,0.242685,0.519551,0.695803,0.39458,0,0
0.824868,0.892055,0.190171,0.697468,0.373058,0,0
0.322746,0.51561,0.995714,0.701306,0.418044,0,0
0.750131,0.628685,0.0106697,0.703518,0.474564,0,0
0.477535,0.224988,0.195571,0.705903,0.333876,0,0
0.526187,0.697304,0.0498388,0.714098,0.321078,0,0
0.595515,0.552042,0.267311,0.715284,0.322433,0,0
0.294217,0.291076,0.318736,0.716675,0.490132,0,0
0.722781,0.0994415,0.23052,0.721523,0.262107,0,0
0.291076,0.651457,0.537238,0.725343,0.237157,0,0
0.100345,0.0296282,0.459528,0.729859,0.216386,0,0
0.196207,0.746215,0.793732,0.729888,0.31969,0,0
0.347379,0.319513,0.0787364,0.735181,0.306225,0,0
0.224486,0.248763,0.408846,0.736092,0.388596,1,0.0390932
0.917758,0.824713,0.546401,0.738553,0.314437,0,0
0.007461,0.95741,0.018752,0.741474,0.361796,0,0
0.333551,0.506314,0.467639,0.743173,0.327656,0,0
0.614349,0.387923,0.55008,0.745226,0.264624,0,0
0.831078,0.838646,0.90717,0.748413,0.164638,2,0.0867471
0.591139,0.0926665,0.0567988,0.75105,0.269577,1,0.0216689
0.135855,0.748176,0.141199,0.755213,0.186115,1,0.139138
0.40062,0.613807,0.743851,0.756462,0.215559,0,0
0.732318,0.0504085,0.195795,0.759051,0.22458,0,0
0.42465,0.22856,0.801539,0.759369,0.397631,0,0
0.304749,0.36158,0.890433,0.760988,0.402435,1,0.0206937
0.944925,0.232595,0.0414857,0.762721,0.347212,0,0
0.986933,0.570396,0.244272,0.768259,0.38201,0,0
0.390035,0.520681,0.689181,0.769911,0.36545,0,0
0.844506,0.777775,0.400981,0.770537,0.453957,0,0
0.293565,0.904689,0.558634,0.771173,0.289252,1,0.0018243
0.508912,0.878845,0.223842,0.773459,0.271195,0,0
0.44999,0.329151,0.542423,0.777142,0.298175,0,0
0.128371,0.135655,0.11131,0.779866,0.357867,1,0.00279642
0.496773,0.262394,0.74211,0.781221,0.386633,0,0
0.560458,0.43477,0.978679,0.781751,0.233539,0,0
0.246042,0.230648,0.572496,0.781849,0.292611,1,0.0989528
0.467065,0.410688,0.454851,0.783514,0.330903,0,0
0.353023,0.603132,0.756889,0.783649,0.188372,0,0
0.777682,0.00149916,0.252454,0.784486,0.206538,0,0
0.390929,0.668251,0.533877,0.786078,0.278109,0,0
0.666266,0.585467,0.760612,0.786896,0.354413,0,0
0.289632,0.727772,0.665538,0.787076,0.241019,0,0
0.456218,0.37145,0.346283,0.787821,0.284927,0,0
0.841595,0.220156,0.00440756,0.791583,0.414373,0,0
0.224657,0.112425,0.522023,0.795818,0.348598,1,0.0407069
0.540689,0.24013,0.486175,0.79585,0.372719,0,0
0.806914,0.465898,0.121853,0.795945,0.275491,1,0.15706
0.995348,0.0656695,0.8221,0.795998,0.196169,0,0
0.247658,0.331501,0.132506,0.796216,0.345742,1,0.0136047
0.162542,0.262849,0.307052,0.796298,0.404817,1,0.0334019
0.00281118,0.174441,0.748143,0.797018,0.293381,1,0.0337713
0.904635,0.914774,0.849823,0.798575,0.275756,1,0.0473274
0.997266,0.0619815,0.77368,0.799552,0.192615,0,0
0.624466,0.649311,0.539154,0.799657,0.351561,0,0
0.748143,0.0729375,0.352974,0.800217,0.35961,0,0
0.245998,0.565732,0.904405,0.8005,0.283724,0,0
0.761173,0.702052,0.510892,0.803663,0.338699,1,0.0306624
0.604748,0.937664,0.796664,0.804658,0.151353,1,0.132347
0.387246,0.149852,0.273216,0.804924,0.248149,1,0.016977
0.830834,0.401088,0.45597,0.805208,0.256812,1,0.0214356
0.768637,0.156063,0.726782,0.807026,0.312836,0,0
