X,Y,Z,OriginTime,MinWait,NumberSeen,MaxAngle
0.338016,0.0958184,0.0118118,0.356534,0.278359,0,0
0.206214,0.287517,0.690841,0.404227,0.21205,0,0
0.796477,0.978431,0.842842,0.43321,0.237634,0,0
0.67157,0.821612,0.673288,0.43597,0.21286,0,0
0.186531,0.093414,0.922896,0.448663,0.218418,0,0
0.358223,0.109378,0.743891,0.450935,0.241358,0,0
0.191959,0.880189,0.534495,0.452252,0.253292,0,0
0.363342,0.836712,0.88986,0.453153,0.167042,0,0
0.660461,0.0088811,0.655746,0.464464,0.194917,0,0
0.224148,0.884614,0.198517,0.473379,0.237389,0,0
0.435035,0.482101,0.5494,0.474661,0.26472,0,0
0.123802,0.21617,0.70706,0.475479,0.184784,0,0
0.517554,0.313087,0.0666977,0.490204,0.259806,0,0
0.0719731,0.106545,0.638392,0.493535,0.202845,0,0
0.240082,0.886261,0.0830491,0.499679,0.219997,0,0
0.700446,0.275231,0.69143,0.499697,0.223316,0,0
0.315819,0.916618,0.912844,0.508174,0.164028,0,0
0.528249,0.886071,0.842419,0.508243,0.218386,0,0
0.503455,0.845515,0.737565,0.51006,0.0791788,0,0
0.940047,0.536105,0.734314,0.517068,0.231095,0,0
0.0104578,0.824422,0.857898,0.52191,0.226305,0,0
0.157265,0.561214,0.227176,0.522112,0.239771,0,0
0.895703,0.734131,0.132346,0.525397,0.157671,0,0
0.167066,0.374232,0.281579,0.525878,0.160781,0,0
0.143422,0.258061,0.44185,0.528407,0.146139,0,0
0.839898,0.971082,0.683906,0.530424,0.192801,0,0
0.950247,0.616775,0.29108,0.530517,0.169894,0,0
0.166537,0.463561,0.387048,0.533759,0.0902288,0,0
0.263886,0.626688,0.0679863,0.535173,0.185484,0,0
0.0593554,0.994299,0.725596,0.536116,0.157727,0,0
0.750946,0.532168,0.24844,0.536127,0.199931,0,0
0.121568,0.692229,0.35489,0.536709,0.228936,0,0
0.149146,0.267754,0.650424,0.537647,0.0786305,1,0.20899
0.753789,0.917801,0.420541,0.538507,0.209538,0,0
0.275853,0.855792,0.381807,0.539647,0.198752,0,0
0.0423367,0.633835,0.185488,0.541756,0.212479,0,0
0.197072,0.170404,0.757929,0.542287,0.1671,1,0.00514474
0.00805687,0.690178,0.990791,0.542869,0.21118,0,0
0.499793,0.830866,0.58075,0.543401,0.216693,0,0
0.911985,0.92848,0.786212,0.547003,0.211185,0,0
0.575294,0.383803,0.234325,0.547177,0.171033,0,0
0.235354,0.199794,0.638244,0.547908,0.140866,1,0.087744
0.584289,0.645065,0.604141,0.550782,0.186028,0,0
0.295744,0.718697,0.717857,0.559069,0.170979,0,0
0.346558,0.231455,0.231564,0.559381,0.184984,0,0
0.353607,0.897455,0.460729,0.560601,0.179126,0,0
0.347509,0.916848,0.184839,0.562443,0.183054,0,0
0.636595,0.319267,0.0927092,0.562996,0.178618,0,0
0.647069,0.251355,0.560867,0.56355,0.148722,0,0
0.895754,0.222439,0.441768,0.564117,0.138627,0,0
0.3365,0.223614,0.323221,0.564369,0.172368,0,0
0.969527,0.000940939,0.0734591,0.564534,0.19978,0,0
0.897971,0.60831,0.873546,0.567149,0.165274,0,0
0.802504,0.234137,0.292241,0.570247,0.1412,0,0
0.0477645,0.939134,0.934149,0.571272,0.213587,0,0
0.696407,0.882954,0.854895,0.574225,0.1914,1,0.00392705
0.0938692,0.798329,0.362774,0.574378,0.159667,0,0
0.560235,0.973648,0.840586,0.574593,0.15333,0,0
0.234959,0.270738,0.461739,0.575355,0.16558,0,0
0.0765776,0.722018,0.782074,0.575362,0.165656,0,0
0.048282,0.908115,0.399354,0.575594,0.104776,0,0
0.984314,0.867869,0.57153,0.577417,0.184739,0,0
0.359172,0.696249,0.100487,0.577876,0.0604334,0,0
0.575902,0.109924,0.183455,0.578945,0.15956,0,0
0.87408,0.967863,0.867602,0.579919,0.0909241,1,0.196526
0.559731,0.495286,0.251901,0.580576,0.205449,0,0
0.417649,0.0382467,0.715025,0.581308,0.0963798,1,0.0857405
0.66472,0.980582,0.477288,0.582461,0.191405,0,0
0.272598,0.538604,0.983609,0.582667,0.157779,0,0
0.303499,0.335481,0.612746,0.582837,0.174384,1,0.0840855
0.422348,0.780525,0.680913,0.582973,0.153009,0,0
0.673494,0.49578,0.978873,0.584265,0.176415,0,0
0.731206,0.585258,0.39346,0.584538,0.180426,0,0
0.196468,0.955499,0.279579,0.584555,0.11291,0,0
0.63037,0.274975,0.181976,0.58675,0.150954,0,0
0.513081,0.858492,0.749954,0.586973,0.00226541,1,0.694369
0.650874,0.647024,0.38183,0.587184,0.134514,0,0
0.614861,0.973288,0.105653,0.58804,0.194432,0,0
0.159928,0.296331,0.858335,0.588863,0.196644,1,0.0152879
0.0240961,0.834417,0.6751,0.589597,0.181338,0,0
0.253898,0.312678,0.973713,0.590029,0.162403,0,0
0.463154,0.224821,0.148505,0.590355,0.0970527,1,0.00888007
0.868607,0.715876,0.590432,0.59134,0.0915847,0,0
0.231687,0.64286,0.998225,0.592072,0.128585,0,0
0.591575,0.855938,0.593782,0.592654,0.157443,1,0.0822608
0.24178,0.858723,0.460806,0.592818,0.112726,1,0.134041
0.795834,0.667313,0.334912,0.593638,0.128143,0,0
0.0567403,0.0319208,0.0734405,0.593885,0.0892727,0,0
0.631366,0.944105,0.937882,0.594071,0.158688,0,0
0.3589,0.39376,0.636289,0.596465,0.117664,0,0
0.9855,0.549206,0.838087,0.596572,0.136388,0,0
0.867241,0.760331,0.0852037,0.596803,0.086264,1,0.0427286
0.977609,0.987856,0.499295,0.597737,0.192512,0,0
0.292505,0.922532,0.506312,0.597854,0.141873,1,0.0730429
0.176848,0.191394,0.250381,0.597878,0.139327,0,0
0.746182,0.674727,0.523519,0.598505,0.113982,0,0
0.5304,0.0212076,0.644362,0.598857,0.132344,1,0.00620306
0.478882,0.00142818,0.351458,0.599082,0.114567,0,0
0.779458,0.827635,0.72178,0.599848,0.154937,1,0.0959166
0.266162,0.554367,0.76317,0.599867,0.14873,0,0
0.135225,0.148486,0.108208,0.600015,0.131105,1,0.01393
0.56266,0.682416,0.84833,0.600019,0.187812,0,0
0.744074,0.0789004,0.93539,0.600127,0.131962,1,0.0352203
0.90428,0.596315,0.043398,0.600261,0.184653,0,0
0.0506932,0.885526,0.0991091,0.600757,0.168633,0,0
0.218268,0.934501,0.460439,0.60101,0.116684,1,0.139292
0.41597,0.616548,0.131762,0.602175,0.104981,0,0
0.730903,0.789651,0.00315049,0.603479,0.155964,0,0
0.863623,0.970156,0.162489,0.603718,0.201894,0,0
0.0472754,0.364748,0.798377,0.604338,0.160771,0,0
0.197925,0.322279,0.276595,0.604916,0.0465907,1,0.0758934
0.92808,0.51667,0.839539,0.605296,0.127664,0,0
0.560611,0.801682,0.370821,0.605909,0.181943,0,0
0.408804,0.0388852,0.818417,0.605976,0.151232,2,0.0888844
0.750163,0.937889,0.97075,0.60675,0.190241,1,0.0556418
0.627934,0.346066,0.337023,0.607133,0.190655,0,0
0.0344881,0.716961,0.621179,0.607571,0.0856263,0,0
0.939834,0.775425,0.533521,0.607803,0.198985,0,0
0.866153,0.235539,0.248694,0.607981,0.135398,0,0
0.56938,0.361238,0.81281,0.608463,0.0838699,0,0
0.644461,0.0342864,0.846971,0.608537,0.148787,1,0.0205569
0.0975639,0.786907,0.606348,0.60914,0.105218,1,0.00989786
0.682955,0.0340251,0.347126,0.609267,0.114655,0,0
0.114703,0.743533,0.54863,0.609818,0.141072,0,0
0.0663459,0.0497079,0.702519,0.609857,0.0839866,2,0.0886414
0.474383,0.941905,0.583945,0.610076,0.170793,0,0
0.0955128,0.116507,0.250176,0.610209,0.181354,0,0
0.423969,0.727204,0.882734,0.610371,0.079487,1,0.0634979
0.511419,0.957817,0.353344,0.61044,0.103209,0,0
0.345098,0.803201,0.911992,0.610797,0.00939751,1,0.643476
0.83476,0.766418,0.589397,0.61089,0.111899,0,0
0.364586,0.683549,0.117552,0.610943,0.0273662,1,0.126621
0.169879,0.476415,0.946615,0.611068,0.197545,0,0
0.923432,0.503438,0.614543,0.611276,0.155846,0,0
0.54665,0.586867,0.501316,0.611406,0.161262,0,0
0.669767,0.0881811,0.357433,0.611842,0.112079,0,0
0.572877,0.0737753,0.470411,0.611994,0.134276,0,0
0.676506,0.694741,0.120968,0.612283,0.136497,0,0
0.320467,0.552877,0.13328,0.613106,0.165294,0,0
0.692576,0.159478,0.586464,0.613452,0.128576,0,0
0.310431,0.157273,0.341988,0.614272,0.121429,0,0
0.994465,0.730708,0.858185,0.614696,0.143745,0,0
0.356161,0.255886,0.824632,0.614902,0.121729,2,0.0115535
0.559193,0.635616,0.261763,0.614918,0.165217,0,0
0.692574,0.129073,0.276332,0.615027,0.15086,0,0
0.376179,0.941739,0.364055,0.61519,0.129759,0,0
0.197694,0.319026,0.297033,0.615314,0.0361928,1,0.0940021
0.973562,0.955436,0.285168,0.615952,0.149532,0,0
0.47555,0.282148,0.475054,0.616237,0.111358,0,0
0.173408,0.471737,0.408991,0.6166,0.00738736,1,0.598645
0.783772,0.311405,0.198886,0.616735,0.161972,0,0
0.0990798,0.350256,0.576923,0.616775,0.183084,1,0.0653583
0.548108,0.329956,0.800603,0.617204,0.0751295,0,0
0.193887,0.30631,0.74233,0.617356,0.00579676,2,0.698409
0.710375,0.293485,0.513176,0.617435,0.152579,0,0
0.179805,0.6005,0.0313195,0.618219,0.136343,0,0
0.584744,0.942645,0.196838,0.618984,0.0694934,0,0
0.0191369,0.90396,0.819262,0.619121,0.129094,1,0.0235266
0.0689666,0.312968,0.704119,0.619327,0.0962035,2,0.133511
0.81905,0.954596,0.459622,0.619584,0.12846,0,0
0.0957419,0.261975,0.0645297,0.620264,0.157646,0,0
0.311842,0.750649,0.65771,0.621089,0.103759,0,0
0.113886,0.904183,0.44258,0.621352,0.111337,1,0.0938057
0.965847,0.780103,0.709706,0.621779,0.156095,0,0
0.607614,0.75944,0.846622,0.622249,0.14849,0,0
0.716376,0.839096,0.951136,0.622524,0.136919,0,0
0.888571,0.197851,0.490015,0.622866,0.0678455,1,0.0188705
0.626552,0.147285,0.350734,0.623339,0.135119,0,0
0.561374,0.331988,0.276364,0.623852,0.0979829,1,0.0312302
0.222331,0.938351,0.711734,0.623995,0.146782,0,0
0.461338,0.722985,0.250538,0.624037,0.150319,0,0
0.00279831,0.302709,0.0705008,0.62413,0.185919,0,0
0.347639,0.393226,0.693783,0.62426,0.103281,1,0.0615014
0.0386166,0.66269,0.784293,0.624801,0.116217,0,0
0.398048,0.652285,0.335398,0.62504,0.132616,0,0
0.630086,0.203416,0.433375,0.625333,0.158896,0,0
0.544714,0.0755112,0.624783,0.625649,0.0993986,1,0.0439244
0.139108,0.464771,0.544438,0.626037,0.075072,0,0
0.545282,0.119443,0.823016,0.626595,0.0989002,0,0
0.442467,0.825947,0.105439,0.626959,0.14276,0,0
0.563025,0.463594,0.388572,0.627257,0.130779,0,0
0.679275,0.776139,0.70925,0.627752,0.0210785,1,0.569795
0.904296,0.0492201,0.943505,0.627836,0.161644,1,0.0473892
0.49959,0.15409,0.644074,0.628459,0.133231,0,0
0.140721,0.35795,0.792274,0.628546,0.164872,1,0.151196
0.503447,0.106185,0.0610042,0.628765,0.128475,1,0.143624
0.700038,0.132678,0.641706,0.628838,0.116009,1,0.0643512
0.026276,0.3271,0.532353,0.629151,0.127122,0,0
0.725843,0.709292,0.681256,0.629669,0.143165,1,0.137402
0.433406,0.622807,0.823804,0.62971,0.127702,0,0
0.00532414,0.507282,0.53644,0.629724,0.0749472,0,0
0.999062,0.706038,0.624275,0.63002,0.0631774,0,0
0.440633,0.840801,0.997233,0.63032,0.12513,1,0.0846262
0.829038,0.613845,0.843742,0.630613,0.113743,0,0
0.573126,0.3196,0.228744,0.631319,0.086891,1,0.0762288
0.360347,0.0218744,0.659035,0.63171,0.138341,1,0.120713
0.00787641,0.384902,0.739696,0.631889,0.13322,1,0.00151273
0.959698,0.24307,0.837848,0.632143,0.135185,0,0
0.171647,0.451565,0.856456,0.632445,0.140936,0,0
0.0626239,0.357014,0.709207,0.632575,0.0829557,2,0.105509
0.822193,0.901742,0.554553,0.632752,0.121842,0,0
0.600504,0.625728,0.902295,0.633402,0.117332,0,0
0.0054998,0.8933,0.299771,0.633802,0.100701,0,0
0.0169578,0.929136,0.396779,0.633899,0.0464716,1,0.135491
0.649837,0.542422,0.568196,0.633904,0.134538,0,0
0.290585,0.10482,0.961354,0.633918,0.00097517,2,0.743018
0.207903,0.34803,0.247114,0.634054,0.0649422,1,0.204403
0.208235,0.914541,0.269127,0.634863,0.0626024,2,0.265437
0.906284,0.462242,0.705852,0.63503,0.061662,1,0.092686
0.87277,0.801509,0.0212384,0.635387,0.133256,0,0
0.100438,0.251635,0.425877,0.635472,0.039074,1,0.328065
0.940017,0.838634,0.948565,0.635863,0.0632452,0,0
0.571447,0.243806,0.637619,0.636433,0.161348,0,0
0.446613,0.669008,0.757475,0.636516,0.138511,0,0
0.568286,0.917852,0.190826,0.636531,0.0519468,0,0
0.0282558,0.859241,0.48564,0.636781,0.158473,1,0.0180276
0.492005,0.245467,0.15851,0.637013,0.0503947,3,0.066438
0.830932,0.863014,0.509762,0.637019,0.117575,0,0
0.0495887,0.290117,0.926462,0.637428,0.125937,0,0
0.158319,0.981821,0.665534,0.63748,0.161901,1,0.023666
0.459437,0.419651,0.928243,0.637692,0.138478,0,0
0.660475,0.0544082,0.241159,0.638194,0.16553,0,0
0.485389,0.160308,0.546614,0.638458,0.130411,0,0
0.681924,0.261374,0.895359,0.638708,0.117038,0,0
0.478378,0.732735,0.181819,0.638802,0.135554,0,0
0.304438,0.837782,0.00293485,0.638993,0.15759,4,0.114386
0.634688,0.029222,0.698394,0.639008,0.0203723,1,0.560745
0.735037,0.622904,0.939315,0.639155,0.14163,0,0
0.819505,0.0795567,0.907395,0.639494,0.141184,1,0.17215
0.601289,0.114175,0.917025,0.640275,0.155317,1,0.00296305
0.402507,0.134121,0.210391,0.640284,0.110029,1,0.0841804
0.375712,0.498115,0.482394,0.640444,0.0989376,1,0.205875
0.885719,0.86322,0.222308,0.640933,0.113926,0,0
0.5354,0.910977,0.254397,0.641398,0.0950461,0,0
0.0615943,0.547315,0.983317,0.641487,0.132832,0,0
0.00591379,0.441237,0.557316,0.641557,0.13262,0,0
0.638399,0.606942,0.415166,0.641792,0.079907,1,0.00467303
0.80396,0.32911,0.845364,0.641944,0.0777157,0,0
0.290151,0.906931,0.610345,0.642053,0.148803,1,0.123843
0.395151,0.198346,0.394258,0.642465,0.136626,0,0
0.384019,0.878545,0.820334,0.642614,0.0727363,2,0.315668
0.809221,0.264843,0.510557,0.642816,0.174034,0,0
0.642738,0.214828,0.182394,0.643033,0.0946717,0,0
0.994389,0.568689,0.109157,0.643181,0.0870319,0,0
0.574984,0.87927,0.477586,0.643183,0.152592,0,0
0.225647,0.105539,0.389062,0.643332,0.187069,0,0
0.959096,0.0585692,0.669631,0.643533,0.105411,1,0.0462876
0.180513,0.51357,0.720629,0.643567,0.16131,1,0.0107737
0.319705,0.435264,0.101839,0.643793,0.167704,0,0
0.417452,0.971209,0.845808,0.644026,0.128013,4,0.0733891
0.67795,0.156879,0.96278,0.644399,0.120496,0,0
0.160601,0.692523,0.275391,0.644766,0.123101,1,0.0550226
0.33403,0.363804,0.927331,0.644919,0.177406,1,0.00655657
0.107024,0.121463,0.817254,0.64598,0.0813335,3,0.114969
0.968615,0.139288,0.00358049,0.646056,0.0951033,0,0
0.900538,0.0129322,0.525152,0.646205,0.145912,0,0
0.767146,0.713357,0.952059,0.646407,0.146621,0,0
0.315567,0.645703,0.403787,0.646783,0.147024,0,0
0.298522,0.852931,0.557833,0.646836,0.127594,1,0.182628
0.595903,0.0399946,0.366455,0.646911,0.0727813,0,0
0.338532,0.761923,0.0207004,0.647265,0.126298,1,0.0677245
0.889365,0.393894,0.466592,0.64763,0.201745,0,0
0.500818,0.307284,0.540191,0.647812,0.0796209,0,0
