X,Y,Z,OriginTime,MinWait,NumberSeen,MaxAngle
0.139748,0.264673,0.581587,0.224629,0.185861,0,0
0.595935,0.835989,0.748882,0.264685,0.134024,0,0
0.640748,0.562398,0.393159,0.297064,0.124768,0,0
0.786276,0.867357,0.975944,0.3122,0.105478,0,0
0.483646,0.445511,0.499986,0.323541,0.0982914,0,0
0.97991,0.657364,0.920631,0.326232,0.11324,0,0
0.919111,0.823953,0.348661,0.329124,0.0934907,0,0
0.263097,0.318169,0.86446,0.33403,0.0487966,0,0
0.923685,0.0144262,0.852778,0.33759,0.0762441,0,0
0.635674,0.954372,0.920622,0.340639,0.068193,0,0
0.550138,0.00583062,0.475755,0.343357,0.0828386,0,0
0.878211,0.975065,0.353271,0.359488,0.0631267,0,0
0.649794,0.89861,0.496003,0.361258,0.0634716,0,0
0.351665,0.0852168,0.234752,0.361806,0.0511713,0,0
0.0854206,0.17245,0.231488,0.362181,0.07999,0,0
0.496472,0.226559,0.980887,0.362499,0.0605565,0,0
0.868887,0.967364,0.150238,0.36654,0.0393978,0,0
0.212153,0.297963,0.829386,0.366556,0.0162711,0,0
0.221389,0.992288,0.43502,0.366635,0.0614334,0,0
0.438879,0.83841,0.529142,0.368847,0.0829728,0,0
0.41623,0.632107,0.876788,0.369057,0.0927082,0,0
0.667693,0.287684,0.449441,0.370835,0.0964798,0,0
0.795954,0.0538072,0.31804,0.371893,0.0533958,0,0
0.718286,0.0543788,0.0949158,0.374737,0.084656,0,0
0.0345639,0.465623,0.793814,0.37597,0.0796393,0,0
0.0396232,0.342292,0.958361,0.376327,0.0772173,0,0
0.978985,0.40428,0.273202,0.376329,0.0931706,0,0
0.788954,0.432353,0.511771,0.380255,0.0615491,0,0
0.394125,0.962666,0.866287,0.380946,0.0746831,0,0
0.818825,0.00617313,0.838625,0.383946,0.0298883,0,0
0.627029,0.916216,0.630272,0.386201,0.0125079,0,0
0.455072,0.960119,0.0170774,0.387297,0.0781557,0,0
0.00482678,0.324488,0.737791,0.387602,0.0259622,0,0
0.162238,0.500815,0.0965943,0.39037,0.044991,0,0
0.0395949,0.879579,0.342383,0.391412,0.0352827,0,0
0.872374,0.00935337,0.120116,0.393541,0.0123965,0,0
0.287676,0.463138,0.600011,0.396132,0.0383557,0,0
0.171136,0.672985,0.620618,0.397199,0.0878404,0,0
0.971472,0.633915,0.190523,0.397925,0.0602928,0,0
0.214905,0.44498,0.654623,0.39829,0.0174451,0,0
0.186873,0.571211,0.0641019,0.399,0.0363614,0,0
0.334651,0.680396,0.754241,0.39954,0.0410772,0,0
0.15065,0.957531,0.478218,0.399624,0.0284453,0,0
0.761762,0.423528,0.720743,0.400588,0.04162,0,0
0.2561,0.621952,0.807655,0.400611,0.0552293,0,0
0.635104,0.880036,0.412256,0.40117,0.0235599,0,0
0.204375,0.587466,0.954508,0.40141,0.0548781,0,0
0.773323,0.504099,0.72314,0.402396,0.0398116,0,0
0.10719,0.244976,0.909845,0.40274,0.0508045,0,0
0.649797,0.823848,0.245468,0.402842,0.0604316,0,0
0.180594,0.113372,0.0944834,0.404066,0.0675427,0,0
0.985268,0.787356,0.992284,0.404183,0.0352886,0,0
0.311988,0.742736,0.793898,0.404411,0.0362059,0,0
0.539758,0.237597,0.103925,0.405251,0.0440724,0,0
0.406673,0.0722239,0.246998,0.406315,0.00666205,0,0
0.717892,0.606798,0.781349,0.406706,0.0490627,0,0
0.303782,0.271469,0.490547,0.408623,0.00186652,0,0
0.712583,0.521352,0.132592,0.409098,0.0517516,0,0
0.895217,0.499006,0.0247221,0.409687,0.0620577,0,0
0.3767,0.453669,0.0147549,0.410689,0.0530157,0,0
0.0435533,0.876408,0.664702,0.410979,0.0758084,0,0
0.449222,0.26305,0.475932,0.411518,0.0496274,0,0
0.464561,0.788458,0.856385,0.411658,0.0146542,0,0
0.720201,0.261689,0.870124,0.412146,0.0715102,0,0
0.583263,0.069459,0.345731,0.41259,0.0396335,0,0
0.470738,0.201562,0.920615,0.413471,0.00958478,0,0
0.772883,0.937211,0.736142,0.413495,0.0277207,0,0
0.813842,0.636763,0.712952,0.413756,0.0572664,0,0
0.460855,0.925643,0.76774,0.414561,0.00667073,0,0
0.199671,0.889546,0.929024,0.414792,0.0687292,0,0
0.558276,0.745553,0.988625,0.414926,0.0177563,0,0
0.918484,0.824191,0.608338,0.415811,0.0709768,0,0
0.411293,0.382005,0.424547,0.416645,0.0146017,0,0
0.809651,0.0877515,0.963877,0.417299,0.0458137,0,0
0.532803,0.73545,0.971087,0.417904,0.0147775,0,0
0.713261,0.490899,0.0452751,0.420124,0.0407259,0,0
0.626754,0.169965,0.279548,0.421877,0.0593351,0,0
0.785694,0.986902,0.909053,0.422388,0.0134002,0,0
0.53254,0.795317,0.178888,0.422848,0.0397646,0,0
0.382585,0.463927,0.670807,0.424125,0.0452074,0,0
0.172802,0.671518,0.911616,0.424291,0.0383125,0,0
0.733955,0.22106,0.747917,0.425651,0.0553531,0,0
0.79949,0.140343,0.710814,0.425963,0.0550403,0,0
0.364423,0.13472,0.92517,0.426388,0.0531666,0,0
0.767517,0.926338,0.855427,0.427415,0.0101325,0,0
0.950548,0.276811,0.810589,0.428571,0.0307959,0,0
0.863085,0.314841,0.0319892,0.428699,0.0518516,0,0
0.0616172,0.0861191,0.254413,0.42972,0.0124506,0,0
0.874321,0.604615,0.260766,0.43001,0.0456641,0,0
0.260635,0.543594,0.137268,0.430152,0.0374815,0,0
0.0764716,0.92533,0.974436,0.430382,0.0468088,0,0
0.771033,0.431041,0.441284,0.430611,0.0111925,0,0
0.557073,0.820978,0.241007,0.430829,0.0317834,0,0
0.659391,0.622159,0.739629,0.431354,0.0244145,0,0
0.0136575,0.765112,0.471333,0.431703,0.0315503,0,0
0.141919,0.531236,0.339933,0.431937,0.0525175,0,0
0.645493,0.423984,0.0324782,0.431964,0.0421267,0,0
0.0933264,0.35999,0.317601,0.432261,0.0372391,0,0
0.231868,0.774851,0.402106,0.432489,0.0542461,0,0
0.945946,0.623624,0.690493,0.43272,0.0578393,0,0
0.426783,0.996692,0.133285,0.434003,0.039181,0,0
0.111226,0.749065,0.271038,0.434044,0.0577008,0,0
0.513997,0.749886,0.427675,0.435245,0.0438968,0,0
0.449094,0.680841,0.704029,0.436461,0.0232503,0,0
0.442344,0.268163,0.381969,0.43705,0.0344105,0,0
0.321304,0.869557,0.18787,0.437838,0.048198,0,0
0.895149,0.767461,0.23424,0.438489,0.0102364,0,0
0.85466,0.0227486,0.609871,0.439857,0.0733475,0,0
0.928387,0.681942,0.56813,0.440111,0.0471075,0,0
0.347145,0.789765,0.65246,0.440634,0.0447114,0,0
0.860352,0.749657,0.0136696,0.441246,0.00752538,0,0
0.833527,0.725699,0.92023,0.441341,0.0151219,0,0
0.0518989,0.630837,0.737813,0.441827,0.0279405,0,0
0.316775,0.798392,0.357185,0.442081,0.0446542,0,0
0.348572,0.385641,0.0177729,0.443044,0.0206599,0,0
