X,Y,Z,OriginTime,MinWait,NumberSeen,MaxAngle
0.262187,0.796441,0.52502,0.368403,0.206111,0,0
0.143868,0.156901,0.790716,0.378859,0.290653,0,0
0.178077,0.443775,0.445467,0.381811,0.280699,0,0
0.83312,0.577167,0.608807,0.384285,0.120766,0,0
0.910289,0.159042,0.863512,0.390833,0.226979,0,0
0.0566711,0.0603026,0.55378,0.4031,0.254032,0,0
0.861717,0.56963,0.648097,0.42911,0.075941,0,0
0.371071,0.502664,0.341841,0.4296,0.252275,0,0
0.843515,0.971591,0.727957,0.447665,0.177528,0,0
0.677767,0.816549,0.544435,0.453909,0.19062,0,0
0.676374,0.533862,0.294029,0.463625,0.195972,0,0
0.856554,0.617821,0.268028,0.46729,0.17737,0,0
0.943166,0.908727,0.688609,0.470709,0.236917,0,0
0.281446,0.944679,0.49262,0.471125,0.173335,0,0
0.72506,0.868961,0.412689,0.47412,0.250493,0,0
0.0991387,0.683061,0.123574,0.475919,0.24821,0,0
0.0324713,0.495986,0.953006,0.476299,0.224883,0,0
0.448567,0.695408,0.558962,0.477221,0.186136,0,0
0.0210335,0.0419818,0.662915,0.482854,0.192641,0,0
0.511978,0.36227,0.876277,0.488007,0.229655,0,0
0.234631,0.592416,0.915068,0.488975,0.252412,0,0
0.53932,0.460375,0.99559,0.490145,0.210287,0,0
0.190967,0.790392,0.535916,0.49142,0.0830947,1,0.17536
0.827274,0.595003,0.695789,0.492639,0.0963697,1,0.0544171
0.525383,0.993368,0.113936,0.495578,0.243617,0,0
0.549357,0.750812,0.226213,0.497212,0.222692,0,0
0.902449,0.431905,0.826279,0.499278,0.197153,0,0
0.8707,0.889201,0.588588,0.503172,0.222345,0,0
0.115972,0.400317,0.789021,0.50351,0.181785,0,0
0.0430992,0.337425,0.938245,0.504477,0.213169,0,0
0.771943,0.712032,0.349254,0.504925,0.224032,0,0
0.773195,0.681152,0.519768,0.506074,0.175598,0,0
0.941843,0.147253,0.107348,0.506524,0.234661,0,0
0.971804,0.959689,0.781066,0.509016,0.199621,0,0
0.411449,0.0810233,0.820291,0.511472,0.22116,0,0
0.689727,0.954439,0.927858,0.514224,0.0869672,0,0
0.636223,0.0705662,0.3198,0.51464,0.117545,0,0
0.482506,0.950935,0.491116,0.516719,0.260975,0,0
0.37135,0.828249,0.449892,0.516749,0.1502,1,0.0221321
0.0842073,0.0958529,0.933208,0.517208,0.239636,0,0
0.902694,0.579872,0.690224,0.51938,0.074174,2,0.128305
0.989367,0.721442,0.0922256,0.521123,0.209986,0,0
0.0713796,0.2844,0.142175,0.524751,0.111128,0,0
0.749507,0.23534,0.88527,0.529518,0.190659,0,0
0.407802,0.933302,0.842267,0.530487,0.232142,0,0
0.988604,0.25859,0.770938,0.531206,0.132766,0,0
0.873713,0.810376,0.0250903,0.532046,0.136197,0,0
0.71504,0.858809,0.937248,0.5331,0.172328,0,0
0.931457,0.287805,0.80512,0.533721,0.115814,0,0
0.0413058,0.515944,0.443874,0.534154,0.126315,0,0
0.846763,0.129447,0.909212,0.536097,0.0946993,1,0.184061
0.280772,0.4493,0.776595,0.536324,0.254856,0,0
0.569328,0.0462146,0.350602,0.536621,0.144145,0,0
0.00052815,0.293624,0.160791,0.536811,0.141639,0,0
0.0756826,0.548693,0.484363,0.537188,0.123281,1,0.00610301
0.376775,0.449048,0.880558,0.540244,0.191522,0,0
0.114841,0.786622,0.589212,0.540719,0.124947,1,0.0175367
0.994581,0.402297,0.213186,0.541209,0.190794,0,0
0.951255,0.122428,0.915643,0.541831,0.0759809,1,0.24841
0.360544,0.983745,0.967583,0.543107,0.176822,0,0
0.947053,0.767298,0.608043,0.543612,0.155868,0,0
0.459248,0.160727,0.724424,0.544492,0.230604,0,0
0.234905,0.857192,0.402853,0.544866,0.185831,1,0.0670611
0.122151,0.36235,0.300444,0.547276,0.15476,0,0
0.179835,0.989115,0.0990531,0.548231,0.181441,0,0
0.930012,0.794597,0.950884,0.55125,0.114633,0,0
0.321135,0.401469,0.507724,0.551395,0.163576,1,0.0122667
0.330982,0.333794,0.235559,0.55409,0.156161,0,0
0.660792,0.958346,0.944019,0.554672,0.0465196,1,0.0530084
0.114673,0.800009,0.772004,0.555462,0.169196,0,0
0.442233,0.620334,0.373111,0.556047,0.118017,0,0
0.165462,0.775292,0.419196,0.557174,0.14192,1,0.0756484
0.767648,0.606406,0.521718,0.557362,0.12431,1,0.133562
0.975652,0.549428,0.525997,0.557508,0.154809,1,0.0090686
0.821246,0.654132,0.226105,0.559042,0.085618,1,0.0988815
0.169117,0.563156,0.774812,0.559698,0.202637,0,0
