X,Y,Z,OriginTime,MinWait,NumberSeen,MaxAngle
0.815323,0.232827,0.560758,0.360841,0.286792,0,0
0.913953,0.827787,0.0281886,0.402787,0.181001,0,0
0.250278,0.387597,0.882488,0.41258,0.226841,0,0
0.89157,0.486856,0.917498,0.417775,0.181082,0,0
0.278766,0.48485,0.517462,0.41819,0.21855,0,0
0.996286,0.256304,0.102294,0.421056,0.236344,0,0
0.891792,0.232919,0.78573,0.42205,0.218736,0,0
0.248206,0.135364,0.719399,0.426491,0.16822,0,0
0.652581,0.358816,0.436148,0.428474,0.15491,0,0
0.634242,0.402854,0.495712,0.433046,0.150338,0,0
0.40009,0.405421,0.310677,0.438181,0.26348,0,0
0.0177039,0.0753195,0.391052,0.439233,0.191538,0,0
0.0919021,0.689353,0.701752,0.440966,0.18037,0,0
0.514059,0.525788,0.15856,0.448117,0.202528,0,0
0.390534,0.845537,0.680887,0.448269,0.200594,0,0
0.426599,0.489056,0.129425,0.456236,0.194409,0,0
0.928629,0.0098381,0.243279,0.457897,0.199486,0,0
0.609559,0.182746,0.54464,0.463058,0.233172,0,0
0.165976,0.646415,0.990013,0.463406,0.116646,0,0
0.882188,0.523323,0.172375,0.466255,0.0782367,0,0
0.92178,0.477664,0.765294,0.466512,0.0849371,0,0
0.803387,0.256103,0.741579,0.467148,0.159451,0,0
0.829214,0.444955,0.89818,0.469655,0.129201,0,0
0.695232,0.48921,0.00980211,0.470826,0.124275,0,0
0.235825,0.741276,0.414293,0.471314,0.145994,0,0
0.925843,0.444465,0.742466,0.47441,0.0770385,0,0
0.414622,0.348667,0.696411,0.475494,0.174857,0,0
0.866295,0.580174,0.34101,0.476598,0.188774,0,0
0.0147936,0.852975,0.8678,0.476819,0.229255,0,0
0.431301,0.156572,0.844777,0.477136,0.187519,0,0
0.858089,0.108907,0.0376586,0.47745,0.138617,0,0
0.170514,0.493294,0.069091,0.477454,0.208791,0,0
0.196046,0.354061,0.0680493,0.477944,0.126998,0,0
0.327,0.416537,0.780465,0.480237,0.201929,0,0
0.128601,0.077944,0.828873,0.481442,0.195051,0,0
0.449601,0.843703,0.610709,0.482474,0.166389,0,0
0.57776,0.565092,0.57392,0.483722,0.203733,0,0
0.970148,0.872441,0.609262,0.485267,0.104507,0,0
0.408011,0.219151,0.144111,0.48597,0.169617,0,0
0.894526,0.58777,0.682713,0.487589,0.213119,0,0
0.739998,0.065907,0.670514,0.487712,0.172156,0,0
0.345169,0.59622,0.0250298,0.487769,0.183825,0,0
0.0486286,0.274101,0.0159019,0.488632,0.170429,0,0
0.840684,0.181743,0.993045,0.489078,0.127332,0,0
0.112385,0.343998,0.223887,0.48929,0.131682,0,0
0.572661,0.419591,0.234869,0.489672,0.099311,0,0
0.275414,0.665212,0.697079,0.489745,0.180343,0,0
0.219632,0.514401,0.365689,0.491772,0.108966,0,0
0.86894,0.726814,0.201262,0.493397,0.0981508,0,0
0.728855,0.939987,0.538065,0.494097,0.110351,0,0
0.531191,0.496367,0.731113,0.494496,0.142985,0,0
0.989836,0.886615,0.566004,0.495895,0.0938785,0,0
0.946538,0.0694596,0.88444,0.496222,0.193361,0,0
0.660851,0.395652,0.349048,0.496503,0.155846,0,0
0.351369,0.516395,0.645641,0.497675,0.202975,0,0
0.690458,0.0293399,0.883703,0.497694,0.148429,0,0
0.436642,0.524803,0.298308,0.498519,0.177275,0,0
0.535343,0.776546,0.305685,0.498784,0.170075,0,0
0.394227,0.766662,0.340206,0.498868,0.201526,0,0
0.691931,0.744523,0.922448,0.499774,0.201767,0,0
0.375565,0.0199019,0.62615,0.499995,0.220586,0,0
0.0492422,0.43734,0.887567,0.500133,0.189121,0,0
0.0838202,0.63432,0.989371,0.501544,0.0967755,0,0
0.0554963,0.357704,0.990671,0.503471,0.167773,0,0
0.705319,0.719027,0.102653,0.503652,0.0900145,0,0
0.826668,0.177073,0.762383,0.503882,0.136903,0,0
0.640388,0.187269,0.763029,0.504926,0.20489,0,0
0.86082,0.53852,0.185177,0.506012,0.0384798,1,0.0906281
0.295079,0.0671495,0.53677,0.506123,0.165188,0,0
0.622035,0.49995,0.514604,0.506329,0.162693,0,0
0.0162167,0.388042,0.612848,0.506438,0.131587,0,0
0.727383,0.119637,0.938652,0.507149,0.204152,0,0
0.979641,0.520851,0.637366,0.507509,0.151845,0,0
0.458832,0.477218,0.596077,0.509043,0.231316,0,0
0.405416,0.906723,0.585419,0.509261,0.148636,0,0
0.78667,0.969033,0.297373,0.50927,0.176062,0,0
0.52275,0.442514,0.690873,0.509447,0.128035,0,0
0.365561,0.0122493,0.200301,0.509877,0.0964466,0,0
0.0461358,0.00640796,0.362599,0.510273,0.102877,0,0
0.337015,0.98957,0.33337,0.510919,0.224219,0,0
0.512575,0.763748,0.129821,0.511173,0.102172,0,0
0.757685,0.379465,0.443444,0.511496,0.173213,0,0
0.413597,0.840515,0.0222557,0.51209,0.166876,0,0
0.441129,0.296732,0.644357,0.512555,0.137796,0,0
0.418954,0.970507,0.0939092,0.51512,0.153968,0,0
0.567984,0.0488118,0.954562,0.516104,0.100885,0,0
0.112092,0.80558,0.944908,0.516799,0.173555,0,0
0.0668389,0.512283,0.313633,0.517759,0.122104,0,0
0.381264,0.492119,0.968209,0.51796,0.161361,0,0
0.99476,0.195028,0.588919,0.51872,0.195263,0,0
0.310156,0.547257,0.564355,0.518743,0.117998,1,0.0487759
