X,Y,Z,OriginTime,MinWait,NumberSeen,MaxAngle
0.623924,0.515689,0.415436,0.368568,0.205864,0,0
0.375727,0.156039,0.94443,0.384447,0.325871,0,0
0.300825,0.0349837,0.854531,0.4041,0.316848,0,0
0.698055,0.398177,0.935654,0.425558,0.307887,0,0
0.512039,0.348506,0.728499,0.426873,0.29852,0,0
0.537659,0.522651,0.324857,0.426966,0.213049,0,0
0.152948,0.806303,0.0084678,0.427384,0.331133,0,0
0.292372,0.280178,0.816434,0.42782,0.342537,0,0
0.207383,0.793736,0.762884,0.442481,0.191131,0,0
0.3116,0.145632,0.97926,0.446478,0.261487,0,0
0.468188,0.113609,0.596023,0.449407,0.309751,0,0
0.904683,0.715107,0.74698,0.451156,0.290839,0,0
0.018649,0.910237,0.845398,0.451239,0.236057,0,0
0.659559,0.368034,0.125367,0.451534,0.197095,0,0
0.1914,0.611971,0.584654,0.451917,0.261035,0,0
0.469102,0.560575,0.684927,0.454631,0.277105,0,0
0.202358,0.230255,0.713243,0.456361,0.219581,0,0
0.467354,0.0991397,0.295458,0.460301,0.321516,0,0
0.675418,0.892826,0.281157,0.463011,0.298787,0,0
0.640621,0.875022,0.0605868,0.464634,0.295456,0,0
0.664712,0.408557,0.386243,0.464945,0.153588,0,0
0.156272,0.922489,0.781403,0.468526,0.267258,0,0
0.375969,0.378768,0.0589102,0.471623,0.296791,0,0
0.450934,0.275725,0.879694,0.4749,0.190464,0,0
0.779552,0.781821,0.399062,0.476771,0.269233,0,0
0.850941,0.32341,0.652568,0.47743,0.243898,0,0
0.30735,0.640789,0.688095,0.478654,0.303217,0,0
0.651895,0.403223,0.153735,0.478967,0.169662,0,0
0.946628,0.413242,0.791972,0.480277,0.343406,0,0
0.781556,0.302508,0.771669,0.481705,0.306224,0,0
0.302396,0.734092,0.1784,0.481792,0.314187,0,0
0.993547,0.705073,0.714245,0.483886,0.288781,0,0
0.714642,0.831895,0.866355,0.486554,0.246914,0,0
0.195876,0.577782,0.372178,0.487169,0.294879,0,0
0.70254,0.139701,0.97157,0.489217,0.202683,0,0
0.467755,0.29203,0.547284,0.490352,0.299722,0,0
0.516024,0.672477,0.795996,0.490363,0.278914,0,0
0.293946,0.904525,0.889767,0.490714,0.279502,0,0
0.0385586,0.565308,0.109703,0.493691,0.164644,0,0
0.387857,0.0702078,0.0237237,0.496682,0.296695,0,0
0.693208,0.251119,0.959476,0.496937,0.247263,0,0
0.51737,0.805451,0.0628373,0.49809,0.251235,0,0
0.90408,0.117249,0.00236992,0.498293,0.23302,0,0
0.556315,0.178197,0.108515,0.498397,0.171355,0,0
0.0855084,0.24509,0.397419,0.498423,0.243854,0,0
0.735654,0.397211,0.283021,0.498536,0.124177,0,0
0.489559,0.677745,0.340547,0.498934,0.225722,0,0
0.0151665,0.583152,0.503648,0.500969,0.299271,0,0
0.368389,0.771692,0.625081,0.501052,0.228497,0,0
0.796942,0.842057,0.264886,0.501318,0.254242,0,0
0.384038,0.35654,0.471165,0.501515,0.254734,0,0
0.0214772,0.428942,0.838709,0.502231,0.24871,0,0
0.326859,0.997804,0.139904,0.504207,0.242127,0,0
0.178508,0.889045,0.191935,0.504538,0.248377,0,0
0.626475,0.257737,0.74789,0.505538,0.273675,0,0
0.591208,0.285093,0.174878,0.505853,0.251263,0,0
0.568502,0.153364,0.290567,0.507748,0.236592,0,0
0.851513,0.187413,0.0395973,0.508349,0.26453,0,0
0.675675,0.741746,0.142959,0.509269,0.289176,0,0
0.806879,0.0129975,0.339584,0.510228,0.236473,0,0
0.853239,0.0366112,0.312016,0.512138,0.234563,0,0
0.322516,0.329108,0.752411,0.512221,0.196794,0,0
0.938027,0.358823,0.304253,0.512871,0.222126,0,0
0.635309,0.6236,0.230896,0.513191,0.263705,0,0
0.914336,0.123345,0.791092,0.515119,0.239587,0,0
