X,Y,Z,OriginTime,MinWait,NumberSeen,MaxAngle
0.996958,0.375375,0.516049,0.386407,0.299229,0,0
0.96906,0.934291,0.19636,0.398826,0.291843,0,0
0.604743,0.664377,0.365374,0.447115,0.256025,0,0
0.716167,0.652434,0.948262,0.452938,0.169932,0,0
0.249998,0.685703,0.472167,0.462391,0.190621,0,0
0.0128871,0.421379,0.340985,0.484691,0.223865,0,0
0.629704,0.315236,0.985165,0.499109,0.192685,0,0
0.993179,0.689801,0.706525,0.500279,0.217454,0,0
0.928742,0.619953,0.275723,0.50944,0.25046,0,0
0.0698917,0.943027,0.356109,0.513223,0.259884,0,0
0.648606,0.359488,0.0642374,0.514227,0.177567,0,0
0.425677,0.920472,0.79999,0.515804,0.217284,0,0
0.27196,0.800841,0.971307,0.517838,0.227918,0,0
0.568532,0.510911,0.345878,0.518668,0.225011,0,0
0.412522,0.392984,0.485873,0.521699,0.195394,0,0
0.701467,0.481837,0.313851,0.526206,0.160096,0,0
0.232749,0.457557,0.823297,0.526216,0.187317,0,0
0.203271,0.300913,0.499877,0.531517,0.262946,0,0
0.317708,0.450882,0.950737,0.531757,0.158148,0,0
0.235531,0.962121,0.703845,0.535253,0.207639,0,0
0.998292,0.220754,0.361427,0.53657,0.243778,0,0
0.485358,0.97671,0.040809,0.540287,0.177546,0,0
0.405488,0.217602,0.133227,0.542313,0.246363,0,0
0.515808,0.400581,0.124422,0.542864,0.171975,0,0
0.90396,0.0396109,0.737257,0.54302,0.232082,0,0
0.112421,0.206116,0.785988,0.543623,0.138851,0,0
0.216007,0.633012,0.512576,0.545249,0.107763,1,0.02769
0.110918,0.997815,0.821131,0.548344,0.156372,0,0
0.837585,0.150216,0.414198,0.548657,0.19042,0,0
0.307595,0.307281,0.689101,0.553196,0.245868,0,0
0.66376,0.00094991,0.138559,0.553628,0.185278,0,0
0.224487,0.714959,0.295851,0.554054,0.213486,0,0
0.230489,0.501308,0.165281,0.554356,0.166324,0,0
0.0512603,0.102742,0.144557,0.557094,0.190939,0,0
0.00324402,0.856309,0.12952,0.557971,0.0862218,1,0.117552
0.551126,0.102271,0.438325,0.561264,0.270188,0,0
0.935318,0.714067,0.418708,0.564477,0.174002,0,0
0.172095,0.276308,0.657077,0.566174,0.189964,0,0
0.159579,0.449534,0.0811392,0.570288,0.155614,0,0
0.581022,0.972829,0.200224,0.572402,0.162529,0,0
0.696818,0.987129,0.225915,0.574131,0.178586,0,0
0.528716,0.0578884,0.280187,0.574169,0.215767,0,0
0.680081,0.223393,0.53546,0.577418,0.217441,0,0
0.911616,0.431732,0.915553,0.577527,0.202508,0,0
0.082117,0.329241,0.547456,0.577597,0.108039,1,0.219444
0.0285876,0.907893,0.0728829,0.578669,0.089926,1,0.0720777
0.437318,0.500993,0.174982,0.579306,0.195898,0,0
0.287571,0.18431,0.227142,0.579655,0.203995,0,0
0.776733,0.729974,0.936128,0.579963,0.134759,1,0.0703301
0.630128,0.0522457,0.0674958,0.582266,0.17343,0,0
0.769842,0.898563,0.973507,0.584505,0.102704,0,0
0.660695,0.147041,0.803819,0.586397,0.212454,0,0
0.523021,0.059838,0.134786,0.586504,0.185652,0,0
0.917181,0.335693,0.115979,0.587925,0.228853,0,0
0.223321,0.306598,0.118196,0.589863,0.153066,0,0
0.393427,0.756526,0.436532,0.590449,0.234263,0,0
0.199702,0.622737,0.584313,0.592766,0.124803,0,0
0.494435,0.632756,0.222551,0.592924,0.15587,0,0
0.900213,0.809442,0.87743,0.596525,0.147993,0,0
0.597589,0.238072,0.900401,0.597546,0.127453,0,0
0.614249,0.358978,0.681181,0.599358,0.213718,0,0
0.872497,0.740422,0.6908,0.600129,0.174396,0,0
0.242694,0.0649516,0.118241,0.600465,0.174335,0,0
0.995265,0.913463,0.906782,0.601307,0.112327,0,0
0.74479,0.286874,0.712444,0.601633,0.232437,0,0
0.809281,0.251743,0.0650697,0.601643,0.174483,0,0
0.682418,0.618783,0.945804,0.601914,0.0209565,1,0.530432
0.585486,0.410307,0.134815,0.602345,0.104201,0,0
0.410267,0.0835212,0.169438,0.602656,0.14683,0,0
0.66816,0.286217,0.0399942,0.603112,0.0939747,2,0.106233
0.913509,0.304591,0.279302,0.603656,0.188237,0,0
0.674709,0.534664,0.30074,0.603792,0.0825099,1,0.0698035
0.061304,0.0703709,0.0268946,0.604029,0.198786,0,0
0.16276,0.394369,0.608972,0.604845,0.163575,1,0.035895
0.0444328,0.873949,0.0656072,0.60588,0.062715,1,0.0684704
0.14353,0.498511,0.136014,0.605942,0.132741,0,0
0.404085,0.609608,0.484944,0.606312,0.201186,0,0
0.187075,0.494039,0.991655,0.607629,0.188637,0,0
0.544682,0.51494,0.114417,0.607822,0.158412,0,0
0.33062,0.860143,0.00875106,0.607946,0.137809,0,0
0.0607953,0.636366,0.378613,0.609057,0.208987,0,0
