X,Y,Z,OriginTime,MinWait,NumberSeen,MaxAngle
0.578742,0.879174,0.324107,0.310034,0.231643,0,0
0.141425,0.0693253,0.43111,0.323149,0.0921212,0,0
0.270892,0.685261,0.796791,0.323743,0.172192,0,0
0.562756,0.772172,0.396413,0.324077,0.205913,0,0
0.503721,0.0567905,0.271366,0.332045,0.2075,0,0
0.108407,0.900907,0.965451,0.341021,0.196587,0,0
0.144867,0.992007,0.727556,0.346942,0.163357,0,0
0.559447,0.282176,0.370799,0.352774,0.22942,0,0
0.1545,0.0591497,0.39622,0.352896,0.0623742,0,0
0.556712,0.791753,0.603016,0.358145,0.185065,0,0
0.903669,0.253812,0.0628192,0.361115,0.190463,0,0
0.122365,0.949747,0.654023,0.362537,0.142305,0,0
0.368284,0.0424575,0.401697,0.367055,0.198398,0,0
0.780379,0.0509802,0.761367,0.36724,0.195644,0,0
0.183077,0.46978,0.628593,0.368255,0.0763918,0,0
0.394625,0.380218,0.834706,0.369177,0.163643,0,0
0.835472,0.426127,0.621549,0.369483,0.140315,0,0
0.241302,0.708168,0.319589,0.37018,0.168196,0,0
0.6799,0.94985,0.999079,0.371482,0.146317,0,0
0.158251,0.0412725,0.158297,0.374321,0.189468,0,0
0.660619,0.0842085,0.35376,0.37526,0.142525,0,0
0.696519,0.907091,0.166024,0.375585,0.177481,0,0
0.0997757,0.594108,0.983091,0.378434,0.134592,0,0
0.764055,0.421824,0.752064,0.381183,0.137333,0,0
0.644706,0.559227,0.715477,0.38169,0.162053,0,0
0.682533,0.395538,0.861474,0.382457,0.180749,0,0
0.549772,0.0209632,0.778167,0.383144,0.213941,0,0
0.663414,0.425295,0.102965,0.384744,0.178196,0,0
0.0559928,0.0907563,0.641096,0.384821,0.182395,0,0
0.344724,0.314427,0.409904,0.385057,0.193236,0,0
0.0415357,0.624364,0.984105,0.385066,0.12796,0,0
0.552096,0.40721,0.174931,0.38588,0.150738,0,0
0.198785,0.905293,0.456098,0.388543,0.199368,0,0
0.822428,0.824254,0.0218813,0.389189,0.224815,0,0
0.567509,0.514639,0.844794,0.389309,0.147498,0,0
0.0923641,0.868479,0.805801,0.39033,0.138378,0,0
0.114528,0.388585,0.797724,0.391691,0.144414,0,0
0.49112,0.947044,0.408161,0.393425,0.175578,0,0
0.610145,0.0188427,0.671128,0.393976,0.192143,0,0
0.840887,0.481545,0.925159,0.395372,0.176243,0,0
0.998945,0.239468,0.831203,0.395954,0.179624,0,0
0.177725,0.190264,0.055868,0.396083,0.124712,0,0
0.909393,0.368671,0.832061,0.396323,0.142623,0,0
0.219244,0.158034,0.98252,0.397709,0.0868145,0,0
