X,Y,Z,OriginTime,MinWait,NumberSeen,MaxAngle
0.680899,0.784956,0.935918,0.325028,0.286493,0,0
0.178766,0.21944,0.916675,0.334839,0.248659,0,0
0.0619033,0.638489,0.163663,0.343948,0.20967,0,0
0.798778,0.857607,0.683224,0.361526,0.195525,0,0
0.418641,0.331732,0.870952,0.367069,0.216466,0,0
0.144838,0.529294,0.111577,0.374567,0.199081,0,0
0.796911,0.694843,0.330912,0.377052,0.206995,0,0
0.0730236,0.152172,0.179061,0.382664,0.190948,0,0
0.636426,0.505939,0.122716,0.385687,0.12827,0,0
0.739068,0.0979174,0.394958,0.386151,0.187753,0,0
0.0787157,0.87908,0.58286,0.387963,0.130879,0,0
0.787808,0.433205,0.99611,0.391377,0.167057,0,0
0.407436,0.42991,0.00761739,0.391692,0.129761,0,0
0.198535,0.696516,0.971888,0.392485,0.202962,0,0
0.552391,0.735295,0.332573,0.397305,0.179959,0,0
0.222774,0.394093,0.876365,0.399176,0.172852,0,0
0.550612,0.885908,0.577661,0.401679,0.180251,0,0
0.29553,0.680894,0.513763,0.402141,0.203554,0,0
0.76288,0.959963,0.620425,0.402771,0.166343,0,0
0.752836,0.788645,0.58074,0.404534,0.21542,0,0
0.996107,0.704311,0.158031,0.405191,0.155855,0,0
0.0541713,0.0473001,0.962217,0.406281,0.124113,0,0
0.0378613,0.1495,0.260903,0.408097,0.165514,0,0
0.443691,0.431541,0.958944,0.408357,0.113096,0,0
0.613236,0.688014,0.577975,0.408424,0.149121,0,0
0.152063,0.82205,0.535542,0.40986,0.169689,0,0
0.68133,0.470964,0.113856,0.411814,0.102142,0,0
0.860993,0.480776,0.0619819,0.412163,0.174203,0,0
0.525758,0.994687,0.491386,0.412502,0.185353,0,0
0.854566,0.858895,0.513543,0.412629,0.184788,0,0
0.400703,0.673826,0.743011,0.413729,0.170614,0,0
0.845228,0.119837,0.00251988,0.417922,0.210453,0,0
0.589264,0.855808,0.215161,0.418007,0.204283,0,0
0.426706,0.489433,0.0944105,0.418278,0.200692,0,0
0.279311,0.0217104,0.159313,0.421967,0.129636,0,0
0.587559,0.588442,0.74966,0.422076,0.106629,0,0
0.692363,0.671269,0.531855,0.423547,0.0854204,0,0
0.243397,0.467471,0.0390609,0.42472,0.224282,0,0
0.779724,0.588505,0.405065,0.427573,0.162675,0,0
0.0649995,0.158136,0.569438,0.428117,0.184987,0,0
0.681892,0.664419,0.813161,0.429072,0.10323,0,0
0.611048,0.65969,0.201507,0.43021,0.126196,0,0
0.510172,0.185742,0.376187,0.430393,0.162012,0,0
0.79583,0.396836,0.295601,0.433912,0.177519,0,0
0.0803846,0.802852,0.623323,0.434053,0.123609,0,0
0.0884147,0.647363,0.731874,0.434259,0.168649,0,0
0.779197,0.708238,0.820667,0.435202,0.154308,0,0
0.653495,0.805782,0.525052,0.436585,0.0685944,0,0
0.409488,0.995143,0.803121,0.438036,0.153658,0,0
0.857484,0.826549,0.975054,0.438137,0.0944921,0,0
0.380971,0.435177,0.552169,0.438781,0.11395,0,0
0.110301,0.49598,0.623609,0.440109,0.150443,0,0
0.0809011,0.876999,0.649196,0.440687,0.106446,0,0
0.290111,0.669834,0.150556,0.442029,0.219272,0,0
0.65329,0.716314,0.714274,0.442602,0.18504,0,0
0.770227,0.879285,0.756697,0.442801,0.122866,0,0
0.556106,0.373824,0.66961,0.443108,0.174384,0,0
0.362692,0.329879,0.593155,0.445031,0.131815,0,0
0.269684,0.805044,0.989577,0.445456,0.143941,0,0
