X,Y,Z,OriginTime,MinArrival,MinSee,NumberSeen,MaxAngle,PctEmpty,Volume
0.029553,0.258226,0.909466,0.0517584,0.132934,0.0923463,0,0,0,0
0.234176,0.963319,0.42515,0.0518181,0.119331,0.0855747,0,0,0,0
0.615471,0.923877,0.288672,0.0518621,0.0921738,0.072018,0,0,0,0
0.42954,0.474198,0.725756,0.0518743,0.0856168,0.0687456,0,0,0,0
0.405159,0.973529,0.609875,0.0520225,0.0840314,0.0680269,0,0,0,0
0.772624,0.306671,0.453895,0.0521725,0.107602,0.0798873,0,0,0,0
0.794439,0.827708,0.817727,0.0522257,0.126985,0.0896052,0,0,0,0
0.358933,0.256028,0.741979,0.0522971,0.136776,0.0945367,0,0,0,0
0.570011,0.364972,0.612027,0.0523401,0.121728,0.0870343,0,0,0,0
0.720356,0.831822,0.157873,0.052474,0.118906,0.0856898,0,0,0,0
0.869176,0.841625,0.522877,0.0524898,0.118339,0.0854144,0,0,0,0
0.247184,0.304146,0.903849,0.0525313,0.135745,0.094138,0,0,0,0
0.0903435,0.952354,0.276249,0.0526695,0.129198,0.0909339,0,0,0,0
0.692122,0.518172,0.342974,0.0527653,0.105042,0.0789035,0,0,0,0
0.843525,0.321833,0.84529,0.0528794,0.114818,0.0838486,0,0,0,0
0.198121,0.144012,0.151732,0.0529064,0.112834,0.0828702,0,0,0,0
0.0257521,0.00939233,0.0828819,0.0529718,0.123937,0.0884546,0,0,0,0
0.0196742,0.926153,0.104913,0.0529762,0.11187,0.082423,0,0,0,0
0.234981,0.997756,0.598291,0.0530628,0.121966,0.0875143,0,0,0,0
0.336964,0.865782,0.730745,0.053113,0.0881692,0.0706411,0,0,0,0
0.930437,0.520007,0.360106,0.0531269,0.119277,0.0862018,0,0,0,0
0.329221,0.15748,0.208372,0.0531457,0.119007,0.0860763,0,0,0,0
0.996762,0.691813,0.543419,0.0536115,0.122406,0.0880087,0,0,0,0
0.954663,0.500547,0.110718,0.0536437,0.111872,0.0827577,0,0,0,0
0.460126,0.850854,0.94348,0.0536786,0.100694,0.0771862,0,0,0,0
0.561198,0.145542,0.324753,0.0537192,0.100719,0.0772191,0,0,0,0
0.578527,0.947205,0.498594,0.0537886,0.0781894,0.065989,0,0,0,0
0.45692,0.799525,0.240908,0.053794,0.107902,0.080848,0,0,0,0
0.101143,0.318623,0.719731,0.0538251,0.125181,0.0895032,0,0,0,0
0.186355,0.951335,0.201885,0.0538509,0.117745,0.0857979,0,0,0,0
0.817559,0.877846,0.493916,0.0538732,0.103821,0.0788471,0,0,0,0
0.556313,0.802515,0.832528,0.0539065,0.109858,0.081882,0,0,0,0
0.0331676,0.37025,0.549035,0.0539076,0.100128,0.0770177,0,0,0,0
0.250056,0.0518235,0.270308,0.0540072,0.123873,0.08894,0,0,0,0
0.795388,0.146906,0.93758,0.0540468,0.145487,0.0997669,0,0,0,0
0.424423,0.687046,0.65245,0.0540504,0.103862,0.0789562,0,0,0,0
0.867827,0.66411,0.720028,0.0541167,0.103372,0.0787443,0,0,0,0
0.569001,0.930169,0.0836057,0.0541482,0.123869,0.0890085,0,0,0,0
0.959668,0.823251,0.808868,0.0542245,0.137172,0.0956981,0,0,0,0
0.159778,0.850078,0.771872,0.0542475,0.0894794,0.0718634,0,0,0,0
0.279778,0.16357,0.575434,0.054336,0.145202,0.0997688,0,0,0,0
0.79489,0.874042,0.297228,0.0543407,0.13409,0.0942154,0,0,0,0
0.368991,0.733219,0.0446325,0.0544278,0.129279,0.0918532,0,0,0,0
0.266976,0.115561,0.291834,0.0545035,0.109978,0.0822407,0,0,0,0
0.234443,0.758346,0.534919,0.0545127,0.106245,0.0803788,0,0,0,0
0.56248,0.734947,0.186649,0.0545241,0.110731,0.0826274,0,0,0,0
0.264698,0.42058,0.0206678,0.054527,0.0976807,0.0761038,0,0,0,0
0.377263,0.562864,0.0172286,0.054603,0.135202,0.0949024,0,0,0,0
0.596456,0.538756,0.660049,0.0546372,0.091851,0.0732441,0,0,0,0
0.444574,0.418028,0.390552,0.0547417,0.114516,0.0846291,0,0,0,0
0.864205,0.49035,0.943935,0.0548074,0.108843,0.0818253,0,0,0,0
0.842553,0.230346,0.319419,0.0548995,0.112096,0.0834978,0,0,0,0
0.795273,0.622229,0.529988,0.0549154,0.0922735,0.0735944,0,0,0,0
0.226737,0.768748,0.79468,0.0549775,0.152621,0.103799,0,0,0,0
0.0170554,0.259154,0.815661,0.0549995,0.109777,0.0823884,0,0,0,0
0.0515579,0.838917,0.427478,0.0550365,0.115647,0.0853418,0,0,0,0
0.95909,0.896437,0.949744,0.0551968,0.103788,0.0794925,0,0,0,0
0.923273,0.925389,0.00895891,0.0552137,0.130213,0.0927136,0,0,0,0
0.852007,0.0545567,0.758814,0.0552763,0.0805847,0.0679305,0,0,0,0
0.0124687,0.0629628,0.820928,0.0553308,0.139588,0.0974595,0,0,0,0
0.247907,0.000164407,0.753539,0.0554079,0.124521,0.0899645,0,0,0,0
0.176586,0.388871,0.0303755,0.055442,0.109815,0.0826285,0,0,0,0
0.539027,0.0364297,0.87754,0.0554849,0.119119,0.0873021,0,0,0,0
0.350586,0.906417,0.512381,0.0555337,0.115064,0.0852987,0,0,0,0
0.383371,0.106306,0.632189,0.0555423,0.113942,0.0847421,0,0,0,0
0.944752,0.351769,0.423591,0.055558,0.0934455,0.0745018,0,0,0,0
0.815504,0.398303,0.0523789,0.0556101,0.119676,0.0876432,0,0,0,0
0.29101,0.598416,0.113124,0.0556167,0.136095,0.0958558,0,0,0,0
0.624288,0.621462,0.612264,0.0556383,0.113042,0.0843404,0,0,0,0
0.0438761,0.0175754,0.585015,0.0556936,0.116319,0.0860065,0,0,0,0
0.0182906,0.247464,0.314809,0.0557052,0.100594,0.0781497,0,0,0,0
0.457193,0.602265,0.180955,0.0559226,0.0889945,0.0724585,0,0,0,0
0.387536,0.280563,0.898305,0.056022,0.121395,0.0887087,0,0,0,0
0.97382,0.52025,0.264532,0.0561785,0.113182,0.0846801,0,0,0,0
0.113377,0.255219,0.743933,0.0562212,0.117422,0.0868217,0,0,0,0
0.240625,0.932272,0.752442,0.0562305,0.123698,0.0899645,0,0,0,0
0.896054,0.200999,0.603686,0.0562846,0.0996367,0.0779606,0,0,0,0
0.254516,0.161489,0.172485,0.0562943,0.115488,0.085891,0,0,0,0
0.373043,0.482678,0.255856,0.0563165,0.128644,0.0924803,0,0,0,0
0.581516,0.711508,0.56129,0.0563185,0.124626,0.0904721,0,0,0,0
0.418179,0.310606,0.348299,0.0564416,0.082955,0.0696983,0,0,0,0
0.14667,0.381988,0.711479,0.0564679,0.132285,0.0943762,0,0,0,0
0.029522,0.911139,0.655243,0.0564863,0.106137,0.0813116,0,0,0,0
0.926623,0.351997,0.0252858,0.0565278,0.108875,0.0827013,0,0,0,0
0.209335,0.301034,0.327913,0.0565382,0.0666832,0.0616107,0,0,0,0
0.65984,0.3037,0.925168,0.0566878,0.096633,0.0766604,0,0,0,0
0.581397,0.810678,0.566372,0.0567214,0.0944418,0.0755816,0,0,0,0
0.590358,0.939398,0.73943,0.0567227,0.104284,0.0805033,0,0,0,0
0.0013605,0.23121,0.983717,0.0567997,0.118964,0.087882,0,0,0,0
0.871722,0.969214,0.798868,0.0568793,0.0921534,0.0745164,0,0,0,0
0.811735,0.552331,0.734385,0.0568933,0.0970994,0.0769964,0,0,0,0
0.239043,0.285146,0.448751,0.0568935,0.108422,0.082658,0,0,0,0
0.564187,0.304328,0.286519,0.0569508,0.114379,0.0856652,0,0,0,0
0.305377,0.362498,0.450661,0.0570089,0.136217,0.0966128,0,0,0,0
0.597816,0.159809,0.69068,0.0570924,0.123907,0.0904997,0,0,0,0
0.639153,0.191945,0.221269,0.0570972,0.0710564,0.0640768,0,0,0,0
0.67602,0.901749,0.239592,0.0572358,0.115786,0.086511,0,0,0,0
0.57367,0.521935,0.456105,0.0572575,0.119654,0.0884558,0,0,0,0
0.861928,0.724131,0.499297,0.0574886,0.0888618,0.0731752,0,0,0,0
0.104986,0.746995,0.704801,0.0575002,0.133134,0.0953173,0,0,0,0
0.859115,0.784567,0.601742,0.0575248,0.125079,0.0913018,0,0,0,0
0.0663457,0.680604,0.955256,0.057583,0.118005,0.087794,0,0,0,0
0.668885,0.829953,0.0095967,0.0575989,0.135883,0.0967408,0,0,0,0
0.361401,0.592098,0.659841,0.0576455,0.103832,0.0807389,0,0,0,0
0.617571,0.98635,0.343903,0.0576675,0.0707806,0.0642241,0,0,0,0
0.928745,0.369629,0.450084,0.0577098,0.0912938,0.0745018,0,0,0,0
0.68066,0.016549,0.537392,0.057766,0.118514,0.0881401,0,0,0,0
0.322957,0.135043,0.141095,0.0577738,0.11153,0.084652,0,0,0,0
0.771663,0.47482,0.0290828,0.0578119,0.126902,0.0923571,0,0,0,0
0.69138,0.568968,0.962451,0.0578505,0.118731,0.088291,0,0,0,0
0.579548,0.418835,0.977434,0.0580492,0.130362,0.0942057,0,0,0,0
0.928479,0.612499,0.712455,0.0580744,0.134114,0.0960943,0,0,0,0
0.373004,0.291015,0.511818,0.0580842,0.116972,0.0875279,0,0,0,0
0.976621,0.611795,0.545978,0.0580957,0.121294,0.0896948,0,0,0,0
0.0826078,0.573895,0.865232,0.0581061,0.128752,0.0934293,0,0,0,0
0.356779,0.833309,0.919556,0.0581138,0.115954,0.0870337,0,0,0,0
0.68364,0.677797,0.476527,0.0581254,0.131502,0.0948135,0,0,0,0
0.0111116,0.861321,0.386869,0.058149,0.105639,0.0818941,0,0,0,0
0.667503,0.108748,0.506593,0.0582838,0.0821099,0.0701969,0,0,0,0
0.35041,0.182938,0.499886,0.0582844,0.150286,0.104285,0,0,0,0
0.552289,0.451544,0.63317,0.0583188,0.134927,0.096623,0,0,0,0
0.420548,0.218974,0.56008,0.0584186,0.126012,0.0922152,0,0,0,0
0.0230103,0.281271,0.339491,0.0584711,0.0978283,0.0781497,0,0,0,0
0.227555,0.838261,0.970119,0.058549,0.132364,0.0954564,0,0,0,0
0.965623,0.353337,0.762708,0.0586353,0.0839297,0.0712825,0,0,0,0
0.232836,0.234887,0.561271,0.0586556,0.140882,0.0997688,0,0,0,0
0.73608,0.897877,0.711684,0.0586791,0.101778,0.0802285,0,0,0,0
0.826095,0.0414156,0.844501,0.0586811,0.112747,0.0857141,0,0,0,0
0.780673,0.772834,0.0273329,0.0586879,0.113932,0.08631,0,0,0,0
0.639987,0.564375,0.0184072,0.0588192,0.131823,0.0953211,0,0,0,0
0.757305,0.85994,0.728387,0.0588628,0.064589,0.0617259,0,0,0,0
0.933936,0.692397,0.773582,0.0589039,0.0932398,0.0760719,0,0,0,0
0.0382648,0.940713,0.152303,0.058922,0.105924,0.082423,0,0,0,0
0.791745,0.364759,0.903674,0.058933,0.104287,0.0816099,0,0,0,0
0.00238026,0.146231,0.874802,0.059032,0.119415,0.0892234,0,0,0,0
0.268607,0.451702,0.288107,0.0590748,0.0990974,0.0790861,0,0,0,0
0.272191,0.839766,0.301179,0.0591233,0.117126,0.0881248,0,0,0,0
0.448433,0.619492,0.847931,0.0591425,0.130171,0.0946568,0,0,0,0
0.820687,0.875197,0.367458,0.0592625,0.129168,0.0942154,0,0,0,0
0.787307,0.806326,0.204995,0.0593247,0.110454,0.0848895,0,0,0,0
0.65696,0.0947113,0.241445,0.0593576,0.126907,0.0931321,0,0,0,0
0.0376278,0.576825,0.618531,0.0593602,0.102092,0.080726,0,0,0,0
0.307519,0.0696739,0.514659,0.0593709,0.127005,0.0931879,0,0,0,0
0.38813,0.231443,0.618692,0.0593731,0.12655,0.0929614,0,0,0,0
0.91702,0.91745,0.231805,0.0593925,0.130857,0.0951249,0,0,0,0
0.617126,0.119403,0.443108,0.0594273,0.0915527,0.07549,0,0,0,0
0.434742,0.488881,0.62878,0.0594545,0.119773,0.089614,0,0,0,0
0.574203,0.762807,0.60077,0.0594824,0.116106,0.0877944,0,0,0,0
0.2892,0.515434,0.280889,0.0595131,0.117674,0.0885935,0,0,0,0
0.452961,0.955137,0.452945,0.0595557,0.0801838,0.0698698,0,0,0,0
0.981721,0.34486,0.778846,0.0596096,0.0829553,0.0712825,0,0,0,0
0.702095,0.908742,0.288818,0.0596429,0.113379,0.086511,0,0,0,0
0.123464,0.120156,0.272848,0.0596601,0.149524,0.104592,0,0,0,0
0.101252,0.268049,0.8496,0.0600441,0.0776558,0.06885,0,0,0,0
0.494017,0.924814,0.661085,0.0601297,0.131642,0.0958858,0,0,0,0
0.387993,0.613378,0.687176,0.0601611,0.101317,0.0807389,0,0,0,0
0.704871,0.323504,0.0202207,0.0601669,0.106387,0.0832772,0,0,0,0
0.77788,0.414605,0.593796,0.0601703,0.108515,0.0843426,0,0,0,0
0.089142,0.500599,0.380633,0.0602809,0.102771,0.0815258,0,0,0,0
0.941927,0.622453,0.40876,0.0602923,0.123685,0.0919886,0,0,0,0
0.79707,0.764818,0.63821,0.0603174,0.106201,0.083259,0,0,0,0
0.398284,0.71711,0.104943,0.0603222,0.123384,0.0918532,0,0,0,0
0.108739,0.111614,0.704217,0.060389,0.118723,0.0895559,0,0,0,0
0.799743,0.828662,0.548192,0.0604239,0.109293,0.0848583,0,0,0,0
0.0442629,0.525367,0.651738,0.0604331,0.112045,0.086239,0,0,0,0
0.902497,0.788974,0.41741,0.0604684,0.102256,0.0813623,0,0,0,0
0.52452,0.282212,0.651058,0.0604731,0.0891822,0.0748276,0,0,0,0
0.164381,0.60878,0.466569,0.060474,0.104702,0.0825882,0,0,0,0
0.818165,0.786625,0.67237,0.0605124,0.106006,0.083259,0,0,0,0
0.839501,0.736755,0.487429,0.0605212,0.0858292,0.0731752,0,0,0,0
0.645196,0.862673,0.838164,0.0605587,0.0959332,0.0782459,0,0,0,0
0.537291,0.699274,0.91967,0.0605773,0.136202,0.0983896,0,0,0,0
0.673099,0.414189,0.133771,0.0605949,0.132191,0.0963929,0,0,0,0
0.732619,0.949851,0.339973,0.0605967,0.13202,0.0963082,0,0,0,0
0.105438,0.531984,0.157917,0.0606049,0.0808071,0.070706,0,0,0,0
0.78336,0.689338,0.405579,0.060676,0.125216,0.0929461,0,0,0,0
0.798109,0.219855,0.00627493,0.060716,0.128596,0.0946561,0,0,0,0
0.720429,0.0287294,0.763363,0.0607267,0.114371,0.0875487,0,0,0,0
0.778839,0.664732,0.659265,0.060797,0.134319,0.0975581,0,0,0,0
0.331233,0.846584,0.241992,0.0608021,0.0765661,0.0686841,0,0,0,0
