OriginTime,MinWait,MinSETI
5.85115,0.000382456,0
7.48683,0.000796079,0
9.4247,0.0015785,0
10.1049,0.00212858,0
10.4555,0.00285459,0
10.7582,0.00604449,0
11.0146,0.00863217,0
11.2176,0.0110925,0
11.4331,0.0135895,0
11.6005,0.0151236,0
11.7518,0.0163208,0
11.9298,0.0176317,0
12.1167,0.0183436,0
12.271,0.0190313,0
12.4068,0.0196466,0
12.5215,0.020519,0
12.6366,0.0214932,0
12.7133,0.0228206,0
12.8018,0.0244921,0
12.8972,0.0256329,0
12.9782,0.0267536,0
13.0593,0.0280671,0
13.1653,0.029134,0
13.2495,0.0304607,0
13.3472,0.031863,0
13.4321,0.0337812,0
13.4938,0.0350161,0
13.5683,0.0363499,0
13.6233,0.0381686,0
13.6888,0.0394445,0
13.7566,0.0407487,0
13.787,0.0417008,0
13.8208,0.0428699,0
13.8744,0.0438549,0
13.9365,0.0448766,0
14.0008,0.0458466,0
14.0468,0.0465044,0
14.0991,0.0473121,0
14.1435,0.0481969,0
14.1945,0.0493985,0
14.244,0.0503504,0
14.2931,0.0511962,0
14.3768,0.0523128,0
14.4336,0.0534163,0
14.4857,0.0545137,0
14.5381,0.0553414,0
14.5913,0.0564165,0
14.6373,0.0573178,0
14.6984,0.0583847,0
14.7374,0.0594662,0
14.7782,0.0609856,0
14.8321,0.0621714,0
14.8799,0.0632285,0
14.9215,0.0645632,0
14.9573,0.0659447,0
14.9998,0.0672487,0
15.0424,0.0680651,0
15.0826,0.0692571,0
15.1235,0.0707922,0
15.1692,0.0720229,0
15.2053,0.0736499,0
15.2429,0.0748804,0
15.2917,0.0760835,0
15.3288,0.0772868,0
15.3547,0.0783968,0
15.3948,0.0794051,0
15.4345,0.0809214,0
15.4692,0.0820282,0
15.5004,0.082764,0
15.5336,0.0836719,0
15.5835,0.0848937,0
15.6165,0.0857758,0
15.6574,0.0870564,0
15.6923,0.0886656,0
15.733,0.0899965,0
15.7722,0.0909803,0
15.8144,0.091903,0
15.8461,0.093287,0
15.8858,0.0948003,0
15.913,0.0965532,0
15.9442,0.0983502,0
15.98,0.0995959,0
16.0111,0.101143,0
16.0397,0.102936,0
16.0762,0.10449,0
16.1067,0.105872,0
16.1468,0.107114,0
16.1722,0.108393,0
16.2049,0.10966,0
16.2394,0.110891,0
16.2695,0.112507,0
16.3001,0.113731,0
16.3274,0.115171,0
16.3508,0.116455,0
16.3715,0.117649,0
16.4032,0.118789,0
16.4357,0.120336,0
16.4596,0.122117,0
16.4849,0.123736,0
16.5064,0.124898,0
16.5272,0.126013,0
16.554,0.127233,0
16.5779,0.128348,0
16.6035,0.129626,0
16.6287,0.13132,0
16.6519,0.132449,0
16.679,0.133804,0
16.706,0.135026,0
16.7338,0.136466,0
16.7609,0.137649,0
16.7808,0.138884,0
16.8028,0.14033,0
16.8321,0.141736,0
16.8505,0.143326,0
16.8717,0.144633,0
16.8947,0.145999,0
16.9243,0.147482,0
16.9425,0.148409,0
16.9595,0.14975,0
