X,Y,Z,OriginTime,MinArrival,MinSee,NumberSeen,MaxAngle,PctEmpty
0.601353,0.18969,0.262906,0.282391,0.484148,0.35538,0,0,0
0.591919,0.995085,0.297102,0.292968,0.480203,0.351854,0,0,0
0.164713,0.294026,0.308457,0.297115,0.48157,0.378189,0,0,0
0.592407,0.43226,0.492382,0.314352,0.447802,0.371207,0,0,0
0.0839672,0.579141,0.438843,0.314408,0.547796,0.410795,0,0,0
0.698522,0.0762182,0.441777,0.319328,0.428995,0.363363,0,0,0
0.0934115,0.389782,0.958546,0.320119,0.507568,0.403911,0,0,0
0.614045,0.255014,0.896652,0.326494,0.522205,0.412572,0,0,0
0.648083,0.151273,0.540636,0.327771,0.453306,0.366801,0,0,0
0.00725534,0.571484,0.170137,0.329364,0.518945,0.409709,0,0,0
0.365846,0.824917,0.692596,0.331627,0.505614,0.4061,0,0,0
0.585337,0.912531,0.572062,0.333829,0.473068,0.401985,0,0,0
0.601449,0.504173,0.793478,0.333941,0.415622,0.364593,0,0,0
0.613791,0.0562084,0.436349,0.341765,0.406558,0.355883,0,0,0
0.552259,0.534797,0.835208,0.344216,0.405348,0.361168,0,0,0
0.203139,0.953617,0.87965,0.349339,0.496609,0.415374,0,0,0
0.119139,0.225825,0.86198,0.3498,0.459542,0.394017,0,0,0
0.666529,0.830576,0.742706,0.350706,0.461604,0.399485,0,0,0
0.665314,0.464552,0.546441,0.351466,0.410688,0.358835,0,0,0
0.434591,0.669344,0.302297,0.352583,0.416029,0.379393,0,0,0
0.258582,0.698761,0.478778,0.354875,0.500832,0.399694,0,0,0
0.245871,0.389613,0.299854,0.355882,0.422804,0.3586,0,0,0
0.941853,0.182262,0.733197,0.356305,0.485412,0.41386,0,0,0
0.954929,0.000310001,0.659117,0.356831,0.489784,0.413476,0,0,0
0.418276,0.903858,0.357964,0.357309,0.498342,0.382873,0,0,0
0.550152,0.618305,0.0231619,0.357777,0.530547,0.417296,0,0,0
0.4323,0.938174,0.584315,0.358237,0.460943,0.393849,0,0,0
0.54807,0.727119,0.821034,0.359858,0.493094,0.412324,0,0,0
0.736596,0.578177,0.178591,0.361967,0.522135,0.426453,0,0,0
0.940137,0.304522,0.0931786,0.362213,0.489969,0.407853,0,0,0
0.392435,0.634027,0.562154,0.362594,0.425155,0.387392,0,0,0
0.728678,0.262852,0.360043,0.363052,0.458459,0.367968,0,0,0
0.310198,0.966505,0.0397644,0.363507,0.452261,0.396935,0,0,0
0.149057,0.86501,0.720173,0.364549,0.445401,0.40025,0,0,0
0.63612,0.0697475,0.584554,0.364588,0.421142,0.371167,0,0,0
0.322292,0.405739,0.0413573,0.364867,0.480786,0.416343,0,0,0
0.844427,0.117113,0.146627,0.366398,0.500948,0.403413,0,0,0
0.870163,0.48024,0.110952,0.369244,0.502678,0.400988,0,0,0
0.403775,0.65124,0.272612,0.369568,0.399044,0.373732,0,0,0
0.183364,0.125875,0.736321,0.369632,0.513291,0.414054,0,0,0
0.807747,0.738761,0.227646,0.369867,0.502653,0.425388,0,0,0
0.925999,0.805097,0.476672,0.370406,0.494911,0.425835,0,0,0
0.850412,0.0153988,0.777726,0.37214,0.478226,0.41487,0,0,0
0.451872,0.987377,0.481487,0.372265,0.473899,0.396623,0,0,0
0.724217,0.222198,0.742303,0.37417,0.518947,0.406537,0,0,0
0.360417,0.670838,0.54826,0.374428,0.413321,0.383447,0,0,0
0.236359,0.951851,0.022538,0.375036,0.440732,0.393092,0,0,0
0.768707,0.393446,0.472673,0.375051,0.491344,0.395116,0,0,0
