X,Y,Z,OriginTime,MinArrival,MinSee,NumberSeen,MaxAngle,PctEmpty
0.601353,0.18969,0.262906,0.26187,0.544522,0.401807,0,0,1
0.651173,0.0242205,0.00645623,0.281482,0.516872,0.39322,0,0,1
0.157383,0.122347,0.870363,0.341104,0.582431,0.456646,0,0,1
0.539027,0.0364297,0.87754,0.345567,0.452786,0.3861,0,0,1
0.820687,0.875197,0.367458,0.358386,0.564977,0.45446,0,0,1
0.703563,0.361467,0.214394,0.361199,0.467558,0.397433,0,0,1
0.412447,0.841522,0.854283,0.364032,0.554482,0.449285,0,0,0.99
0.00745795,0.299526,0.517687,0.364114,0.598316,0.47449,0,0,0.99
0.568933,0.995371,0.312242,0.364704,0.464958,0.397835,0,0,1
0.148146,0.654277,0.148022,0.368566,0.602839,0.476437,0,0,1
0.517129,0.887649,0.999645,0.369505,0.472965,0.405707,0,0,0.98
0.434497,0.234344,0.936904,0.374031,0.570393,0.460276,0,0,0.99
0.656684,0.0551614,0.312946,0.390693,0.415699,0.387493,1,0.0760605,0.99
0.475196,0.0604497,0.918424,0.390846,0.425084,0.401032,0,0,0.99
0.913803,0.321509,0.222892,0.391028,0.57537,0.469643,0,0,0.96
0.565381,0.829051,0.79233,0.393433,0.529509,0.450644,0,0,0.97
0.017503,0.863004,0.741951,0.394154,0.50811,0.447994,0,0,1
0.121175,0.010545,0.308559,0.39535,0.513314,0.453413,0,0,1
0.891111,0.0129927,0.433588,0.39669,0.526673,0.450204,0,0,0.95
0.955133,0.192877,0.353345,0.400566,0.501172,0.450143,0,0,0.94
0.0298876,0.564475,0.282787,0.402312,0.569093,0.472688,0,0,0.99
0.515289,0.993529,0.507423,0.40347,0.567131,0.469281,0,0,0.99
0.950051,0.256905,0.919858,0.40814,0.519213,0.458401,0,0,0.97
0.788819,0.762391,0.236912,0.411085,0.533837,0.459786,0,0,0.96
0.0996677,0.230049,0.335824,0.411326,0.468029,0.438574,0,0,0.97
0.744955,0.662878,0.715616,0.412514,0.5867,0.492489,0,0,0.98
0.789392,0.251999,0.898585,0.412622,0.518677,0.461042,0,0,0.99
0.723984,0.331156,0.341339,0.413277,0.464854,0.419377,0,0,0.99
0.480278,0.603053,0.89736,0.414881,0.606417,0.498473,0,0,0.98
0.217537,0.042269,0.737028,0.41567,0.507865,0.448361,0,0,0.96
0.9684,0.195655,0.839078,0.41619,0.511163,0.457506,0,0,0.98
0.335652,0.483591,0.0320029,0.416862,0.560851,0.482012,0,0,0.97
0.34817,0.752157,0.664833,0.417039,0.583141,0.484972,0,0,0.96
