X,Y,Z,OriginTime,MinArrival,MinSee,NumberSeen,MaxAngle,PctEmpty,Volume
0.601353,0.18969,0.262906,0.590457,0.773467,0.681962,0,0,0,0
0.591919,0.995085,0.297102,0.599572,0.788269,0.69392,0,0,0,0
0.164713,0.294026,0.308457,0.603095,0.775884,0.689489,0,0,0,0
0.592407,0.43226,0.492382,0.617433,0.743158,0.680296,0,0,0,0
0.0839672,0.579141,0.438843,0.617479,0.794275,0.705877,0,0,0,0
0.698522,0.0762182,0.441777,0.621487,0.726553,0.67402,0,0,0,0
0.0934115,0.389782,0.958546,0.622128,0.794435,0.708281,0,0,0,0
0.614045,0.255014,0.896652,0.627261,0.771199,0.69923,0,0,0,0
0.648083,0.151273,0.540636,0.628281,0.750148,0.689215,0,0,0,0
0.00725534,0.571484,0.170137,0.629552,0.800166,0.714859,0,0,0,0
0.365846,0.824917,0.692596,0.631351,0.755792,0.693572,0,0,0,0
0.585337,0.912531,0.572062,0.633094,0.744511,0.688803,0,0,0,0
0.601449,0.504173,0.793478,0.633183,0.712635,0.672909,0,0,0,0
0.613791,0.0562084,0.436349,0.639322,0.708717,0.67402,0,0,0,0
0.552259,0.534797,0.835208,0.641228,0.70459,0.672909,0,0,0,0
0.203139,0.953617,0.87965,0.645188,0.775934,0.710561,0,0,0,0
0.119139,0.225825,0.86198,0.645543,0.744846,0.695194,0,0,0,0
0.666529,0.830576,0.742706,0.646238,0.748145,0.697192,0,0,0,0
0.665314,0.464552,0.546441,0.646822,0.713769,0.680296,0,0,0,0
0.434591,0.669344,0.302297,0.647678,0.70696,0.677319,0,0,0,0
0.258582,0.698761,0.478778,0.649429,0.780476,0.714952,0,0,0,0
0.245871,0.389613,0.299854,0.650196,0.728783,0.689489,0,0,0,0
0.941853,0.182262,0.733197,0.650518,0.768092,0.709305,0,0,0,0
0.954929,0.000310001,0.659117,0.650918,0.774192,0.712555,0,0,0,0
0.418276,0.903858,0.357964,0.651281,0.795384,0.723332,0,0,0,0
0.550152,0.618305,0.0231619,0.651636,0.781014,0.716325,0,0,0,0
0.4323,0.938174,0.584315,0.651985,0.741897,0.696941,0,0,0,0
0.54807,0.727119,0.821034,0.653212,0.770864,0.712038,0,0,0,0
0.736596,0.578177,0.178591,0.654805,0.793289,0.724047,0,0,0,0
0.940137,0.304522,0.0931786,0.65499,0.774641,0.714816,0,0,0,0
0.392435,0.634027,0.562154,0.655277,0.714832,0.685055,0,0,0,0
0.728678,0.262852,0.360043,0.655622,0.75844,0.707031,0,0,0,0
0.310198,0.966505,0.0397644,0.655965,0.741779,0.698872,0,0,0,0
0.149057,0.86501,0.720173,0.656748,0.730655,0.693701,0,0,0,0
0.63612,0.0697475,0.584554,0.656776,0.721653,0.689215,0,0,0,0
0.322292,0.405739,0.0413573,0.656986,0.758118,0.707552,0,0,0,0
0.844427,0.117113,0.146627,0.658133,0.785451,0.721792,0,0,0,0
0.870163,0.48024,0.110952,0.660258,0.778855,0.719557,0,0,0,0
0.403775,0.65124,0.272612,0.6605,0.694138,0.677319,0,0,0,0
0.183364,0.125875,0.736321,0.660548,0.786555,0.723551,0,0,0,0
0.807747,0.738761,0.227646,0.660722,0.776647,0.718685,0,0,0,0
0.925999,0.805097,0.476672,0.661124,0.769951,0.715537,0,0,0,0
0.850412,0.0153988,0.777726,0.662411,0.739849,0.70113,0,0,0,0
0.451872,0.987377,0.481487,0.662504,0.745927,0.704215,0,0,0,0
0.724217,0.222198,0.742303,0.663914,0.801999,0.732957,0,0,0,0
0.360417,0.670838,0.54826,0.664105,0.706005,0.685055,0,0,0,0
0.236359,0.951851,0.022538,0.664554,0.73319,0.698872,0,0,0,0
0.768707,0.393446,0.472673,0.664566,0.764267,0.714416,0,0,0,0
0.838232,0.184839,0.590952,0.665041,0.759282,0.712161,0,0,0,0
0.376322,0.39332,0.363734,0.665068,0.768936,0.717002,0,0,0,0
0.66688,0.193779,0.349103,0.665114,0.69881,0.681962,0,0,0,0
0.576153,0.803223,0.0242234,0.665138,0.797535,0.731337,0,0,0,0
0.289713,0.766961,0.165569,0.666075,0.764177,0.715126,0,0,0,0
0.0229465,0.920424,0.327246,0.666309,0.782488,0.724399,0,0,0,0
0.329488,0.891826,0.856188,0.666869,0.763481,0.715175,0,0,0,0
0.663934,0.470517,0.935104,0.666914,0.791597,0.729256,0,0,0,0
0.0486897,0.41236,0.690324,0.667205,0.687419,0.677312,0,0,0,0
0.780037,0.458142,0.873565,0.667526,0.7754,0.721463,0,0,0,0
0.146503,0.0262505,0.182482,0.668214,0.714704,0.691459,0,0,0,0
0.436126,0.485246,0.921893,0.668447,0.771328,0.719887,0,0,0,0
0.105915,0.655232,0.590461,0.668623,0.744662,0.706643,0,0,0,0
0.049517,0.430678,0.693603,0.668792,0.685833,0.677312,0,0,0,0
0.120832,0.494331,0.155098,0.668805,0.745167,0.706986,0,0,0,0
0.889294,0.552269,0.628595,0.668901,0.745787,0.707344,0,0,0,0
0.788807,0.43966,0.71078,0.669898,0.718346,0.694122,0,0,0,0
0.847159,0.546504,0.690957,0.670304,0.744384,0.707344,0,0,0,0
0.0524687,0.379368,0.806846,0.670401,0.743479,0.70694,0,0,0,0
0.337754,0.480289,0.343607,0.671693,0.762311,0.717002,0,0,0,0
0.571265,0.641024,0.680599,0.671709,0.78558,0.728645,0,0,0,0
0.0643109,0.275542,0.992245,0.671824,0.744739,0.708281,0,0,0,0
0.620573,0.866886,0.790283,0.672687,0.721697,0.697192,0,0,0,0
0.740474,0.548115,0.767522,0.672697,0.757779,0.715238,0,0,0,0
0.586492,0.312851,0.670151,0.672706,0.77139,0.722048,0,0,0,0
0.406124,0.456776,0.693468,0.673016,0.734351,0.703684,0,0,0,0
0.0709487,0.717889,0.05496,0.673058,0.778461,0.72576,0,0,0,0
0.651173,0.0242205,0.00645623,0.673211,0.789509,0.73136,0,0,0,0
0.777432,0.863561,0.736493,0.674007,0.76074,0.717374,0,0,0,0
0.0163806,0.293286,0.571505,0.674053,0.736534,0.705293,0,0,0,0
0.296022,0.156653,0.79252,0.674319,0.7715,0.722909,0,0,0,0
0.570396,0.537663,0.723032,0.674602,0.717139,0.695871,0,0,0,0
0.554842,0.273623,0.0144969,0.674767,0.760448,0.717608,0,0,0,0
0.0755831,0.616622,0.639172,0.675499,0.737786,0.706643,0,0,0,0
0.764604,0.966909,0.0803341,0.675826,0.766238,0.721032,0,0,0,0
0.0267382,0.103811,0.535582,0.675833,0.760453,0.718143,0,0,0,0
0.0792338,0.238067,0.807134,0.675923,0.714466,0.695194,0,0,0,0
0.183715,0.868365,0.678112,0.676052,0.71135,0.693701,0,0,0,0
0.440893,0.626634,0.146641,0.676489,0.722359,0.699424,0,0,0,0
0.418778,0.139959,0.58209,0.676698,0.766723,0.721711,0,0,0,0
0.441372,0.281852,0.336266,0.676951,0.737005,0.706978,0,0,0,0
0.875453,0.240072,0.126188,0.677546,0.752085,0.714816,0,0,0,0
0.862481,0.712817,0.781993,0.677716,0.762368,0.720042,0,0,0,0
0.940863,0.0750378,0.168547,0.677977,0.765607,0.721792,0,0,0,0
0.193421,0.0137543,0.153493,0.678005,0.724764,0.701384,0,0,0,0
0.0465462,0.984777,0.683109,0.67822,0.74689,0.712555,0,0,0,0
0.166583,0.193926,0.372993,0.67828,0.72221,0.700245,0,0,0,0
0.546891,0.830123,0.536555,0.678404,0.730715,0.70456,0,0,0,0
0.0351139,0.442336,0.107043,0.678514,0.770262,0.724388,0,0,0,0
0.0522158,0.0698596,0.926896,0.678983,0.794709,0.736846,0,0,0,0
0.0523807,0.932906,0.870902,0.679061,0.758948,0.719005,0,0,0,0
0.836411,0.544646,0.925909,0.679109,0.759196,0.719153,0,0,0,0
0.61942,0.241819,0.519347,0.679309,0.725613,0.702461,0,0,0,0
0.925374,0.880767,0.333525,0.679582,0.770967,0.725275,0,0,0,0
0.146274,0.220366,0.511457,0.67959,0.800905,0.740248,0,0,0,0
0.91094,0.194032,0.321574,0.679636,0.769653,0.724644,0,0,0,0
0.944142,0.49365,0.706434,0.679674,0.77444,0.727057,0,0,0,0
0.175846,0.881491,0.188063,0.680109,0.766033,0.723071,0,0,0,0
0.654289,0.754801,0.682319,0.680243,0.743903,0.712073,0,0,0,0
0.0312678,0.436775,0.822044,0.680423,0.733456,0.70694,0,0,0,0
0.0679253,0.0357031,0.238387,0.680468,0.749285,0.714877,0,0,0,0
0.997363,0.452526,0.640946,0.680566,0.746059,0.713312,0,0,0,0
0.49691,0.568267,0.453761,0.681009,0.779289,0.730149,0,0,0,0
0.349285,0.823512,0.234959,0.681335,0.734803,0.708069,0,0,0,0
0.590339,0.888733,0.513889,0.68146,0.696145,0.688803,0,0,0,0
0.00669686,0.344586,0.587644,0.68189,0.728696,0.705293,0,0,0,0
0.11117,0.90787,0.966339,0.682096,0.779598,0.730847,0,0,0,0
0.357506,0.927069,0.720522,0.682203,0.737579,0.709891,0,0,0,0
0.369832,0.673868,0.815614,0.682209,0.766173,0.724191,0,0,0,0
0.454216,0.238694,0.766311,0.682262,0.778406,0.730334,0,0,0,0
0.878464,0.164096,0.678694,0.682542,0.736068,0.709305,0,0,0,0
0.293732,0.267624,0.0898357,0.682565,0.752527,0.717546,0,0,0,0
0.118119,0.0312936,0.195457,0.68309,0.699828,0.691459,0,0,0,0
0.137197,0.756973,0.990978,0.683121,0.76849,0.725806,0,0,0,0
0.614381,0.880797,0.513845,0.683124,0.705481,0.694303,0,0,0,0
0.662043,0.776101,0.596997,0.683276,0.768525,0.725901,0,0,0,0
0.929493,0.788843,0.118528,0.683668,0.766895,0.725282,0,0,0,0
0.00681688,0.174549,0.557263,0.683832,0.752454,0.718143,0,0,0,0
0.934024,0.199171,0.0233073,0.68393,0.761254,0.722592,0,0,0,0
0.820305,0.191403,0.0783757,0.684102,0.76186,0.722981,0,0,0,0
0.963587,0.882768,0.411501,0.684109,0.758423,0.721266,0,0,0,0
0.524243,0.535967,0.750326,0.684291,0.727172,0.705731,0,0,0,0
0.634921,0.00396024,0.691437,0.685011,0.749744,0.717378,0,0,0,0
0.0519434,0.802512,0.358827,0.685188,0.760221,0.722705,0,0,0,0
0.746266,0.402768,0.385803,0.685363,0.75477,0.720067,0,0,0,0
0.846313,0.302424,0.098811,0.685649,0.749007,0.717328,0,0,0,0
0.617156,0.923035,0.858301,0.685802,0.760953,0.723377,0,0,0,0
0.396101,0.480944,0.452155,0.686256,0.781878,0.734067,0,0,0,0
0.411298,0.592794,0.244759,0.686395,0.725679,0.706037,0,0,0,0
0.599648,0.931327,0.510339,0.686398,0.699183,0.692791,0,0,0,0
0.396512,0.978185,0.571604,0.686731,0.70715,0.696941,0,0,0,0
0.0460889,0.347997,0.362212,0.686775,0.74407,0.715423,0,0,0,0
0.223216,0.416906,0.268307,0.68724,0.697665,0.692452,0,0,0,0
0.245297,0.365355,0.562549,0.687241,0.752349,0.719795,0,0,0,0
0.261299,0.934928,0.169279,0.687394,0.777424,0.732409,0,0,0,0
0.628329,0.610078,0.240868,0.687413,0.783716,0.735565,0,0,0,0
0.963514,0.924608,0.816669,0.68756,0.763413,0.725486,0,0,0,0
0.99762,0.942431,0.751378,0.687625,0.763347,0.725486,0,0,0,0
0.907576,0.43894,0.482441,0.687653,0.779461,0.733557,0,0,0,0
0.747973,0.376631,0.874,0.687808,0.755118,0.721463,0,0,0,0
0.440005,0.592116,0.146577,0.68783,0.711018,0.699424,0,0,0,0
0.230647,0.291262,0.128507,0.688014,0.751957,0.719986,0,0,0,0
0.157383,0.122347,0.870363,0.688693,0.75618,0.722436,0,0,0,0
0.434553,0.276647,0.845655,0.68885,0.768197,0.728524,0,0,0,0
0.972292,0.851033,0.925914,0.689087,0.749158,0.719122,0,0,0,0
0.398607,0.721103,0.871565,0.689198,0.759468,0.724333,0,0,0,0
0.781457,0.443361,0.738595,0.689338,0.698906,0.694122,0,0,0,0
0.269031,0.446874,0.0897552,0.689454,0.739878,0.714666,0,0,0,0
0.669982,0.663319,0.612562,0.689485,0.758871,0.724178,0,0,0,0
0.0729345,0.497855,0.328154,0.689715,0.755252,0.722484,0,0,0,0
0.258912,0.318872,0.0806423,0.68989,0.745202,0.717546,0,0,0,0
0.235251,0.507355,0.0732602,0.689961,0.760667,0.725314,0,0,0,0
0.993711,0.929742,0.588423,0.690365,0.75807,0.724217,0,0,0,0
0.0414035,0.00101656,0.399628,0.690448,0.776195,0.733322,0,0,0,0
0.252862,0.991448,0.93781,0.690575,0.730547,0.710561,0,0,0,0
0.029553,0.258226,0.909466,0.690633,0.751987,0.72131,0,0,0,0
0.234176,0.963319,0.42515,0.690733,0.766912,0.728822,0,0,0,0
0.42954,0.474198,0.725756,0.690827,0.716541,0.703684,0,0,0,0
0.405159,0.973529,0.609875,0.691073,0.703365,0.697219,0,0,0,0
0.772624,0.306671,0.453895,0.691322,0.751516,0.721419,0,0,0,0
0.794439,0.827708,0.817727,0.69141,0.764415,0.727912,0,0,0,0
0.358933,0.256028,0.741979,0.691528,0.782118,0.736823,0,0,0,0
0.570011,0.364972,0.612027,0.691599,0.752497,0.722048,0,0,0,0
0.720356,0.831822,0.157873,0.69182,0.76353,0.727675,0,0,0,0
0.869176,0.841625,0.522877,0.691846,0.742965,0.717406,0,0,0,0
0.247184,0.304146,0.903849,0.691914,0.785137,0.738526,0,0,0,0
0.0903435,0.952354,0.276249,0.692142,0.756656,0.724399,0,0,0,0
0.692122,0.518172,0.342974,0.692299,0.750793,0.721546,0,0,0,0
0.843525,0.321833,0.84529,0.692486,0.760341,0.726413,0,0,0,0
0.198121,0.144012,0.151732,0.69253,0.760505,0.726518,0,0,0,0
0.0257521,0.00939233,0.0828819,0.692637,0.778964,0.7358,0,0,0,0
0.0196742,0.926153,0.104913,0.692644,0.754863,0.723754,0,0,0,0
0.234981,0.997756,0.598291,0.692785,0.767581,0.730183,0,0,0,0
0.336964,0.865782,0.730745,0.692867,0.694276,0.693572,0,0,0,0
0.930437,0.520007,0.360106,0.69289,0.763287,0.728088,0,0,0,0
0.329221,0.15748,0.208372,0.692921,0.766482,0.729701,0,0,0,0
0.996762,0.691813,0.543419,0.693677,0.770731,0.732204,0,0,0,0
0.954663,0.500547,0.110718,0.693729,0.735989,0.714859,0,0,0,0
0.460126,0.850854,0.94348,0.693785,0.748517,0.721151,0,0,0,0
0.578527,0.947205,0.498594,0.693963,0.714618,0.704291,0,0,0,0
0.45692,0.799525,0.240908,0.693972,0.753351,0.723662,0,0,0,0
0.101143,0.318623,0.719731,0.694022,0.766771,0.730396,0,0,0,0
0.186355,0.951335,0.201885,0.694063,0.752079,0.723071,0,0,0,0
0.817559,0.877846,0.493916,0.694099,0.761236,0.727668,0,0,0,0
