X,Y,Z,OriginTime,MinArrival,MinSee,NumberSeen,MaxAngle,PctEmpty
0.601353,0.18969,0.262906,0.511732,0.778884,0.627356,0,0,1
0.651173,0.0242205,0.00645623,0.530549,0.759154,0.621084,0,0,1
0.157383,0.122347,0.870363,0.584041,0.811486,0.680084,0,0,1
0.539027,0.0364297,0.87754,0.58785,0.701853,0.606751,0,0,1
0.820687,0.875197,0.367458,0.598654,0.79812,0.67318,0,0,1
0.703563,0.361467,0.214394,0.600998,0.71742,0.61005,0,0,1
0.412447,0.841522,0.854283,0.603351,0.792719,0.667128,0,0,1
0.00745795,0.299526,0.517687,0.603418,0.825624,0.690668,0,0,1
0.568933,0.995371,0.312242,0.603907,0.71482,0.610153,0,0,1
0.148146,0.654277,0.148022,0.607097,0.809378,0.692062,0,0,1
0.517129,0.887649,0.999645,0.607869,0.720619,0.62015,0,0,0.98
0.434497,0.234344,0.936904,0.61158,0.804724,0.660805,0,0,1
0.656684,0.0551614,0.312946,0.625054,0.665561,0.600783,1,0.511422,0.99
0.475196,0.0604497,0.918424,0.625177,0.667366,0.626798,0,0,1
0.913803,0.321509,0.222892,0.625322,0.760191,0.663419,0,0,0.97
0.565381,0.829051,0.79233,0.627242,0.768828,0.6635,0,0,0.98
0.017503,0.863004,0.741951,0.627817,0.73552,0.671213,0,0,1
0.121175,0.010545,0.308559,0.628768,0.735129,0.67726,0,0,1
0.891111,0.0129927,0.433588,0.629834,0.76694,0.665143,0,0,0.97
0.955133,0.192877,0.353345,0.632903,0.723421,0.673846,0,0,0.97
0.0298876,0.564475,0.282787,0.634281,0.803583,0.683,0,0,0.99
0.515289,0.993529,0.507423,0.635193,0.806334,0.661244,0,0,1
0.950051,0.256905,0.919858,0.638859,0.748151,0.677379,0,0,0.99
0.788819,0.762391,0.236912,0.641159,0.774105,0.671306,0,0,0.98
0.0996677,0.230049,0.335824,0.641347,0.693832,0.663577,0,0,0.99
0.744955,0.662878,0.715616,0.642273,0.771254,0.698734,0,0,0.98
0.789392,0.251999,0.898585,0.642357,0.745788,0.663633,0,0,0.99
0.723984,0.331156,0.341339,0.642866,0.714717,0.623105,1,0.304828,1
0.480278,0.603053,0.89736,0.644112,0.771203,0.700819,0,0,1
0.217537,0.042269,0.737028,0.644725,0.750802,0.659856,0,0,0.96
0.9684,0.195655,0.839078,0.645128,0.741881,0.672771,0,0,0.99
0.335652,0.483591,0.0320029,0.645648,0.787243,0.695513,0,0,0.97
0.34817,0.752157,0.664833,0.645785,0.822238,0.690532,0,0,0.97
0.428747,0.114727,0.620346,0.647497,0.726469,0.683039,0,0,1
0.88185,0.390563,0.858542,0.647604,0.725853,0.683016,0,0,0.98
0.0192584,0.988737,0.602632,0.647699,0.778926,0.692309,0,0,1
0.144072,0.926215,0.462419,0.648132,0.805712,0.694204,0,0,0.99
0.47043,0.860422,0.0466718,0.648969,0.679519,0.645452,1,0.150203,0.98
0.0334049,0.873965,0.658949,0.650301,0.713036,0.663718,0,0,0.97
0.00447891,0.473286,0.497228,0.650638,0.727006,0.677487,0,0,0.97
0.852072,0.182038,0.908901,0.651291,0.736854,0.661952,0,0,0.99
0.702414,0.234659,0.751036,0.651304,0.762275,0.68243,0,0,0.95
0.864846,0.0598318,0.761121,0.651742,0.820967,0.68004,0,0,0.96
0.0179,0.114586,0.0867562,0.65242,0.785174,0.69269,0,0,0.98
0.453584,0.538532,0.0623556,0.653648,0.773743,0.692847,0,0,0.98
0.562792,0.904818,0.382231,0.655216,0.71852,0.659215,0,0,0.99
0.157034,0.432952,0.864387,0.655433,0.764321,0.706836,0,0,0.97
0.0772791,0.244599,0.363253,0.655552,0.679627,0.658842,0,0,0.99
0.378272,0.320621,0.404419,0.657085,0.806578,0.658465,0,0,0.98
0.91055,0.447018,0.303278,0.658312,0.774402,0.686012,0,0,0.98
0.765853,0.524945,0.657413,0.659953,0.766074,0.698554,0,0,0.96
0.696498,0.113951,0.410202,0.660566,0.702743,0.625013,1,0.614916,0.96
0.205524,0.664994,0.750174,0.660679,0.789595,0.710415,0,0,0.96
0.783667,0.407919,0.284553,0.660914,0.717173,0.656521,2,0.0464807,0.97
0.153793,0.335243,0.387411,0.661371,0.770408,0.68912,0,0,0.95
0.826098,0.202904,0.0295838,0.66209,0.776489,0.658103,1,0.0479302,0.96
0.0697287,0.669149,0.702135,0.663232,0.80478,0.707847,0,0,0.99
0.193313,0.37784,0.615392,0.663376,0.827519,0.698104,0,0,0.96
0.912249,0.205824,0.729664,0.664282,0.757106,0.692646,0,0,0.95
0.501503,0.307936,0.79892,0.665185,0.77227,0.68616,0,0,0.95
0.191705,0.182242,0.708099,0.665395,0.748987,0.669938,0,0,0.96
0.459639,0.274996,0.164327,0.665515,0.704288,0.627179,1,0.664022,0.99
