X,Y,Z,OriginTime,MinArrival,MinSee,NumberSeen,MaxAngle,PctEmpty
0.601353,0.18969,0.262906,0.0317923,0.154357,0.0930747,0,0,1
0.651173,0.0242205,0.00645623,0.0357805,0.194937,0.115359,0,0,1
0.157383,0.122347,0.870363,0.0489982,0.177939,0.113469,0,0,1
0.539027,0.0364297,0.87754,0.0500517,0.14074,0.095396,0,0,1
0.820687,0.875197,0.367458,0.0531256,0.203137,0.128131,0,0,1
0.703563,0.361467,0.214394,0.0538095,0.199179,0.126494,0,0,1
0.412447,0.841522,0.854283,0.054502,0.119258,0.0868803,0,0,1
0.00745795,0.299526,0.517687,0.054522,0.1934,0.123961,0,0,1
0.568933,0.995371,0.312242,0.0546667,0.167372,0.111019,0,0,1
0.148146,0.654277,0.148022,0.0556173,0.187733,0.121675,0,0,1
0.517129,0.887649,0.999645,0.0558493,0.140834,0.0983418,0,0,1
0.434497,0.234344,0.936904,0.0569729,0.181921,0.119447,0,0,1
0.656684,0.0551614,0.312946,0.0611847,0.160854,0.111019,0,0,1
0.475196,0.0604497,0.918424,0.061224,0.126068,0.093646,0,0,1
0.913803,0.321509,0.222892,0.0612705,0.171675,0.116473,0,0,1
0.565381,0.829051,0.79233,0.0618885,0.171575,0.116732,0,0,1
0.017503,0.863004,0.741951,0.0620742,0.105097,0.0835858,0,0,1
0.121175,0.010545,0.308559,0.0623827,0.175711,0.119047,0,0,1
0.891111,0.0129927,0.433588,0.0627292,0.170403,0.116566,0,0,1
0.955133,0.192877,0.353345,0.0637351,0.152676,0.108205,0,0,1
0.0298876,0.564475,0.282787,0.0641905,0.142266,0.103228,0,0,1
0.515289,0.993529,0.507423,0.0644929,0.201984,0.133238,0,0,1
0.950051,0.256905,0.919858,0.0657192,0.131228,0.0984737,0,0,1
0.788819,0.762391,0.236912,0.0664968,0.167547,0.117022,0,0,1
0.0996677,0.230049,0.335824,0.0665607,0.109788,0.0881742,0,0,1
0.744955,0.662878,0.715616,0.0668757,0.164078,0.115477,0,0,1
0.789392,0.251999,0.898585,0.0669043,0.152955,0.10993,0,0,1
0.723984,0.331156,0.341339,0.067078,0.130445,0.0987614,0,0,1
0.480278,0.603053,0.89736,0.0675046,0.154246,0.110875,0,0,1
0.217537,0.042269,0.737028,0.067715,0.163915,0.115815,0,0,1
0.9684,0.195655,0.839078,0.0678537,0.168742,0.118298,0,0,1
0.335652,0.483591,0.0320029,0.0680329,0.18754,0.127786,0,0,1
0.34817,0.752157,0.664833,0.0680801,0.140495,0.104287,0,0,1
0.428747,0.114727,0.620346,0.0686726,0.165701,0.117187,0,0,1
0.88185,0.390563,0.858542,0.0687095,0.195231,0.13197,0,0,1
0.0192584,0.988737,0.602632,0.0687425,0.139896,0.104319,0,0,1
0.144072,0.926215,0.462419,0.068893,0.174898,0.121896,0,0,1
0.47043,0.860422,0.0466718,0.0691847,0.127499,0.0983418,0,0,1
0.0334049,0.873965,0.658949,0.0696505,0.137038,0.103344,0,0,1
0.00447891,0.473286,0.497228,0.0697688,0.117057,0.0934127,0,0,0.99
0.852072,0.182038,0.908901,0.0699981,0.161401,0.1157,0,0,1
0.702414,0.234659,0.751036,0.0700028,0.172272,0.121137,0,0,1
0.864846,0.0598318,0.761121,0.0701569,0.181288,0.125722,0,0,1
0.0179,0.114586,0.0867562,0.070396,0.162374,0.116385,0,0,1
0.453584,0.538532,0.0623556,0.0708305,0.167083,0.118957,0,0,1
0.562792,0.904818,0.382231,0.0713882,0.134519,0.102953,0,0,1
0.157034,0.432952,0.864387,0.0714655,0.192897,0.132181,0,0,1
0.0772791,0.244599,0.363253,0.0715082,0.10484,0.0881742,0,0,1
0.378272,0.320621,0.404419,0.0720568,0.1456,0.108828,0,0,1
0.91055,0.447018,0.303278,0.0724981,0.182008,0.127253,0,0,1
0.765853,0.524945,0.657413,0.0730913,0.153504,0.113298,0,0,1
0.0476086,0.852549,0.744884,0.0730935,0.0940781,0.0835858,0,0,1
0.150738,0.133554,0.271841,0.0732721,0.132219,0.102746,0,0,1
0.311313,0.610862,0.487181,0.0734022,0.151298,0.11235,0,0,1
0.63446,0.153525,0.620072,0.0738499,0.181948,0.127899,0,0,1
