OriginTime,MinWait,MinSETI
0.0284439,0.00154786,0
0.124551,0.00504642,0
0.272939,0.00713978,0
0.361834,0.00906614,0
0.428223,0.0111242,0
0.489266,0.0133284,0
0.541547,0.0158287,0
0.588405,0.0184696,0
0.633866,0.02132,0
0.677575,0.0242971,0
0.718613,0.0273966,0
0.756088,0.0304374,0
0.791465,0.0334599,0
0.825934,0.0363846,0
0.859253,0.0391541,0
0.892201,0.041869,0
0.923837,0.0447129,0
0.954935,0.0474135,0
0.985683,0.0501165,0
1.0162,0.0527067,0
1.04495,0.0552781,0
1.07356,0.0579636,0
1.10244,0.0603715,0
1.13064,0.0628984,0
1.15831,0.0653602,0
1.18432,0.067742,0
1.21108,0.070185,0
1.23748,0.0727592,0
1.26498,0.0751651,0
1.29024,0.0775473,0
1.31601,0.0800192,0
1.34264,0.0825859,0
1.36753,0.0850237,0
1.3928,0.0874865,0
1.41817,0.0899502,0
1.44267,0.0924727,0
1.46714,0.094918,0
1.49189,0.0974574,0
1.51708,0.0999813,0
1.54074,0.102517,0
1.56392,0.104982,0
1.5869,0.107509,0
1.60967,0.110082,0
1.63255,0.112667,0
1.65566,0.115205,0
1.67848,0.11763,0
1.70086,0.120191,0
1.72323,0.122826,0
1.7459,0.125368,0
1.7679,0.127895,0
1.78983,0.130372,0
1.81099,0.133008,0
1.83338,0.135551,0
1.85544,0.138128,0
1.87666,0.140695,0
1.89902,0.143133,0
1.92035,0.145621,0
1.94165,0.148202,0
1.96303,0.150669,0
1.98331,0.153139,0
2.00427,0.155654,0
2.0249,0.1582,0
2.04563,0.160732,0
2.06648,0.163131,0
2.08704,0.16569,0
2.10792,0.168227,0
2.12847,0.170796,0
2.14937,0.173225,0
2.16951,0.175796,0
2.1899,0.178368,0
2.20988,0.180931,0
2.22917,0.183491,0
2.2498,0.186051,0
2.26963,0.188502,0
2.28896,0.190963,0
2.30821,0.193457,0
2.328,0.196002,0
2.34756,0.198421,0
2.36725,0.200915,0
2.38565,0.203327,0
2.40571,0.205847,0
2.42445,0.208331,0
