X,Y,Z,OriginTime,MinArrival,MinSee,NumberSeen,MaxAngle,PctEmpty
0.601353,0.18969,0.262906,0.511732,0.778884,0.645308,0,0,1
0.651173,0.0242205,0.00645623,0.530549,0.759154,0.644851,0,0,1
0.157383,0.122347,0.870363,0.584041,0.811486,0.697764,0,0,1
0.539027,0.0364297,0.87754,0.58785,0.701853,0.644851,0,0,1
0.820687,0.875197,0.367458,0.598654,0.79812,0.698387,0,0,1
0.703563,0.361467,0.214394,0.600998,0.71742,0.659209,0,0,1
0.412447,0.841522,0.854283,0.603351,0.792719,0.698035,0,0,1
0.00745795,0.299526,0.517687,0.603418,0.825624,0.714521,0,0,1
0.568933,0.995371,0.312242,0.603907,0.71482,0.659364,0,0,1
0.148146,0.654277,0.148022,0.607097,0.809378,0.708237,0,0,1
0.517129,0.887649,0.999645,0.607869,0.720619,0.664244,0,0,0.98
0.434497,0.234344,0.936904,0.61158,0.804724,0.708152,0,0,1
0.656684,0.0551614,0.312946,0.625054,0.665561,0.645308,0,0,0.99
0.475196,0.0604497,0.918424,0.625177,0.667366,0.646272,0,0,1
0.913803,0.321509,0.222892,0.625322,0.760191,0.692756,0,0,0.97
0.565381,0.829051,0.79233,0.627242,0.768828,0.698035,0,0,0.98
0.017503,0.863004,0.741951,0.627817,0.73552,0.681669,0,0,1
0.121175,0.010545,0.308559,0.628768,0.735129,0.681949,0,0,1
0.891111,0.0129927,0.433588,0.629834,0.76694,0.698387,0,0,0.97
0.955133,0.192877,0.353345,0.632903,0.723421,0.678162,0,0,0.97
0.0298876,0.564475,0.282787,0.634281,0.803583,0.718932,0,0,0.99
0.515289,0.993529,0.507423,0.635193,0.806334,0.720763,0,0,1
0.950051,0.256905,0.919858,0.638859,0.748151,0.693505,0,0,0.99
0.788819,0.762391,0.236912,0.641159,0.774105,0.707632,0,0,0.98
0.0996677,0.230049,0.335824,0.641347,0.693832,0.66759,0,0,0.99
0.744955,0.662878,0.715616,0.642273,0.771254,0.706764,0,0,0.98
0.789392,0.251999,0.898585,0.642357,0.745788,0.694072,0,0,0.99
0.723984,0.331156,0.341339,0.642866,0.714717,0.678791,0,0,1
0.480278,0.603053,0.89736,0.644112,0.771203,0.707658,0,0,1
0.217537,0.042269,0.737028,0.644725,0.750802,0.697764,0,0,0.96
0.9684,0.195655,0.839078,0.645128,0.741881,0.693505,0,0,0.99
0.335652,0.483591,0.0320029,0.645648,0.787243,0.716446,0,0,0.97
0.34817,0.752157,0.664833,0.645785,0.822238,0.734012,0,0,0.97
0.428747,0.114727,0.620346,0.647497,0.726469,0.686983,0,0,1
0.88185,0.390563,0.858542,0.647604,0.725853,0.686728,0,0,0.98
0.0192584,0.988737,0.602632,0.647699,0.778926,0.713312,0,0,1
0.144072,0.926215,0.462419,0.648132,0.805712,0.726922,0,0,0.99
0.47043,0.860422,0.0466718,0.648969,0.679519,0.664244,0,0,0.98
0.0334049,0.873965,0.658949,0.650301,0.713036,0.681669,0,0,0.97
0.00447891,0.473286,0.497228,0.650638,0.727006,0.688822,0,0,0.97
0.852072,0.182038,0.908901,0.651291,0.736854,0.694072,0,0,0.99
0.702414,0.234659,0.751036,0.651304,0.762275,0.706789,0,0,0.95
0.864846,0.0598318,0.761121,0.651742,0.820967,0.736355,0,0,0.96
0.0179,0.114586,0.0867562,0.65242,0.785174,0.718797,0,0,0.98
0.453584,0.538532,0.0623556,0.653648,0.773743,0.713695,0,0,0.98
0.562792,0.904818,0.382231,0.655216,0.71852,0.686868,0,0,0.99
0.157034,0.432952,0.864387,0.655433,0.764321,0.709877,0,0,0.97
0.0772791,0.244599,0.363253,0.655552,0.679627,0.66759,0,0,0.99
0.378272,0.320621,0.404419,0.657085,0.806578,0.731831,0,0,0.98
0.91055,0.447018,0.303278,0.658312,0.774402,0.716357,0,0,0.98
0.765853,0.524945,0.657413,0.659953,0.766074,0.713014,0,0,0.96
0.696498,0.113951,0.410202,0.660566,0.702743,0.681654,0,0,0.96
0.205524,0.664994,0.750174,0.660679,0.789595,0.725137,0,0,0.96
0.783667,0.407919,0.284553,0.660914,0.717173,0.689044,0,0,0.97
0.153793,0.335243,0.387411,0.661371,0.770408,0.715889,0,0,0.95
0.826098,0.202904,0.0295838,0.66209,0.776489,0.719289,0,0,0.96
0.0697287,0.669149,0.702135,0.663232,0.80478,0.734006,0,0,0.99
0.193313,0.37784,0.615392,0.663376,0.827519,0.745448,0,0,0.96
0.912249,0.205824,0.729664,0.664282,0.757106,0.710694,0,0,0.95
0.501503,0.307936,0.79892,0.665185,0.77227,0.718728,0,0,0.95
0.191705,0.182242,0.708099,0.665395,0.748987,0.707191,0,0,0.96
0.459639,0.274996,0.164327,0.665515,0.704288,0.684902,0,0,0.99
0.804566,0.842163,0.525952,0.665636,0.761354,0.713495,0,0,0.98
0.559226,0.517851,0.0665223,0.666015,0.761375,0.713695,0,0,0.94
0.996448,0.156635,0.338857,0.666586,0.689738,0.678162,0,0,0.97
0.319638,0.128245,0.145152,0.667213,0.73383,0.700522,0,0,0.98
0.493891,0.260935,0.705911,0.667782,0.728886,0.698334,0,0,0.98
0.0656586,0.161505,0.715448,0.667792,0.768283,0.718038,0,0,0.94
0.139285,0.947981,0.325287,0.667883,0.696015,0.681949,0,0,0.97
0.156433,0.213281,0.642769,0.668516,0.745865,0.707191,0,0,0.96
0.578086,0.982814,0.719619,0.668764,0.759138,0.713951,0,0,0.99
0.711388,0.932548,0.779765,0.669715,0.775029,0.722372,0,0,0.96
0.20835,0.216533,0.0831275,0.673429,0.804092,0.73876,0,0,0.95
0.883417,0.177421,0.656433,0.673435,0.747953,0.710694,0,0,0.92
0.656246,0.908087,0.644507,0.673729,0.755935,0.714832,0,0,0.97
0.953041,0.472393,0.506421,0.674746,0.702899,0.688822,0,0,0.96
0.362073,0.144947,0.107702,0.67482,0.726224,0.700522,0,0,0.95
0.00462042,0.935452,0.977645,0.674866,0.781011,0.727939,0,0,0.9
0.384965,0.140453,0.612949,0.675152,0.698814,0.686983,0,0,0.95
0.860315,0.481357,0.515551,0.675243,0.739347,0.707295,0,0,0.97
0.884006,0.426595,0.893517,0.675591,0.697865,0.686728,0,0,0.97
0.371953,0.0460424,0.952391,0.675901,0.734815,0.705358,0,0,0.93
0.963131,0.134172,0.226439,0.676262,0.74081,0.708536,0,0,0.93
0.0972964,0.0878408,0.320971,0.678193,0.710615,0.694404,0,0,0.94
0.97035,0.121471,0.287074,0.67844,0.731505,0.704973,0,0,0.95
0.456991,0.166147,0.0612232,0.67859,0.755149,0.71687,0,0,0.96
0.148919,0.248883,0.810863,0.678873,0.724124,0.701498,0,0,0.96
0.417024,0.147178,0.520006,0.67911,0.753604,0.716357,0,0,0.9
0.783835,0.902257,0.11608,0.679197,0.741479,0.710338,0,0,0.93
0.477913,0.0597252,0.339129,0.679947,0.706509,0.693228,0,0,0.89
0.378232,0.0579876,0.842341,0.68006,0.748452,0.714256,0,0,0.96
0.266728,0.0266554,0.184886,0.680989,0.788452,0.73472,0,0,0.91
0.856117,0.568767,0.636954,0.68128,0.762358,0.721819,0,0,0.94
0.711535,0.186196,0.814182,0.682155,0.731424,0.706789,0,0,0.92
0.276606,0.24153,0.976774,0.682414,0.774586,0.7285,0,0,0.94
0.733398,0.575057,0.715645,0.682675,0.730852,0.706764,0,0,0.98
0.290894,0.888354,0.98612,0.682764,0.788686,0.735725,0,0,0.95
0.579558,0.0739644,0.629336,0.682955,0.723298,0.703127,0,0,0.87
0.255064,0.754475,0.318854,0.683373,0.763453,0.723413,0,0,0.99
0.219906,0.530772,0.922721,0.683777,0.785527,0.734652,0,0,0.91
0.655917,0.395917,0.862393,0.684821,0.750657,0.717739,0,0,0.88
0.0917123,0.976077,0.977139,0.684909,0.761583,0.723246,0,0,0.9
0.923757,0.25619,0.258522,0.685122,0.70039,0.692756,0,0,0.94
0.760826,0.542428,0.43241,0.685395,0.811686,0.748541,0,0,0.93
0.197764,0.707775,0.400949,0.685402,0.792671,0.739036,0,0,0.92
0.030126,0.422838,0.897421,0.685645,0.786959,0.736302,0,0,0.95
0.895233,0.273592,0.627018,0.685782,0.762227,0.724004,0,0,0.87
0.350505,0.703177,0.876562,0.686949,0.74881,0.717879,0,0,0.92
0.870463,0.0173939,0.596272,0.687393,0.793881,0.740637,0,0,0.87
0.534369,0.257199,0.712129,0.687763,0.708905,0.698334,0,0,0.94
0.148907,0.622558,0.900877,0.68779,0.765198,0.726494,0,0,0.92
0.158691,0.875659,0.644706,0.688329,0.776406,0.732367,0,0,0.95
0.370509,0.489198,0.245774,0.688959,0.752531,0.720745,0,0,0.9
0.843539,0.528398,0.52193,0.688999,0.725591,0.707295,0,0,0.88
