X,Y,Z,OriginTime,MinArrival,MinSee,NumberSeen,MaxAngle,PctEmpty
0.601353,0.18969,0.262906,0.0423768,0.173049,0.103812,0,0,0
0.591919,0.995085,0.297102,0.0464568,0.18415,0.109674,0,0,0
0.164713,0.294026,0.308457,0.0481186,0.201243,0.108306,0,0,0
0.592407,0.43226,0.492382,0.0554039,0.16957,0.0994023,0,0,0
0.0839672,0.579141,0.438843,0.0554285,0.199877,0.127622,0,0,0
0.698522,0.0762182,0.441777,0.0576224,0.155514,0.0938069,0,0,0
0.0934115,0.389782,0.958546,0.0579802,0.214557,0.121494,0,0,0
0.614045,0.255014,0.896652,0.0609101,0.188844,0.121977,0,0,0
0.648083,0.151273,0.540636,0.0615071,0.173633,0.103577,0,0,0
0.00725534,0.571484,0.170137,0.0622571,0.217902,0.126457,0,0,0
0.365846,0.824917,0.692596,0.0633324,0.173562,0.115844,0,0,0
0.585337,0.912531,0.572062,0.0643886,0.163199,0.109245,0,0,0
0.601449,0.504173,0.793478,0.064443,0.140921,0.0916263,0,0,0
0.613791,0.0562084,0.436349,0.0682839,0.144853,0.090253,0,0,0
0.552259,0.534797,0.835208,0.0695147,0.13585,0.0899358,0,0,0
0.203139,0.953617,0.87965,0.0721303,0.11498,0.0929441,0,0,0
0.119139,0.225825,0.86198,0.0723687,0.164287,0.110673,0,0,0
0.666529,0.830576,0.742706,0.0728377,0.168115,0.111203,0,0,0
0.665314,0.464552,0.546441,0.0732334,0.15174,0.0934591,0,0,0
0.434591,0.669344,0.302297,0.0738167,0.129491,0.0954459,0,0,0
0.258582,0.698761,0.478778,0.0750222,0.198169,0.124333,0,0,0
0.245871,0.389613,0.299854,0.0755551,0.152823,0.0991601,0,0,0
0.941853,0.182262,0.733197,0.0757799,0.18661,0.12118,0,0,0
0.954929,0.000310001,0.659117,0.0760602,0.193297,0.122227,0,0,0
0.418276,0.903858,0.357964,0.076315,0.214767,0.124867,0,0,0
0.550152,0.618305,0.0231619,0.076565,0.199087,0.134464,0,0,0
0.4323,0.938174,0.584315,0.0768113,0.160052,0.113917,0,0,0
0.54807,0.727119,0.821034,0.0776831,0.188586,0.126048,0,0,0
0.736596,0.578177,0.178591,0.0788268,0.211275,0.13887,0,0,0
0.940137,0.304522,0.0931786,0.0789603,0.193841,0.123182,0,0,0
0.392435,0.634027,0.562154,0.0791681,0.136514,0.10049,0,0,0
0.728678,0.262852,0.360043,0.0794185,0.179898,0.113413,0,0,0
0.310198,0.966505,0.0397644,0.0796679,0.163361,0.109721,0,0,0
0.149057,0.86501,0.720173,0.08024,0.150076,0.108596,0,0,0
0.63612,0.0697475,0.584554,0.0802611,0.154879,0.0988823,0,0,0
0.322292,0.405739,0.0413573,0.0804147,0.17581,0.123021,0,0,0
0.844427,0.117113,0.146627,0.0812612,0.178918,0.127656,0,0,0
0.870163,0.48024,0.110952,0.082848,0.197192,0.127452,0,0,0
0.403775,0.65124,0.272612,0.0830304,0.120277,0.0923747,0,0,0
0.183364,0.125875,0.736321,0.0830662,0.204299,0.133566,0,0,0
0.807747,0.738761,0.227646,0.0831982,0.19434,0.132581,0,0,0
0.925999,0.805097,0.476672,0.0835018,0.187699,0.128222,0,0,0
0.850412,0.0153988,0.777726,0.0844821,0.157515,0.118666,0,0,0
0.451872,0.987377,0.481487,0.0845534,0.163629,0.117946,0,0,0
0.724217,0.222198,0.742303,0.0856389,0.221943,0.133304,0,0,0
0.360417,0.670838,0.54826,0.0857868,0.129895,0.0982834,0,0,0
0.236359,0.951851,0.022538,0.0861356,0.156893,0.107565,0,0,0
0.768707,0.393446,0.472673,0.0861444,0.18204,0.126057,0,0,0
0.838232,0.184839,0.590952,0.0865149,0.176929,0.126333,0,0,0
0.376322,0.39332,0.363734,0.0865358,0.189081,0.122485,0,0,0
0.66688,0.193779,0.349103,0.086572,0.15073,0.0932263,0,0,0
0.576153,0.803223,0.0242234,0.0865907,0.215183,0.139783,0,0,0
0.289713,0.766961,0.165569,0.0873254,0.182525,0.131642,0,0,0
0.0229465,0.920424,0.327246,0.0875095,0.20029,0.130009,0,0,0
0.329488,0.891826,0.856188,0.0879511,0.18138,0.124935,0,0,0
0.663934,0.470517,0.935104,0.0879873,0.220458,0.125096,0,0,0
0.0486897,0.41236,0.690324,0.0882179,0.108111,0.0952711,0,0,0
0.780037,0.458142,0.873565,0.0884726,0.193469,0.129273,0,0,0
0.146503,0.0262505,0.182482,0.0890212,0.133207,0.107941,0,0,0
0.436126,0.485246,0.921893,0.0892073,0.189645,0.127131,0,0,0
0.105915,0.655232,0.590461,0.089349,0.164169,0.116174,0,0,0
0.049517,0.430678,0.693603,0.0894839,0.106845,0.0948491,0,0,0
0.120832,0.494331,0.155098,0.0894948,0.162922,0.117378,0,0,0
0.889294,0.552269,0.628595,0.0895721,0.166188,0.115488,0,0,0
0.788807,0.43966,0.71078,0.0903758,0.136306,0.111327,0,0,0
0.847159,0.546504,0.690957,0.0907047,0.165055,0.115111,0,0,0
0.0524687,0.379368,0.806846,0.0907835,0.162293,0.117438,0,0,0
0.214033,0.970931,0.890715,0.0917222,0.0953878,0.0864134,1,0.779315,0
0.337754,0.480289,0.343607,0.0918386,0.183779,0.120718,0,0,0
0.571265,0.641024,0.680599,0.0918519,0.203238,0.130696,0,0,0
0.0643109,0.275542,0.992245,0.0919461,0.180591,0.110172,0,0,0
0.620573,0.866886,0.790283,0.0926569,0.148296,0.104597,0,0,0
0.740474,0.548115,0.767522,0.0926653,0.176023,0.123216,0,0,0
0.586492,0.312851,0.670151,0.0926728,0.189218,0.13044,0,0,0
0.406124,0.456776,0.693468,0.0929294,0.152221,0.117949,0,0,0
0.0709487,0.717889,0.05496,0.0929643,0.196632,0.132086,0,0,0
0.651173,0.0242205,0.00645623,0.0930911,0.207405,0.141849,0,0,0
0.777432,0.863561,0.736493,0.0937535,0.178411,0.118433,0,0,0
0.0163806,0.293286,0.571505,0.0937913,0.155171,0.116497,0,0,0
0.296022,0.156653,0.79252,0.0940138,0.190742,0.129917,0,0,0
0.570396,0.537663,0.723032,0.094251,0.148399,0.102364,0,0,0
0.554842,0.273623,0.0144969,0.0943893,0.194097,0.116466,0,0,0
0.0755831,0.616622,0.639172,0.0950057,0.158512,0.114289,0,0,0
0.764604,0.966909,0.0803341,0.0952813,0.184203,0.135225,0,0,0
0.0267382,0.103811,0.535582,0.0952879,0.162816,0.125475,0,0,0
0.0792338,0.238067,0.807134,0.095364,0.141291,0.103008,0,0,0
0.183715,0.868365,0.678112,0.0954732,0.134843,0.103519,0,0,0
0.440893,0.626634,0.146641,0.0958436,0.140427,0.114056,0,0,0
0.552198,0.154878,0.214876,0.0960104,0.119415,0.0859342,1,0.417066,0
