OriginTime,MinWait,MinSETI
6.69401e-07,0.0010847,0.00108414
3.18933e-05,0.00866241,0.00837765
0.000214957,0.0124924,0.0118424
0.000431185,0.015817,0.0147808
0.000660475,0.0190144,0.0176081
0.000904298,0.0220836,0.020343
0.00116786,0.0251331,0.0229258
0.00144837,0.0281122,0.0254905
0.00174193,0.0311034,0.028049
0.00204205,0.0341043,0.0305476
0.00235348,0.0370267,0.0331186
0.00267106,0.0399212,0.035572
0.00300494,0.0429666,0.0379773
0.00334365,0.04588,0.0404703
0.00370034,0.0488281,0.0429795
0.00405645,0.0518016,0.0453804
0.00443213,0.0546905,0.0478555
0.00480434,0.0576443,0.0502469
0.00520513,0.0606113,0.0526329
0.00560075,0.06358,0.0550314
0.00601511,0.0665203,0.057504
0.00643387,0.0695402,0.0599436
0.00686338,0.0725928,0.0623348
0.00730215,0.0756154,0.0646987
0.00774733,0.0786201,0.0671653
0.00821069,0.0815778,0.0696249
0.00868807,0.084607,0.0720713
0.00916506,0.0876665,0.0744804
0.00965249,0.0906533,0.076896
0.0101587,0.0936505,0.0792361
0.010671,0.0966494,0.0816253
0.0111894,0.0996952,0.0840212
0.0117321,0.102648,0.0864355
0.0122735,0.105664,0.0887875
0.012822,0.10866,0.0912023
0.0133731,0.111636,0.0935551
0.0139359,0.114671,0.0959273
0.0145142,0.117735,0.0983777
0.0151115,0.120709,0.100752
0.0157141,0.123846,0.103116
0.0163133,0.126951,0.105455
0.0169314,0.13,0.107835
0.0175483,0.133128,0.110162
0.0181782,0.136179,0.112512
0.0188219,0.13917,0.114873
0.0194661,0.142238,0.11725
0.0201254,0.145301,0.119696
0.0207935,0.148357,0.122172
0.0214694,0.151344,0.124528
0.0221473,0.15449,0.126916
0.0228332,0.157485,0.129346
0.0235381,0.160591,0.131795
0.0242377,0.163635,0.134113
0.024955,0.166786,0.136439
0.0256923,0.169804,0.138772
0.0264349,0.172903,0.141098
0.0271901,0.176034,0.143497
0.0279347,0.179098,0.145901
0.0286863,0.182195,0.148211
0.0294374,0.185303,0.150571
0.0302252,0.188503,0.152889
0.0309885,0.191524,0.155243
0.0317608,0.19463,0.157667
0.0325467,0.197739,0.160051
0.0333605,0.200871,0.162413
0.0341859,0.203951,0.164794
0.0350212,0.207054,0.167181
0.0358456,0.210241,0.169503
0.0366472,0.213375,0.171901
0.037504,0.216621,0.17423
0.0383168,0.219719,0.176579
0.0391413,0.222915,0.17891
0.040033,0.226054,0.181274
0.0409118,0.229199,0.183677
0.0417957,0.23233,0.186066
0.0426997,0.235421,0.1884
0.0435765,0.238493,0.190816
0.044486,0.241687,0.193151
0.045356,0.244893,0.195534
0.0462475,0.248085,0.197894
0.0471833,0.251296,0.200239
0.0480809,0.254371,0.202615
0.0490289,0.257523,0.205033
0.0499521,0.260725,0.207381
0.0509083,0.263932,0.209797
0.0518605,0.267136,0.21209
0.0528335,0.270333,0.21447
0.0537931,0.273526,0.216818
0.0547518,0.276665,0.219172
0.055716,0.279803,0.221521
0.056663,0.283063,0.223918
0.0576726,0.286288,0.22633
0.0586744,0.289421,0.22872
0.0597207,0.292635,0.23106
0.0607389,0.295829,0.233434
0.0617747,0.299049,0.235786
0.0627977,0.302317,0.238053
0.0638491,0.30562,0.240453
0.0648709,0.308859,0.242768
0.0659243,0.312076,0.245202
0.0669378,0.315339,0.247581
0.0679879,0.318625,0.249933
0.0690547,0.321863,0.252302
0.070138,0.3251,0.254678
0.0711953,0.32837,0.257056
0.0722803,0.331683,0.259377
0.0733935,0.334939,0.261799
0.0744994,0.33809,0.264166
0.0756162,0.341249,0.266509
0.076732,0.344534,0.268835
0.0778326,0.347792,0.27124
0.0789648,0.351037,0.273597
0.0801106,0.354321,0.275984
0.0812325,0.357536,0.278401
0.0823305,0.360823,0.280809
0.0834828,0.364085,0.283143
