X,Y,Z,OriginTime,MinArrival,MinSee,NumberSeen,MaxAngle,PctEmpty
0.601353,0.18969,0.262906,0.348639,0.55073,0.421808,0,0,0
0.591919,0.995085,0.297102,0.359487,0.546451,0.418192,0,0,0
0.164713,0.294026,0.308457,0.363723,0.548442,0.444973,0,0,0
0.592407,0.43226,0.492382,0.381224,0.514715,0.438106,0,0,0
0.0839672,0.579141,0.438843,0.38128,0.61348,0.477491,0,0,0
0.698522,0.0762182,0.441777,0.386246,0.495963,0.430314,0,0,0
0.0934115,0.389782,0.958546,0.387044,0.573958,0.470783,0,0,0
0.614045,0.255014,0.896652,0.393456,0.588498,0.479088,0,0,0
0.648083,0.151273,0.540636,0.394737,0.520224,0.433736,0,0,0
0.00725534,0.571484,0.170137,0.396336,0.585426,0.476354,0,0,0
0.365846,0.824917,0.692596,0.398604,0.571629,0.472991,0,0,0
0.585337,0.912531,0.572062,0.400808,0.539046,0.468837,0,0,0
0.601449,0.504173,0.793478,0.400921,0.48258,0.431558,0,0,0
0.613791,0.0562084,0.436349,0.408733,0.473476,0.422818,0,0,0
0.552259,0.534797,0.835208,0.411174,0.472327,0.428141,0,0,0
0.203139,0.953617,0.87965,0.416267,0.562253,0.482081,0,0,0
0.119139,0.225825,0.86198,0.416726,0.525795,0.460942,0,0,0
0.666529,0.830576,0.742706,0.417624,0.527966,0.466032,0,0,0
0.665314,0.464552,0.546441,0.418379,0.47756,0.425721,0,0,0
0.434591,0.669344,0.302297,0.419487,0.48272,0.446156,0,0,0
0.258582,0.698761,0.478778,0.421758,0.567439,0.46657,0,0,0
0.245871,0.389613,0.299854,0.422754,0.489411,0.425296,0,0,0
0.941853,0.182262,0.733197,0.423173,0.551413,0.48015,0,0,0
0.954929,0.000310001,0.659117,0.423694,0.555954,0.479877,0,0,0
0.418276,0.903858,0.357964,0.424167,0.564861,0.449505,0,0,0
0.550152,0.618305,0.0231619,0.42463,0.594966,0.484219,0,0,0
0.4323,0.938174,0.584315,0.425084,0.526765,0.460785,0,0,0
0.54807,0.727119,0.821034,0.426686,0.558559,0.479212,0,0,0
0.736596,0.578177,0.178591,0.42877,0.58677,0.493185,0,0,0
0.940137,0.304522,0.0931786,0.429012,0.556164,0.474735,0,0,0
0.392435,0.634027,0.562154,0.429388,0.491763,0.454062,0,0,0
0.728678,0.262852,0.360043,0.42984,0.524707,0.434396,0,0,0
0.310198,0.966505,0.0397644,0.43029,0.518857,0.463593,0,0,0
0.149057,0.86501,0.720173,0.431317,0.51165,0.466671,0,0,0
0.63612,0.0697475,0.584554,0.431355,0.488109,0.438067,0,0,0
0.322292,0.405739,0.0413573,0.43163,0.5462,0.483214,0,0,0
0.844427,0.117113,0.146627,0.433139,0.567127,0.469825,0,0,0
0.870163,0.48024,0.110952,0.435941,0.568166,0.467868,0,0,0
0.403775,0.65124,0.272612,0.43626,0.465947,0.440565,0,0,0
0.183364,0.125875,0.736321,0.436323,0.578203,0.480902,0,0,0
0.807747,0.738761,0.227646,0.436554,0.567658,0.492152,0,0,0
0.925999,0.805097,0.476672,0.437084,0.560492,0.492076,0,0,0
0.850412,0.0153988,0.777726,0.438788,0.543442,0.481661,0,0,0
0.451872,0.987377,0.481487,0.438912,0.540747,0.463185,0,0,0
0.724217,0.222198,0.742303,0.440782,0.585909,0.473382,0,0,0
0.360417,0.670838,0.54826,0.441035,0.480115,0.45018,0,0,0
0.236359,0.951851,0.022538,0.441632,0.507515,0.459812,0,0,0
0.768707,0.393446,0.472673,0.441647,0.556212,0.461896,0,0,0
0.838232,0.184839,0.590952,0.44228,0.54845,0.477097,0,0,0
0.376322,0.39332,0.363734,0.442315,0.548414,0.469985,0,0,0
0.66688,0.193779,0.349103,0.442377,0.456992,0.416003,1,0.842282,0
0.576153,0.803223,0.0242234,0.442409,0.587505,0.492803,0,0,0
0.289713,0.766961,0.165569,0.443657,0.571744,0.493206,0,0,0
0.0229465,0.920424,0.327246,0.443968,0.567343,0.491048,0,0,0
0.329488,0.891826,0.856188,0.444714,0.556416,0.47328,0,0,0
0.663934,0.470517,0.935104,0.444775,0.559335,0.468343,0,0,0
0.0486897,0.41236,0.690324,0.445163,0.46591,0.452785,0,0,0
0.780037,0.458142,0.873565,0.445591,0.560672,0.482832,0,0,0
0.146503,0.0262505,0.182482,0.44651,0.498225,0.470449,0,0,0
0.436126,0.485246,0.921893,0.446821,0.564329,0.474108,0,0,0
0.105915,0.655232,0.590461,0.447057,0.525462,0.460224,0,0,0
0.049517,0.430678,0.693603,0.447282,0.46379,0.452079,0,0,0
0.120832,0.494331,0.155098,0.4473,0.534461,0.459366,0,0,0
0.889294,0.552269,0.628595,0.447429,0.52479,0.473842,0,0,0
0.788807,0.43966,0.71078,0.448763,0.504195,0.476049,0,0,0
0.847159,0.546504,0.690957,0.449307,0.522912,0.473216,0,0,0
0.0524687,0.379368,0.806846,0.449437,0.526032,0.460332,0,0,0
0.337754,0.480289,0.343607,0.451172,0.539558,0.477662,0,0,0
0.571265,0.641024,0.680599,0.451193,0.566823,0.477661,0,0,0
0.0643109,0.275542,0.992245,0.451348,0.509654,0.449348,1,0.0492204,0
0.620573,0.866886,0.790283,0.452508,0.493082,0.454405,0,0,0
0.740474,0.548115,0.767522,0.452521,0.549017,0.467486,0,0,0
0.586492,0.312851,0.670151,0.452534,0.5581,0.476404,0,0,0
0.406124,0.456776,0.693468,0.452951,0.520766,0.483653,0,0,0
0.0709487,0.717889,0.05496,0.453008,0.566704,0.480849,0,0,0
0.651173,0.0242205,0.00645623,0.453213,0.582422,0.486577,0,0,0
0.777432,0.863561,0.736493,0.454286,0.533495,0.468468,0,0,0
0.0163806,0.293286,0.571505,0.454347,0.519617,0.479646,0,0,0
0.296022,0.156653,0.79252,0.454706,0.565929,0.485653,0,0,0
0.570396,0.537663,0.723032,0.455088,0.484877,0.446962,1,0.302979,0
0.554842,0.273623,0.0144969,0.45531,0.526643,0.45847,0,0,0
0.0755831,0.616622,0.639172,0.456299,0.51622,0.473192,0,0,0
0.764604,0.966909,0.0803341,0.45674,0.559595,0.484762,0,0,0
0.0267382,0.103811,0.535582,0.456751,0.544248,0.489542,0,0,0
0.0792338,0.238067,0.807134,0.456872,0.485648,0.453082,1,0.168734,0
0.183715,0.868365,0.678112,0.457047,0.48592,0.458095,0,0,0
0.440893,0.626634,0.146641,0.457637,0.507639,0.479462,0,0,0
0.418778,0.139959,0.58209,0.45792,0.555434,0.493564,0,0,0
0.441372,0.281852,0.336266,0.458263,0.526269,0.451403,1,0.105011,0
0.875453,0.240072,0.126188,0.459069,0.526107,0.471396,0,0,0
0.862481,0.712817,0.781993,0.459299,0.555366,0.500977,0,0,0
0.940863,0.0750378,0.168547,0.459653,0.540613,0.477802,0,0,0
0.193421,0.0137543,0.153493,0.459691,0.50306,0.469754,0,0,0
0.0465462,0.984777,0.683109,0.459982,0.519666,0.467781,0,0,0
0.166583,0.193926,0.372993,0.460064,0.482839,0.435542,1,0.690173,0
0.546891,0.830123,0.536555,0.460232,0.498429,0.453157,1,0.224197,0
0.0351139,0.442336,0.107043,0.460382,0.542747,0.466488,0,0,0
0.0522158,0.0698596,0.926896,0.461019,0.591977,0.49206,0,0,0
0.0523807,0.932906,0.870902,0.461124,0.568693,0.482028,0,0,0
0.836411,0.544646,0.925909,0.461189,0.547453,0.489378,0,0,0
0.61942,0.241819,0.519347,0.461461,0.492069,0.449422,1,0.392791,0
0.925374,0.880767,0.333525,0.461832,0.549478,0.485093,0,0,0
0.146274,0.220366,0.511457,0.461843,0.58046,0.468675,0,0,0
0.91094,0.194032,0.321574,0.461905,0.561513,0.487476,0,0,0
0.944142,0.49365,0.706434,0.461957,0.557045,0.489545,0,0,0
0.175846,0.881491,0.188063,0.462548,0.553694,0.499322,0,0,0
0.654289,0.754801,0.682319,0.46273,0.515289,0.465214,0,0,0
0.0312678,0.436775,0.822044,0.462976,0.512493,0.464745,0,0,0
0.0679253,0.0357031,0.238387,0.463037,0.532807,0.484318,0,0,0
0.997363,0.452526,0.640946,0.46317,0.524549,0.478334,0,0,0
0.49691,0.568267,0.453761,0.463773,0.551839,0.465612,0,0,0
0.349285,0.823512,0.234959,0.464217,0.551183,0.486352,0,0,0
0.00669686,0.344586,0.587644,0.464974,0.508991,0.476104,0,0,0
0.11117,0.90787,0.966339,0.465256,0.550678,0.4774,0,0,0
0.357506,0.927069,0.720522,0.465401,0.504832,0.456279,1,0.267317,0
0.369832,0.673868,0.815614,0.465409,0.553668,0.485821,0,0,0
0.454216,0.238694,0.766311,0.465481,0.564639,0.486425,0,0,0
0.878464,0.164096,0.678694,0.465863,0.508723,0.46592,0,0,0
0.293732,0.267624,0.0898357,0.465895,0.538585,0.482854,0,0,0
0.118119,0.0312936,0.195457,0.466612,0.478124,0.463748,1,0.282599,0
0.137197,0.756973,0.990978,0.466654,0.553057,0.490906,0,0,0
0.614381,0.880797,0.513845,0.466659,0.473195,0.446887,1,0.973559,0
0.662043,0.776101,0.596997,0.466866,0.551012,0.475657,0,0,0
0.929493,0.788843,0.118528,0.467402,0.596002,0.498874,0,0,0
0.00681688,0.174549,0.557263,0.467627,0.533372,0.485916,0,0,0
0.934024,0.199171,0.0233073,0.467761,0.555576,0.484116,0,0,0
0.820305,0.191403,0.0783757,0.467995,0.536866,0.479333,0,0,0
0.963587,0.882768,0.411501,0.468005,0.545218,0.483436,0,0,0
0.524243,0.535967,0.750326,0.468254,0.49491,0.454695,2,0.46368,0
0.634921,0.00396024,0.691437,0.46924,0.542257,0.476395,0,0,0
0.0519434,0.802512,0.358827,0.469483,0.55573,0.490488,0,0,0
0.746266,0.402768,0.385803,0.469722,0.531852,0.473882,0,0,0
0.846313,0.302424,0.098811,0.470115,0.523029,0.474052,0,0,0
0.617156,0.923035,0.858301,0.470324,0.540773,0.487204,0,0,0
0.396101,0.480944,0.452155,0.470948,0.568361,0.47987,0,0,0
0.411298,0.592794,0.244759,0.471138,0.501439,0.469555,2,0.0708531,0
0.396512,0.978185,0.571604,0.4716,0.48025,0.458978,1,0.781507,0
0.0460889,0.347997,0.362212,0.47166,0.504699,0.446694,1,0.581401,0
0.245297,0.365355,0.562549,0.4723,0.545593,0.491897,0,0,0
0.261299,0.934928,0.169279,0.472511,0.564906,0.491695,0,0,0
0.628329,0.610078,0.240868,0.472537,0.557681,0.486329,0,0,0
0.963514,0.924608,0.816669,0.472738,0.548616,0.498061,0,0,0
0.99762,0.942431,0.751378,0.472828,0.540675,0.479066,0,0,0
0.907576,0.43894,0.482441,0.472867,0.569499,0.48831,0,0,0
0.747973,0.376631,0.874,0.473079,0.533183,0.48077,0,0,0
0.440005,0.592116,0.146577,0.47311,0.492167,0.474304,0,0,0
0.230647,0.291262,0.128507,0.473364,0.538015,0.46416,1,0.146891,0
0.157383,0.122347,0.870363,0.474297,0.527363,0.472795,1,0.0409448,0
0.434553,0.276647,0.845655,0.474515,0.555606,0.483091,0,0,0
0.972292,0.851033,0.925914,0.474841,0.537656,0.499068,0,0,0
0.398607,0.721103,0.871565,0.474994,0.544083,0.493893,0,0,0
0.781457,0.443361,0.738595,0.475187,0.477771,0.467241,1,0.977337,0
0.269031,0.446874,0.0897552,0.475347,0.514523,0.473833,1,0.0551811,0
0.669982,0.663319,0.612562,0.47539,0.547641,0.499908,0,0,0
0.0729345,0.497855,0.328154,0.475707,0.519053,0.45868,1,0.392467,0
0.258912,0.318872,0.0806423,0.475948,0.528532,0.483722,0,0,0
0.235251,0.507355,0.0732602,0.476047,0.54656,0.489054,0,0,0
