X,Y,Z,OriginTime,MinArrival,MinSee,NumberSeen,MaxAngle,PctEmpty
0.601353,0.18969,0.262906,0.732763,0.871184,0.799364,0,0,0
0.591919,0.995085,0.297102,0.739418,0.879358,0.800919,0,0,0
0.164713,0.294026,0.308457,0.741979,0.901337,0.806322,0,0,0
0.592407,0.43226,0.492382,0.752339,0.869608,0.798406,0,0,0
0.0839672,0.579141,0.438843,0.752372,0.88897,0.819332,0,0,0
0.698522,0.0762182,0.441777,0.75525,0.855198,0.792805,0,0,0
0.0934115,0.389782,0.958546,0.75571,0.900438,0.819956,0,0,0
0.614045,0.255014,0.896652,0.759384,0.881846,0.816803,0,0,0
0.648083,0.151273,0.540636,0.760112,0.868668,0.801531,0,0,0
0.00725534,0.571484,0.170137,0.761019,0.910419,0.825498,0,0,0
0.365846,0.824917,0.692596,0.762302,0.868224,0.811942,0,0,0
0.585337,0.912531,0.572062,0.763543,0.8605,0.807164,0,0,0
0.601449,0.504173,0.793478,0.763607,0.840725,0.791216,0,0,0
0.613791,0.0562084,0.436349,0.767967,0.842481,0.788566,0,0,0
0.552259,0.534797,0.835208,0.769318,0.835013,0.789313,0,0,0
0.203139,0.953617,0.87965,0.772118,0.813842,0.792182,0,0,0
0.119139,0.225825,0.86198,0.772369,0.860117,0.809509,0,0,0
0.666529,0.830576,0.742706,0.77286,0.866832,0.810355,0,0,0
0.665314,0.464552,0.546441,0.773272,0.848675,0.791429,0,0,0
0.434591,0.669344,0.302297,0.773875,0.829341,0.795365,0,0,0
0.258582,0.698761,0.478778,0.775109,0.89034,0.824104,0,0,0
0.245871,0.389613,0.299854,0.775649,0.848902,0.795098,0,0,0
0.941853,0.182262,0.733197,0.775876,0.876637,0.819272,0,0,0
0.954929,0.000310001,0.659117,0.776158,0.880656,0.820849,0,0,0
0.418276,0.903858,0.357964,0.776413,0.89901,0.820208,0,0,0
0.550152,0.618305,0.0231619,0.776663,0.888113,0.827181,0,0,0
0.4323,0.938174,0.584315,0.776908,0.855448,0.811413,0,0,0
0.54807,0.727119,0.821034,0.777771,0.882892,0.822281,0,0,0
0.736596,0.578177,0.178591,0.77889,0.900756,0.831878,0,0,0
0.940137,0.304522,0.0931786,0.77902,0.891837,0.821866,0,0,0
0.392435,0.634027,0.562154,0.779221,0.836127,0.800249,0,0,0
0.728678,0.262852,0.360043,0.779463,0.876952,0.807019,0,0,0
