X,Y,Z,OriginTime,MinArrival,MinSee,NumberSeen,MaxAngle,PctEmpty
0.601353,0.18969,0.262906,0.715355,0.944433,0.825528,0,0,1
0.651173,0.0242205,0.00645623,0.728388,0.938018,0.825815,0,0,1
0.157383,0.122347,0.870363,0.764226,0.949613,0.856375,0,0,1
0.539027,0.0364297,0.87754,0.766714,0.870198,0.81537,0,0,1
0.820687,0.875197,0.367458,0.773727,0.961907,0.859573,0,0,1
0.703563,0.361467,0.214394,0.775241,0.921043,0.833388,0,0,1
0.412447,0.841522,0.854283,0.776757,0.907811,0.841845,0,0,1
0.00745795,0.299526,0.517687,0.7768,0.942418,0.854983,0,0,1
0.568933,0.995371,0.312242,0.777115,0.896791,0.831803,0,0,1
0.148146,0.654277,0.148022,0.779164,0.941824,0.858307,0,0,1
0.517129,0.887649,0.999645,0.77966,0.877236,0.825908,0,0,0.98
0.434497,0.234344,0.936904,0.782036,0.928512,0.854209,0,0,1
0.656684,0.0551614,0.312946,0.790604,0.869184,0.817167,0,0,0.99
0.475196,0.0604497,0.918424,0.790681,0.84623,0.812707,0,0,1
0.913803,0.321509,0.222892,0.790773,0.960445,0.868471,0,0,0.99
0.565381,0.829051,0.79233,0.791986,0.938939,0.857071,0,0,0.99
0.017503,0.863004,0.741951,0.792349,0.844383,0.817701,0,0,1
0.121175,0.010545,0.308559,0.792949,0.89626,0.842832,0,0,1
0.891111,0.0129927,0.433588,0.793621,0.92688,0.857363,0,0,0.98
0.955133,0.192877,0.353345,0.795552,0.911207,0.852237,0,0,1
0.0298876,0.564475,0.282787,0.796418,0.958419,0.873781,0,0,0.99
0.515289,0.993529,0.507423,0.79699,0.885282,0.839802,0,0,1
0.950051,0.256905,0.919858,0.799286,0.906221,0.847248,0,0,1
0.788819,0.762391,0.236912,0.800724,0.949178,0.863704,0,0,0.99
0.0996677,0.230049,0.335824,0.800842,0.847941,0.822755,0,0,1
0.744955,0.662878,0.715616,0.801419,0.952735,0.874689,0,0,0.98
0.789392,0.251999,0.898585,0.801472,0.901523,0.846556,0,0,1
0.723984,0.331156,0.341339,0.801789,0.870264,0.833544,0,0,1
0.480278,0.603053,0.89736,0.802566,0.881725,0.841049,0,0,1
0.217537,0.042269,0.737028,0.802948,0.930987,0.855552,0,0,0.99
0.9684,0.195655,0.839078,0.803199,0.902309,0.846813,0,0,1
0.335652,0.483591,0.0320029,0.803523,0.94208,0.865655,0,0,0.99
