X,Y,Z,OriginTime,MinArrival,MinSee,NumberSeen,MaxAngle,PctEmpty
0.601353,0.18969,0.262906,0.121549,0.335174,0.223137,0,0,1
0.651173,0.0242205,0.00645623,0.130652,0.331703,0.223313,0,0,1
0.157383,0.122347,0.870363,0.158327,0.342626,0.2496,0,0,1
0.539027,0.0364297,0.87754,0.160399,0.260932,0.207415,0,0,1
0.820687,0.875197,0.367458,0.166349,0.352415,0.25102,0,0,1
0.703563,0.361467,0.214394,0.167654,0.323928,0.233457,0,0,1
0.412447,0.841522,0.854283,0.168969,0.348093,0.250096,0,0,1
0.00745795,0.299526,0.517687,0.169007,0.314521,0.240246,0,0,1
0.568933,0.995371,0.312242,0.169281,0.287531,0.223177,0,0,1
0.148146,0.654277,0.148022,0.171074,0.31833,0.242684,0,0,1
0.517129,0.887649,0.999645,0.17151,0.267136,0.216675,0,0,0.99
0.434497,0.234344,0.936904,0.17361,0.320779,0.246167,0,0,1
0.656684,0.0551614,0.312946,0.181344,0.275379,0.216493,0,0,0.99
0.475196,0.0604497,0.918424,0.181415,0.239915,0.20508,0,0,1
0.913803,0.321509,0.222892,0.1815,0.350237,0.258678,0,0,0.99
0.565381,0.829051,0.79233,0.182616,0.334446,0.24858,0,0,1
0.017503,0.863004,0.741951,0.182951,0.234168,0.207849,0,0,1
0.121175,0.010545,0.308559,0.183506,0.286464,0.233193,0,0,1
0.891111,0.0129927,0.433588,0.184128,0.319452,0.249045,0,0,1
0.955133,0.192877,0.353345,0.185927,0.303224,0.243525,0,0,1
0.0298876,0.564475,0.282787,0.186738,0.343641,0.264357,0,0,0.99
0.515289,0.993529,0.507423,0.187275,0.275513,0.230057,0,0,1
0.950051,0.256905,0.919858,0.189443,0.296202,0.237307,0,0,1
0.788819,0.762391,0.236912,0.19081,0.338038,0.255199,0,0,0.99
0.0996677,0.230049,0.335824,0.190922,0.237752,0.212686,0,0,1
0.744955,0.662878,0.715616,0.191473,0.353322,0.264593,0,0,0.99
0.789392,0.251999,0.898585,0.191523,0.291385,0.236502,0,0,1
0.723984,0.331156,0.341339,0.191827,0.260046,0.22344,0,0,1
0.480278,0.603053,0.89736,0.192572,0.272158,0.231293,0,0,1
0.217537,0.042269,0.737028,0.192938,0.325088,0.247826,0,0,0.99
0.9684,0.195655,0.839078,0.19318,0.292466,0.236892,0,0,1
0.335652,0.483591,0.0320029,0.193491,0.331911,0.255547,0,0,0.99
0.34817,0.752157,0.664833,0.193573,0.295075,0.244046,0,0,1
0.428747,0.114727,0.620346,0.194601,0.296096,0.240913,0,0,1
0.88185,0.390563,0.858542,0.194665,0.327436,0.256121,0,0,1
0.0192584,0.988737,0.602632,0.194722,0.263969,0.22811,0,0,1
0.144072,0.926215,0.462419,0.194983,0.293476,0.242523,0,0,1
0.47043,0.860422,0.0466718,0.195487,0.243159,0.21401,0,0,1
0.0334049,0.873965,0.658949,0.19629,0.26817,0.226755,0,0,1
0.00447891,0.473286,0.497228,0.196494,0.247482,0.220157,0,0,0.99
0.852072,0.182038,0.908901,0.196888,0.28602,0.235906,0,0,1
0.702414,0.234659,0.751036,0.196896,0.339136,0.265177,0,0,0.98
0.864846,0.0598318,0.761121,0.197161,0.352171,0.27182,0,0,1
0.0179,0.114586,0.0867562,0.197571,0.292039,0.24023,0,0,1
0.453584,0.538532,0.0623556,0.198316,0.299619,0.248112,0,0,1
0.562792,0.904818,0.382231,0.199268,0.283894,0.233548,0,0,1
0.157034,0.432952,0.864387,0.1994,0.298772,0.245941,0,0,1
0.0772791,0.244599,0.363253,0.199473,0.229201,0.211735,0,0,1
0.378272,0.320621,0.404419,0.200407,0.276471,0.234903,0,0,1
0.91055,0.447018,0.303278,0.201156,0.315545,0.253742,0,0,0.99
0.765853,0.524945,0.657413,0.20216,0.28417,0.239047,0,0,1
0.0476086,0.852549,0.744884,0.202164,0.214955,0.205714,0,0,0.99
0.150738,0.133554,0.271841,0.202466,0.304912,0.25048,0,0,1
0.311313,0.610862,0.487181,0.202685,0.282242,0.240379,0,0,1
0.63446,0.153525,0.620072,0.20344,0.317765,0.259111,0,0,0.99
0.771109,0.315389,0.368389,0.203467,0.248406,0.222147,0,0,1
0.975051,0.187253,0.0602901,0.203625,0.285985,0.239557,0,0,1
0.312494,0.2694,0.62783,0.203893,0.288418,0.241665,0,0,0.98
0.935085,0.652913,0.637012,0.204028,0.295682,0.24715,0,0,1
0.394071,0.05413,0.562504,0.205431,0.285266,0.23971,0,0,0.99
0.0292842,0.459858,0.466144,0.205509,0.238468,0.219155,0,0,0.99
0.312152,0.187132,0.619614,0.205741,0.28657,0.24146,0,0,0.98
0.341775,0.849218,0.706536,0.206056,0.299407,0.246158,0,0,0.99
0.688386,0.518369,0.66447,0.206105,0.280225,0.238609,0,0,1
0.071498,0.39296,0.953146,0.20624,0.321132,0.260036,0,0,0.99
0.327117,0.492066,0.57802,0.20634,0.322826,0.259803,0,0,1
0.315455,0.311146,0.375375,0.206618,0.270259,0.234213,0,0,1
0.188571,0.323181,0.758861,0.206648,0.312146,0.255359,0,0,1
0.430215,0.0752348,0.901845,0.206875,0.231582,0.215027,0,0,0.99
0.855809,0.650903,0.993497,0.207217,0.292247,0.247617,0,0,0.99
0.12472,0.321547,0.553052,0.207793,0.292843,0.241553,0,0,1
0.308303,0.458195,0.206017,0.208471,0.309533,0.256062,0,0,0.98
0.117063,0.154472,0.526251,0.208709,0.351016,0.267546,0,0,0.98
0.897524,0.753788,0.956046,0.209225,0.322258,0.260184,0,0,1
0.694177,0.485024,0.221002,0.210621,0.291743,0.241901,0,0,1
0.666672,0.0853156,0.710244,0.210629,0.321003,0.258885,0,0,1
0.593806,0.58424,0.134011,0.210674,0.334643,0.271068,0,0,1
0.0595124,0.792903,0.0912923,0.210882,0.32124,0.265605,0,0,0.98
0.254586,0.985027,0.301943,0.21112,0.297693,0.252662,0,0,0.98
0.725006,0.346798,0.881467,0.212169,0.29734,0.252196,0,0,1
0.856255,0.508221,0.553205,0.213202,0.277622,0.245126,0,0,1
0.531296,0.0975895,0.627096,0.213445,0.298791,0.249283,0,0,0.99
0.931,0.0910994,0.528543,0.213584,0.29827,0.252734,0,0,1
0.209089,0.306172,0.995645,0.213657,0.31033,0.257292,0,0,1
0.0505438,0.803854,0.642487,0.213664,0.270319,0.236914,0,0,1
0.420938,0.836191,0.039244,0.213896,0.25109,0.228381,0,0,0.99
0.730112,0.650763,0.40673,0.214123,0.308583,0.260352,0,0,0.99
0.168424,0.950105,0.577687,0.214328,0.315192,0.257007,0,0,1
0.806509,0.650016,0.15354,0.214332,0.328786,0.263948,0,0,0.98
0.392897,0.116949,0.2469,0.214915,0.342911,0.261428,0,0,0.96
0.0561543,0.804096,0.753226,0.215217,0.252067,0.229004,0,0,0.99
0.303348,0.674153,0.460539,0.215231,0.271815,0.238985,0,0,0.99
0.0126821,0.137633,0.22894,0.215379,0.310295,0.259658,0,0,0.97
0.490674,0.134056,0.10309,0.215824,0.280307,0.247018,0,0,0.98
0.877718,0.399142,0.0616684,0.216111,0.30254,0.255399,0,0,1
0.485693,0.584012,0.959129,0.216481,0.257435,0.232026,0,0,0.98
0.367501,0.322552,0.638196,0.216569,0.252012,0.232869,0,0,0.99
0.892023,0.462288,0.942311,0.216688,0.284896,0.248343,0,0,0.97
0.998379,0.43266,0.260657,0.21687,0.299831,0.251996,0,0,0.99
0.42714,0.664362,0.561032,0.217655,0.321688,0.265426,0,0,1
0.27526,0.219482,0.706903,0.217727,0.304544,0.254775,0,0,0.95
0.244212,0.132003,0.372119,0.217751,0.309767,0.260047,0,0,0.99
0.984171,0.158152,0.598351,0.218093,0.266584,0.24092,0,0,0.98
0.619358,0.350962,0.283626,0.218164,0.277171,0.237196,0,0,0.99
0.00785259,0.0108909,0.564274,0.218227,0.240464,0.225498,0,0,1
0.728622,0.356738,0.7907,0.218426,0.294792,0.253285,0,0,0.99
0.0586515,0.0152214,0.33384,0.218861,0.251109,0.229265,0,0,0.98
0.638451,0.381784,0.589882,0.218928,0.331992,0.274026,0,0,0.97
0.439149,0.971676,0.381622,0.21918,0.318341,0.257707,0,0,0.96
0.757336,0.400742,0.524506,0.219295,0.29239,0.254548,0,0,0.99
0.51967,0.986864,0.45184,0.219361,0.243427,0.226492,0,0,0.98
0.834192,0.817307,0.775125,0.219459,0.331273,0.273181,0,0,0.98
0.271711,0.257456,0.951802,0.219683,0.304305,0.256623,0,0,0.97
0.233974,0.19674,0.201855,0.219974,0.312616,0.265135,0,0,0.98
0.990505,0.978003,0.371722,0.219974,0.305256,0.254367,0,0,0.98
0.190066,0.430276,0.292841,0.22003,0.329544,0.270078,0,0,0.99
0.161206,0.459105,0.791026,0.220777,0.277395,0.243565,0,0,1
0.384238,0.479341,0.438624,0.221419,0.297632,0.258354,0,0,0.99
0.387477,0.344509,0.631132,0.221499,0.247082,0.232321,0,0,0.98
0.370828,0.457231,0.662461,0.221562,0.307605,0.258112,0,0,0.98
0.687644,0.256581,0.0626097,0.221774,0.326181,0.267481,0,0,0.98
0.265209,0.827924,0.0751024,0.222022,0.322589,0.271971,0,0,0.99
0.293861,0.167755,0.811203,0.22225,0.30025,0.255859,0,0,0.98
0.793358,0.324228,0.348913,0.222417,0.23433,0.225606,0,0,0.99
0.334982,0.570178,0.220059,0.22244,0.324441,0.266222,0,0,0.97
0.52967,0.185314,0.00546356,0.222442,0.300741,0.251816,0,0,0.99
0.279523,0.949383,0.477371,0.222679,0.333212,0.268727,0,0,0.97
