X,Y,Z,OriginTime,MinArrival,MinSee,NumberSeen,MaxAngle,PctEmpty
0.601353,0.18969,0.262906,0.0317923,0.154357,0.0902162,0,0,1
0.651173,0.0242205,0.00645623,0.0357805,0.194937,0.102396,0,0,1
0.157383,0.122347,0.870363,0.0489982,0.177939,0.111223,0,0,1
0.539027,0.0364297,0.87754,0.0500517,0.14074,0.0840053,0,0,1
0.820687,0.875197,0.367458,0.0531256,0.203137,0.114868,0,0,1
0.703563,0.361467,0.214394,0.0538095,0.199179,0.106689,0,0,1
0.412447,0.841522,0.854283,0.054502,0.119258,0.0840223,0,0,1
0.00745795,0.299526,0.517687,0.054522,0.1934,0.110624,0,0,1
0.568933,0.995371,0.312242,0.0546667,0.167372,0.0944077,0,0,1
0.148146,0.654277,0.148022,0.0556173,0.187733,0.108692,0,0,1
0.517129,0.887649,0.999645,0.0558493,0.140834,0.0886228,0,0,1
0.434497,0.234344,0.936904,0.0569729,0.181921,0.11592,0,0,1
0.656684,0.0551614,0.312946,0.0611847,0.160854,0.092235,0,0,1
0.475196,0.0604497,0.918424,0.061224,0.126068,0.0802812,0,0,1
0.913803,0.321509,0.222892,0.0612705,0.171675,0.107902,0,0,1
0.565381,0.829051,0.79233,0.0618885,0.171575,0.10868,0,0,1
0.017503,0.863004,0.741951,0.0620742,0.105097,0.0800884,0,0,1
0.121175,0.010545,0.308559,0.0623827,0.175711,0.113181,0,0,1
0.891111,0.0129927,0.433588,0.0627292,0.170403,0.110818,0,0,1
0.955133,0.192877,0.353345,0.0637351,0.152676,0.0994574,0,0,1
0.0298876,0.564475,0.282787,0.0641905,0.142266,0.101005,0,0,1
0.515289,0.993529,0.507423,0.0644929,0.201984,0.120284,0,0,1
0.950051,0.256905,0.919858,0.0657192,0.131228,0.0965469,0,0,1
0.788819,0.762391,0.236912,0.0664968,0.167547,0.113362,0,0,1
0.0996677,0.230049,0.335824,0.0665607,0.109788,0.0826189,0,0,1
0.744955,0.662878,0.715616,0.0668757,0.164078,0.104615,0,0,1
0.789392,0.251999,0.898585,0.0669043,0.152955,0.100466,0,0,1
0.723984,0.331156,0.341339,0.067078,0.130445,0.090463,0,0,1
0.480278,0.603053,0.89736,0.0675046,0.154246,0.110665,0,0,1
0.217537,0.042269,0.737028,0.067715,0.163915,0.110824,0,0,1
0.9684,0.195655,0.839078,0.0678537,0.168742,0.100772,0,0,1
0.335652,0.483591,0.0320029,0.0680329,0.18754,0.11443,0,0,1
0.34817,0.752157,0.664833,0.0680801,0.140495,0.100369,0,0,1
0.428747,0.114727,0.620346,0.0686726,0.165701,0.103137,0,0,1
0.88185,0.390563,0.858542,0.0687095,0.195231,0.116819,0,0,1
0.0192584,0.988737,0.602632,0.0687425,0.139896,0.0987352,0,0,1
0.144072,0.926215,0.462419,0.068893,0.174898,0.119506,0,0,1
0.47043,0.860422,0.0466718,0.0691847,0.127499,0.0841776,0,0,1
0.0334049,0.873965,0.658949,0.0696505,0.137038,0.093006,0,0,1
0.00447891,0.473286,0.497228,0.0697688,0.117057,0.0873027,0,0,0.99
0.852072,0.182038,0.908901,0.0699981,0.161401,0.0994345,0,0,1
0.702414,0.234659,0.751036,0.0700028,0.172272,0.112243,0,0,1
0.864846,0.0598318,0.761121,0.0701569,0.181288,0.11525,0,0,1
0.0179,0.114586,0.0867562,0.070396,0.162374,0.102243,0,0,1
0.453584,0.538532,0.0623556,0.0708305,0.167083,0.107576,0,0,1
0.562792,0.904818,0.382231,0.0713882,0.134519,0.0964276,0,0,1
0.157034,0.432952,0.864387,0.0714655,0.192897,0.117366,0,0,1
0.0772791,0.244599,0.363253,0.0715082,0.10484,0.0809697,0,0,1
0.378272,0.320621,0.404419,0.0720568,0.1456,0.0978012,0,0,1
0.91055,0.447018,0.303278,0.0724981,0.182008,0.114707,0,0,1
0.765853,0.524945,0.657413,0.0730913,0.153504,0.100678,0,0,1
0.0476086,0.852549,0.744884,0.0730935,0.0940781,0.0764153,0,0,1
0.150738,0.133554,0.271841,0.0732721,0.132219,0.0985961,0,0,1
0.311313,0.610862,0.487181,0.0734022,0.151298,0.107786,0,0,1
0.63446,0.153525,0.620072,0.0738499,0.181948,0.115916,0,0,1
0.771109,0.315389,0.368389,0.0738663,0.123657,0.0882003,0,0,1
0.975051,0.187253,0.0602901,0.0739602,0.12988,0.0951109,0,0,1
0.312494,0.2694,0.62783,0.0741192,0.151653,0.102413,0,0,1
0.935085,0.652913,0.637012,0.0741994,0.158441,0.110226,0,0,1
0.394071,0.05413,0.562504,0.0750361,0.159338,0.101016,0,0,1
0.0292842,0.459858,0.466144,0.0750827,0.111743,0.0855314,0,0,1
0.312152,0.187132,0.619614,0.0752216,0.156796,0.102046,0,0,1
0.341775,0.849218,0.706536,0.0754103,0.173914,0.105801,0,0,1
0.688386,0.518369,0.66447,0.0754394,0.137266,0.0998957,0,0,1
0.071498,0.39296,0.953146,0.0755202,0.157935,0.105006,0,0,1
0.327117,0.492066,0.57802,0.0755806,0.180193,0.113166,0,0,1
0.315455,0.311146,0.375375,0.0757473,0.130754,0.0965711,0,0,1
0.188571,0.323181,0.758861,0.0757652,0.175065,0.11153,0,0,1
0.430215,0.0752348,0.901845,0.0759011,0.111391,0.0828387,0,0,1
