OriginTime,MinWait
11.7778,0.0613161
11.7858,0.0618066
11.7939,0.0623442
11.802,0.0628756
11.81,0.0633977
11.818,0.0639149
11.8258,0.0644046
11.8336,0.0649604
11.8417,0.0654935
11.8496,0.0660379
11.8566,0.0665917
11.8642,0.0671437
11.8722,0.0676951
11.8801,0.0682014
11.8872,0.0687635
11.8948,0.0693328
11.9021,0.0698964
11.9098,0.0705057
11.9177,0.0710602
11.9248,0.0716082
11.9316,0.0722236
11.9388,0.072801
11.9462,0.0733888
11.9531,0.0739519
11.9601,0.0745281
11.9672,0.0751043
11.9744,0.0757051
11.9813,0.0762849
11.9881,0.0768737
11.9944,0.077436
12.0009,0.0779933
12.0076,0.0785641
12.0142,0.0791382
12.0207,0.0796748
12.0273,0.0802001
12.0338,0.0807228
12.04,0.081267
12.0469,0.0818363
12.0538,0.0823367
12.0602,0.0828646
12.0668,0.0833653
12.073,0.0838714
12.0795,0.0843935
12.086,0.0848903
12.0922,0.0853603
12.0985,0.0858229
12.105,0.0863178
12.1116,0.0868087
12.1181,0.0872791
12.1245,0.087768
12.1308,0.0882241
12.137,0.0887005
12.1433,0.0891672
12.1497,0.0896394
12.1558,0.0901128
12.1615,0.0905658
12.1677,0.0910258
12.1736,0.0914856
12.1799,0.091946
12.1859,0.0924051
12.1919,0.0928963
12.1978,0.0933766
12.2036,0.0938288
12.2096,0.0943062
12.2155,0.0947661
12.2213,0.095251
12.2274,0.095713
12.2331,0.0961801
12.2387,0.0966845
12.2446,0.0971802
12.2505,0.0976825
12.2564,0.0981576
12.2617,0.0986287
12.2675,0.0991298
12.2733,0.099625
12.279,0.100122
12.2842,0.100632
12.2896,0.101133
12.2953,0.101657
12.3005,0.102128
12.3059,0.102619
12.3116,0.103131
12.3172,0.103632
12.3228,0.104134
12.3281,0.104627
12.3333,0.105119
12.3388,0.105629
12.3443,0.106106
12.3497,0.106612
12.3551,0.107105
12.3603,0.107587
12.3655,0.108051
12.3706,0.10853
12.376,0.109039
12.3813,0.109541
12.3866,0.110014
12.3918,0.110485
12.3972,0.110966
12.4024,0.111462
12.4076,0.111939
12.4128,0.112435
12.4181,0.112896
12.4232,0.113363
12.4284,0.113835
12.4336,0.114304
12.4385,0.114813
12.4433,0.115278
12.4483,0.115763
12.4534,0.116231
12.4582,0.116726
12.4632,0.117204
12.4682,0.117686
12.473,0.118166
12.4778,0.118616
12.4828,0.119105
12.4878,0.119593
12.4927,0.120077
12.4979,0.120554
12.5027,0.12102
12.5074,0.121482
12.512,0.121964
12.5167,0.122467
12.5213,0.122928
12.5261,0.123415
12.5308,0.123896
12.5356,0.124381
12.5405,0.124884
12.5456,0.125373
12.5503,0.125869
12.5547,0.126345
12.5595,0.126808
12.5642,0.127294
12.5688,0.127763
12.5736,0.128275
12.5781,0.128757
12.5826,0.129244
12.5871,0.129727
12.5918,0.130181
12.5965,0.130659
12.6009,0.131149
12.6054,0.13161
12.6099,0.132086
12.6144,0.13256
12.6189,0.132985
12.6232,0.133434
12.6278,0.133881
12.6324,0.134351
12.6372,0.134809
12.6414,0.135255
12.6459,0.135707
12.6505,0.136151
12.6548,0.136586
12.6591,0.13704
12.6636,0.137491
12.668,0.137899
12.6725,0.13834
12.6769,0.138763
12.6812,0.139214
12.6856,0.139646
12.69,0.140106
12.6944,0.140527
12.699,0.140964
12.7032,0.14139
12.7075,0.141829
12.7117,0.14225
12.7159,0.142702
12.7203,0.143113
12.7246,0.143563
12.7289,0.143973
12.7329,0.1444
12.7373,0.144798
12.7419,0.145235
12.7459,0.145677
12.7502,0.146101
12.7543,0.146517
12.7583,0.146968
12.7625,0.147408
12.7665,0.147817
12.7709,0.148231
12.7751,0.148681
12.7792,0.149099
12.7833,0.149502
12.7873,0.149951
12.7915,0.150387
12.7956,0.150803
12.7998,0.151203
12.804,0.151612
12.8081,0.152037
12.8122,0.152446
12.8162,0.152877
12.8201,0.153315
12.824,0.153733
12.8281,0.154179
12.8321,0.154635
12.8363,0.155036
12.8403,0.155445
12.8441,0.155884
12.8481,0.156322
12.852,0.156749
12.856,0.157176
12.8601,0.157607
12.8642,0.158035
12.8682,0.158435
12.8719,0.158842
12.8755,0.159266
12.8794,0.159687
12.8834,0.160118
12.8873,0.160558
12.8914,0.160992
12.8953,0.161431
12.899,0.161884
12.9027,0.162294
12.9064,0.162718
12.9103,0.163144
12.9143,0.163569
12.9182,0.164008
12.922,0.164424
12.9261,0.164848
12.9296,0.165264
12.9332,0.16569
12.937,0.166097
12.9408,0.166501
12.9446,0.166938
12.9486,0.167344
12.9524,0.167766
12.9562,0.168167
12.9598,0.16857
12.9635,0.168985
12.9672,0.169411
12.971,0.169823
12.9748,0.170238
12.9784,0.170661
12.9822,0.171089
12.9861,0.171502
12.9899,0.171907
12.9936,0.172331
12.9974,0.172745
13.001,0.173183
13.0047,0.173598
13.0084,0.173982
13.0121,0.174382
13.016,0.1748
13.0195,0.175225
13.0233,0.175669
13.027,0.176073
13.0308,0.176483
13.0345,0.176937
13.0381,0.177353
13.0416,0.17777
13.0452,0.178188
13.0488,0.178624
13.0523,0.179033
13.0559,0.179463
13.0598,0.179863
13.0636,0.180288
13.067,0.180726
13.0706,0.181142
13.0743,0.18157
13.0778,0.182009
13.0814,0.182444
13.0849,0.182869
13.0884,0.183279
13.0922,0.183701
13.0958,0.184151
13.0994,0.1846
13.1031,0.185044
13.1067,0.185486
13.1101,0.185931
13.1138,0.186381
13.1173,0.186818
13.121,0.187252
13.1245,0.187687
13.1281,0.18814
13.1316,0.188576
13.135,0.189049
13.1384,0.189494
13.1418,0.189946
13.1452,0.190395
13.1488,0.190823
13.1522,0.191284
13.1556,0.19173
13.1588,0.19219
13.1622,0.192622
13.1656,0.193082
13.1689,0.193547
13.1724,0.194013
13.176,0.194466
13.1795,0.19493
13.1829,0.195389
13.1863,0.195876
13.1895,0.196326
13.193,0.196805
13.1963,0.197285
13.1995,0.197749
13.203,0.19821
13.2064,0.198687
13.2101,0.199167
13.2135,0.199609
13.2166,0.20005
13.2199,0.200546
13.2231,0.201037
13.2263,0.201531
13.2297,0.201999
13.2331,0.202493
13.2362,0.202971
13.2395,0.203479
13.2428,0.203974
13.2463,0.204468
13.2497,0.204954
13.2532,0.205477
13.2567,0.205965
13.26,0.206461
13.2634,0.206948
13.2667,0.207434
13.27,0.207935
13.2731,0.208455
13.2763,0.208947
13.2797,0.209428
13.2831,0.209958
13.2863,0.210464
13.2896,0.210973
13.293,0.211465
13.2961,0.211956
13.2992,0.212465
13.3023,0.212986
13.3054,0.213477
13.3085,0.213969
13.3118,0.2145
13.3152,0.215004
13.3186,0.215506
13.3218,0.216006
13.3253,0.216548
13.3287,0.217071
13.332,0.217605
13.3352,0.218115
13.3384,0.218598
13.3417,0.219119
13.3449,0.219628
13.3484,0.22013
13.3515,0.22064
13.3549,0.221166
13.3582,0.221658
13.3615,0.222173
13.3649,0.222659
13.3679,0.223164
13.3712,0.223653
13.3746,0.224156
13.3777,0.224702
13.381,0.225216
13.3841,0.225742
13.3873,0.226254
13.3905,0.226736
13.3937,0.227251
13.397,0.227767
13.4002,0.228311
13.4035,0.228837
13.4066,0.229358
13.4097,0.22988
13.4129,0.23041
13.4163,0.230913
13.4194,0.23145
13.4226,0.23196
13.4257,0.232459
13.4288,0.23297
13.4319,0.233472
13.4351,0.23397
13.4383,0.234529
13.4415,0.235045
13.4447,0.235564
13.4479,0.236088
13.451,0.236638
13.4542,0.237155
13.4572,0.237657
13.4603,0.238182
13.4634,0.23869
13.4666,0.239211
13.4698,0.239719
13.4728,0.240249
13.476,0.240801
13.4792,0.241318
13.4823,0.241847
13.4853,0.242393
13.4883,0.242942
13.4913,0.243456
13.4943,0.243959
13.4975,0.244497
13.5005,0.245007
13.5035,0.245583
13.5064,0.246118
13.5094,0.246657
13.5124,0.247203
13.5157,0.247761
13.5187,0.248317
13.5218,0.248852
13.5247,0.249371
13.5276,0.2499
13.5306,0.250378
13.5334,0.25087
13.5364,0.251395
13.5396,0.251938
13.5425,0.252491
13.5458,0.253044
13.549,0.253593
13.5521,0.254157
13.5551,0.25475
13.5581,0.255288
13.5613,0.255844
13.5643,0.25637
13.5672,0.256936
13.5702,0.257513
13.5732,0.258094
13.5765,0.258672
13.5797,0.25926
13.5827,0.259809
13.5857,0.260363
13.5888,0.260943
13.5918,0.261516
13.5948,0.262075
13.5978,0.262667
13.6008,0.263264
13.6038,0.263853
13.6067,0.264475
13.61,0.26506
13.613,0.265646
13.6161,0.266254
13.6192,0.266837
13.6223,0.267468
13.6253,0.268036
13.6283,0.26863
13.6314,0.269186
13.6344,0.269799
13.6373,0.270417
13.6404,0.27099
13.6433,0.271586
13.6463,0.272217
13.6491,0.272867
13.6521,0.273509
13.6549,0.274131
13.6579,0.274688
13.661,0.275322
13.664,0.275958
13.6671,0.276592
13.6701,0.277211
13.6731,0.277822
13.6761,0.278483
13.6789,0.279158
13.6817,0.279804
13.6846,0.280459
13.6876,0.281062
13.6906,0.281735
13.6935,0.282399
13.6967,0.283058
13.6997,0.283693
13.7027,0.284361
13.7057,0.284998
13.7086,0.285671
13.7116,0.286328
13.7144,0.28698
13.7172,0.287594
13.7201,0.288224
13.7229,0.288908
13.726,0.28957
13.729,0.290267
13.7319,0.29093
13.7348,0.291568
13.7378,0.292241
13.7407,0.29295
13.7436,0.293631
13.7465,0.294337
13.7494,0.295056
13.7522,0.29574
13.7553,0.296418
13.7582,0.297068
13.7612,0.297761
13.7641,0.298386
13.7669,0.299032
13.7697,0.299696
13.7726,0.300384
13.7756,0.301103
13.7784,0.301797
13.7813,0.302462
13.7843,0.303156
13.7872,0.303843
13.7899,0.304528
13.7928,0.305217
13.7956,0.30588
13.7983,0.306565
13.8,0.307243
13.801,0.307922
13.8037,0.308627
13.8064,0.309314
13.8094,0.30999
13.8122,0.31066
13.815,0.311302
13.8182,0.31201
13.8211,0.31266
13.8241,0.313336
13.8269,0.314002
13.8298,0.314695
13.8325,0.315368
13.8353,0.316059
13.8382,0.316705
13.8409,0.317364
13.8438,0.318032
13.8466,0.318661
13.8496,0.319329
13.8525,0.319995
13.8552,0.320644
13.8581,0.321332
13.861,0.322008
13.8638,0.322688
13.8666,0.323346
13.8695,0.324006
13.8724,0.324694
13.8754,0.325329
13.8783,0.32602
13.8811,0.326701
13.8838,0.327363
13.8865,0.328054
13.8892,0.328715
13.8922,0.329393
13.8949,0.330043
13.8977,0.330668
13.9005,0.331336
13.9035,0.331996
13.9065,0.332641
13.9094,0.3333
13.9121,0.33396
13.915,0.334671
13.9179,0.335327
13.9207,0.335984
13.9235,0.336681
13.9263,0.337347
13.9292,0.338028
13.9321,0.338693
13.9349,0.339388
13.9378,0.340078
13.9406,0.340772
13.9434,0.341447
13.9462,0.342135
13.949,0.342825
13.9518,0.343496
13.9545,0.344174
13.9572,0.344824
13.96,0.34545
13.9627,0.346115
13.9656,0.346753
13.9685,0.347422
13.9714,0.348105
13.9742,0.348773
13.9771,0.349466
13.98,0.350179
13.9829,0.350869
13.9857,0.351565
13.9887,0.352261
13.9917,0.3529
13.9945,0.353573
13.9973,0.354271
14.0001,0.354944
14.0029,0.355614
14.0058,0.356283
14.0086,0.356964
14.0115,0.357644
14.0143,0.358334
14.0171,0.359029
14.0198,0.35971
14.0227,0.360384
14.0256,0.36106
14.0285,0.36174
14.0314,0.362416
14.0342,0.363121
14.0369,0.363797
14.0396,0.364436
14.0423,0.365142
14.0451,0.365835
14.0479,0.366521
14.0507,0.367194
14.0534,0.367848
14.0562,0.368561
14.0592,0.369233
14.0622,0.369885
14.0649,0.370574
14.0678,0.371263
14.0705,0.371953
14.0734,0.372663
14.0762,0.373336
14.079,0.37404
14.0816,0.37472
14.0843,0.375392
14.0872,0.37608
14.09,0.3768
14.0928,0.377479
14.0956,0.378157
14.0984,0.378861
14.1011,0.379562
14.1038,0.380251
14.1064,0.380948
14.109,0.381654
14.1117,0.382365
14.1144,0.383019
14.1171,0.383728
14.1197,0.384377
14.1224,0.385135
14.1252,0.385794
14.1281,0.386463
14.131,0.38717
14.1337,0.387859
14.1363,0.3886
14.139,0.389342
14.1418,0.390048
14.1446,0.390763
14.1474,0.391476
14.1501,0.392163
14.1529,0.392851
14.1556,0.393533
14.1583,0.394258
14.1611,0.394923
14.1638,0.395631
14.1667,0.396328
14.1694,0.397028
14.1722,0.397777
14.175,0.3985
14.1779,0.399197
14.1805,0.399885
14.1832,0.400563
14.186,0.401286
14.1887,0.402032
14.1916,0.402731
14.1943,0.403446
14.1972,0.404167
14.2,0.404874
14.2026,0.405599
14.2053,0.406306
14.2079,0.407054
14.2107,0.407807
14.2134,0.408486
14.2162,0.40922
14.2191,0.409958
14.2219,0.410699
14.2247,0.411447
14.2275,0.412167
14.2303,0.412881
14.2331,0.413622
14.2359,0.414363
14.2385,0.415139
14.2414,0.41584
14.2442,0.41657
14.2469,0.417328
14.2498,0.41807
14.2527,0.418818
14.2555,0.419562
14.2583,0.420295
14.2611,0.421085
14.264,0.421876
14.2667,0.422707
14.2695,0.423448
14.2724,0.424198
14.2752,0.424905
14.2782,0.425643
14.2809,0.426418
14.2837,0.427172
14.2864,0.427947
14.2892,0.42871
14.2921,0.429486
14.2949,0.43027
14.2978,0.431053
14.3004,0.431839
14.3032,0.432656
14.306,0.433431
14.3087,0.434217
14.3114,0.434998
14.3141,0.435781
14.3168,0.436554
14.3195,0.43733
14.3221,0.43812
14.3249,0.438901
14.3278,0.439671
14.3306,0.440464
14.3333,0.441294
14.3362,0.442128
14.3389,0.442957
14.3419,0.443725
14.3447,0.444479
14.3474,0.445275
14.3501,0.44607
14.3528,0.446883
14.3556,0.447692
14.3582,0.44852
14.361,0.449319
14.3638,0.450128
14.3666,0.450976
14.3694,0.451791
14.3722,0.452587
14.3751,0.453377
14.3777,0.454196
14.3807,0.454988
14.3835,0.455794
14.3862,0.45659
14.3888,0.457374
14.3914,0.458209
14.3942,0.458976
14.3971,0.459789
14.3998,0.46059
14.4026,0.461416
14.4054,0.462217
14.4081,0.463023
14.4108,0.463868
14.4134,0.464731
14.4162,0.465568
14.4191,0.46637
14.422,0.46722
14.4248,0.468046
14.4276,0.468894
14.4304,0.469749
14.4332,0.470585
14.4359,0.471464
14.4387,0.472297
14.4414,0.473171
14.4441,0.474025
14.4469,0.474826
14.4496,0.475656
14.4525,0.476489
14.4553,0.477359
14.4581,0.478215
14.4609,0.479052
14.4635,0.47987
14.4662,0.480744
14.4689,0.481567
14.4716,0.482459
14.4742,0.483316
14.4769,0.484165
14.4796,0.485031
14.4822,0.485905
14.4852,0.486784
14.488,0.487611
14.4908,0.488438
14.4935,0.489261
14.4962,0.490118
14.499,0.490915
14.5018,0.491739
14.5046,0.492582
14.5073,0.493463
14.5102,0.494336
14.5129,0.495219
14.5157,0.49608
14.5185,0.496955
14.5215,0.497849
14.5244,0.498756
14.5273,0.49963
14.53,0.500498
14.5329,0.501345
14.5357,0.502219
14.5384,0.503083
14.5412,0.503941
14.544,0.50484
14.547,0.505732
14.5498,0.506597
14.5526,0.50745
14.5555,0.508386
14.5583,0.509263
14.5611,0.510133
14.5638,0.511023
14.5665,0.511885
14.5694,0.512743
14.5722,0.513594
14.5749,0.514471
14.5777,0.515353
14.5806,0.516188
14.5835,0.517141
14.5865,0.518037
14.5894,0.518926
14.5921,0.519846
14.5948,0.520727
14.5976,0.521613
14.6002,0.522464
14.6031,0.523367
14.6059,0.524256
14.6088,0.525144
14.6115,0.526064
14.6145,0.526982
14.6173,0.527924
14.6202,0.528803
14.6231,0.529739
14.6259,0.530607
14.6287,0.531501
14.6314,0.532407
14.6343,0.533324
14.6371,0.534243
14.6398,0.53513
14.6425,0.536027
14.6453,0.536928
14.6482,0.537814
14.6511,0.53874
14.6539,0.539667
14.6567,0.540621
14.6597,0.541506
14.6627,0.542458
14.6655,0.54337
14.6682,0.544244
14.6711,0.545164
14.6739,0.546088
14.6766,0.547015
14.6794,0.547915
14.6823,0.548835
14.6853,0.549726
14.6882,0.55065
14.6911,0.551551
14.6938,0.552467
14.6966,0.553378
14.6994,0.554285
14.7021,0.555203
14.7051,0.556157
14.7078,0.557087
14.7109,0.55798
14.7137,0.558875
14.7166,0.559823
14.7194,0.560791
14.7223,0.561726
14.7252,0.562689
14.7277,0.563636
14.7305,0.56455
14.7332,0.565469
14.7362,0.566402
14.739,0.567351
14.7419,0.56833
14.7449,0.569289
14.7478,0.570277
14.7508,0.571164
14.7538,0.572091
14.7567,0.573021
14.7594,0.574004
14.7621,0.574925
14.7649,0.575893
14.7677,0.576875
14.7706,0.577776
14.7735,0.578678
14.7765,0.579653
14.7793,0.580655
14.7823,0.581611
14.7851,0.582604
14.7883,0.583488
14.7913,0.584395
14.794,0.585335
14.7968,0.586315
14.7995,0.587354
14.8024,0.588324
14.8053,0.589309
14.8082,0.59027
14.8113,0.591316
14.8141,0.592286
14.8172,0.593288
14.8201,0.59435
14.823,0.595359
14.8258,0.596308
14.8287,0.597297
14.8315,0.598302
14.8344,0.599247
14.8374,0.600218
14.8403,0.60124
14.8433,0.602323
14.8464,0.603311
14.8493,0.604343
14.8521,0.605335
14.8548,0.606406
14.8576,0.607486
14.8604,0.608542
14.8634,0.609594
14.8664,0.610574
14.8694,0.611567
14.8722,0.612522
14.8752,0.613584
14.8781,0.614591
14.8811,0.615606
14.884,0.616663
14.8869,0.617672
14.8899,0.618707
14.8928,0.619741
14.8957,0.620752
14.8986,0.621817
14.9016,0.622846
14.9046,0.623937
14.9074,0.624962
14.9102,0.626003
14.9133,0.62707
14.9162,0.628175
14.9192,0.629271
14.922,0.630448
14.9249,0.631555
14.928,0.632624
14.9307,0.633663
14.9337,0.634723
14.9368,0.635855
14.9399,0.636987
14.9429,0.638082
14.9458,0.639187
14.9487,0.640289
14.9519,0.641401
14.955,0.642469
14.9581,0.643625
14.9609,0.644776
14.9638,0.645917
14.9668,0.647045
14.9699,0.648168
14.9728,0.649298
14.976,0.650405
14.9792,0.65157
14.9822,0.652782
14.985,0.653893
14.9881,0.655015
14.9912,0.65618
14.9943,0.657275
14.9972,0.658363
15.0003,0.659553
15.0033,0.660659
15.0063,0.661872
15.0094,0.663034
15.0124,0.66413
15.0154,0.665309
15.0184,0.666507
15.0215,0.667662
15.0244,0.668844
15.0274,0.67005
15.0305,0.671202
15.0336,0.672325
15.0368,0.673475
15.0398,0.674665
15.0431,0.675846
15.0461,0.677063
15.0492,0.678296
15.0523,0.679534
15.0554,0.680706
15.0585,0.681938
15.0616,0.68313
15.0648,0.684356
15.0679,0.685566
15.0709,0.686717
15.0742,0.687912
15.0772,0.689082
15.0803,0.690222
15.0836,0.691495
15.0866,0.692712
15.0895,0.693937
15.0924,0.69522
15.0956,0.696535
15.0989,0.697761
15.102,0.699008
15.1051,0.700249
15.1083,0.701498
15.1114,0.70268
15.1145,0.703932
15.1176,0.705098
15.1209,0.70633
15.1239,0.707495
15.1271,0.70867
15.1302,0.709879
15.1333,0.711075
15.1364,0.712203
15.1394,0.713396
15.1426,0.714558
15.1457,0.715763
15.1489,0.716949
15.152,0.718135
15.1552,0.719334
15.1581,0.720557
15.1613,0.72178
15.1646,0.722975
15.1678,0.724223
15.1709,0.725476
15.174,0.726654
15.1772,0.727838
15.1802,0.72905
15.1833,0.730258
15.1866,0.731452
15.1898,0.732705
15.1929,0.733929
15.1959,0.735146
15.1991,0.736274
15.2022,0.737509
15.2055,0.738653
15.2087,0.739897
15.2118,0.74107
15.2151,0.742284
15.2182,0.743433
15.2213,0.744626
15.2244,0.74582
15.2276,0.746991
15.2309,0.74823
15.2342,0.749373
15.2372,0.750612
15.2405,0.751869
15.2439,0.753102
15.2472,0.754273
15.2505,0.755402
15.2539,0.756626
15.2571,0.757735
15.2602,0.758977
15.2634,0.760229
15.2666,0.761385
15.2697,0.762514
15.2728,0.7636
15.2762,0.764806
15.2795,0.766042
15.2827,0.767271
15.2861,0.76847
15.2893,0.769706
15.2925,0.770858
15.2957,0.772026
15.299,0.773226
15.3024,0.774438
15.3057,0.775626
15.3089,0.776782
15.3122,0.777993
15.3155,0.779171
15.3187,0.780356
15.3221,0.781592
15.3254,0.782778
15.3286,0.783946
15.332,0.785199
15.3355,0.786408
15.3391,0.787644
15.3424,0.788859
15.3458,0.790028
15.3492,0.791167
15.3527,0.792332
15.3561,0.793594
15.3597,0.794817
15.3632,0.796049
15.3667,0.797268
15.3702,0.798535
15.3738,0.79978
15.377,0.800966
15.3803,0.802218
15.3839,0.803493
15.3873,0.80471
15.3909,0.805945
15.3944,0.80722
15.3979,0.808457
15.4014,0.809749
15.405,0.810994
15.4084,0.812226
15.4117,0.813425
15.4151,0.81469
15.4186,0.815878
15.4223,0.817136
15.4257,0.818386
15.4292,0.819547
15.4327,0.820764
15.436,0.82202
15.4394,0.823222
15.4431,0.824492
15.4464,0.825758
15.4498,0.827037
15.4533,0.828294
15.4568,0.829533
15.4604,0.830806
15.4641,0.832138
15.4677,0.833375
15.4715,0.834637
15.4749,0.835936
15.4784,0.837119
15.4818,0.838426
15.4853,0.839686
15.4886,0.840982
15.492,0.842313
15.4957,0.843616
15.4993,0.844944
15.5029,0.846233
15.5065,0.847625
15.5099,0.849005
15.5134,0.850288
15.5171,0.851569
15.5206,0.852914
15.5243,0.854189
15.5279,0.85548
15.5315,0.85678
15.535,0.858165
15.5386,0.859491
15.5421,0.860834
15.5458,0.862191
15.5492,0.863554
15.5529,0.864892
15.5566,0.866293
15.5603,0.867768
15.564,0.869072
15.5675,0.870407
15.5711,0.871729
15.5747,0.873096
15.5784,0.874561
15.582,0.875944
15.5857,0.877289
15.5895,0.878679
15.5932,0.880107
15.5969,0.881497
15.6004,0.882898
15.6041,0.884352
15.6077,0.885741
15.6114,0.887131
15.6153,0.888639
15.619,0.890128
15.6228,0.891569
15.6265,0.892967
15.6302,0.894442
15.6339,0.895863
15.6377,0.897282
15.6416,0.898724
15.6453,0.900162
15.6489,0.901573
15.6528,0.903032
15.6565,0.90447
15.6599,0.906026
15.6636,0.907496
15.6675,0.908961
15.6712,0.910423
15.675,0.911898
15.6789,0.913437
15.6829,0.914852
15.6866,0.916472
15.6907,0.918055
15.6944,0.91954
15.6982,0.921034
15.7022,0.922614
15.7062,0.92411
15.7101,0.925562
15.714,0.927176
15.7179,0.928722
15.7218,0.930256
15.7258,0.931896
15.7298,0.933437
15.7338,0.935025
15.7378,0.936596
15.7417,0.93822
15.7456,0.939741
15.7495,0.941285
15.7535,0.942739
15.7571,0.944232
15.7608,0.945801
15.7648,0.947271
15.7688,0.948915
15.7728,0.950539
15.7768,0.952204
15.7809,0.953736
15.785,0.95529
15.789,0.956987
15.793,0.958603
15.7971,0.960258
15.8011,0.961876
15.8051,0.963447
15.8093,0.96505
15.8135,0.96674
15.8178,0.96847
15.8218,0.970082
15.8256,0.971776
15.8295,0.973567
15.8335,0.975295
15.8377,0.977035
15.8417,0.978679
15.8457,0.980372
15.8498,0.981981
15.8538,0.983657
15.8578,0.98535
15.8618,0.987039
15.866,0.988615
15.87,0.99027
15.874,0.992015
15.878,0.993748
15.8821,0.995392
15.8859,0.997045
15.89,0.998706
15.8943,1.00028
15.8983,1.00188
15.9024,1.00359
15.9066,1.00533
15.9109,1.00709
15.9151,1.00877
15.9195,1.01061
15.9235,1.01226
15.9279,1.01401
15.9322,1.01565
15.9363,1.01725
15.9406,1.01897
15.9448,1.02067
15.9491,1.02247
15.9533,1.0242
15.9574,1.02588
15.9618,1.02752
15.966,1.02926
15.9701,1.031
15.9747,1.03274
15.9791,1.03452
15.9834,1.03626
15.9879,1.03794
15.9922,1.03965
15.9966,1.04145
16.0013,1.04329
16.0056,1.04508
16.0098,1.04677
16.0144,1.04849
16.019,1.05026
16.0234,1.05195
16.0276,1.05376
16.0319,1.05552
16.0366,1.05725
16.0412,1.05905
16.0457,1.06085
16.0502,1.06256
16.0548,1.06425
16.0594,1.06599
16.0639,1.06777
16.0682,1.06948
16.0726,1.07119
16.0771,1.07304
16.0818,1.07481
16.0867,1.07658
16.0913,1.0783
16.0959,1.08005
16.1006,1.08189
16.1052,1.08374
16.1102,1.08554
16.1147,1.08736
16.1195,1.08908
16.1244,1.091
16.1289,1.09287
16.1337,1.09485
16.1387,1.09666
16.1433,1.09847
16.1483,1.1003
16.1531,1.10217
16.1578,1.10393
16.1626,1.10579
16.1674,1.10771
16.1725,1.10956
16.1775,1.11155
16.1826,1.11349
16.1874,1.11538
16.1922,1.11729
16.1969,1.11919
16.2019,1.12101
16.207,1.12292
16.2118,1.1248
16.217,1.12671
16.2219,1.12855
16.2268,1.13046
16.2316,1.13238
16.2367,1.13434
16.2415,1.1362
16.2464,1.13804
16.2514,1.14005
16.2563,1.14201
16.2611,1.14395
16.2662,1.14591
16.2713,1.1478
16.2767,1.14973
16.2817,1.15161
16.2866,1.15355
16.2917,1.15554
16.2967,1.15742
16.3016,1.15942
16.3071,1.16137
16.3124,1.1634
16.3174,1.16548
