X,Y,Z,OriginTime,MinArrival,MinSee,NumberSeen,MaxAngle,PctEmpty
0.601353,0.18969,0.262906,0.000507117,0.0449998,0.0223062,0,0,0
0.591919,0.995085,0.297102,0.000632293,0.03573,0.0148556,0,0,0
0.164713,0.294026,0.308457,0.00068794,0.0340506,0.0163378,0,0,0
0.592407,0.43226,0.492382,0.000964932,0.0586877,0.0253536,0,0,0
0.0839672,0.579141,0.438843,0.000965962,0.0679246,0.0291878,0,0,0
0.698522,0.0762182,0.441777,0.00106028,0.0539082,0.0221777,0,0,0
0.0934115,0.389782,0.958546,0.00107615,0.0416585,0.0205338,0,0,0
0.614045,0.255014,0.896652,0.00121131,0.0419459,0.0170614,0,0,0
0.648083,0.151273,0.540636,0.00124,0.0443258,0.0227552,0,0,0
0.00725534,0.571484,0.170137,0.0012766,0.0546369,0.0215489,0,0,0
0.365846,0.824917,0.692596,0.00133016,0.0512819,0.0234525,0,0,0
0.585337,0.912531,0.572062,0.00138402,0.0463938,0.0230036,0,0,0
0.601449,0.504173,0.793478,0.00138683,0.0590533,0.0253734,0,0,0
0.613791,0.0562084,0.436349,0.00159355,0.0550398,0.0256282,0,0,0
0.552259,0.534797,0.835208,0.00166335,0.0219918,0.00945268,0,0,0
0.203139,0.953617,0.87965,0.00181753,0.026493,0.0105153,0,0,0
0.119139,0.225825,0.86198,0.00183198,0.0538256,0.0206618,0,0,0
0.666529,0.830576,0.742706,0.00186061,0.0271314,0.0141766,0,0,0
0.665314,0.464552,0.546441,0.00188496,0.0617318,0.0258534,0,0,0
0.434591,0.669344,0.302297,0.00192119,0.0490081,0.0178257,0,0,0
0.258582,0.698761,0.478778,0.00199736,0.0340755,0.0168915,0,0,0
0.245871,0.389613,0.299854,0.00203158,0.024157,0.0129794,0,0,0
0.941853,0.182262,0.733197,0.00204611,0.0561534,0.0254508,0,0,0
0.954929,0.000310001,0.659117,0.00206432,0.0335229,0.0140966,0,0,0
0.418276,0.903858,0.357964,0.00208096,0.0370023,0.0179002,0,0,0
