OriginTime,MinWait,MinSETI
0.00163673,0.00617796,0
0.0177781,0.0292794,0
0.0521579,0.0407279,0
0.0807844,0.0516727,0
0.106379,0.0611472,0
0.128619,0.0711478,0
0.151926,0.0812833,0
0.173302,0.0908803,0
0.19424,0.100433,0
0.212423,0.110022,0
0.230976,0.119591,0
0.24967,0.129022,0
0.267716,0.138743,0
0.285692,0.147931,0
0.304101,0.156805,0
0.32226,0.166013,0
0.339937,0.175275,0
0.358881,0.185125,0
0.375476,0.194817,0
0.393647,0.204667,0
0.411028,0.21442,0
0.427857,0.224321,0
0.44501,0.233927,0
0.463179,0.242839,0
0.480885,0.252161,0
0.498517,0.262635,0
0.51693,0.272485,0
0.534333,0.282285,0
0.552773,0.292601,0
0.571144,0.302796,0
0.589587,0.312561,0
0.605977,0.322135,0
0.623552,0.331527,0
0.641731,0.341896,0
0.659171,0.351349,0
0.675928,0.36091,0
0.692711,0.370424,0
0.708639,0.380066,0
0.726373,0.389709,0
0.743416,0.399467,0
0.761138,0.408807,0
0.779523,0.418196,0
0.7973,0.42746,0
0.814625,0.437313,0
0.831638,0.446972,0
0.849571,0.456637,0
0.867069,0.466228,0
0.884711,0.475652,0
0.901543,0.485607,0
0.918738,0.495514,0
0.937601,0.504448,0
0.954876,0.514212,0
0.972501,0.523952,0
0.989878,0.533461,0
1.00664,0.542869,0
1.02367,0.551742,0
1.04036,0.561184,0
1.0583,0.570258,0
1.07638,0.57924,0
1.09339,0.588415,0
1.11113,0.597678,0
1.12804,0.606571,0
1.14531,0.615735,0
1.16225,0.624636,0
1.17954,0.633566,0
1.19777,0.642654,0
1.21548,0.651419,0
1.23294,0.660383,0
1.25095,0.669319,0
1.26864,0.678518,0
1.28531,0.687618,0
1.30214,0.696949,0
1.31928,0.706187,0
1.33719,0.71491,0
1.3542,0.723942,0
1.37321,0.732717,0
1.3907,0.7417,0
1.40891,0.750751,0
1.42604,0.759806,0
1.44353,0.769387,0
1.46129,0.778062,0
1.47896,0.786767,0
1.49699,0.795467,0
1.51448,0.804467,0
1.53257,0.81351,0
1.55108,0.82314,0
1.56902,0.832366,0
1.5883,0.841299,0
1.60616,0.850443,0
1.62396,0.859292,0
1.64208,0.868809,0
1.65946,0.878087,0
1.67702,0.887593,0
1.69503,0.896534,0
1.71271,0.905855,0
1.72994,0.914696,0
1.74803,0.923652,0
1.76588,0.932455,0
1.78445,0.941332,0
1.80261,0.950163,0
1.82051,0.95973,0
1.83821,0.968434,0
1.85702,0.97736,0
1.87452,0.986886,0
1.89171,0.995828,0
1.90913,1.00494,0
1.92668,1.01448,0
1.94477,1.02349,0
1.96224,1.03295,0
1.98005,1.04174,0
1.99809,1.05048,0
2.0163,1.05923,0
2.034,1.06848,0
2.05206,1.07738,0
2.07024,1.08684,0
2.0876,1.09603,0
2.10543,1.10527,0
2.12269,1.11425,0
2.14011,1.12337,0
2.15786,1.13237,0
2.17566,1.14157,0
2.19429,1.15068,0
2.21222,1.15943,0
2.23071,1.16869,0
2.24944,1.17748,0
2.26771,1.18649,0
2.28636,1.19586,0
2.30568,1.20473,0
2.32401,1.21384,0
2.34187,1.22277,0
2.36067,1.23203,0
2.37812,1.24124,0
2.39577,1.24999,0
2.4138,1.25921,0
2.43137,1.26854,0
2.4491,1.27728,0
2.46666,1.28628,0
2.48372,1.29574,0
2.50148,1.30452,0
2.51991,1.31319,0
2.53831,1.32209,0
2.55604,1.33118,0
2.57397,1.34045,0
2.5926,1.34961,0
2.6114,1.3588,0
2.62984,1.36794,0
2.64767,1.37732,0
2.66507,1.3869,0
2.68342,1.3959,0
2.7013,1.40556,0
2.7185,1.41472,0
2.737,1.42408,0
2.7543,1.43384,0
2.77103,1.44369,0
2.78921,1.45279,0
2.80691,1.46201,0
2.82527,1.4721,0
2.84223,1.48138,0
2.86071,1.4903,0
2.87947,1.49953,0
2.89728,1.50842,0
2.91535,1.51779,0
2.93435,1.52644,0
2.9533,1.53514,0
2.97172,1.54412,0
2.9902,1.55298,0
3.00778,1.56214,0
3.02574,1.57173,0
3.04409,1.58078,0
3.06205,1.59007,0
3.08093,1.59966,0
3.09839,1.60835,0
3.11678,1.61738,0
3.13496,1.62679,0
3.154,1.6359,0
3.17192,1.64517,0
3.18991,1.65467,0
3.20682,1.66431,0
3.22471,1.67368,0
3.24261,1.68264,0
3.26224,1.69152,0
3.28051,1.70055,0
3.29761,1.71007,0
3.31635,1.71953,0
3.33525,1.72912,0
3.35402,1.73843,0
3.37276,1.74811,0
3.3902,1.75758,0
3.40836,1.76676,0
3.42589,1.776,0
3.44353,1.78497,0
3.46246,1.79413,0
3.4811,1.80347,0
3.49888,1.81233,0
3.51619,1.82197,0
3.53441,1.83151,0
3.55204,1.84092,0
3.57005,1.85057,0
3.58831,1.85955,0
3.60573,1.869,0
3.62362,1.87802,0
3.64183,1.88818,0
3.6601,1.89743,0
3.67828,1.907,0
3.69684,1.91657,0
3.71524,1.92629,0
3.7332,1.93626,0
3.75188,1.94633,0
3.77095,1.95532,0
3.78914,1.96508,0
3.80778,1.97455,0
3.82745,1.98401,0
3.84461,1.99366,0
3.86327,2.0034,0
3.88315,2.01263,0
3.90138,2.02152,0
3.91988,2.03092,0
3.93876,2.04021,0
3.95685,2.05019,0
3.97551,2.05997,0
3.99489,2.06997,0
4.01386,2.07934,0
4.0329,2.08898,0
4.05168,2.09862,0
4.07095,2.10819,0
4.08973,2.1176,0
4.10766,2.12716,0
4.1254,2.13722,0
4.14505,2.14681,0
4.16336,2.15599,0
4.18283,2.16518,0
4.20366,2.17454,0
4.2219,2.18429,0
4.24034,2.19399,0
4.25895,2.20389,0
4.27812,2.21399,0
4.29663,2.22364,0
4.31599,2.23334,0
