OriginTime,MinWait
12.7612,0.0483163
12.7743,0.048787
12.7876,0.049353
12.802,0.0498053
12.8144,0.0503279
12.8285,0.0508367
12.8439,0.0513776
12.8572,0.0518502
12.87,0.0523924
12.883,0.0529262
12.897,0.0534591
12.9111,0.0539501
12.924,0.0544651
12.9357,0.0549966
12.9492,0.0554593
12.9611,0.0559295
12.9742,0.0564645
12.9866,0.0569085
12.9992,0.0574403
13.0099,0.0579366
13.0208,0.0583972
13.0338,0.0588748
13.0442,0.059389
13.0553,0.0598743
13.0687,0.0603644
13.0819,0.0608816
13.0946,0.0614065
13.1046,0.0619624
13.1154,0.0625188
13.1273,0.0630159
13.1389,0.0635834
13.15,0.0641927
13.16,0.0648589
13.1708,0.0655301
13.1805,0.0662708
13.1915,0.0669651
13.2012,0.0677162
13.2115,0.0684045
13.2224,0.0691936
13.2332,0.0699618
13.2427,0.0707378
13.254,0.0715681
13.2652,0.0722584
13.2759,0.0730474
13.2866,0.0738078
13.2968,0.0745166
13.3068,0.0753323
13.3171,0.0760668
13.3265,0.076797
13.3355,0.077635
13.3459,0.0783799
13.355,0.0791914
13.3653,0.0799895
13.3749,0.0807734
13.3839,0.081501
13.3942,0.0822481
13.4025,0.083018
13.4113,0.0838751
13.4201,0.0846809
13.4294,0.085489
13.4379,0.0861511
13.4462,0.0869761
13.4558,0.0876796
13.4653,0.088492
13.4737,0.0893329
13.4825,0.0901634
13.4916,0.0909388
13.5001,0.0917238
13.5086,0.0925532
13.5187,0.0933476
13.528,0.0942049
13.5371,0.0950101
13.5447,0.0958947
13.5526,0.0967295
13.5608,0.0976872
13.569,0.0985262
13.5771,0.0993767
13.5862,0.100335
13.5943,0.101154
13.6026,0.102026
13.6117,0.10284
13.6197,0.103669
13.628,0.104423
13.6372,0.105233
13.6451,0.105974
13.6534,0.106689
13.6617,0.107503
13.6694,0.10827
13.6769,0.108956
13.6845,0.109686
13.6924,0.110411
13.6996,0.111139
13.7078,0.111897
13.7162,0.112591
13.7238,0.113364
13.7318,0.114109
13.7396,0.11481
13.7474,0.115426
13.7556,0.116154
13.7641,0.11679
13.7717,0.117519
13.7796,0.118132
13.7873,0.118787
13.7946,0.119526
13.8,0.1203
13.8011,0.120902
13.8082,0.121628
13.8154,0.122263
13.8224,0.122952
13.8288,0.123574
13.8358,0.124287
13.8428,0.124966
13.851,0.12567
13.8587,0.126274
13.8663,0.126961
13.8735,0.127681
13.8814,0.128415
13.8894,0.12913
13.8963,0.129733
13.9027,0.13037
13.9094,0.131046
13.9167,0.131728
13.9232,0.132382
13.9302,0.133027
13.9367,0.133678
13.9443,0.134314
13.9507,0.135078
13.9581,0.135751
13.9649,0.136394
13.9719,0.137033
13.9784,0.137685
13.9859,0.138322
13.9931,0.139024
13.999,0.139686
14.0061,0.140349
14.0125,0.140954
14.0194,0.141657
14.027,0.142299
14.034,0.143071
14.0399,0.143722
14.0463,0.14439
14.0523,0.145067
14.0577,0.145765
14.0637,0.146444
14.0698,0.147081
14.0758,0.147752
14.0821,0.148434
14.0883,0.149045
14.0949,0.149732
14.1006,0.150448
14.1072,0.151115
14.114,0.151767
14.1206,0.152429
14.1271,0.153095
14.1324,0.153762
14.1388,0.154437
14.1451,0.155131
14.1514,0.15586
14.1573,0.156534
14.1632,0.1572
14.169,0.157879
14.1753,0.158462
14.1819,0.159149
14.1877,0.159775
14.1936,0.160455
14.1999,0.161079
14.2058,0.161734
14.2117,0.162399
14.2173,0.163145
14.2237,0.163861
14.2303,0.164428
14.2357,0.165114
14.2413,0.165727
14.2474,0.166377
14.2531,0.16702
14.2583,0.167655
14.2644,0.168317
14.2704,0.168942
14.2763,0.169544
14.2823,0.170104
14.2879,0.170716
14.2934,0.171376
14.2985,0.171966
14.3044,0.172687
14.3105,0.173327
14.316,0.17393
14.3212,0.174555
14.327,0.175156
14.3328,0.175774
14.3379,0.176489
14.3435,0.177157
14.3494,0.177755
14.3557,0.178422
14.3613,0.178947
14.3671,0.179552
14.3728,0.180142
14.3785,0.180754
14.3837,0.181468
14.3894,0.182052
14.3952,0.182692
14.4005,0.183303
14.4058,0.183866
14.411,0.184451
14.4165,0.185117
14.4221,0.185727
14.4273,0.186268
14.433,0.186945
14.4383,0.187511
14.4442,0.188092
14.4495,0.188757
14.4548,0.189325
14.4597,0.189936
14.4652,0.19052
14.4701,0.19112
14.4753,0.191765
14.4802,0.192297
14.4849,0.192938
14.4897,0.193544
14.495,0.194125
14.5004,0.194707
14.5056,0.195308
14.5103,0.195884
14.5152,0.196447
14.5197,0.197
14.5244,0.19758
14.5298,0.198103
14.5348,0.198737
14.5403,0.199298
14.5454,0.199841
14.5504,0.200441
14.5555,0.200975
14.5611,0.201486
14.5665,0.202059
14.5719,0.202602
14.5771,0.203191
14.5818,0.203692
14.587,0.204285
14.5918,0.204823
14.597,0.20533
14.602,0.205897
14.6067,0.20644
14.6123,0.206994
14.617,0.20761
14.6225,0.208149
14.6276,0.208715
14.632,0.209362
14.6368,0.209875
14.6417,0.210427
14.6466,0.211137
14.6515,0.211711
14.6565,0.212268
14.6613,0.212908
14.6659,0.213527
14.6706,0.214076
14.6756,0.214869
14.6804,0.215433
14.6857,0.216045
14.6907,0.21669
14.6957,0.217248
14.7008,0.217802
14.7056,0.218359
14.7104,0.218981
14.7154,0.219671
14.7207,0.220345
14.7253,0.220939
14.73,0.221605
14.7343,0.222249
14.7394,0.222834
14.7438,0.223534
14.7488,0.224228
14.7531,0.22491
14.7575,0.225659
14.7626,0.226351
14.7671,0.22697
14.7715,0.227696
14.7767,0.228393
14.782,0.229041
14.7874,0.229753
14.792,0.230522
14.7963,0.231192
14.8006,0.231944
14.8047,0.232606
14.8094,0.233328
14.8141,0.233989
14.8188,0.234742
14.8234,0.235416
14.8277,0.236143
14.8329,0.236848
14.8373,0.237606
14.8419,0.238291
14.8468,0.239076
14.851,0.239771
14.8554,0.24067
14.8599,0.24136
14.864,0.242175
14.8684,0.242842
14.8733,0.243553
14.8782,0.244293
14.8826,0.245042
14.887,0.24576
14.8913,0.246503
14.8958,0.247189
14.9004,0.247896
14.9047,0.248616
14.909,0.249418
14.9132,0.250149
14.9179,0.250897
14.9221,0.251647
14.9265,0.252313
14.9307,0.253092
14.935,0.253744
14.9391,0.254414
14.9435,0.255158
14.9477,0.255927
14.9521,0.256566
14.9565,0.257286
14.9612,0.25795
14.9655,0.258568
14.9699,0.259251
14.9745,0.259977
14.9789,0.260657
14.9833,0.261348
14.9873,0.26208
14.9919,0.262781
14.9964,0.263492
15.0007,0.264125
15.0054,0.26489
15.0096,0.265582
15.014,0.266269
15.0181,0.26699
15.0224,0.267727
15.0263,0.268451
15.0307,0.269155
15.0351,0.269865
15.0396,0.270533
15.0439,0.271218
15.0487,0.271923
15.0528,0.272677
15.0573,0.27342
15.0612,0.274197
15.0655,0.274944
15.0699,0.275731
15.0736,0.276471
15.0778,0.277221
15.082,0.277958
15.0863,0.278702
15.0906,0.279518
15.0949,0.280201
15.0992,0.281043
15.1035,0.281793
15.1077,0.282418
15.1117,0.283169
15.116,0.284014
15.1207,0.284711
15.1248,0.285463
15.1291,0.286274
15.1333,0.286976
15.1374,0.287653
15.142,0.288465
15.1463,0.289195
15.1507,0.289896
15.155,0.290698
15.1592,0.291538
15.1632,0.292211
15.1675,0.293004
15.1714,0.293817
15.1755,0.294651
15.1795,0.29544
15.1841,0.296243
15.188,0.296979
15.1919,0.297743
15.1958,0.29853
15.1995,0.299347
15.2038,0.300096
15.2077,0.300831
15.2114,0.301661
15.2154,0.3024
15.2193,0.303166
15.2232,0.303959
15.2274,0.304705
15.2316,0.305418
15.2359,0.306106
15.2402,0.306859
15.2444,0.307657
15.2483,0.30854
15.2525,0.30932
15.2567,0.310155
15.2605,0.311046
15.2646,0.311823
15.268,0.312602
15.2723,0.313355
15.2764,0.314181
15.2812,0.31502
15.2854,0.315811
15.2895,0.316736
15.2933,0.317654
15.2969,0.318517
15.3007,0.319295
15.3046,0.320236
15.3086,0.32106
15.313,0.32184
15.3174,0.322744
15.3211,0.323645
15.3251,0.32448
15.3294,0.32536
15.3333,0.326329
15.337,0.327144
15.3409,0.328031
15.3447,0.328905
15.3489,0.329732
15.3531,0.330466
15.3565,0.331394
15.3603,0.332307
15.3643,0.333122
15.3683,0.334047
15.3723,0.334989
15.3765,0.335923
15.3802,0.336844
15.3836,0.337715
15.3878,0.338616
15.3918,0.339534
15.396,0.340382
15.4001,0.341237
15.4042,0.342208
15.4085,0.343213
15.4119,0.344098
15.416,0.345022
15.4202,0.345916
15.4237,0.346875
15.4279,0.347768
15.4321,0.348664
15.436,0.349508
15.4398,0.350381
15.4437,0.351366
15.4479,0.352245
15.4515,0.353231
15.4556,0.354155
15.4593,0.355075
15.4633,0.356015
15.4668,0.356855
15.4706,0.357772
15.4745,0.358622
15.4783,0.35954
15.4823,0.360423
15.4861,0.361362
15.4898,0.3624
15.4935,0.36331
15.4969,0.364236
15.5003,0.36512
15.5044,0.365918
15.5085,0.366777
15.5128,0.367694
15.5168,0.368602
15.5209,0.36951
15.5245,0.370325
15.5284,0.371396
15.5319,0.37223
15.5357,0.373095
15.5396,0.373979
15.5436,0.374885
15.5476,0.375809
15.5513,0.376758
15.555,0.377615
15.5583,0.37847
15.5622,0.379529
15.566,0.38055
15.5699,0.381413
15.5737,0.382393
15.5775,0.383295
15.5811,0.384183
15.5844,0.385033
15.5878,0.385929
15.5917,0.386762
15.5955,0.387533
15.5992,0.38835
15.6029,0.389239
15.6071,0.390238
15.6107,0.391125
15.6145,0.39203
15.6184,0.392973
15.6221,0.393927
15.6262,0.394792
15.6299,0.395696
15.6338,0.396602
15.6378,0.397542
15.6415,0.398528
15.6453,0.399493
15.6489,0.400323
15.6527,0.401234
15.6566,0.402138
15.6602,0.40314
15.6645,0.404135
15.6683,0.405096
15.6719,0.406014
15.6757,0.406996
15.6796,0.407962
15.6835,0.40889
15.6872,0.409787
15.6908,0.410593
15.6948,0.411548
15.6988,0.412567
15.7027,0.413599
15.7061,0.41448
15.7098,0.415368
15.7135,0.416331
15.7169,0.417195
15.7208,0.418012
15.7243,0.418937
15.7278,0.419811
15.7312,0.420662
15.7352,0.421623
15.7391,0.422795
15.7427,0.423668
15.7469,0.424632
15.7507,0.425581
15.7543,0.426532
15.7576,0.427398
15.7609,0.428397
15.7645,0.429263
15.7685,0.430165
15.772,0.431074
15.776,0.432042
15.7802,0.433009
15.7835,0.433953
15.7871,0.434819
15.7906,0.435756
15.7944,0.436696
15.7983,0.437668
15.802,0.438654
15.8062,0.439651
15.8099,0.440631
15.8139,0.44167
15.8177,0.442577
15.8214,0.44355
15.825,0.444477
15.8287,0.445327
15.8324,0.446302
15.8357,0.447343
15.8393,0.448265
15.8427,0.449237
15.8462,0.450276
15.8497,0.451128
15.8535,0.452156
15.8573,0.453052
15.861,0.453966
15.8646,0.454924
15.8682,0.455898
15.8717,0.45684
15.8752,0.457783
15.8787,0.45869
15.8824,0.459631
15.8861,0.460543
15.8898,0.461581
15.8939,0.462427
15.8977,0.463385
15.9016,0.464273
15.9055,0.465217
15.9093,0.466112
15.9126,0.466999
15.9164,0.467833
15.92,0.468846
15.9237,0.469833
15.9275,0.470725
15.9316,0.471619
15.9352,0.472508
15.9384,0.473526
15.942,0.474554
15.9458,0.475488
15.9494,0.476339
15.9528,0.477236
15.9565,0.478125
15.9601,0.479077
15.964,0.480006
15.9677,0.48079
15.9714,0.481706
15.9752,0.482844
15.9788,0.483836
15.9822,0.484837
15.9858,0.485765
15.9894,0.486721
15.9929,0.48766
15.9965,0.488563
16.0003,0.489466
16.004,0.49048
16.0078,0.491506
16.0114,0.492532
16.0148,0.493444
16.0185,0.494496
16.0219,0.495465
16.0258,0.496402
16.0296,0.497309
16.0334,0.498322
16.0372,0.499321
16.0409,0.500319
16.0448,0.50129
16.0484,0.50223
16.0522,0.503233
16.0557,0.504112
16.0593,0.505086
16.0633,0.506011
16.0668,0.506969
16.0708,0.507892
16.0744,0.508805
16.0783,0.509792
16.0818,0.510764
16.0856,0.511754
16.0894,0.512725
16.0927,0.513715
16.0966,0.514701
16.1001,0.515738
16.1039,0.51659
16.1077,0.517559
16.1111,0.51853
16.1147,0.519472
16.1186,0.520329
16.1223,0.521426
16.126,0.522425
16.1296,0.52334
16.1332,0.524252
16.1368,0.525227
16.1403,0.526226
16.1437,0.52712
16.1471,0.528049
16.1509,0.528948
16.1547,0.529894
16.1583,0.530953
16.1623,0.531983
16.1662,0.532881
16.1701,0.53381
16.1741,0.534735
16.1776,0.535685
16.1811,0.536688
16.1851,0.537599
16.1889,0.538463
16.1927,0.53933
16.1964,0.540464
16.2005,0.541488
16.204,0.542331
16.2081,0.54329
16.2119,0.544304
16.2156,0.545308
16.2195,0.546322
16.2228,0.547255
16.226,0.548159
16.2295,0.549228
16.233,0.550369
16.2367,0.551425
16.2403,0.552362
16.244,0.553347
16.2479,0.55437
16.2511,0.555371
16.2544,0.556407
16.2578,0.557451
16.2613,0.558457
16.2647,0.559509
16.2686,0.560646
16.2722,0.56172
16.2761,0.56274
16.28,0.563728
16.284,0.564782
16.2878,0.565805
16.2915,0.566826
16.2954,0.567879
16.2989,0.568851
16.3025,0.569884
16.3064,0.570964
16.3103,0.572098
16.314,0.573126
16.3175,0.57408
16.3209,0.575149
16.3246,0.576173
16.3287,0.577267
16.3322,0.578309
16.336,0.579339
16.3399,0.580446
16.3435,0.581508
16.3475,0.582485
16.351,0.58365
16.3552,0.584722
16.3592,0.585805
16.3628,0.586901
16.3664,0.588001
16.3701,0.589172
16.374,0.590257
16.3776,0.591273
16.3818,0.592296
16.3853,0.593425
16.3891,0.594592
16.3924,0.595642
16.3958,0.596696
16.3994,0.597853
16.4034,0.599048
16.4076,0.600228
16.4111,0.601343
16.4145,0.60236
16.4187,0.603463
16.4224,0.604588
16.4267,0.605727
16.4306,0.606803
16.434,0.607818
16.4378,0.608976
16.4418,0.610175
16.4458,0.611323
16.4496,0.612446
16.4536,0.613621
16.4574,0.614678
16.4614,0.616034
16.4656,0.6173
16.4696,0.618581
16.4736,0.619721
16.4774,0.6209
16.4814,0.622099
16.485,0.62331
16.4887,0.624473
16.4926,0.625482
16.4964,0.626659
16.5004,0.627948
16.5041,0.629254
16.5079,0.63039
16.5114,0.631603
16.5148,0.632762
16.5187,0.633996
16.5223,0.635052
16.5262,0.636208
16.5301,0.637414
16.5339,0.638565
16.5377,0.639661
16.5414,0.640884
16.5449,0.642084
16.5484,0.643262
16.5524,0.644358
16.5564,0.645533
16.5598,0.646812
16.5638,0.648018
16.568,0.649149
16.5722,0.65033
16.5765,0.651558
16.5804,0.652862
16.5846,0.653985
16.5884,0.655092
16.5925,0.656116
16.5961,0.657126
16.6002,0.658381
16.6047,0.659599
16.6086,0.660772
16.6122,0.661849
16.6162,0.663003
16.6198,0.664071
16.6232,0.665345
16.6275,0.666586
16.6313,0.667823
16.6349,0.668897
16.6393,0.670041
16.6431,0.671272
16.6469,0.672443
16.6511,0.67359
16.6547,0.674783
16.6593,0.675833
16.6634,0.677162
16.6675,0.678344
16.6714,0.679575
16.675,0.680768
16.6792,0.681964
16.6832,0.683249
16.6867,0.684415
16.6903,0.68557
16.6942,0.68662
16.6983,0.687796
16.7023,0.68903
16.7059,0.690238
16.7099,0.691644
16.714,0.692757
16.7181,0.693827
16.7217,0.695099
16.7257,0.696281
16.7298,0.69736
16.7335,0.698612
16.7375,0.699766
16.7415,0.700989
16.7456,0.702153
16.7495,0.703462
16.7535,0.704569
16.7575,0.70565
16.7614,0.706915
16.7652,0.70823
16.7695,0.709324
16.7732,0.710363
16.7774,0.711375
16.7818,0.712552
16.7856,0.713843
16.7899,0.715001
16.7936,0.716283
16.7974,0.717546
16.8011,0.718618
16.8055,0.719856
16.8095,0.721061
16.8133,0.722273
16.8176,0.72341
16.8215,0.724663
16.8253,0.725865
16.8293,0.72708
16.8327,0.72818
16.8362,0.729321
16.84,0.730476
16.8439,0.731712
16.8476,0.732978
16.8515,0.734212
16.8561,0.735526
16.8599,0.736574
16.8646,0.737752
16.8685,0.739022
16.8727,0.740214
16.8767,0.741543
16.8803,0.742742
16.8843,0.743799
16.8886,0.744971
16.8928,0.746211
16.8971,0.747482
16.9015,0.748626
16.9052,0.749864
16.9087,0.751112
16.9127,0.752456
16.917,0.753563
16.9215,0.754822
16.9256,0.756082
16.93,0.757189
16.9341,0.758518
16.9385,0.759745
16.9432,0.760897
16.9473,0.762078
16.9516,0.763317
16.9556,0.764697
16.9599,0.765911
16.9643,0.76706
16.9689,0.768359
16.9733,0.769595
16.9771,0.770789
16.9813,0.772058
16.9853,0.773246
16.9892,0.774509
16.9938,0.775725
16.9979,0.776917
17.0019,0.778281
17.0057,0.779625
17.0095,0.780768
17.0134,0.781923
17.0173,0.783274
17.0212,0.784634
17.0254,0.78597
17.0299,0.787241
17.0339,0.788543
17.0379,0.789746
17.0422,0.791022
17.0466,0.792293
17.0506,0.793534
17.0551,0.794687
17.0594,0.795931
17.0631,0.797152
17.0676,0.798384
17.0724,0.799589
17.0766,0.800754
17.0808,0.802159
17.0851,0.803566
17.0894,0.804852
17.0935,0.806155
17.0981,0.807503
17.1025,0.80872
17.1071,0.809927
17.1111,0.811131
17.1158,0.812354
17.12,0.813529
17.1241,0.814838
17.1285,0.81621
17.1327,0.817395
17.1368,0.818493
17.1413,0.819746
17.1455,0.821058
17.1499,0.822314
17.1538,0.823679
17.1586,0.824903
17.1629,0.826051
17.1674,0.827324
17.1719,0.828576
17.1762,0.829788
17.1805,0.830999
17.1849,0.832229
17.1889,0.833466
17.1931,0.834738
17.1982,0.835986
17.2026,0.837044
17.207,0.838384
17.2114,0.839593
17.2157,0.840916
17.2202,0.842225
17.2247,0.843411
17.2287,0.844566
17.233,0.845822
17.2378,0.847116
17.242,0.848441
17.2468,0.849563
17.2511,0.850816
17.256,0.852103
17.2609,0.853379
17.2654,0.854867
17.2699,0.856267
17.2748,0.857518
17.2791,0.858696
17.2843,0.859803
17.2886,0.861099
17.2935,0.862514
17.2983,0.863936
17.303,0.865218
17.3075,0.866389
17.3119,0.86761
17.3163,0.868882
17.3211,0.870269
17.3262,0.871557
17.3305,0.873023
17.335,0.874235
17.3397,0.875488
17.3442,0.876633
17.3493,0.877832
17.354,0.879207
17.3588,0.880406
17.3636,0.881662
17.368,0.882977
17.373,0.884139
17.3773,0.885516
17.3823,0.886908
17.3876,0.888233
17.3923,0.889509
17.397,0.890919
17.4015,0.892159
17.4067,0.893359
17.4116,0.894702
17.416,0.895976
17.4213,0.897333
17.4259,0.898755
17.4312,0.900029
17.4354,0.901295
17.4394,0.90268
17.4444,0.904236
17.4491,0.905784
17.4545,0.907186
17.4592,0.908499
17.4641,0.909702
17.4689,0.911077
17.4737,0.912408
17.4785,0.913968
17.4832,0.915273
17.4881,0.916636
17.4924,0.917942
17.497,0.919454
17.5024,0.920904
17.5072,0.922324
17.5119,0.923714
17.5169,0.925056
17.5216,0.926506
17.5263,0.927833
17.5318,0.929158
17.537,0.930482
17.5417,0.932003
17.5464,0.933575
17.5514,0.935114
17.5562,0.936519
17.561,0.937987
17.5662,0.939646
17.5713,0.941175
17.5763,0.942654
17.5814,0.944028
17.5866,0.945662
17.5916,0.947134
17.597,0.948682
17.602,0.950204
17.6068,0.951741
17.6112,0.953144
17.6164,0.954573
17.6213,0.956113
17.6263,0.957817
17.6313,0.959415
17.6366,0.960897
17.6419,0.962495
17.6473,0.964104
17.652,0.965564
17.6569,0.967318
17.6621,0.96895
17.6671,0.970511
17.6727,0.972063
17.6781,0.973592
17.6843,0.975344
17.6897,0.977147
17.6951,0.97875
17.6999,0.980395
17.7052,0.982125
17.7108,0.983788
17.7166,0.985264
17.7221,0.987019
17.7277,0.988593
17.733,0.990165
17.738,0.991846
17.7433,0.993495
17.7487,0.995256
17.7538,0.996847
17.7587,0.998363
17.7641,1.00006
17.7692,1.00165
17.7755,1.00342
17.781,1.00516
17.786,1.00677
17.7914,1.00859
17.7973,1.01034
17.8023,1.01226
17.8077,1.01415
17.8131,1.01596
17.8182,1.01778
17.8235,1.01957
17.8289,1.02135
17.8342,1.02315
17.8403,1.02487
17.8459,1.0267
17.8512,1.02846
17.8566,1.03019
17.8621,1.0322
17.8683,1.03424
17.874,1.03599
17.8799,1.03769
17.8855,1.03958
17.8909,1.04134
17.8964,1.04314
17.9018,1.04509
17.9075,1.04697
17.9125,1.0488
17.9185,1.05073
17.9242,1.05291
17.9305,1.0547
17.9364,1.05651
17.9422,1.05829
17.9481,1.06027
17.9539,1.06208
17.9595,1.06411
17.9652,1.06618
17.9711,1.06806
17.9777,1.06978
17.983,1.07179
17.9889,1.07393
17.9951,1.0759
18.0011,1.07763
18.0075,1.07956
18.0142,1.08175
18.0202,1.0837
18.0262,1.08564
18.0319,1.08759
18.0378,1.08947
18.0435,1.09159
18.0491,1.09362
18.0551,1.09565
18.0608,1.09766
18.0662,1.09972
18.0718,1.10187
18.078,1.10369
18.0839,1.10554
18.0901,1.10754
18.0967,1.10972
18.1029,1.11177
18.1086,1.11388
18.1147,1.11602
18.1214,1.11814
18.128,1.1201
18.1347,1.12203
18.1407,1.12403
18.1473,1.12603
18.1534,1.128
18.1593,1.13021
18.1661,1.13231
18.1724,1.13444
18.1786,1.1367
18.1845,1.13878
18.1909,1.14067
18.1982,1.14274
18.2048,1.14496
18.2113,1.14727
18.2167,1.14968
18.2228,1.15207
18.2292,1.15446
18.2351,1.15667
18.2414,1.15883
18.2479,1.16099
18.2552,1.16292
18.2611,1.16502
18.2671,1.16716
18.2742,1.16934
18.2807,1.17163
18.287,1.17387
18.2936,1.17624
18.3008,1.17877
18.3068,1.18107
18.3141,1.18364
18.3213,1.18588
18.3279,1.18794
18.3344,1.19034
18.3422,1.19269
18.3497,1.19501
18.3569,1.19721
18.364,1.19963
18.3705,1.2021
18.3762,1.20466
18.3829,1.2067
18.389,1.20918
18.3953,1.21147
18.4023,1.21394
18.4094,1.21631
18.4161,1.21877
18.4229,1.22109
18.4297,1.22362
18.4371,1.22634
18.4441,1.22869
18.4512,1.23119
18.4579,1.23372
18.4648,1.23618
18.4717,1.23864
18.4799,1.24124
18.4872,1.24367
18.4945,1.24618
18.5014,1.249
18.5084,1.25142
18.516,1.25391
18.5234,1.2564
18.5307,1.25902
18.5378,1.26166
18.545,1.26411
18.5527,1.26634
18.5602,1.26891
18.5671,1.27189
18.575,1.27453
18.582,1.2772
18.5898,1.27988
18.5978,1.28257
18.6057,1.28529
18.6123,1.28798
18.6201,1.29055
18.6274,1.29359
18.6353,1.29624
18.6425,1.29886
18.6501,1.30172
18.657,1.3045
18.6646,1.30695
18.6725,1.3098
18.6803,1.31259
18.688,1.31552
18.6961,1.31833
18.7042,1.32128
18.7124,1.32399
18.7211,1.3267
18.728,1.32936
18.736,1.33233
18.7443,1.33517
18.7529,1.33832
18.7611,1.34111
18.7696,1.34428
18.7781,1.34711
18.7861,1.34998
18.7942,1.35255
18.8029,1.35524
18.8116,1.35811
18.8197,1.36083
18.828,1.36395
18.8363,1.36683
18.8443,1.36956
18.8526,1.3727
18.8619,1.37604
18.8696,1.37915
18.8784,1.38189
18.8866,1.38478
18.8949,1.38795
18.9037,1.39113
18.9114,1.39415
18.9202,1.39737
18.9299,1.40054
18.9387,1.40366
18.9468,1.40635
18.955,1.40942
18.9642,1.41236
18.9737,1.41547
18.9825,1.41837
18.9913,1.42167
19.0001,1.42517
19.009,1.42825
19.017,1.43113
19.0263,1.4348
19.0363,1.43766
19.0448,1.44072
19.0532,1.44373
19.0622,1.44724
19.0716,1.45069
19.0809,1.45422
19.09,1.45765
19.099,1.46132
19.1085,1.46448
19.118,1.46801
19.1277,1.47102
19.1402,1.47418
19.1499,1.47746
19.1593,1.48085
19.1682,1.48414
19.1785,1.48757
19.1892,1.49129
19.1987,1.49472
19.2087,1.49838
19.2177,1.50203
19.2274,1.50583
19.2379,1.50904
19.2484,1.51243
19.2594,1.51569
19.2686,1.51889
19.2791,1.52227
19.2895,1.52546
19.301,1.52894
19.3115,1.53288
19.3216,1.53643
19.3321,1.54066
19.3425,1.54476
19.3536,1.5485
19.3641,1.55245
19.3742,1.5563
19.3853,1.55993
19.3972,1.5633
19.4077,1.56724
19.4187,1.57152
19.429,1.57493
19.4402,1.57894
19.4506,1.58309
19.4616,1.58705
19.4724,1.59113
19.4851,1.59511
19.4965,1.59893
19.508,1.60279
19.5186,1.60685
19.5306,1.61106
19.5417,1.61509
19.5519,1.61928
19.5636,1.6237
19.5761,1.62813
19.5879,1.63265
19.5996,1.6368
19.6119,1.64163
19.6227,1.64619
19.6339,1.65014
19.6457,1.65442
19.6586,1.65857
19.6713,1.66359
19.6829,1.66816
19.6957,1.6728
19.709,1.67742
19.7217,1.6818
19.733,1.68585
19.747,1.69047
19.7602,1.69555
19.7734,1.70017
19.7863,1.70521
19.7982,1.71014
19.8117,1.71475
19.8258,1.72007
19.8393,1.72466
19.8537,1.73011
19.8677,1.73542
19.8804,1.74058
19.8936,1.74609
19.9075,1.75105
19.9208,1.75626
19.9349,1.76151
19.9494,1.76689
19.9639,1.77193
19.978,1.77748
19.991,1.78293
20.0059,1.78807
20.0206,1.79346
20.0369,1.79865
20.0513,1.80425
20.0662,1.81041
20.0808,1.81583
20.0956,1.82177
20.1077,1.8274
20.1255,1.83307
20.1409,1.83867
20.1573,1.84434
20.174,1.85021
20.1907,1.85597
20.2064,1.86153
20.2241,1.86782
20.2405,1.87353
20.2556,1.87955
20.2716,1.88564
20.288,1.89157
20.3065,1.89763
20.3222,1.90371
20.3395,1.91037
20.3562,1.91702
20.3724,1.92279
20.3886,1.9292
20.4057,1.93572
20.4244,1.94199
20.4428,1.9485
20.4606,1.95551
20.4808,1.96193
20.4978,1.96937
