X,Y,Z,OriginTime,MinWait,NumberSeen,MaxAngle
0.601353,0.18969,0.262906,0.0017958,0.0331484,0,0
0.591919,0.995085,0.297102,0.00215824,0.0218181,0,0
0.164713,0.294026,0.308457,0.0023154,0.0301547,0,0
0.592407,0.43226,0.492382,0.00306959,0.0363045,0,0
0.0839672,0.579141,0.438843,0.00307232,0.0426062,0,0
0.698522,0.0762182,0.441777,0.00332034,0.0317803,0,0
0.0934115,0.389782,0.958546,0.0033617,0.0381918,0,0
0.614045,0.255014,0.896652,0.00371004,0.0240738,0,0
0.648083,0.151273,0.540636,0.00378312,0.0329591,0,0
0.00725534,0.571484,0.170137,0.00387595,0.0306893,0,0
0.365846,0.824917,0.692596,0.00401099,0.0321357,0,0
0.585337,0.912531,0.572062,0.0041459,0.0344674,0,0
0.601449,0.504173,0.793478,0.0041529,0.035747,0,0
0.613791,0.0562084,0.436349,0.0046627,0.0348307,0,0
0.552259,0.534797,0.835208,0.00483229,0.0119731,0,0
0.203139,0.953617,0.87965,0.00520277,0.0132339,0,0
0.119139,0.225825,0.86198,0.00523723,0.0284869,0,0
0.666529,0.830576,0.742706,0.00530534,0.030445,0,0
0.665314,0.464552,0.546441,0.00536314,0.0357597,0,0
0.434591,0.669344,0.302297,0.0054489,0.0239527,0,0
0.258582,0.698761,0.478778,0.00562833,0.031071,0,0
0.245871,0.389613,0.299854,0.00570857,0.0223634,0,0
0.941853,0.182262,0.733197,0.00574259,0.0338337,0,0
0.954929,0.000310001,0.659117,0.00578516,0.0182356,0,0
0.418276,0.903858,0.357964,0.00582398,0.0260582,0,0
0.550152,0.618305,0.0231619,0.00586221,0.034596,0,0
0.4323,0.938174,0.584315,0.00589998,0.0286728,0,0
0.54807,0.727119,0.821034,0.00603467,0.0326958,0,0
0.736596,0.578177,0.178591,0.00621366,0.0315423,0,0
0.940137,0.304522,0.0931786,0.00623473,0.0323147,0,0
0.392435,0.634027,0.562154,0.00626759,0.0243011,0,0
0.728678,0.262852,0.360043,0.0063073,0.0285667,0,0
0.310198,0.966505,0.0397644,0.00634697,0.0207832,0,0
0.149057,0.86501,0.720173,0.00643845,0.0261573,0,0
0.63612,0.0697475,0.584554,0.00644184,0.0340016,0,0
0.322292,0.405739,0.0413573,0.00646652,0.0346187,0,0
0.844427,0.117113,0.146627,0.00660338,0.0247353,0,0
0.870163,0.48024,0.110952,0.0068638,0.0219665,0,0
0.403775,0.65124,0.272612,0.00689404,0.0225076,0,0
0.183364,0.125875,0.736321,0.0069,0.0232087,0,0
0.807747,0.738761,0.227646,0.00692194,0.0253731,0,0
0.925999,0.805097,0.476672,0.00697254,0.0312944,0,0
0.850412,0.0153988,0.777726,0.00713723,0.0246868,0,0
0.451872,0.987377,0.481487,0.00714928,0.0205336,0,0
0.724217,0.222198,0.742303,0.00733403,0.0253731,0,0
0.360417,0.670838,0.54826,0.00735937,0.0248178,0,0
0.236359,0.951851,0.022538,0.00741934,0.0290003,0,0
0.768707,0.393446,0.472673,0.00742085,0.0334448,0,0
0.838232,0.184839,0.590952,0.00748483,0.030429,0,0
0.376322,0.39332,0.363734,0.00748844,0.0354805,0,0
0.66688,0.193779,0.349103,0.00749471,0.0404848,0,0
0.576153,0.803223,0.0242234,0.00749796,0.0371991,0,0
