X,Y,Z,OriginTime,MinWait,NumberSeen,MaxAngle,PctEmpty
0.587732,0.0911574,0.13061,0.555125,0.00783463,2,0.220859,0.85
0.833603,0.0837935,0.28693,0.55521,0.0313039,0,0,0.84
0.388531,0.926995,0.109399,0.555262,0.0321636,0,0,0.86
0.235409,0.974227,0.940024,0.555264,0.0271183,0,0,0.86
0.849893,0.8488,0.526104,0.555368,0.0225368,0,0,0.83
0.797466,0.446451,0.57245,0.555384,0.0219802,0,0,0.9
0.694123,0.907061,0.584843,0.555492,0.022879,0,0,0.9
0.444847,0.597827,0.776959,0.555515,0.0108472,0,0,0.9
0.49481,0.372019,0.022243,0.555515,0.00441908,0,0,0.9
0.623921,0.556962,0.929288,0.555532,0.0403921,0,0,0.92
0.538207,0.239933,0.884521,0.555565,0.0164664,0,0,0.91
0.426742,0.175702,0.872344,0.555612,0.00206291,1,0.328817,0.86
0.352553,0.649614,0.605105,0.555987,0.0201473,0,0,0.91
0.916849,0.0435366,0.198056,0.555992,0.0229386,0,0,0.78
0.00208248,0.770009,0.352307,0.556118,0.0251416,0,0,0.94
0.111221,0.17898,0.166437,0.55613,0.0316711,0,0,0.9
0.711651,0.499467,0.871738,0.556183,0.0438245,0,0,0.83
0.10911,0.785632,0.836677,0.556235,0.0310118,0,0,0.9
0.816975,0.562734,0.950516,0.556381,0.0258971,0,0,0.85
0.370091,0.438934,0.716156,0.556449,0.0122419,0,0,0.85
0.0870507,0.65968,0.980233,0.556464,0.0188722,0,0,0.91
0.0861986,0.621892,0.945052,0.556562,0.0257692,0,0,0.84
0.876476,0.459719,0.564299,0.556618,0.00636021,0,0,0.83
0.45137,0.785647,0.221864,0.556626,0.0208535,0,0,0.88
0.925729,0.580102,0.0588131,0.556747,0.0358298,0,0,0.92
0.259651,0.673197,0.353097,0.556759,0.0211459,0,0,0.91
0.373393,0.0750815,0.813168,0.556943,0.0139657,0,0,0.88
0.464349,0.843781,0.390019,0.557039,0.0268212,0,0,0.87
0.680436,0.0577347,0.600648,0.557088,0.0234209,0,0,0.8
0.944623,0.788304,0.531977,0.557103,0.041489,0,0,0.86
0.916482,0.859901,0.480208,0.557244,0.0275513,0,0,0.83
0.037548,0.807903,0.276129,0.557246,0.0442621,0,0,0.89
0.921796,0.813186,0.446153,0.557271,0.0243401,0,0,0.83
0.658416,0.549887,0.388692,0.557346,0.0387672,0,0,0.85
0.820984,0.851843,0.709212,0.557402,0.0201185,0,0,0.85
0.741343,0.860944,0.0529178,0.557453,0.0263917,0,0,0.85
0.0253212,0.0719112,0.04641,0.557459,0.000406518,1,0.408651,0.9
0.870818,0.59685,0.990342,0.557492,0.00403607,1,0.115394,0.92
0.413354,0.542141,0.388733,0.5575,0.0259415,0,0,0.83
0.655262,0.490446,0.977607,0.557533,0.0183211,0,0,0.86
0.225514,0.177563,0.254602,0.557551,0.010898,0,0,0.87
0.239181,0.00179083,0.214362,0.557551,0.0232039,0,0,0.84
0.572065,0.868597,0.661981,0.557587,0.0235353,0,0,0.93
0.627584,0.29464,0.480934,0.557681,0.0186573,0,0,0.82
0.923933,0.0938979,0.0983028,0.557754,0.0191151,0,0,0.84
0.77464,0.404815,0.446655,0.557757,0.0219972,0,0,0.84
0.28282,0.279687,0.790098,0.557772,0.0151936,0,0,0.88
0.649812,0.52851,0.736888,0.557816,0.0165313,0,0,0.78
0.379943,0.124142,0.157099,0.557931,0.0252438,0,0,0.83
0.896851,0.814333,0.00208267,0.557992,0.0147784,0,0,0.9
0.217941,0.494826,0.0244899,0.558049,0.0215175,0,0,0.89
0.645773,0.612906,0.741273,0.558061,0.0241699,0,0,0.85
0.955004,0.594113,0.126797,0.558132,0.0369741,0,0,0.84
0.157267,0.579876,0.86189,0.558153,0.0246445,0,0,0.87
0.945986,0.703983,0.620374,0.558265,0.00127167,2,0.330485,0.88
0.146305,0.407552,0.966028,0.558369,0.0136379,0,0,0.94
0.0604127,0.737608,0.762108,0.558489,0.0132195,0,0,0.88
0.887003,0.558825,0.513798,0.55849,0.0141343,0,0,0.85
0.175172,0.545697,0.594168,0.558544,0.0297477,0,0,0.86
0.542142,0.953776,0.0727632,0.558588,0.00259516,2,0.35593,0.88
0.771859,0.685139,0.301398,0.558597,0.0175679,0,0,0.89
0.72131,0.421377,0.652991,0.558618,0.0253954,0,0,0.88
0.699112,0.429436,0.942802,0.558669,0.0153182,0,0,0.85
0.366014,0.479155,0.323774,0.558724,0.0408095,0,0,0.83
0.588709,0.00589994,0.137776,0.558774,0.00290516,1,0.34638,0.86
0.804055,0.83161,0.540965,0.558886,0.0166694,0,0,0.84
0.859631,0.497197,0.218204,0.558932,0.0165875,0,0,0.88
0.277889,0.244965,0.286739,0.559004,0.028284,0,0,0.88
0.0313114,0.70943,0.384779,0.559008,0.0358998,0,0,0.91
0.839172,0.45758,0.4193,0.559115,0.0332046,0,0,0.9
0.948482,0.951047,0.0395253,0.559155,0.0370173,0,0,0.91
0.033176,0.311735,0.206169,0.559231,0.0214792,0,0,0.87
0.812642,0.976965,0.901036,0.559255,0.0286517,0,0,0.84
0.964281,0.597564,0.238206,0.559265,0.00691984,1,0.0792167,0.88
0.760399,0.142856,0.523778,0.559381,0.0285586,0,0,0.82
0.733758,0.876137,0.290192,0.559456,0.01023,1,0.0486517,0.9
0.735134,0.945842,0.341673,0.559457,0.00902923,1,0.0843748,0.9
0.578372,0.0958726,0.733418,0.559463,0.0118583,0,0,0.79
0.032203,0.110555,0.912427,0.559465,0.0135047,0,0,0.91
0.502053,0.383881,0.396451,0.559486,0.0403079,0,0,0.86
0.431852,0.516926,0.266145,0.559606,0.0272619,0,0,0.89
0.0268073,0.999516,0.208942,0.559723,0.0217844,0,0,0.86
0.225457,0.470256,0.508828,0.559868,0.0367382,0,0,0.85
0.518114,0.59342,0.131295,0.559871,0.0147133,0,0,0.91
0.155915,0.493413,0.136945,0.559872,0.0259951,0,0,0.82
0.49917,0.686923,0.261237,0.559905,0.029086,0,0,0.82
0.804319,0.393807,0.499438,0.559913,0.00784244,0,0,0.89
0.0151971,0.666975,0.787669,0.559921,0.01456,0,0,0.83
0.905512,0.0772947,0.32712,0.559933,0.0152899,0,0,0.82
0.234471,0.919944,0.276988,0.560003,0.0130063,0,0,0.87
0.184616,0.571827,0.0938037,0.560125,0.00714248,1,0.132011,0.88
0.363412,0.352626,0.941019,0.56017,0.0250326,0,0,0.82
0.761316,0.314703,0.583408,0.560196,0.0322314,0,0,0.85
0.95248,0.00905639,0.0836486,0.560197,0.0242601,0,0,0.88
0.24239,0.279002,0.0456954,0.560303,0.0108852,0,0,0.85
0.27604,0.299481,0.295425,0.560336,0.0191537,0,0,0.85
0.165039,0.774133,0.296447,0.560379,0.0112041,0,0,0.87
0.149072,0.680433,0.831296,0.56045,0.0356491,0,0,0.9
0.617218,0.690674,0.429253,0.560574,0.0327233,0,0,0.89
0.884534,0.0997222,0.00525257,0.560691,0.0342317,0,0,0.91
0.266711,0.483135,0.811665,0.560712,0.0224814,0,0,0.85
0.128497,0.972445,0.0405988,0.560759,0.0347757,0,0,0.89
0.870785,0.588182,0.513993,0.560775,0.015627,0,0,0.89
0.61801,0.816676,0.879763,0.560788,0.0122664,0,0,0.84
0.753002,0.725198,0.404328,0.560794,0.016851,0,0,0.8
0.731703,0.0838246,0.553231,0.560859,0.0206196,0,0,0.87
0.275307,0.867363,0.486533,0.56091,0.0235301,0,0,0.86
0.219651,0.930721,0.6149,0.560938,0.011038,0,0,0.81
0.952519,0.990508,0.203513,0.56099,0.0214812,0,0,0.87
0.23308,0.364534,0.921601,0.561,0.0253588,0,0,0.89
0.432165,0.846615,0.980035,0.561024,0.00253297,2,0.316126,0.78
0.600713,0.68988,0.745157,0.561063,0.0362978,0,0,0.92
0.792822,0.475137,0.273368,0.561089,0.0300857,0,0,0.83
0.219848,0.158277,0.265838,0.561097,0.00844312,0,0,0.82
0.89179,0.0568845,0.311061,0.561139,0.014083,0,0,0.88
0.878938,0.678939,0.106272,0.56123,0.0233837,0,0,0.85
0.663689,0.438047,0.0975232,0.561264,0.0246022,0,0,0.92
0.0828851,0.0165466,0.38211,0.561272,0.00269709,1,0.28776,0.85
0.847772,0.0640807,0.533947,0.561309,0.0211944,0,0,0.79
0.118936,0.0232581,0.678492,0.561311,0.0244745,0,0,0.83
0.537111,0.803832,0.291918,0.561365,0.00549975,0,0,0.85
0.432857,0.74863,0.755617,0.561368,0.00728143,0,0,0.79
0.987097,0.882254,0.337193,0.561399,0.0276367,0,0,0.81
0.0613371,0.443303,0.831078,0.561431,0.0207376,0,0,0.84
0.496064,0.106658,0.0667338,0.561473,0.00135381,1,0.301106,0.81
0.0222138,0.649876,0.984782,0.561528,0.0217419,0,0,0.89
0.535673,0.775639,0.520227,0.56154,0.030658,0,0,0.79
0.258514,0.0985064,0.440874,0.561595,0.0182646,0,0,0.85
0.531595,0.326695,0.950492,0.561761,0.004426,0,0,0.89
0.179402,0.540049,0.863449,0.56185,0.0167484,0,0,0.9
0.248715,0.16413,0.110381,0.561852,0.0153777,0,0,0.87
0.753258,0.817651,0.430312,0.561967,0.00515472,1,0.220411,0.86
0.0387077,0.552417,0.960162,0.561988,0.0284338,0,0,0.92
0.243908,0.875081,0.447185,0.562044,0.0237096,0,0,0.8
0.862051,0.434505,0.00452666,0.562045,0.00448334,0,0,0.87
0.703885,0.385378,0.678189,0.562138,0.021875,0,0,0.82
0.261799,0.543821,0.135781,0.562251,0.0327526,0,0,0.81
0.901099,0.692583,0.956062,0.562279,0.00525853,1,0.0575902,0.88
0.276329,0.653061,0.7794,0.562395,0.0156546,0,0,0.86
0.478011,0.917663,0.708731,0.562424,0.022175,0,0,0.83
0.474815,0.513772,0.339181,0.562447,0.0347007,0,0,0.9
0.0262056,0.662832,0.0487454,0.562503,0.0056255,0,0,0.84
0.903526,0.48558,0.165977,0.562511,0.0328135,0,0,0.8
0.765659,0.990477,0.800466,0.56253,0.0316833,0,0,0.87
0.77772,0.799772,0.438846,0.562542,0.00672798,1,0.166265,0.79
0.113032,0.340253,0.987421,0.562578,0.0105598,0,0,0.84
0.103588,0.0105293,0.103932,0.562584,0.00759433,0,0,0.8
0.727142,0.592025,0.124597,0.562644,0.0283129,0,0,0.84
0.205108,0.721929,0.743962,0.562647,0.0422252,0,0,0.87
0.392876,0.957044,0.683005,0.562664,0.0220574,0,0,0.83
0.87359,0.620634,0.718917,0.562733,0.0206447,0,0,0.85
0.0394332,0.823768,0.368919,0.562917,0.0303682,0,0,0.86
0.834041,0.8362,0.982214,0.562937,0.02618,0,0,0.85
0.862079,0.818911,0.897235,0.562939,0.0215917,0,0,0.92
0.926441,0.705384,0.178797,0.563072,0.0375396,0,0,0.81
0.409211,0.337311,0.685427,0.563088,0.00998658,0,0,0.87
0.711699,0.168935,0.0153186,0.563134,0.00599723,1,0.261742,0.85
0.0980735,0.747871,0.0906631,0.563204,0.00465202,1,0.087713,0.8
0.957686,0.0273688,0.187053,0.563254,0.0169747,0,0,0.91
0.949281,0.00694608,0.272478,0.563291,0.0263407,0,0,0.77
0.243063,0.178064,0.383052,0.563728,0.00197263,1,0.246093,0.83
0.694083,0.420876,0.57578,0.563757,0.0136023,0,0,0.84
0.0488077,0.986895,0.49292,0.563778,0.0213637,0,0,0.84
0.177766,0.862394,0.599784,0.563868,0.0219304,0,0,0.84
0.771154,0.354493,0.99488,0.563872,0.0156653,0,0,0.79
0.377345,0.174112,0.449014,0.563909,0.0107004,0,0,0.81
0.826833,0.461515,0.860582,0.563934,0.0108945,0,0,0.86
0.0950979,0.126852,0.205446,0.563955,0.0136345,0,0,0.85
0.44071,0.937772,0.942682,0.563971,0.00671876,1,0.155426,0.86
0.368763,0.747516,0.876782,0.564046,0.00437606,1,0.247889,0.82
0.231946,0.722689,0.465804,0.56409,0.0192,0,0,0.83
0.631788,0.64926,0.483225,0.564112,0.0171644,0,0,0.78
0.713124,0.311767,0.0210182,0.564155,0.0126901,0,0,0.85
0.494495,0.294686,0.497254,0.564169,0.0343534,0,0,0.86
0.945357,0.880519,0.970305,0.56431,0.024809,0,0,0.76
0.795466,0.9589,0.215141,0.564322,0.0296791,0,0,0.84
0.486518,0.0436785,0.559705,0.56435,0.000679758,1,0.399602,0.84
0.140338,0.600777,0.606595,0.564483,0.0302028,0,0,0.82
0.244776,0.326778,0.390542,0.564488,0.00910811,0,0,0.84
0.145025,0.330756,0.386298,0.564526,0.0243011,0,0,0.8
0.296693,0.996972,0.69013,0.564564,0.00501942,0,0,0.88
0.754904,0.0882688,0.291236,0.564585,0.0111964,1,0.113902,0.78
0.934691,0.909589,0.589044,0.564619,0.0239911,0,0,0.88
0.769035,0.148899,0.324859,0.564625,0.00260561,2,0.142311,0.84
0.754549,0.801664,0.495414,0.564675,0.0208846,0,0,0.8
0.320161,0.998221,0.546852,0.564698,0.0183892,0,0,0.85
0.362525,0.855171,0.979709,0.564721,0.0180167,0,0,0.87
0.917999,0.201479,0.085107,0.564737,0.0023298,1,0.269273,0.84
0.238081,0.884459,0.0578891,0.564793,0.01245,0,0,0.86
0.415455,0.577747,0.724255,0.564814,0.0170621,0,0,0.78
0.374495,0.846489,0.946974,0.564835,0.00108602,1,0.389361,0.86
0.220945,0.409652,0.154029,0.564972,0.00961143,0,0,0.83
0.186959,0.658419,0.652735,0.564975,0.0276155,0,0,0.81
0.873532,0.316882,0.99104,0.565101,0.01973,0,0,0.84
0.136216,0.48748,0.68635,0.565131,0.0101339,0,0,0.86
0.922374,0.969943,0.552539,0.565304,0.0206757,0,0,0.8
0.748045,0.882411,0.219104,0.565334,0.0271757,0,0,0.85
0.63103,0.681455,0.671285,0.565402,0.0253317,0,0,0.78
0.366647,0.636152,0.055528,0.565476,0.0215752,0,0,0.89
0.295903,0.666141,0.763948,0.565544,0.0125052,0,0,0.89
0.986626,0.437372,0.07588,0.565797,0.0264661,0,0,0.78
0.469202,0.724194,0.282132,0.565887,0.0139817,0,0,0.87
0.046582,0.432589,0.379117,0.56596,0.0172194,0,0,0.84
0.0526136,0.0398078,0.399971,0.566003,0.0131303,0,0,0.76
0.75685,0.910494,0.904808,0.566043,0.0181182,0,0,0.82
0.744962,0.079899,0.860463,0.566101,0.0170764,1,0.0253126,0.86
0.498127,0.58179,0.752996,0.566129,0.00878062,0,0,0.8
0.0352246,0.145799,0.848288,0.56618,0.00599639,2,0.184745,0.8
0.55893,0.883067,0.628936,0.566266,0.0148556,0,0,0.83
0.519656,0.92121,0.248109,0.566341,0.00524225,1,0.218919,0.82
0.228371,0.0964777,0.687125,0.566353,0.00107375,1,0.37208,0.88
0.120427,0.239282,0.172602,0.566369,0.0255359,0,0,0.77
0.0187802,0.0186256,0.0212905,0.566398,0.0244234,0,0,0.83
0.0940828,0.548891,0.803684,0.566406,0.0349068,0,0,0.89
0.779844,0.877075,0.673822,0.56643,0.0254091,0,0,0.73
0.571609,0.452873,0.543603,0.566445,0.0315366,0,0,0.84
0.490477,0.744558,0.837552,0.566511,0.0128972,0,0,0.85
0.173566,0.939144,0.216927,0.566553,0.0173715,0,0,0.82
0.944296,0.186648,0.545994,0.566725,0.01283,0,0,0.83
0.952183,0.240765,0.625206,0.566841,0.0111992,0,0,0.81
0.0867877,0.471676,0.0754813,0.56692,0.0281408,0,0,0.78
0.393571,0.754667,0.557872,0.566945,0.010593,0,0,0.82
0.945799,0.434222,0.634762,0.566954,0.00757695,0,0,0.81
0.136177,0.958223,0.742128,0.56697,0.0220714,0,0,0.85
0.564726,0.646667,0.169313,0.566983,0.0117041,0,0,0.73
0.971164,0.497154,0.372176,0.567049,0.0202284,0,0,0.78
0.0716757,0.25671,0.934946,0.567051,0.0118844,0,0,0.78
0.808292,0.70194,0.0791839,0.567053,0.0154746,0,0,0.79
0.690842,0.315847,0.928096,0.567081,0.0065234,1,0.00204311,0.81
0.425077,0.568701,0.284251,0.567145,0.0238636,0,0,0.76
0.518069,0.546068,0.963665,0.567184,0.000957902,1,0.349668,0.82
0.849479,0.740927,0.512654,0.567322,0.0118377,0,0,0.78
0.831183,0.438038,0.580253,0.567331,0.0118348,0,0,0.88
0.995157,0.282872,0.263885,0.567342,0.00643353,1,0.14422,0.77
0.225791,0.248804,0.829051,0.567472,0.0180058,0,0,0.8
0.195352,0.977381,0.928041,0.567571,0.0100745,0,0,0.79
0.457766,0.125132,0.362613,0.567587,0.0120194,1,0.14642,0.82
0.775138,0.0225941,0.457899,0.567608,0.0161895,0,0,0.79
0.419185,0.886215,0.556888,0.567616,0.0263827,0,0,0.75
0.401005,0.579291,0.327206,0.567641,0.024935,0,0,0.76
0.357122,0.310801,0.123186,0.567659,0.0341332,0,0,0.82
0.898457,0.281461,0.499105,0.567747,0.00553072,1,0.211913,0.82
0.687466,0.412007,0.481639,0.567772,0.00931555,0,0,0.81
0.663241,0.144369,0.42945,0.567807,0.0104146,1,0.179485,0.76
0.583158,0.767915,0.449488,0.567842,0.0253125,0,0,0.86
0.568478,0.508409,0.0203926,0.56798,0.028937,0,0,0.82
0.707796,0.639969,0.111268,0.568039,0.0239979,0,0,0.84
0.863196,0.213511,0.192958,0.568086,0.018068,0,0,0.77
0.181825,0.949573,0.31533,0.568098,0.000848002,1,0.394207,0.82
0.0929845,0.22636,0.0233658,0.568176,0.0250844,0,0,0.88
0.934037,0.619553,0.0131035,0.568196,0.0138538,0,0,0.81
0.465219,0.633919,0.622645,0.568207,0.0152905,0,0,0.79
0.64107,0.684878,0.181499,0.568252,0.0191205,0,0,0.83
0.555981,0.272447,0.656791,0.568318,0.0296304,0,0,0.78
0.183005,0.970159,0.412752,0.56839,0.00238741,1,0.294152,0.8
0.139933,0.131168,0.0145968,0.568399,0.0075525,0,0,0.74
0.615656,0.300444,0.138121,0.568423,0.00215553,1,0.379503,0.78
0.206389,0.845695,0.814661,0.56844,0.0298495,0,0,0.72
0.366941,0.193016,0.652539,0.568462,0.00177379,1,0.309873,0.79
0.227011,0.960507,0.203951,0.568483,0.0166748,0,0,0.77
0.671911,0.416632,0.970196,0.568546,0.00872957,0,0,0.77
0.714802,0.551484,0.319374,0.568559,0.0110772,0,0,0.87
0.0687392,0.51811,0.905982,0.568566,0.0243131,0,0,0.81
0.615735,0.716017,0.494407,0.568568,0.0153537,0,0,0.75
0.169084,0.604252,0.436745,0.568584,0.0297638,0,0,0.79
0.0681494,0.497394,0.323468,0.568593,0.00292605,1,0.282823,0.8
0.818145,0.289043,0.626946,0.568625,0.00260273,1,0.0810943,0.86
0.913851,0.356367,0.656796,0.568635,0.0330359,0,0,0.79
0.112753,0.981438,0.170481,0.568643,0.00593796,0,0,0.78
0.331622,0.144269,0.477283,0.568716,0.0142319,0,0,0.71
0.421697,0.907669,0.966952,0.568746,0.00190865,1,0.352351,0.81
0.560504,0.710814,0.495745,0.568831,0.0106134,0,0,0.8
0.799615,0.834777,0.918972,0.568904,0.0310249,0,0,0.81
0.229212,0.441053,0.624176,0.568956,0.0169035,0,0,0.77
0.823468,0.684092,0.361154,0.568993,0.0240021,0,0,0.75
0.836189,0.00551078,0.941166,0.569061,0.0223903,0,0,0.77
0.77906,0.935655,0.876433,0.569079,0.020457,0,0,0.86
0.92345,0.89475,0.128734,0.569122,0.0210709,0,0,0.83
0.248158,0.438809,0.157621,0.569195,0.00932234,0,0,0.85
0.747709,0.215123,0.540786,0.569234,0.0269952,0,0,0.84
0.824778,0.542746,0.918041,0.569251,0.0130265,0,0,0.71
0.742822,0.824279,0.468504,0.569389,0.0157859,0,0,0.83
0.259096,0.449557,0.822811,0.569485,0.0137085,0,0,0.79
0.69856,0.692095,0.197231,0.569654,0.019645,0,0,0.86
0.971227,0.795463,0.181605,0.569675,0.0313763,0,0,0.8
0.788912,0.911859,0.174763,0.56968,0.0241887,0,0,0.79
0.718185,0.425057,0.942622,0.569735,0.00425156,0,0,0.85
0.0189805,0.517549,0.699269,0.569778,0.024038,0,0,0.89
0.354684,0.909274,0.604166,0.56982,0.0288588,0,0,0.7
0.484217,0.879631,0.118203,0.56982,0.00116548,2,0.367046,0.8
0.90071,0.968456,0.82032,0.569838,0.0100222,0,0,0.78
0.0411889,0.0312143,0.833245,0.569839,0.0181576,0,0,0.8
0.690028,0.758862,0.753478,0.569929,0.0196887,0,0,0.7
0.0485427,0.982874,0.996236,0.569961,0.0246367,0,0,0.77
0.120271,0.326525,0.649127,0.569975,0.0181575,0,0,0.86
0.939878,0.45098,0.640543,0.570039,0.00216976,1,0.226416,0.74
0.654147,0.406121,0.732842,0.570078,0.0277175,0,0,0.72
0.0975631,0.400652,0.275923,0.570163,0.025537,0,0,0.84
0.0356521,0.209261,0.149426,0.570192,0.021901,0,0,0.81
0.954724,0.0305514,0.115529,0.570202,0.0142551,0,0,0.8
0.314772,0.356079,0.686771,0.570483,0.0138839,0,0,0.69
0.0567553,0.273999,0.067452,0.570519,0.0272181,0,0,0.75
0.801602,0.105392,0.962208,0.570563,0.00484473,1,0.13147,0.8
0.687027,0.331078,0.704998,0.570616,0.0178384,0,0,0.78
0.262532,0.126582,0.55141,0.570663,0.0204919,0,0,0.73
0.224729,0.119316,0.59272,0.570701,0.0254915,0,0,0.87
0.0951579,0.200765,0.478803,0.570791,0.00498514,1,0.117194,0.78
0.0788537,0.342867,0.168016,0.570816,0.0277905,0,0,0.84
0.748757,0.705584,0.547923,0.570873,0.0183395,0,0,0.82
0.352581,0.314274,0.569596,0.57095,0.00932274,0,0,0.81
0.713056,0.830648,0.0179866,0.570979,0.0203393,0,0,0.75
0.0563911,0.793265,0.558768,0.571026,0.0148358,0,0,0.76
0.799013,0.106394,0.971,0.571033,0.00437471,1,0.177347,0.77
0.259058,0.298658,0.843553,0.571153,0.00885698,0,0,0.82
0.244866,0.66893,0.707115,0.571287,0.0200134,0,0,0.8
0.100834,0.457357,0.90833,0.57136,0.00254556,1,0.281736,0.78
0.865455,0.877744,0.935757,0.571389,0.0306705,0,0,0.66
0.1124,0.893931,0.0650562,0.5714,0.0164287,0,0,0.85
0.554524,0.33654,0.947417,0.571439,0.00676674,0,0,0.86
0.570614,0.583076,0.959611,0.571506,0.016218,0,0,0.8
0.807947,0.468741,0.597403,0.571519,0.00436792,1,0.0643959,0.81
0.509587,0.9751,0.590655,0.571673,0.000762043,1,0.398634,0.77
0.933765,0.0891901,0.751873,0.571826,0.00114297,1,0.36861,0.79
0.405831,0.433181,0.372142,0.571853,0.0179852,0,0,0.68
0.670675,0.805753,0.0655796,0.571893,0.0145101,0,0,0.86
0.585442,0.614673,0.283306,0.572035,0.0198519,0,0,0.78
0.807852,0.772849,0.635143,0.572067,0.0219993,0,0,0.77
0.444024,0.712008,0.14276,0.572068,0.031215,0,0,0.79
0.544244,0.226645,0.826253,0.572071,0.00562789,0,0,0.74
0.908927,0.117023,0.263248,0.572075,0.0203467,0,0,0.75
0.363432,0.0733875,0.285256,0.572085,0.00520486,1,0.081505,0.79
0.309895,0.743584,0.931161,0.572106,0.00354908,1,0.080352,0.84
0.172373,0.684014,0.278639,0.572136,0.0166013,0,0,0.82
0.379085,0.259387,0.158898,0.572182,0.0260351,0,0,0.79
0.384395,0.944356,0.564526,0.572217,0.0227454,0,0,0.73
0.690874,0.177295,0.412604,0.572286,0.00392689,1,0.333979,0.76
0.953243,0.46178,0.880356,0.572291,0.0133999,0,0,0.77
0.314716,0.0248225,0.735581,0.572297,0.0102369,0,0,0.79
0.552776,0.156085,0.506938,0.572367,0.0137138,0,0,0.72
0.659221,0.448692,0.444683,0.572367,0.0110719,0,0,0.68
0.635266,0.985814,0.636093,0.572424,0.0189695,0,0,0.79
0.0476978,0.63337,0.340202,0.572629,0.00298206,1,0.286968,0.8
0.225253,0.57619,0.916781,0.572661,0.0285491,0,0,0.73
0.913822,0.224502,0.0270751,0.572664,0.00595079,1,0.100733,0.79
0.853424,0.419144,0.240583,0.572721,0.00974819,0,0,0.75
0.665968,0.25866,0.99658,0.572739,0.00731684,0,0,0.75
0.591606,0.368194,0.999635,0.572798,0.0111807,0,0,0.73
0.372933,0.0453855,0.467237,0.572943,0.0142924,0,0,0.85
0.257162,0.523992,0.983093,0.573014,0.0112706,0,0,0.81
0.815502,0.860312,0.643194,0.57305,0.0216429,0,0,0.83
0.325552,0.385594,0.254912,0.573119,0.0133956,0,0,0.67
0.549666,0.732833,0.208051,0.573221,0.0166139,0,0,0.76
0.965408,0.820905,0.956466,0.573281,0.0168344,0,0,0.72
0.972666,0.745284,0.683203,0.573484,0.0196556,0,0,0.77
0.303359,0.094803,0.805766,0.573511,0.00174323,1,0.231921,0.72
0.286734,0.130085,0.701677,0.573527,0.0166394,0,0,0.75
0.194891,0.167339,0.473284,0.573662,0.00765135,0,0,0.69
0.793157,0.868935,0.828352,0.573678,0.0165669,0,0,0.77
0.0304895,0.529935,0.574641,0.573701,0.0117994,0,0,0.76
0.887383,0.838219,0.695897,0.57371,0.0230222,0,0,0.74
0.546078,0.780736,0.643774,0.573728,0.016072,0,0,0.69
0.353991,0.0770116,0.409365,0.573792,0.00582512,0,0,0.77
0.273907,0.163123,0.242477,0.573822,0.0074546,0,0,0.67
0.324948,0.340174,0.307533,0.573871,0.00463728,1,0.155684,0.78
0.0918665,0.330553,0.246083,0.573879,0.026447,0,0,0.72
0.575328,0.947322,0.576458,0.57389,0.00818316,1,0.0820157,0.7
0.840678,0.0335937,0.30808,0.573964,0.0180886,0,0,0.76
0.307034,0.986136,0.172323,0.574054,0.0322721,0,0,0.8
0.760923,0.52775,0.378022,0.574085,0.0202798,0,0,0.78
0.200724,0.887648,0.510109,0.574188,0.00278492,1,0.283587,0.81
0.771883,0.621782,0.285136,0.574223,0.0131405,0,0,0.76
0.128452,0.674304,0.558103,0.574248,0.0313676,0,0,0.75
0.601902,0.197076,0.00551745,0.574283,0.0117383,1,0.142985,0.73
0.828139,0.497099,0.010259,0.574337,0.00502821,1,0.0203342,0.77
0.566286,0.719302,0.238779,0.574415,0.0181355,0,0,0.72
0.529926,0.399873,0.251699,0.574423,0.0265619,0,0,0.76
0.465825,0.770599,0.233412,0.574485,0.00299456,0,0,0.73
0.804068,0.361129,0.0763741,0.574495,0.00512371,1,0.0478044,0.81
0.0472557,0.0169442,0.398843,0.574504,0.00648263,1,0.00722282,0.69
0.354707,0.430032,0.398972,0.574556,0.00966339,0,0,0.78
0.788688,0.801103,0.112677,0.574572,0.00601095,0,0,0.72
0.121093,0.972484,0.82815,0.5746,0.0195797,0,0,0.69
0.761984,0.776189,0.57514,0.574645,0.025465,0,0,0.71
0.85325,0.482589,0.211277,0.574726,0.000793466,1,0.228302,0.74
0.569785,0.728637,0.593138,0.574757,0.0089348,0,0,0.81
0.723212,0.92907,0.494532,0.574767,0.018068,0,0,0.75
0.5109,0.653855,0.369371,0.574794,0.0239127,0,0,0.74
0.612729,0.710303,0.849653,0.574859,0.0238832,0,0,0.73
0.150364,0.255799,0.596829,0.574865,0.00908283,0,0,0.85
0.295385,0.110812,0.90993,0.574898,0.0115096,1,0.0817035,0.72
0.632843,0.374327,0.101177,0.574907,0.012182,1,0.0369252,0.79
0.447482,0.322521,0.595631,0.57496,0.0111415,0,0,0.72
0.475861,0.290033,0.129291,0.574987,0.0196313,1,0.0243537,0.72
0.385133,0.0659544,0.478426,0.575125,0.00887002,0,0,0.74
0.323347,0.347593,0.157845,0.575135,0.00868928,0,0,0.74
0.159076,0.397986,0.260103,0.575167,0.00146449,1,0.315536,0.77
0.444497,0.91936,0.630673,0.575202,0.0234253,0,0,0.63
0.460241,0.862283,0.565304,0.575283,0.0202968,0,0,0.76
0.0321116,0.479159,0.686587,0.575345,0.0184708,0,0,0.73
0.922712,0.852452,0.855358,0.575353,0.0243738,0,0,0.73
0.35506,0.603417,0.0192832,0.575382,0.0135167,0,0,0.79
