OriginTime,MinWait,MinSETI
0.698324,0.00391559,0
1.53429,0.00777373,0
2.18857,0.00987094,0
2.5285,0.0119149,0
2.7689,0.0138031,0
2.94792,0.0156509,0
3.11446,0.0175891,0
3.25274,0.0193551,0
3.37751,0.0211022,0
3.47874,0.0229448,0
3.5762,0.024622,0
3.66924,0.0263535,0
3.75472,0.0281055,0
3.83611,0.029745,0
3.91598,0.0315088,0
3.99165,0.0331024,0
4.06262,0.0348442,0
4.13598,0.0366322,0
4.19814,0.0384547,0
4.26412,0.040255,0
4.32536,0.0421324,0
4.38302,0.044204,0
4.44024,0.0461054,0
4.49927,0.048062,0
4.55532,0.0500723,0
4.60977,0.0521165,0
4.66527,0.0542066,0
4.71653,0.0560759,0
4.76964,0.0580418,0
4.82137,0.0602118,0
4.8722,0.0624027,0
4.91649,0.0646731,0
4.9631,0.066912,0
5.01039,0.0690313,0
5.05492,0.0713096,0
5.09697,0.0737939,0
5.13839,0.0761115,0
5.17708,0.0784776,0
5.21948,0.0809061,0
5.25958,0.0832616,0
5.30063,0.0858919,0
5.34255,0.0886782,0
5.38245,0.0910968,0
5.42077,0.0936373,0
5.45787,0.0961114,0
5.49643,0.098683,0
5.53353,0.101277,0
5.57044,0.103931,0
5.60519,0.106372,0
5.64025,0.108844,0
5.6782,0.111173,0
5.71251,0.113497,0
5.7471,0.115885,0
5.78078,0.118151,0
5.81291,0.120431,0
5.84518,0.122731,0
5.87646,0.124873,0
5.90969,0.127024,0
5.94283,0.129055,0
5.97367,0.131173,0
6.00547,0.133227,0
6.03548,0.135239,0
6.06581,0.137417,0
6.09528,0.139501,0
6.12506,0.141618,0
6.15612,0.143806,0
6.18603,0.145908,0
6.21521,0.147928,0
6.24502,0.149936,0
6.27403,0.151865,0
6.30111,0.153768,0
6.32822,0.155717,0
6.35559,0.157553,0
6.38393,0.159428,0
6.41062,0.161253,0
6.44017,0.163094,0
6.46713,0.165009,0
6.49496,0.166912,0
6.5209,0.168824,0
6.5472,0.170705,0
6.57366,0.172559,0
6.59979,0.174587,0
6.62623,0.17647,0
6.65169,0.178394,0
6.67779,0.180286,0
6.70431,0.182063,0
6.7298,0.183888,0
6.75698,0.185748,0
6.78196,0.187439,0
6.80667,0.189156,0
6.83164,0.190957,0
6.85542,0.192832,0
6.87927,0.194612,0
6.90356,0.196455,0
6.92725,0.198269,0
6.95016,0.200192,0
6.97406,0.201981,0
6.99749,0.203877,0
7.02169,0.205739,0
7.04519,0.207532,0
7.0682,0.209275,0
7.0908,0.211081,0
7.11466,0.212784,0
7.13672,0.214647,0
7.15825,0.216338,0
7.17994,0.218051,0
7.20165,0.219868,0
7.22389,0.221736,0
7.24525,0.223476,0
7.26688,0.225348,0
7.28866,0.227163,0
7.31052,0.228919,0
7.33163,0.230701,0
7.35304,0.232503,0
7.37448,0.234415,0
7.39484,0.236306,0
7.41561,0.238093,0
7.43562,0.239773,0
7.4557,0.241708,0
7.47605,0.243643,0
7.49635,0.245486,0
7.51748,0.247589,0
7.53769,0.249445,0
7.55842,0.251235,0
7.57931,0.253098,0
7.59956,0.254883,0
7.62014,0.256746,0
7.64132,0.258594,0
7.66131,0.260393,0
7.6807,0.262303,0
7.70099,0.264177,0
7.71973,0.266112,0
7.73858,0.26803,0
7.75775,0.269895,0
7.77635,0.271811,0
7.79501,0.273812,0
7.81341,0.275734,0
7.83121,0.277679,0
7.84964,0.279619,0
7.86868,0.281618,0
7.8876,0.283613,0
7.90573,0.285609,0
7.92399,0.287531,0
7.94287,0.289481,0
7.96183,0.291431,0
7.98034,0.293327,0
7.99815,0.295353,0
8.01547,0.297332,0
8.03364,0.299335,0
