X,Y,Z,OriginTime,MinWait,NumberSeen,MaxAngle
0.300676,0.0948449,0.131453,0.178304,0.0966555,0,0
0.295959,0.497542,0.148551,0.187472,0.094322,0,0
0.0823565,0.147013,0.154228,0.1911,0.0895059,0,0
0.296204,0.21613,0.246191,0.206376,0.0651293,0,0
0.0419836,0.289571,0.219422,0.206426,0.113919,0,0
0.349261,0.0381091,0.220889,0.210843,0.0538433,0,0
0.0467058,0.194891,0.479273,0.211556,0.0915541,0,0
0.307023,0.127507,0.448326,0.217322,0.0959194,0,0
0.324042,0.0756364,0.270318,0.218481,0.0631702,0,0
0.00362767,0.285742,0.0850687,0.21993,0.0931342,0,0
0.182923,0.412458,0.346298,0.221994,0.0851427,0,0
0.292668,0.456265,0.286031,0.224006,0.0620394,0,0
0.300725,0.252086,0.396739,0.224109,0.0404306,0,0
0.306895,0.0281042,0.218174,0.231299,0.0333871,0,0
0.27613,0.267398,0.417604,0.233564,0.030976,0,0
0.10157,0.476808,0.439825,0.238317,0.0723719,0,0
0.0595697,0.112913,0.43099,0.238746,0.0538502,0,0
0.333265,0.415288,0.371353,0.239589,0.0545339,0,0
0.332657,0.232276,0.273221,0.240298,0.0312067,0,0
0.217295,0.334672,0.151148,0.24134,0.0312257,0,0
0.129291,0.349381,0.239389,0.243482,0.072439,0,0
0.122936,0.194807,0.149927,0.244424,0.0361822,0,0
0.470927,0.0911309,0.366598,0.24482,0.0636233,0,0
0.477464,0.000155,0.329559,0.245314,0.0656399,0,0
0.209138,0.451929,0.178982,0.245762,0.0735419,0,0
0.275076,0.309153,0.0115809,0.246201,0.0854054,0,0
0.21615,0.469087,0.292158,0.246632,0.0504228,0,0
0.274035,0.363559,0.410517,0.248155,0.0656675,0,0
0.368298,0.289088,0.0892957,0.250141,0.0792014,0,0
0.470069,0.152261,0.0465893,0.250373,0.0632166,0,0
0.196217,0.317013,0.281077,0.250732,0.0309761,0,0
0.364339,0.131426,0.180022,0.251164,0.0516041,0,0
0.155099,0.483253,0.0198822,0.251594,0.0440841,0,0
0.0745286,0.432505,0.360086,0.252578,0.0398613,0,0
0.31806,0.0348737,0.292277,0.252614,0.0296193,0,0
0.161146,0.202869,0.0206786,0.252877,0.0571469,0,0
0.422214,0.0585564,0.0733137,0.254326,0.0667204,0,0
0.435081,0.24012,0.0554759,0.257023,0.0660286,0,0
0.201887,0.32562,0.136306,0.257331,0.0152345,0,0
0.0916818,0.0629377,0.36816,0.257392,0.0711317,0,0
0.403873,0.369381,0.113823,0.257615,0.0656982,0,0
0.462999,0.402549,0.238336,0.258127,0.0616063,0,0
0.425206,0.00769939,0.388863,0.259776,0.0524047,0,0
0.225936,0.493689,0.240743,0.259896,0.0511997,0,0
0.362108,0.111099,0.371151,0.26171,0.0740322,0,0
0.180208,0.335419,0.27413,0.261957,0.0197512,0,0
0.11818,0.475925,0.011269,0.262537,0.0331409,0,0
0.384353,0.196723,0.236336,0.262552,0.0575812,0,0
0.419116,0.0924193,0.295476,0.263167,0.0531899,0,0
0.188161,0.19666,0.181867,0.263202,0.0529606,0,0
0.33344,0.0968895,0.174551,0.263262,0.0116977,1,0.568164
0.288076,0.401612,0.0121117,0.263293,0.0727072,0,0
0.144856,0.383481,0.0827843,0.264509,0.0639399,0,0
0.0114733,0.460212,0.163623,0.264813,0.0615843,0,0
0.164744,0.445913,0.428094,0.265541,0.0570192,0,0
0.331967,0.235259,0.467552,0.265601,0.0584611,0,0
0.0243448,0.20618,0.345162,0.26598,0.0103514,0,0
0.390018,0.229071,0.436783,0.266399,0.0575042,0,0
0.0732513,0.0131253,0.0912408,0.267299,0.0257928,0,0
0.218063,0.242623,0.460947,0.267603,0.059558,0,0
0.0529576,0.327616,0.295231,0.267835,0.0391414,0,0
0.0247585,0.215339,0.346802,0.268055,0.00827616,0,0
0.0604162,0.247165,0.077549,0.268073,0.0449913,0,0
0.444647,0.276134,0.314297,0.268199,0.0386638,0,0
0.394403,0.21983,0.35539,0.269509,0.0277293,0,0
0.423579,0.273252,0.345479,0.270044,0.0368193,0,0
0.0262344,0.189684,0.403423,0.270172,0.0382502,0,0
0.168877,0.240145,0.171804,0.27188,0.0442822,0,0
0.285633,0.320512,0.3403,0.271902,0.0577928,0,0
0.0321554,0.137771,0.496122,0.272054,0.0310565,0,0
0.310287,0.433443,0.395142,0.273199,0.0209243,0,0
0.370237,0.274058,0.383761,0.273212,0.0494966,0,0
0.293246,0.156425,0.335076,0.273224,0.0528576,0,0
0.203062,0.228388,0.346734,0.273637,0.0339721,0,0
0.0354743,0.358945,0.02748,0.273693,0.0568353,0,0
0.325586,0.0121102,0.00322811,0.273896,0.0650979,0,0
0.388716,0.431781,0.368247,0.274958,0.0402513,0,0
0.0081903,0.146643,0.285753,0.275018,0.0326239,0,0
0.148011,0.0783265,0.39626,0.275374,0.0558119,0,0
0.285198,0.268832,0.361516,0.275753,0.0161563,1,0.230251
0.277421,0.136812,0.00724845,0.275973,0.0372679,0,0
0.0377915,0.308311,0.319586,0.276955,0.0300216,0,0
0.382302,0.483455,0.040167,0.277393,0.0519765,0,0
0.0133691,0.0519054,0.267791,0.277403,0.0437557,0,0
0.0396169,0.119034,0.403567,0.277524,0.0150725,1,0.125253
0.0918573,0.434182,0.339056,0.277697,0.0147416,0,0
0.220447,0.313317,0.0733204,0.278285,0.0250455,0,0
0.209389,0.0699797,0.291045,0.278566,0.0489551,0,0
0.220686,0.140926,0.168133,0.278908,0.0342352,1,0.0127791
0.437727,0.120036,0.0630939,0.279711,0.0338783,0,0
0.431241,0.356409,0.390997,0.27994,0.04846,0,0
0.470431,0.0375189,0.0842734,0.280294,0.0407529,0,0
0.0967106,0.00687716,0.0767463,0.280331,0.0217585,0,0
0.0232731,0.492389,0.341554,0.280622,0.0303321,0,0
0.0832913,0.096963,0.186497,0.280704,0.0147562,1,0.504475
0.273446,0.415062,0.268277,0.280872,0.0203776,1,0.165033
0.0175569,0.221168,0.0535217,0.281021,0.0426602,0,0
0.0261079,0.0349298,0.463448,0.281657,0.0664521,0,0
0.0261904,0.466453,0.435451,0.281763,0.0544899,0,0
0.418206,0.272323,0.462954,0.281828,0.0433077,0,0
0.30971,0.12091,0.259674,0.282099,0.0168566,1,0.30725
0.462687,0.440384,0.166763,0.282471,0.043926,0,0
0.0731368,0.110183,0.255728,0.282482,0.0626776,0,0
0.45547,0.0970161,0.160787,0.282544,0.0499828,0,0
0.472071,0.246825,0.353217,0.282596,0.047545,0,0
0.0879229,0.440746,0.0940314,0.283188,0.0457169,0,0
0.327145,0.3774,0.341159,0.283371,0.0269416,0,0
0.0156339,0.218388,0.411022,0.283617,0.0248054,0,0
0.0339626,0.0178515,0.119194,0.283678,0.0348942,0,0
0.498681,0.226263,0.320473,0.283812,0.0307552,0,0
0.248455,0.284134,0.22688,0.284417,0.046287,0,0
0.174643,0.411756,0.11748,0.284862,0.0435868,0,0
0.295169,0.444366,0.256945,0.285034,0.00101167,1,0.935819
0.00334843,0.172293,0.293822,0.285622,0.0220198,0,0
0.0555851,0.453935,0.48317,0.285905,0.0434109,0,0
0.178753,0.463534,0.360261,0.286051,0.0210853,1,0.206035
0.184916,0.336934,0.407807,0.28606,0.0441883,0,0
0.227108,0.119347,0.383156,0.286132,0.0496337,0,0
0.439232,0.0820478,0.339347,0.286517,0.0219271,0,0
0.146866,0.133812,0.0449179,0.286549,0.0364119,0,0
0.0590594,0.0156468,0.0977285,0.28727,0.00582098,1,0.263489
0.0685983,0.378486,0.495489,0.287313,0.0432146,0,0
0.30719,0.440398,0.256922,0.287318,0.00453752,1,0.749263
0.331021,0.388051,0.298498,0.287527,0.0420627,0,0
0.464746,0.394422,0.0592638,0.288068,0.0657655,0,0
0.00340844,0.0872743,0.278631,0.288294,0.0328652,0,0
0.467012,0.0995853,0.0116536,0.288429,0.0442536,0,0
0.410152,0.0957014,0.0391879,0.288665,0.0346936,0,0
0.481793,0.441384,0.20575,0.288676,0.0387927,0,0
0.262121,0.267984,0.375163,0.288926,0.0145857,2,0.379256
0.31746,0.00198012,0.345718,0.289924,0.0369659,0,0
0.0259717,0.401256,0.179413,0.290168,0.0438728,0,0
0.373133,0.201384,0.192901,0.290411,0.0311728,0,0
0.423156,0.151212,0.0494055,0.290808,0.0267907,0,0
0.308578,0.461518,0.429151,0.29102,0.0352222,0,0
0.198051,0.240472,0.226077,0.291651,0.0487978,0,0
0.205649,0.296397,0.122379,0.291844,0.015333,2,0.0590195
0.198256,0.489092,0.285802,0.292313,0.00474265,1,0.656115
0.0230445,0.173999,0.181106,0.292374,0.0198509,1,0.436757
0.122649,0.182677,0.281274,0.293024,0.0371499,0,0
0.130649,0.467464,0.0846394,0.293237,0.0461543,0,0
0.314164,0.305039,0.120434,0.293264,0.0428939,0,0
0.481757,0.462304,0.408334,0.293468,0.0379395,0,0
0.49881,0.471216,0.375689,0.293559,0.0343678,0,0
0.453788,0.21947,0.241221,0.293599,0.0485558,0,0
0.373986,0.188315,0.437,0.293815,0.0300881,0,0
0.220002,0.296058,0.0732885,0.293846,0.00948408,0,0
0.115323,0.145631,0.0642533,0.294104,0.0323495,1,0.0748078
0.0786914,0.0611735,0.435182,0.295054,0.0271648,1,0.0178776
0.217277,0.138323,0.422828,0.295275,0.040491,0,0
0.486146,0.425517,0.462957,0.295607,0.0315328,0,0
0.199303,0.360551,0.435782,0.295763,0.0344856,0,0
0.390728,0.221681,0.369298,0.29596,0.00127842,1,0.823714
0.134516,0.223437,0.0448776,0.296123,0.0198233,1,0.0434215
0.334991,0.33166,0.306281,0.296167,0.0362614,0,0
0.0364673,0.248927,0.164077,0.29649,0.0238541,1,0.307437
0.129456,0.159436,0.0403211,0.296736,0.0262246,0,0
0.117625,0.253678,0.0366301,0.296837,0.0352497,0,0
0.496856,0.464871,0.294212,0.297406,0.0275301,0,0
0.0207017,0.00050828,0.199814,0.297523,0.0385882,0,0
0.126431,0.495724,0.468905,0.297701,0.0129874,1,0.391402
0.0147765,0.129113,0.454733,0.297784,0.0237035,2,0.118007
0.117088,0.481659,0.212575,0.297924,0.044854,0,0
0.21477,0.237099,0.362878,0.298057,0.00955228,1,0.12212
0.386312,0.153335,0.226948,0.298756,0.0263326,0,0
0.397219,0.413854,0.408863,0.298881,0.0332422,0,0
0.179466,0.128014,0.370989,0.299048,0.0434705,0,0
0.285005,0.182486,0.306014,0.299149,0.0231553,1,0.334061
0.360178,0.415911,0.0789363,0.299461,0.0393283,0,0
0.434588,0.420812,0.261439,0.299498,0.0202354,1,0.0109967
0.123592,0.152073,0.451925,0.299595,0.0474901,0,0
0.0451717,0.476177,0.138124,0.299917,0.0276213,0,0
0.346061,0.259086,0.171487,0.30014,0.0336309,0,0
0.421762,0.160917,0.422645,0.300406,0.0380558,0,0
0.0990607,0.0720062,0.0758659,0.300468,0.0351542,0,0
0.0128761,0.00469617,0.0414409,0.30062,0.043165,0,0
0.00983712,0.463076,0.0524564,0.30063,0.0331595,0,0
0.117491,0.498878,0.299145,0.300831,0.0415491,0,0
0.465218,0.260004,0.180053,0.30098,0.037951,1,0.036807
0.16461,0.07874,0.104186,0.301024,0.0408278,0,0
0.498381,0.345906,0.27171,0.3021,0.0405309,1,0.0826802
0.477331,0.250273,0.055359,0.302174,0.0120962,2,0.545411
0.230063,0.425427,0.47174,0.302255,0.0546819,0,0
0.289264,0.473602,0.249297,0.302508,0.00151115,3,0.925855
0.22846,0.399762,0.120454,0.30252,0.0334352,0,0
0.0505716,0.159311,0.359866,0.302592,0.0371999,0,0
0.0931774,0.475668,0.100942,0.302651,0.0258466,0,0
0.408779,0.438923,0.246958,0.302702,0.0330929,0,0
0.278157,0.401257,0.416264,0.302779,0.0110437,1,0.424142
0.0165838,0.185125,0.274518,0.302782,0.0181128,0,0
0.125028,0.0259118,0.135154,0.30301,0.0352527,0,0
0.397694,0.0734531,0.46879,0.303101,0.0561815,0,0
0.212212,0.343523,0.326225,0.30311,0.0285549,1,0.0460724
0.433914,0.332055,0.360014,0.303261,0.0278384,0,0
0.284501,0.465085,0.0418029,0.303334,0.0426305,1,0.0330003
