X,Y,Z,OriginTime,MinWait,NumberSeen,MaxAngle
0.601353,0.18969,0.262906,7.61001e-05,0.0157729,0,0
0.591919,0.995085,0.297102,0.000100265,0.00761244,0,0
0.164713,0.294026,0.308457,0.000111414,0.0122993,0,0
0.592407,0.43226,0.492382,0.000170067,0.0132855,0,0
0.0839672,0.579141,0.438843,0.000170294,0.0101031,0,0
0.698522,0.0762182,0.441777,0.000191326,0.0212478,0,0
0.0934115,0.389782,0.958546,0.000194912,0.0142429,0,0
0.614045,0.255014,0.896652,0.000225979,0.0176713,0,0
0.648083,0.151273,0.540636,0.000232689,0.013686,0,0
0.00725534,0.571484,0.170137,0.000241306,0.00701741,0,0
0.365846,0.824917,0.692596,0.000254026,0.00848485,0,0
0.585337,0.912531,0.572062,0.000266949,0.0147786,0,0
0.601449,0.504173,0.793478,0.000267626,0.0126714,0,0
0.613791,0.0562084,0.436349,0.000318387,0.0201609,0,0
0.552259,0.534797,0.835208,0.000335915,0.00909226,0,0
0.203139,0.953617,0.87965,0.000375277,0.011827,0,0
0.119139,0.225825,0.86198,0.000379011,0.0208453,0,0
0.666529,0.830576,0.742706,0.000386429,0.00891249,0,0
0.665314,0.464552,0.546441,0.000392761,0.0227585,0,0
0.434591,0.669344,0.302297,0.00040222,0.00886446,0,0
0.258582,0.698761,0.478778,0.00042225,0.0120637,0,0
0.245871,0.389613,0.299854,0.000431312,0.00763009,0,0
0.941853,0.182262,0.733197,0.000435173,0.0180157,0,0
0.954929,0.000310001,0.659117,0.00044002,0.014149,0,0
0.418276,0.903858,0.357964,0.000444457,0.0135115,0,0
0.550152,0.618305,0.0231619,0.00044884,0.0171038,0,0
0.4323,0.938174,0.584315,0.000453185,0.00907974,0,0
0.54807,0.727119,0.821034,0.000468792,0.0190937,0,0
0.736596,0.578177,0.178591,0.000489803,0.0131839,0,0
0.940137,0.304522,0.0931786,0.000492297,0.0103654,0,0
0.392435,0.634027,0.562154,0.000496193,0.00951662,0,0
0.728678,0.262852,0.360043,0.000500917,0.0167983,0,0
0.310198,0.966505,0.0397644,0.000505649,0.0131775,0,0
0.149057,0.86501,0.720173,0.000516621,0.0184251,0,0
0.63612,0.0697475,0.584554,0.000517029,0.017635,0,0
0.322292,0.405739,0.0413573,0.000520003,0.0177428,0,0
0.844427,0.117113,0.146627,0.000536598,0.0163139,0,0
0.870163,0.48024,0.110952,0.000568652,0.0167365,0,0
0.403775,0.65124,0.272612,0.000572415,0.0131259,0,0
0.183364,0.125875,0.736321,0.000573157,0.0159658,0,0
0.807747,0.738761,0.227646,0.000575893,0.0112445,0,0
0.925999,0.805097,0.476672,0.00058222,0.0154119,0,0
0.850412,0.0153988,0.777726,0.000602968,0.0152539,0,0
0.451872,0.987377,0.481487,0.000604496,0.0145628,0,0
0.724217,0.222198,0.742303,0.000628078,0.0151013,0,0
0.360417,0.670838,0.54826,0.000631337,0.0159861,0,0
0.236359,0.951851,0.022538,0.000639069,0.0174316,0,0
0.768707,0.393446,0.472673,0.000639265,0.0145521,0,0
0.838232,0.184839,0.590952,0.00064755,0.0192527,0,0
0.376322,0.39332,0.363734,0.000648018,0.0159941,0,0
0.66688,0.193779,0.349103,0.000648832,0.0184653,0,0
0.576153,0.803223,0.0242234,0.000649254,0.0175769,0,0
0.289713,0.766961,0.165569,0.00066592,0.0161141,0,0
0.0229465,0.920424,0.327246,0.00067014,0.0118682,0,0
0.329488,0.891826,0.856188,0.000680337,0.0117372,0,0
0.663934,0.470517,0.935104,0.000681176,0.0162947,0,0
0.0486897,0.41236,0.690324,0.000686547,0.00932877,0,0
0.780037,0.458142,0.873565,0.00069251,0.0147144,0,0
0.146503,0.0262505,0.182482,0.000705474,0.012039,0,0
0.436126,0.485246,0.921893,0.000709906,0.0153059,0,0
0.105915,0.655232,0.590461,0.000713295,0.0111098,0,0
0.049517,0.430678,0.693603,0.00071653,0.00929878,0,0
0.120832,0.494331,0.155098,0.000716792,0.0125617,0,0
0.889294,0.552269,0.628595,0.000718651,0.0137933,0,0
0.788807,0.43966,0.71078,0.000738169,0.0118024,0,0
0.847159,0.546504,0.690957,0.000746258,0.0160231,0,0
0.0524687,0.379368,0.806846,0.000748206,0.0102033,0,0
0.214033,0.970931,0.890715,0.000771656,0.0114306,0,0
0.337754,0.480289,0.343607,0.000774596,0.0192388,0,0
0.571265,0.641024,0.680599,0.000774934,0.0154534,0,0
0.0643109,0.275542,0.992245,0.000777319,0.0118843,0,0
0.620573,0.866886,0.790283,0.000795486,0.0187368,0,0
0.740474,0.548115,0.767522,0.000795703,0.0134023,0,0
0.586492,0.312851,0.670151,0.000795897,0.00711428,0,0
0.406124,0.456776,0.693468,0.000802528,0.0193444,0,0
0.0709487,0.717889,0.05496,0.000803431,0.0112135,0,0
0.651173,0.0242205,0.00645623,0.000806724,0.0146118,0,0
0.777432,0.863561,0.736493,0.000824067,0.0114404,0,0
0.0163806,0.293286,0.571505,0.000825064,0.0193674,0,0
0.296022,0.156653,0.79252,0.00083095,0.0138061,0,0
0.570396,0.537663,0.723032,0.000837256,0.00978695,0,0
0.554842,0.273623,0.0144969,0.000840946,0.0133733,0,0
0.0755831,0.616622,0.639172,0.000857528,0.0190974,0,0
0.764604,0.966909,0.0803341,0.000865015,0.0179502,0,0
0.0267382,0.103811,0.535582,0.000865194,0.0176977,0,0
0.0792338,0.238067,0.807134,0.000867268,0.0137451,0,0
0.183715,0.868365,0.678112,0.000870251,0.0162664,0,0
0.440893,0.626634,0.146641,0.00088042,0.0156717,0,0
0.552198,0.154878,0.214876,0.000885025,0.00629486,0,0
0.418778,0.139959,0.58209,0.000885331,0.0176519,0,0
0.441372,0.281852,0.336266,0.000891318,0.0144087,0,0
0.875453,0.240072,0.126188,0.000905525,0.0177832,0,0
0.862481,0.712817,0.781993,0.000909611,0.0163212,0,0
0.940863,0.0750378,0.168547,0.000915952,0.0167155,0,0
0.193421,0.0137543,0.153493,0.00091663,0.0147729,0,0
0.0465462,0.984777,0.683109,0.000921865,0.0157695,0,0
0.166583,0.193926,0.372993,0.000923345,0.0125441,0,0
0.546891,0.830123,0.536555,0.000926393,0.0146522,0,0
0.0351139,0.442336,0.107043,0.000929098,0.0118378,0,0
0.0522158,0.0698596,0.926896,0.000940731,0.0118846,0,0
0.0523807,0.932906,0.870902,0.000942674,0.0143307,0,0
0.836411,0.544646,0.925909,0.000943866,0.00661757,0,0
0.61942,0.241819,0.519347,0.000948882,0.0162593,0,0
0.925374,0.880767,0.333525,0.000955781,0.00810965,0,0
0.146274,0.220366,0.511457,0.00095598,0.0146297,0,0
0.91094,0.194032,0.321574,0.000957134,0.0155792,0,0
0.944142,0.49365,0.706434,0.000958104,0.011889,0,0
0.175846,0.881491,0.188063,0.000969188,0.00978719,0,0
0.654289,0.754801,0.682319,0.000972638,0.0123799,0,0
0.0312678,0.436775,0.822044,0.000977295,0.0178947,0,0
0.0679253,0.0357031,0.238387,0.000978448,0.00881004,0,0
0.997363,0.452526,0.640946,0.000980997,0.0100924,0,0
0.49691,0.568267,0.453761,0.000992549,0.0173286,0,0
0.349285,0.823512,0.234959,0.00100113,0.010695,0,0
0.590339,0.888733,0.513889,0.00100445,0.0122239,0,0
0.00669686,0.344586,0.587644,0.00101591,0.0178427,0,0
0.11117,0.90787,0.966339,0.00102147,0.0154783,0,0
0.357506,0.927069,0.720522,0.00102434,0.0123077,0,0
0.369832,0.673868,0.815614,0.00102451,0.0158398,0,0
0.454216,0.238694,0.766311,0.00102593,0.0105554,0,0
0.878464,0.164096,0.678694,0.00103353,0.0160822,0,0
0.293732,0.267624,0.0898357,0.00103417,0.0172698,0,0
0.118119,0.0312936,0.195457,0.00104858,0.0130101,0,0
0.137197,0.756973,0.990978,0.00104944,0.00882003,0,0
0.614381,0.880797,0.513845,0.00104953,0.0103281,0,0
0.662043,0.776101,0.596997,0.00105374,0.0174299,0,0
0.929493,0.788843,0.118528,0.00106468,0.0113563,0,0
0.00681688,0.174549,0.557263,0.00106929,0.012931,0,0
0.934024,0.199171,0.0233073,0.00107204,0.0167104,0,0
0.820305,0.191403,0.0783757,0.00107689,0.0165881,0,0
0.963587,0.882768,0.411501,0.0010771,0.0154543,0,0
0.524243,0.535967,0.750326,0.00108226,0.0158794,0,0
0.634921,0.00396024,0.691437,0.00110296,0.0161029,0,0
0.0519434,0.802512,0.358827,0.00110809,0.0144923,0,0
0.746266,0.402768,0.385803,0.00111319,0.0179615,0,0
0.846313,0.302424,0.098811,0.00112159,0.0179585,0,0
0.617156,0.923035,0.858301,0.0011261,0.012861,0,0
0.396101,0.480944,0.452155,0.0011396,0.0132057,0,0
0.411298,0.592794,0.244759,0.00114375,0.0156949,0,0
0.599648,0.931327,0.510339,0.00114384,0.0107268,0,0
0.396512,0.978185,0.571604,0.00115388,0.0142811,0,0
0.0460889,0.347997,0.362212,0.00115522,0.00762466,0,0
0.223216,0.416906,0.268307,0.00116938,0.00987394,0,0
0.245297,0.365355,0.562549,0.00116941,0.0155088,0,0
0.261299,0.934928,0.169279,0.0011741,0.0126006,0,0
0.628329,0.610078,0.240868,0.00117469,0.0157281,0,0
0.963514,0.924608,0.816669,0.00117919,0.0166621,0,0
0.99762,0.942431,0.751378,0.00118121,0.012507,0,0
0.907576,0.43894,0.482441,0.00118208,0.0144488,0,0
0.747973,0.376631,0.874,0.00118688,0.0137524,0,0
0.440005,0.592116,0.146577,0.00118757,0.0152899,0,0
0.230647,0.291262,0.128507,0.00119331,0.0238907,0,0
0.157383,0.122347,0.870363,0.00121467,0.00844678,0,0
0.434553,0.276647,0.845655,0.00121968,0.011114,0,0
0.972292,0.851033,0.925914,0.00122725,0.0187615,0,0
0.398607,0.721103,0.871565,0.00123081,0.0171527,0,0
0.56539,0.535315,0.846443,0.00123157,0.0081966,0,0
0.781457,0.443361,0.738595,0.00123533,0.0116352,0,0
0.269031,0.446874,0.0897552,0.00123908,0.0133345,0,0
0.669982,0.663319,0.612562,0.00124008,0.0168844,0,0
0.0729345,0.497855,0.328154,0.00124755,0.0113447,0,0
0.258912,0.318872,0.0806423,0.00125325,0.0172219,0,0
0.235251,0.507355,0.0732602,0.00125558,0.0130507,0,0
0.993711,0.929742,0.588423,0.00126888,0.0178388,0,0
0.0414035,0.00101656,0.399628,0.00127163,0.0102285,0,0
0.252862,0.991448,0.93781,0.00127584,0.0192465,0,0
0.029553,0.258226,0.909466,0.00127778,0.0138924,0,0
0.234176,0.963319,0.42515,0.0012811,0.0118362,0,0
0.615471,0.923877,0.288672,0.00128355,0.0172673,0,0
0.42954,0.474198,0.725756,0.00128423,0.0133445,0,0
0.405159,0.973529,0.609875,0.0012925,0.0117613,0,0
