X,Y,Z,OriginTime,MinArrival,MinSee,NumberSeen,MaxAngle,PctEmpty
0.601353,0.18969,0.262906,0.26187,0.544522,0.402601,0,0,1
0.651173,0.0242205,0.00645623,0.281482,0.516872,0.396624,0,0,1
0.157383,0.122347,0.870363,0.341104,0.582431,0.459573,0,0,1
0.539027,0.0364297,0.87754,0.345567,0.452786,0.393572,0,0,1
0.820687,0.875197,0.367458,0.358386,0.564977,0.458587,0,0,1
0.703563,0.361467,0.214394,0.361199,0.467558,0.407116,0,0,1
0.412447,0.841522,0.854283,0.364032,0.554482,0.454983,0,0,0.99
0.00745795,0.299526,0.517687,0.364114,0.598316,0.478458,0,0,0.99
0.568933,0.995371,0.312242,0.364704,0.464958,0.407547,0,0,1
0.148146,0.654277,0.148022,0.368566,0.602839,0.481732,0,0,1
0.517129,0.887649,0.999645,0.369505,0.472965,0.41458,0,0,0.98
0.434497,0.234344,0.936904,0.374031,0.570393,0.468337,0,0,0.99
0.656684,0.0551614,0.312946,0.390693,0.415699,0.396466,0,0,0.99
0.475196,0.0604497,0.918424,0.390846,0.425084,0.404994,0,0,0.99
0.913803,0.321509,0.222892,0.391028,0.57537,0.47739,0,0,0.96
0.565381,0.829051,0.79233,0.393433,0.529509,0.456831,0,0,0.97
0.017503,0.863004,0.741951,0.394154,0.50811,0.449788,0,0,1
0.121175,0.010545,0.308559,0.39535,0.513314,0.453938,0,0,1
0.891111,0.0129927,0.433588,0.39669,0.526673,0.456763,0,0,0.95
0.955133,0.192877,0.353345,0.400566,0.501172,0.450558,0,0,0.94
0.0298876,0.564475,0.282787,0.402312,0.569093,0.480125,0,0,0.99
0.515289,0.993529,0.507423,0.40347,0.567131,0.479557,0,0,0.99
0.950051,0.256905,0.919858,0.40814,0.519213,0.461416,0,0,0.97
0.788819,0.762391,0.236912,0.411085,0.533837,0.467029,0,0,0.96
0.0996677,0.230049,0.335824,0.411326,0.468029,0.439205,0,0,0.97
0.744955,0.662878,0.715616,0.412514,0.5867,0.496556,0,0,0.98
0.789392,0.251999,0.898585,0.412622,0.518677,0.463675,0,0,0.99
0.723984,0.331156,0.341339,0.413277,0.464854,0.430628,0,0,0.99
0.480278,0.603053,0.89736,0.414881,0.606417,0.506678,0,0,0.98
0.217537,0.042269,0.737028,0.41567,0.507865,0.456022,0,0,0.96
0.9684,0.195655,0.839078,0.41619,0.511163,0.461032,0,0,0.98
0.335652,0.483591,0.0320029,0.416862,0.560851,0.485923,0,0,0.97
0.34817,0.752157,0.664833,0.417039,0.583141,0.493611,0,0,0.96
0.428747,0.114727,0.620346,0.419253,0.507147,0.462849,0,0,0.99
0.88185,0.390563,0.858542,0.419391,0.506685,0.462723,0,0,0.96
0.0192584,0.988737,0.602632,0.419514,0.551516,0.482533,0,0,0.99
0.144072,0.926215,0.462419,0.420075,0.572293,0.491382,0,0,0.97
0.47043,0.860422,0.0466718,0.421161,0.441155,0.428222,0,0,0.97
0.0334049,0.873965,0.658949,0.422892,0.479373,0.448419,0,0,0.96
0.00447891,0.473286,0.497228,0.42333,0.507542,0.464953,0,0,0.95
0.852072,0.182038,0.908901,0.42418,0.507119,0.463124,0,0,0.97
0.702414,0.234659,0.751036,0.424197,0.545031,0.483671,0,0,0.93
0.864846,0.0598318,0.761121,0.424768,0.572361,0.497695,0,0,0.94
0.0179,0.114586,0.0867562,0.425652,0.598673,0.504017,0,0,0.96
0.453584,0.538532,0.0623556,0.427255,0.550457,0.485428,0,0,0.96
0.562792,0.904818,0.382231,0.429308,0.479317,0.450045,0,0,0.94
0.157034,0.432952,0.864387,0.429592,0.651767,0.531176,0,0,0.95
0.0772791,0.244599,0.363253,0.429749,0.449606,0.438327,0,0,0.98
0.378272,0.320621,0.404419,0.431761,0.556715,0.483173,0,0,0.97
0.91055,0.447018,0.303278,0.433375,0.540108,0.482184,0,0,0.94
0.765853,0.524945,0.657413,0.435539,0.563676,0.49546,0,0,0.94
0.696498,0.113951,0.410202,0.436347,0.45288,0.435911,1,0.00871982,0.95
0.205524,0.664994,0.750174,0.436497,0.55212,0.492873,0,0,0.91
0.783667,0.407919,0.284553,0.436807,0.477374,0.452524,0,0,0.94
0.153793,0.335243,0.387411,0.437412,0.540387,0.485205,0,0,0.91
0.826098,0.202904,0.0295838,0.438364,0.532602,0.475769,0,0,0.93
0.0697287,0.669149,0.702135,0.439876,0.580598,0.506726,0,0,0.94
0.193313,0.37784,0.615392,0.440067,0.564731,0.50193,0,0,0.94
0.912249,0.205824,0.729664,0.44127,0.537186,0.486896,0,0,0.94
0.501503,0.307936,0.79892,0.442472,0.544163,0.487637,0,0,0.92
0.191705,0.182242,0.708099,0.44275,0.517442,0.473478,0,0,0.94
0.459639,0.274996,0.164327,0.44291,0.454426,0.439773,1,0.0631261,0.97
0.804566,0.842163,0.525952,0.443071,0.521086,0.476189,0,0,0.97
0.559226,0.517851,0.0665223,0.443576,0.534983,0.486326,0,0,0.9
0.996448,0.156635,0.338857,0.444336,0.457401,0.448473,0,0,0.91
0.319638,0.128245,0.145152,0.445174,0.514393,0.478621,0,0,0.92
0.493891,0.260935,0.705911,0.445933,0.54696,0.493876,0,0,0.97
0.0656586,0.161505,0.715448,0.445946,0.525346,0.478763,0,0,0.87
0.139285,0.947981,0.325287,0.446067,0.462596,0.451523,0,0,0.92
0.156433,0.213281,0.642769,0.446914,0.523221,0.483052,0,0,0.94
0.578086,0.982814,0.719619,0.447246,0.516855,0.475551,0,0,0.94
0.711388,0.932548,0.779765,0.448519,0.533312,0.480943,0,0,0.95
0.20835,0.216533,0.0831275,0.453506,0.5793,0.508056,0,0,0.92
0.883417,0.177421,0.656433,0.453515,0.524941,0.486944,0,0,0.89
0.656246,0.908087,0.644507,0.45391,0.578907,0.513026,0,0,0.92
0.953041,0.472393,0.506421,0.455282,0.47559,0.463431,0,0,0.92
0.362073,0.144947,0.107702,0.455382,0.504184,0.478135,0,0,0.9
0.00462042,0.935452,0.977645,0.455444,0.605255,0.521338,0,0,0.88
0.384965,0.140453,0.612949,0.45583,0.47057,0.461107,0,0,0.89
0.860315,0.481357,0.515551,0.455953,0.548887,0.500175,0,0,0.95
0.884006,0.426595,0.893517,0.456424,0.469652,0.460959,0,0,0.91
