OriginTime,MinWait,MinSETI
0.98123,2.50385e-05,0
2.04218,0.000148973,0
2.65723,0.000304102,0
2.95952,0.000941507,0
3.15622,0.00205856,0
3.32498,0.00276931,0
3.46015,0.00316441,0
3.57225,0.00347262,0
3.67352,0.00375383,0
3.76885,0.00399636,0
3.85528,0.00424346,0
3.93363,0.00447801,0
4.0032,0.00471244,0
4.06865,0.00494617,0
4.12946,0.00519771,0
4.18922,0.00544356,0
4.24615,0.0057162,0
4.30062,0.00600413,0
4.35499,0.00629959,0
4.40745,0.00662025,0
4.4554,0.00698515,0
4.50336,0.00737509,0
4.54817,0.0077926,0
4.59358,0.00824169,0
4.63651,0.00869375,0
4.67942,0.00916204,0
4.71955,0.00964281,0
4.75915,0.0101186,0
4.7974,0.0105901,0
4.83528,0.0110554,0
4.87265,0.0115138,0
4.90885,0.0119874,0
4.94445,0.0124606,0
4.98055,0.0129337,0
5.01451,0.0134282,0
5.04768,0.0139306,0
5.08125,0.0144388,0
5.11321,0.0149655,0
5.14504,0.0155006,0
5.17679,0.0160438,0
5.20791,0.0166023,0
5.23755,0.0171287,0
5.26753,0.0176368,0
5.2965,0.0181513,0
5.32524,0.0186427,0
5.35332,0.01914,0
5.38132,0.0196022,0
5.40917,0.0200534,0
5.43552,0.020486,0
5.46289,0.0209361,0
5.48926,0.0213723,0
5.51536,0.0218059,0
5.54134,0.0222443,0
5.56594,0.0226695,0
5.59021,0.0230872,0
5.61474,0.0235122,0
5.63903,0.0239386,0
5.66284,0.0243577,0
5.6863,0.0247733,0
5.70903,0.0251934,0
5.73202,0.025622,0
5.75415,0.0260356,0
5.77654,0.0264613,0
5.79855,0.0268842,0
5.82022,0.0273117,0
5.84285,0.027716,0
5.86447,0.0281325,0
5.88533,0.0285531,0
5.90611,0.0289678,0
5.92678,0.0293828,0
5.94775,0.0298215,0
5.96836,0.030252,0
5.98859,0.0306814,0
6.00831,0.031109,0
6.02789,0.0315306,0
6.04741,0.0319814,0
6.06698,0.0324171,0
6.08634,0.0328325,0
6.1056,0.0332643,0
6.12463,0.0337157,0
6.14271,0.0341718,0
6.16124,0.0346074,0
6.17982,0.0350661,0
6.19819,0.0355368,0
6.21662,0.0360132,0
6.23472,0.0364772,0
6.25323,0.0369505,0
6.27059,0.0374329,0
6.28776,0.0379109,0
6.30515,0.0383761,0
6.32228,0.0388325,0
6.3396,0.0392961,0
6.35594,0.0397804,0
6.37228,0.0402754,0
6.38911,0.0407622,0
6.40586,0.0412363,0
6.42256,0.0417296,0
