OriginTime,MinWait,MinSETI
2.50648,6.39588e-05,0
4.10886,0.000328517,0
5.44344,0.000610163,0
6.06759,0.00200131,0
6.48131,0.00418122,0
6.7937,0.00568068,0
7.05374,0.00643741,0
7.28349,0.00700422,0
7.50734,0.00758383,0
7.68471,0.00813342,0
7.85054,0.00855061,0
8.01947,0.00900849,0
8.1801,0.00943069,0
8.32775,0.00989149,0
8.46148,0.0103652,0
8.57568,0.0108783,0
8.69226,0.0113747,0
8.79566,0.0118916,0
8.89556,0.0125493,0
8.9966,0.0131673,0
9.09316,0.0137968,0
9.18538,0.0145502,0
9.28379,0.0153347,0
9.36472,0.0162201,0
9.44512,0.0173558,0
9.5295,0.0182451,0
9.60999,0.019204,0
9.70366,0.0201758,0
9.77466,0.0210045,0
9.84974,0.0219922,0
9.92758,0.0230011,0
9.99405,0.0240053,0
10.0698,0.0249385,0
10.1465,0.0259318,0
10.2048,0.0269043,0
10.2676,0.0278561,0
10.3252,0.0288646,0
10.3887,0.0298955,0
10.4594,0.0309699,0
10.5238,0.0321179,0
10.5909,0.0331681,0
10.6439,0.0343285,0
10.7,0.03548,0
10.7528,0.0365825,0
10.8167,0.0375058,0
10.8832,0.0384629,0
10.9441,0.0393692,0
11.0004,0.0404417,0
11.0572,0.0412513,0
11.1072,0.04208,0
11.1554,0.0429455,0
11.217,0.0438226,0
11.2698,0.0446067,0
11.3199,0.0454037,0
11.3731,0.0463114,0
11.4305,0.047103,0
11.4819,0.0479998,0
11.5285,0.0487758,0
11.5775,0.0495973,0
11.6247,0.0504869,0
11.6678,0.0512983,0
11.7132,0.0522309,0
11.7586,0.0530069,0
11.8067,0.0538401,0
11.858,0.0547226,0
11.9045,0.0556215,0
11.9505,0.056515,0
11.9993,0.0573998,0
12.0437,0.0582235,0
12.0861,0.0590069,0
12.1272,0.0598546,0
12.1631,0.0606019,0
12.2012,0.0613258,0
12.2395,0.0622953,0
12.283,0.0630927,0
12.3211,0.0639164,0
12.3643,0.0649888,0
12.4063,0.0657595,0
12.4433,0.0665242,0
12.4808,0.0673869,0
12.5184,0.0682313,0
12.56,0.0690108,0
12.5965,0.0698638,0
12.6284,0.0708339,0
12.6668,0.0717489,0
12.7047,0.0726888,0
12.7403,0.0736565,0
12.774,0.0746563,0
12.8083,0.0754539,0
12.8417,0.0764139,0
