OriginTime,MinWait,MinSETI
3.03391,0.000198309,0
4.55361,0.00043959,0
5.49819,0.000868124,0
5.8962,0.00127471,0
6.16535,0.00170732,0
6.3725,0.00342829,0
6.53272,0.00510234,0
6.67073,0.0065563,0
6.7951,0.0080003,0
6.90922,0.0090332,0
7.0078,0.00979603,0
7.09544,0.0104316,0
7.18479,0.010976,0
7.2625,0.0115071,0
7.33565,0.0120407,0
7.4062,0.0126087,0
7.4684,0.0132394,0
7.52994,0.0139626,0
7.59118,0.0146795,0
7.65017,0.0154235,0
7.70367,0.016184,0
7.7579,0.0169154,0
7.81146,0.0176545,0
7.8636,0.0184708,0
7.91095,0.0192891,0
7.95829,0.0201364,0
8.00364,0.0210357,0
8.04445,0.0219741,0
8.08835,0.0227906,0
8.12992,0.0235737,0
8.16887,0.0242831,0
8.20955,0.0250162,0
8.24748,0.0256797,0
8.284,0.0263022,0
8.32344,0.0269038,0
8.35774,0.0274975,0
8.39294,0.0280793,0
8.4269,0.0287052,0
8.45919,0.0292902,0
8.49253,0.0298906,0
8.52603,0.0304665,0
8.55807,0.0310727,0
8.59164,0.0316876,0
8.62308,0.0322999,0
8.65399,0.0329404,0
8.68321,0.0335949,0
8.71141,0.0342531,0
8.73974,0.0348769,0
8.76823,0.0355879,0
8.79741,0.0362526,0
8.82539,0.036946,0
8.85174,0.0376523,0
8.87711,0.0383668,0
8.90257,0.0391004,0
8.92757,0.0398081,0
8.95274,0.0405387,0
8.97768,0.0412792,0
9.00261,0.04205,0
9.02817,0.0427444,0
9.05232,0.0434838,0
9.07497,0.0441939,0
9.09946,0.0448753,0
9.12243,0.0455808,0
9.14565,0.0463218,0
9.16713,0.0469883,0
9.18993,0.0477161,0
9.2131,0.0484397,0
9.23507,0.0491441,0
9.25774,0.0498684,0
9.27901,0.0506253,0
9.30051,0.0513202,0
9.32242,0.0520754,0
9.3433,0.0528835,0
9.36364,0.0536157,0
9.38379,0.0543616,0
9.40468,0.0551995,0
9.42405,0.0560009,0
9.44435,0.0568103,0
9.46335,0.0576538,0
9.48177,0.0584747,0
9.5005,0.0592876,0
9.51911,0.0601507,0
9.53831,0.0610256,0
9.55699,0.0618619,0
9.57442,0.0627026,0
9.59306,0.0635627,0
9.61119,0.0644051,0
9.62944,0.0652616,0
9.64734,0.0661171,0
9.66477,0.0669544,0
9.68178,0.0677649,0
9.69904,0.0686058,0
9.7157,0.0693869,0
9.73198,0.0701921,0
9.74929,0.0709973,0
9.766,0.0718704,0
9.78306,0.0726723,0
9.79923,0.0735225,0
9.8161,0.0743113,0
9.83242,0.0750781,0
9.84828,0.0758418,0
9.86446,0.0766518,0
9.88,0.0775154,0
9.89591,0.0783147,0
9.91146,0.0791125,0
9.92786,0.0799257,0
9.9429,0.0807579,0
9.95816,0.0815293,0
9.97424,0.0823466,0
9.98888,0.0831346,0
10.0037,0.0839273,0
10.0185,0.0847594,0
10.0331,0.0856043,0
10.0465,0.0864242,0
