X,Y,Z,OriginTime,MinWait,NumberSeen,MaxAngle
0.601353,0.18969,0.262906,0.405276,0.10006,0,0
0.591919,0.995085,0.297102,0.416061,0.0935135,0,0
0.164713,0.294026,0.308457,0.42026,0.091756,0,0
0.592407,0.43226,0.492382,0.437534,0.0663209,0,0
0.0839672,0.579141,0.438843,0.437589,0.114579,0,0
0.698522,0.0762182,0.441777,0.442469,0.0546104,0,0
0.0934115,0.389782,0.958546,0.443253,0.0925136,0,0
0.614045,0.255014,0.896652,0.44954,0.0965599,0,0
0.648083,0.151273,0.540636,0.450794,0.0628267,0,0
0.00725534,0.571484,0.170137,0.452358,0.0937737,0,0
0.365846,0.824917,0.692596,0.454577,0.085393,0,0
0.585337,0.912531,0.572062,0.45673,0.0622438,0,0
0.601449,0.504173,0.793478,0.45684,0.0407013,0,0
0.613791,0.0562084,0.436349,0.46446,0.0326199,0,0
0.552259,0.534797,0.835208,0.466836,0.0307053,0,0
0.203139,0.953617,0.87965,0.471789,0.0718373,0,0
0.119139,0.225825,0.86198,0.472234,0.0538294,0,0
0.666529,0.830576,0.742706,0.473107,0.0545674,0,0
0.665314,0.464552,0.546441,0.47384,0.0300151,0,0
0.434591,0.669344,0.302297,0.474915,0.0313457,0,0
0.258582,0.698761,0.478778,0.477118,0.0721693,0,0
0.245871,0.389613,0.299854,0.478084,0.0339322,0,0
0.941853,0.182262,0.733197,0.47849,0.0633189,0,0
0.954929,0.000310001,0.659117,0.478995,0.0654635,0,0
0.418276,0.903858,0.357964,0.479453,0.0709911,0,0
0.550152,0.618305,0.0231619,0.479901,0.0833742,0,0
0.4323,0.938174,0.584315,0.480341,0.0499402,0,0
0.54807,0.727119,0.821034,0.481893,0.0648199,0,0
0.736596,0.578177,0.178591,0.483909,0.0773987,0,0
0.940137,0.304522,0.0931786,0.484143,0.0630133,0,0
0.392435,0.634027,0.562154,0.484507,0.0309853,0,0
0.728678,0.262852,0.360043,0.484944,0.0481999,0,0
0.310198,0.966505,0.0397644,0.485379,0.0440857,0,0
0.149057,0.86501,0.720173,0.486372,0.039684,0,0
0.63612,0.0697475,0.584554,0.486409,0.0288786,0,0
0.322292,0.405739,0.0413573,0.486675,0.0562157,0,0
0.844427,0.117113,0.146627,0.488133,0.0664877,0,0
0.870163,0.48024,0.110952,0.490838,0.065165,0,0
0.403775,0.65124,0.272612,0.491146,0.0151145,0,0
0.183364,0.125875,0.736321,0.491207,0.0696338,0,0
0.807747,0.738761,0.227646,0.491429,0.0643077,0,0
0.925999,0.805097,0.476672,0.491941,0.0608393,0,0
0.850412,0.0153988,0.777726,0.493584,0.0512542,0,0
0.451872,0.987377,0.481487,0.493703,0.0511503,0,0
0.724217,0.222198,0.742303,0.495506,0.0732435,0,0
0.360417,0.670838,0.54826,0.49575,0.019742,0,0
0.236359,0.951851,0.022538,0.496325,0.0331393,0,0
0.768707,0.393446,0.472673,0.49634,0.0560449,0,0
0.838232,0.184839,0.590952,0.496949,0.052108,0,0
0.376322,0.39332,0.363734,0.496983,0.05288,0,0
0.66688,0.193779,0.349103,0.497043,0.00829336,0,0
0.576153,0.803223,0.0242234,0.497073,0.0715024,0,0
0.289713,0.766961,0.165569,0.498275,0.0636276,0,0
0.0229465,0.920424,0.327246,0.498575,0.0613285,0,0
0.329488,0.891826,0.856188,0.499292,0.0545807,0,0
0.663934,0.470517,0.935104,0.499351,0.0579517,0,0
0.0486897,0.41236,0.690324,0.499724,0.010333,0,0
0.780037,0.458142,0.873565,0.500136,0.056962,0,0
0.146503,0.0262505,0.182482,0.50102,0.025443,0,0
0.436126,0.485246,0.921893,0.501319,0.0583728,0,0
0.105915,0.655232,0.590461,0.501547,0.0390186,0,0
0.049517,0.430678,0.693603,0.501763,0.00829451,0,0
0.120832,0.494331,0.155098,0.50178,0.0443517,0,0
0.889294,0.552269,0.628595,0.501904,0.0386441,0,0
0.788807,0.43966,0.71078,0.503187,0.0271496,0,0
0.847159,0.546504,0.690957,0.503709,0.036839,0,0
0.0524687,0.379368,0.806846,0.503834,0.0380186,0,0
0.337754,0.480289,0.343607,0.5055,0.0443628,0,0
0.571265,0.641024,0.680599,0.505521,0.0577362,0,0
0.0643109,0.275542,0.992245,0.505669,0.0300969,0,0
0.620573,0.866886,0.790283,0.506783,0.0208908,0,0
0.740474,0.548115,0.767522,0.506796,0.0490702,0,0
0.586492,0.312851,0.670151,0.506808,0.0522178,0,0
0.406124,0.456776,0.693468,0.507209,0.0333756,0,0
0.0709487,0.717889,0.05496,0.507263,0.0565601,0,0
0.651173,0.0242205,0.00645623,0.507461,0.0635015,0,0
0.777432,0.863561,0.736493,0.50849,0.040244,0,0
0.0163806,0.293286,0.571505,0.508548,0.0324111,0,0
0.296022,0.156653,0.79252,0.508893,0.0559597,0,0
0.570396,0.537663,0.723032,0.509259,0.0157686,0,0
0.554842,0.273623,0.0144969,0.509473,0.0366273,0,0
0.0755831,0.616622,0.639172,0.510421,0.0301444,0,0
0.764604,0.966909,0.0803341,0.510844,0.0503554,0,0
