X,Y,Z,OriginTime,MinWait,NumberSeen,MaxAngle
0.202705,0.37938,0.525812,0.200576,0.109177,0,0
0.183838,0.990169,0.594205,0.208853,0.0846981,0,0
0.329426,0.588052,0.616913,0.211779,0.0933997,0,0
0.184815,0.864519,0.984764,0.216107,0.0550705,0,0
0.167934,0.158283,0.877687,0.21617,0.0506096,0,0
0.397043,0.152436,0.883555,0.216444,0.0999992,0,0
0.186823,0.779565,0.917093,0.217617,0.0535602,0,0
0.228091,0.510029,0.793303,0.219845,0.0586444,0,0
0.296167,0.302546,0.0812721,0.222304,0.0901865,0,0
0.0145107,0.142968,0.340275,0.22549,0.094882,0,0
0.731692,0.649834,0.385193,0.231828,0.0732511,0,0
0.170674,0.825062,0.144124,0.238651,0.0711182,0,0
0.227582,0.112417,0.872697,0.241981,0.0247988,0,0
0.104518,0.0695937,0.670416,0.242573,0.050978,0,0
0.406279,0.907234,0.759299,0.245147,0.038237,0,0
0.238279,0.451651,0.723959,0.245917,0.0325717,0,0
0.333059,0.661152,0.485413,0.248082,0.0506204,0,0
0.330629,0.929104,0.0928822,0.249589,0.079595,0,0
0.869182,0.338688,0.604593,0.249646,0.0533848,0,0
0.517163,0.397523,0.957555,0.250556,0.0862369,0,0
0.491742,0.779226,0.599708,0.250631,0.069143,0,0
0.883707,0.364524,0.466394,0.2514,0.0690232,0,0
0.909857,0.000620002,0.318234,0.252439,0.0651789,0,0
0.836552,0.807715,0.715929,0.253329,0.0499816,0,0
0.100305,0.23661,0.0463238,0.254186,0.0432621,0,0
0.864599,0.876348,0.168631,0.255017,0.0730927,0,0
0.0961403,0.454237,0.642069,0.255593,0.0483263,0,0
0.473192,0.156353,0.357183,0.256583,0.0828609,0,0
0.880275,0.609044,0.186357,0.256998,0.0484185,0,0
0.784869,0.268054,0.124308,0.257725,0.0454286,0,0
0.457356,0.525704,0.720086,0.258686,0.064436,0,0
0.620397,0.933011,0.0795288,0.259629,0.0623877,0,0
0.298114,0.730021,0.440345,0.259908,0.0387947,0,0
0.272239,0.139495,0.169107,0.259963,0.0745417,0,0
0.644585,0.811477,0.0827145,0.260447,0.0615703,0,0
0.688855,0.234225,0.293255,0.261109,0.0539354,0,0
0.740326,0.960481,0.221904,0.262811,0.0534652,0,0
0.807549,0.30248,0.545225,0.263495,0.0395357,0,0
0.366727,0.251751,0.472641,0.263595,0.0668264,0,0
0.615493,0.477523,0.455292,0.264027,0.0726223,0,0
0.851997,0.610195,0.953343,0.264049,0.0634498,0,0
0.700823,0.0307975,0.555451,0.265006,0.0644797,0,0
0.903743,0.974754,0.962973,0.265223,0.0647059,0,0
0.448433,0.444396,0.484606,0.266367,0.0766798,0,0
0.720833,0.341676,0.0965195,0.266926,0.0461268,0,0
