OriginTime,MinWait,MinSETI
2.75091,0.000135712,0.000135711
3.8948,0.00211537,0.00211526
4.29508,0.00439994,0.00439959
4.56647,0.0052655,0.00526495
4.79899,0.00576138,0.00576056
4.98975,0.00623077,0.00622984
5.16045,0.00674393,0.00674282
5.3078,0.00723905,0.0072379
5.4451,0.0077745,0.00777324
5.57636,0.00831733,0.00831548
5.6943,0.0089167,0.00891465
5.79796,0.00949461,0.00949277
5.89393,0.0101147,0.0101124
5.97992,0.010803,0.0108008
6.06382,0.0116245,0.0116217
6.14319,0.0127532,0.01275
6.21484,0.0142666,0.0142629
6.28271,0.0158498,0.0158424
6.34997,0.0170568,0.0170496
6.4155,0.0179265,0.0179184
6.47421,0.0186321,0.018624
6.53171,0.0192715,0.0192626
6.58806,0.019853,0.0198447
6.64345,0.0204026,0.0203933
6.69501,0.0208968,0.0208852
6.74486,0.0213788,0.0213677
6.79067,0.0218521,0.0218417
6.83552,0.0223214,0.0223091
6.88247,0.0227958,0.0227843
6.92584,0.0232531,0.0232396
6.96958,0.0237219,0.0237095
7.011,0.0241756,0.0241618
7.05121,0.0246292,0.0246153
7.09126,0.0250888,0.0250753
7.12897,0.0255491,0.0255346
7.16766,0.0260379,0.0260234
7.20573,0.0265052,0.0264878
7.24158,0.0269927,0.0269765
7.27755,0.0274736,0.0274566
7.31143,0.0279552,0.0279385
7.34658,0.0284895,0.0284733
7.37932,0.0290293,0.0290107
7.41252,0.0295707,0.0295516
7.44507,0.0301404,0.0301212
7.47895,0.0307316,0.0307123
7.51145,0.031354,0.0313342
7.54173,0.0319592,0.0319373
7.57211,0.0326214,0.0325992
7.6026,0.0332995,0.0332741
7.63179,0.0340001,0.0339773
7.65965,0.034697,0.0346735
7.68771,0.0354426,0.0354172
7.71546,0.0361639,0.0361362
7.74282,0.0369089,0.03688
7.7705,0.0376387,0.0376108
7.79669,0.0383975,0.0383657
7.82325,0.0391681,0.0391375
7.84973,0.0399073,0.0398735
7.8758,0.0406444,0.0406064
7.90138,0.0413842,0.0413459
7.92639,0.0421215,0.0420834
7.9509,0.0428568,0.0428147
7.97481,0.0435455,0.0435044
7.99887,0.0442735,0.0442298
8.02217,0.044983,0.0449422
8.04588,0.0456818,0.0456339
8.06901,0.0463977,0.0463481
8.09224,0.0470736,0.0470232
8.11508,0.0477379,0.0476818
8.13782,0.0484076,0.0483479
8.15839,0.0490351,0.0489794
8.18054,0.0496562,0.0496033
8.20255,0.0503244,0.0502651
8.22434,0.0509257,0.0508703
8.24527,0.0515393,0.0514782
8.26589,0.0521743,0.0521118
8.28613,0.0527925,0.0527293
8.30675,0.053393,0.0533295
8.32709,0.0540082,0.0539439
8.34749,0.0546577,0.0545915
8.3673,0.0552966,0.0552286
8.38671,0.0559127,0.0558413
