X,Y,Z,OriginTime,MinWait,NumberSeen,MaxAngle
0.601353,0.18969,0.262906,0.271006,0.105873,0,0
0.591919,0.995085,0.297102,0.284941,0.0919388,0,0
0.164713,0.294026,0.308457,0.290456,0.103368,0,0
0.592407,0.43226,0.492382,0.313673,0.0739478,0,0
0.0839672,0.579141,0.438843,0.313749,0.132195,0,0
0.698522,0.0762182,0.441777,0.320462,0.059161,0,0
0.0934115,0.389782,0.958546,0.321546,0.107281,0,0
0.614045,0.255014,0.896652,0.33031,0.111166,0,0
0.648083,0.151273,0.540636,0.332072,0.0611846,0,0
0.00725534,0.571484,0.170137,0.334274,0.105649,0,0
0.365846,0.824917,0.692596,0.337411,0.101795,0,0
0.585337,0.912531,0.572062,0.340469,0.0920262,0,0
0.601449,0.504173,0.793478,0.340626,0.0428884,0,0
0.613791,0.0562084,0.436349,0.351554,0.0280694,0,0
0.552259,0.534797,0.835208,0.354996,0.0285183,0,0
0.203139,0.953617,0.87965,0.362221,0.0917611,0,0
0.119139,0.225825,0.86198,0.362873,0.0639308,0,0
0.666529,0.830576,0.742706,0.364154,0.063271,0,0
0.665314,0.464552,0.546441,0.365232,0.0223883,1,0.0704081
0.434591,0.669344,0.302297,0.366816,0.0353827,0,0
0.258582,0.698761,0.478778,0.370071,0.0772416,0,0
0.245871,0.389613,0.299854,0.371503,0.0223204,1,0.289657
0.941853,0.182262,0.733197,0.372105,0.0744626,0,0
0.954929,0.000310001,0.659117,0.372856,0.0748184,0,0
0.418276,0.903858,0.357964,0.373536,0.058389,0,0
0.550152,0.618305,0.0231619,0.374203,0.0932369,0,0
0.4323,0.938174,0.584315,0.374859,0.0606318,0,0
0.54807,0.727119,0.821034,0.377174,0.0813412,0,0
0.736596,0.578177,0.178591,0.380193,0.094682,0,0
0.940137,0.304522,0.0931786,0.380544,0.0708433,0,0
0.392435,0.634027,0.562154,0.38109,0.0338941,0,0
0.728678,0.262852,0.360043,0.381747,0.0326636,1,0.257932
0.310198,0.966505,0.0397644,0.3824,0.0469289,0,0
0.149057,0.86501,0.720173,0.383896,0.0463914,0,0
0.63612,0.0697475,0.584554,0.383951,0.0207462,1,0.111241
0.322292,0.405739,0.0413573,0.384351,0.0743115,0,0
0.844427,0.117113,0.146627,0.386553,0.0734709,0,0
0.870163,0.48024,0.110952,0.390652,0.0593078,0,0
0.403775,0.65124,0.272612,0.391121,0.0110775,1,0.046281
0.183364,0.125875,0.736321,0.391213,0.0722952,0,0
0.807747,0.738761,0.227646,0.391552,0.0855018,0,0
0.925999,0.805097,0.476672,0.392331,0.072361,0,0
0.850412,0.0153988,0.777726,0.394837,0.0684127,0,0
0.451872,0.987377,0.481487,0.395018,0.0477518,0,0
0.724217,0.222198,0.742303,0.397776,0.0624932,0,0
0.360417,0.670838,0.54826,0.398151,0.0168332,0,0
0.236359,0.951851,0.022538,0.399033,0.0302962,0,0
0.768707,0.393446,0.472673,0.399055,0.0481058,0,0
0.838232,0.184839,0.590952,0.399991,0.065809,0,0
0.376322,0.39332,0.363734,0.400043,0.0552167,0,0
0.576153,0.803223,0.0242234,0.400182,0.0803808,0,0
0.289713,0.766961,0.165569,0.40203,0.0692309,0,0
0.0229465,0.920424,0.327246,0.402492,0.0661747,0,0
0.329488,0.891826,0.856188,0.403599,0.0506073,0,0
0.663934,0.470517,0.935104,0.403689,0.0476751,0,0
0.0486897,0.41236,0.690324,0.404266,0.0108909,0,0
0.780037,0.458142,0.873565,0.404902,0.0646313,0,0
0.146503,0.0262505,0.182482,0.40627,0.0309847,0,0
0.436126,0.485246,0.921893,0.406733,0.0507092,0,0
0.105915,0.655232,0.590461,0.407085,0.0388585,1,0.0913144
0.049517,0.430678,0.693603,0.407421,0.00773668,0,0
0.120832,0.494331,0.155098,0.407448,0.0324762,1,0.0595163
0.889294,0.552269,0.628595,0.407639,0.0391433,0,0
0.788807,0.43966,0.71078,0.40963,0.0620777,0,0
0.847159,0.546504,0.690957,0.410443,0.0363398,0,0
0.0524687,0.379368,0.806846,0.410637,0.0341907,1,0.131513
0.337754,0.480289,0.343607,0.413234,0.0420262,0,0
0.571265,0.641024,0.680599,0.413266,0.0536533,0,0
0.0643109,0.275542,0.992245,0.413497,0.0153297,1,0.49989
0.620573,0.866886,0.790283,0.415238,0.0121873,1,0.35396
0.740474,0.548115,0.767522,0.415259,0.0367318,1,0.0078924
0.586492,0.312851,0.670151,0.415277,0.0563138,0,0
0.406124,0.456776,0.693468,0.415904,0.0403202,0,0
0.0709487,0.717889,0.05496,0.415989,0.0575768,0,0
0.651173,0.0242205,0.00645623,0.416298,0.0761575,0,0
0.777432,0.863561,0.736493,0.417912,0.031057,0,0
0.0163806,0.293286,0.571505,0.418003,0.0353805,0,0
0.296022,0.156653,0.79252,0.418544,0.0511374,0,0
0.570396,0.537663,0.723032,0.41912,0.00273116,2,0.869876
0.554842,0.273623,0.0144969,0.419455,0.022021,2,0.338646
0.0755831,0.616622,0.639172,0.420947,0.0276508,1,0.0510803
0.764604,0.966909,0.0803341,0.421613,0.0708432,0,0
0.0267382,0.103811,0.535582,0.421629,0.0465868,0,0
0.0792338,0.238067,0.807134,0.421812,0.0049919,1,0.71029
0.183715,0.868365,0.678112,0.422076,0.00821156,1,0.398453
0.440893,0.626634,0.146641,0.422968,0.0290908,0,0
0.418778,0.139959,0.58209,0.423396,0.0562178,0,0
0.441372,0.281852,0.336266,0.423915,0.0228798,1,0.539337
0.875453,0.240072,0.126188,0.425136,0.0262516,0,0
0.862481,0.712817,0.781993,0.425484,0.0572226,0,0
0.940863,0.0750378,0.168547,0.426022,0.0340024,0,0
0.193421,0.0137543,0.153493,0.426079,0.0183705,0,0
0.0465462,0.984777,0.683109,0.42652,0.0211536,1,0.118344
0.546891,0.830123,0.536555,0.426901,0.00559488,1,0.770751
0.0351139,0.442336,0.107043,0.427127,0.0267793,2,0.268381
0.0522158,0.0698596,0.926896,0.428094,0.0582441,0,0
0.0523807,0.932906,0.870902,0.428255,0.0431958,0,0
0.836411,0.544646,0.925909,0.428353,0.0461556,0,0
0.61942,0.241819,0.519347,0.428766,0.000318554,4,0.986909
0.925374,0.880767,0.333525,0.429332,0.0393355,0,0
0.146274,0.220366,0.511457,0.429348,0.0389223,1,0.281667
0.91094,0.194032,0.321574,0.429442,0.055833,2,0.0179263
0.944142,0.49365,0.706434,0.429521,0.0449688,0,0
0.175846,0.881491,0.188063,0.43042,0.0507766,0,0
0.654289,0.754801,0.682319,0.430698,0.0155603,1,0.362705
0.0312678,0.436775,0.822044,0.431073,0.0213103,1,0.393714
0.0679253,0.0357031,0.238387,0.431165,0.0358282,0,0
0.997363,0.452526,0.640946,0.431369,0.0266592,0,0
0.49691,0.568267,0.453761,0.432288,0.0259996,1,0.390449
0.349285,0.823512,0.234959,0.432965,0.0382958,0,0
0.00669686,0.344586,0.587644,0.434121,0.0192632,0,0
