0.764604,0.966909,0.0803341,0.421613,1e+09,0,0
0.0267382,0.103811,0.535582,0.421629,1e+09,0,0
0.0792338,0.238067,0.807134,0.421812,1e+09,0,0
0.183715,0.868365,0.678112,0.422076,1e+09,0,0
0.440893,0.626634,0.146641,0.422968,1e+09,0,0
0.418778,0.139959,0.58209,0.423396,1e+09,0,0
0.441372,0.281852,0.336266,0.423915,1e+09,0,0
0.875453,0.240072,0.126188,0.425136,1e+09,0,0
0.862481,0.712817,0.781993,0.425484,1e+09,0,0
0.940863,0.0750378,0.168547,0.426022,1e+09,0,0
0.193421,0.0137543,0.153493,0.426079,1e+09,0,0
0.0465462,0.984777,0.683109,0.42652,1e+09,0,0
0.546891,0.830123,0.536555,0.426901,1e+09,0,0
0.0351139,0.442336,0.107043,0.427127,1e+09,0,0
0.0522158,0.0698596,0.926896,0.428094,1e+09,0,0
0.0523807,0.932906,0.870902,0.428255,1e+09,0,0
0.836411,0.544646,0.925909,0.428353,1e+09,0,0
0.61942,0.241819,0.519347,0.428766,1e+09,0,0
0.925374,0.880767,0.333525,0.429332,1e+09,0,0
0.146274,0.220366,0.511457,0.429348,1e+09,0,0
0.91094,0.194032,0.321574,0.429442,1e+09,0,0
0.944142,0.49365,0.706434,0.429521,1e+09,0,0
0.175846,0.881491,0.188063,0.43042,1e+09,0,0
0.654289,0.754801,0.682319,0.430698,1e+09,0,0
0.0312678,0.436775,0.822044,0.431073,1e+09,0,0
0.0679253,0.0357031,0.238387,0.431165,1e+09,0,0
0.997363,0.452526,0.640946,0.431369,1e+09,0,0
0.49691,0.568267,0.453761,0.432288,1e+09,0,0
0.349285,0.823512,0.234959,0.432965,1e+09,0,0
0.00669686,0.344586,0.587644,0.434121,1e+09,0,0
0.11117,0.90787,0.966339,0.434551,1e+09,0,0
0.357506,0.927069,0.720522,0.434773,1e+09,0,0
0.369832,0.673868,0.815614,0.434786,1e+09,0,0
0.454216,0.238694,0.766311,0.434896,1e+09,0,0
0.878464,0.164096,0.678694,0.43548,1e+09,0,0
0.293732,0.267624,0.0898357,0.435529,1e+09,0,0
0.118119,0.0312936,0.195457,0.436626,1e+09,0,0
0.137197,0.756973,0.990978,0.436691,1e+09,0,0
0.662043,0.776101,0.596997,0.437016,1e+09,0,0
0.929493,0.788843,0.118528,0.437837,1e+09,0,0
0.00681688,0.174549,0.557263,0.438181,1e+09,0,0
0.934024,0.199171,0.0233073,0.438387,1e+09,0,0
0.820305,0.191403,0.0783757,0.438746,1e+09,0,0
0.963587,0.882768,0.411501,0.438762,1e+09,0,0
0.634921,0.00396024,0.691437,0.440658,1e+09,0,0
0.0519434,0.802512,0.358827,0.441031,1e+09,0,0
0.746266,0.402768,0.385803,0.441399,1e+09,0,0
0.846313,0.302424,0.098811,0.442003,1e+09,0,0
0.617156,0.923035,0.858301,0.442325,1e+09,0,0
0.396101,0.480944,0.452155,0.443285,1e+09,0,0
0.411298,0.592794,0.244759,0.443578,1e+09,0,0
0.245297,0.365355,0.562549,0.44537,1e+09,0,0
0.261299,0.934928,0.169279,0.445695,1e+09,0,0
0.628329,0.610078,0.240868,0.445736,1e+09,0,0
0.963514,0.924608,0.816669,0.446046,1e+09,0,0
0.99762,0.942431,0.751378,0.446185,1e+09,0,0
0.907576,0.43894,0.482441,0.446244,1e+09,0,0
0.747973,0.376631,0.874,0.446573,1e+09,0,0
0.440005,0.592116,0.146577,0.44662,1e+09,0,0
0.230647,0.291262,0.128507,0.447012,1e+09,0,0
0.157383,0.122347,0.870363,0.448456,1e+09,0,0
0.434553,0.276647,0.845655,0.448792,1e+09,0,0
0.972292,0.851033,0.925914,0.449297,1e+09,0,0
0.398607,0.721103,0.871565,0.449534,1e+09,0,0
0.269031,0.446874,0.0897552,0.450082,1e+09,0,0
0.669982,0.663319,0.612562,0.450148,1e+09,0,0
0.0729345,0.497855,0.328154,0.450639,1e+09,0,0
0.258912,0.318872,0.0806423,0.451013,1e+09,0,0
0.235251,0.507355,0.0732602,0.451166,1e+09,0,0
0.993711,0.929742,0.588423,0.45203,1e+09,0,0
0.0414035,0.00101656,0.399628,0.452208,1e+09,0,0
0.029553,0.258226,0.909466,0.452605,1e+09,0,0
0.234176,0.963319,0.42515,0.452819,1e+09,0,0
0.42954,0.474198,0.725756,0.45302,1e+09,0,0
0.772624,0.306671,0.453895,0.454083,1e+09,0,0
0.794439,0.827708,0.817727,0.454273,1e+09,0,0
0.358933,0.256028,0.741979,0.454526,1e+09,0,0
0.720356,0.831822,0.157873,0.455155,1e+09,0,0
0.869176,0.841625,0.522877,0.455211,1e+09,0,0
0.247184,0.304146,0.903849,0.455358,1e+09,0,0
0.0903435,0.952354,0.276249,0.455848,1e+09,0,0
0.692122,0.518172,0.342974,0.456187,1e+09,0,0
0.843525,0.321833,0.84529,0.45659,1e+09,0,0
0.198121,0.144012,0.151732,0.456686,1e+09,0,0
0.0257521,0.00939233,0.0828819,0.456917,1e+09,0,0
0.0196742,0.926153,0.104913,0.456932,1e+09,0,0
0.234981,0.997756,0.598291,0.457237,1e+09,0,0
0.930437,0.520007,0.360106,0.457463,1e+09,0,0
0.329221,0.15748,0.208372,0.457529,1e+09,0,0
0.996762,0.691813,0.543419,0.459166,1e+09,0,0
0.460126,0.850854,0.94348,0.459401,1e+09,0,0
0.45692,0.799525,0.240908,0.459804,1e+09,0,0
0.101143,0.318623,0.719731,0.459913,1e+09,0,0
0.186355,0.951335,0.201885,0.460003,1e+09,0,0
0.817559,0.877846,0.493916,0.460081,1e+09,0,0
0.0331676,0.37025,0.549035,0.460202,1e+09,0,0
0.250056,0.0518235,0.270308,0.460549,1e+09,0,0
0.795388,0.146906,0.93758,0.460687,1e+09,0,0
0.424423,0.687046,0.65245,0.4607,1e+09,0,0
0.867827,0.66411,0.720028,0.460931,1e+09,0,0
0.569001,0.930169,0.0836057,0.461041,1e+09,0,0
0.959668,0.823251,0.808868,0.461306,1e+09,0,0
0.279778,0.16357,0.575434,0.461694,1e+09,0,0
0.79489,0.874042,0.297228,0.461711,1e+09,0,0
0.368991,0.733219,0.0446325,0.462013,1e+09,0,0
0.266976,0.115561,0.291834,0.462276,1e+09,0,0
0.56248,0.734947,0.186649,0.462347,1e+09,0,0
0.377263,0.562864,0.0172286,0.462621,1e+09,0,0
0.596456,0.538756,0.660049,0.462739,1e+09,0,0
0.444574,0.418028,0.390552,0.463101,1e+09,0,0
0.864205,0.49035,0.943935,0.463329,1e+09,0,0
0.842553,0.230346,0.319419,0.463647,1e+09,0,0
0.795273,0.622229,0.529988,0.463702,1e+09,0,0
0.226737,0.768748,0.79468,0.463916,1e+09,0,0
0.0170554,0.259154,0.815661,0.463992,1e+09,0,0
0.0515579,0.838917,0.427478,0.46412,1e+09,0,0
0.95909,0.896437,0.949744,0.464672,1e+09,0,0
0.923273,0.925389,0.00895891,0.464731,1e+09,0,0
0.0124687,0.0629628,0.820928,0.465134,1e+09,0,0
0.247907,0.000164407,0.753539,0.465398,1e+09,0,0
0.539027,0.0364297,0.87754,0.465663,1e+09,0,0
0.350586,0.906417,0.512381,0.465831,1e+09,0,0
0.383371,0.106306,0.632189,0.46586,1e+09,0,0
0.944752,0.351769,0.423591,0.465914,1e+09,0,0
0.815504,0.398303,0.0523789,0.466092,1e+09,0,0
0.29101,0.598416,0.113124,0.466115,1e+09,0,0
0.624288,0.621462,0.612264,0.466189,1e+09,0,0
0.0438761,0.0175754,0.585015,0.466379,1e+09,0,0
0.457193,0.602265,0.180955,0.467162,1e+09,0,0
0.387536,0.280563,0.898305,0.467502,1e+09,0,0
0.113377,0.255219,0.743933,0.468181,1e+09,0,0
0.240625,0.932272,0.752442,0.468213,1e+09,0,0
0.254516,0.161489,0.172485,0.46843,1e+09,0,0
0.373043,0.482678,0.255856,0.468506,1e+09,0,0
0.581516,0.711508,0.56129,0.468513,1e+09,0,0
0.14667,0.381988,0.711479,0.469021,1e+09,0,0
0.029522,0.911139,0.655243,0.469083,1e+09,0,0
0.590358,0.939398,0.73943,0.469885,1e+09,0,0
0.0013605,0.23121,0.983717,0.470146,1e+09,0,0
0.305377,0.362498,0.450661,0.470853,1e+09,0,0
0.597816,0.159809,0.69068,0.471136,1e+09,0,0
0.861928,0.724131,0.499297,0.472471,1e+09,0,0
0.104986,0.746995,0.704801,0.472509,1e+09,0,0
0.859115,0.784567,0.601742,0.472592,1e+09,0,0
0.0663457,0.680604,0.955256,0.472788,1e+09,0,0
0.668885,0.829953,0.0095967,0.472841,1e+09,0,0
0.361401,0.592098,0.659841,0.472998,1e+09,0,0
0.928745,0.369629,0.450084,0.473213,1e+09,0,0
0.322957,0.135043,0.141095,0.473428,1e+09,0,0
0.771663,0.47482,0.0290828,0.473556,1e+09,0,0
0.69138,0.568968,0.962451,0.473685,1e+09,0,0
0.579548,0.418835,0.977434,0.47435,1e+09,0,0
0.928479,0.612499,0.712455,0.474434,1e+09,0,0
0.373004,0.291015,0.511818,0.474467,1e+09,0,0
0.0826078,0.573895,0.865232,0.47454,1e+09,0,0
0.356779,0.833309,0.919556,0.474566,1e+09,0,0
0.68364,0.677797,0.476527,0.474605,1e+09,0,0
0.0111116,0.861321,0.386869,0.474683,1e+09,0,0
0.35041,0.182938,0.499886,0.475135,1e+09,0,0
0.420548,0.218974,0.56008,0.475582,1e+09,0,0
0.227555,0.838261,0.970119,0.476016,1e+09,0,0
0.965623,0.353337,0.762708,0.476303,1e+09,0,0
0.232836,0.234887,0.561271,0.476371,1e+09,0,0
0.780673,0.772834,0.0273329,0.476478,1e+09,0,0
0.639987,0.564375,0.0184072,0.476914,1e+09,0,0
0.933936,0.692397,0.773582,0.477195,1e+09,0,0
0.0382648,0.940713,0.152303,0.477255,1e+09,0,0
0.791745,0.364759,0.903674,0.477291,1e+09,0,0
0.00238026,0.146231,0.874802,0.477619,1e+09,0,0
0.272191,0.839766,0.301179,0.477921,1e+09,0,0
0.448433,0.619492,0.847931,0.477985,1e+09,0,0
0.820687,0.875197,0.367458,0.478381,1e+09,0,0
0.0376278,0.576825,0.618531,0.478703,1e+09,0,0
0.307519,0.0696739,0.514659,0.478739,1e+09,0,0
0.38813,0.231443,0.618692,0.478746,1e+09,0,0
0.91702,0.91745,0.231805,0.47881,1e+09,0,0
0.434742,0.488881,0.62878,0.479014,1e+09,0,0
0.574203,0.762807,0.60077,0.479106,1e+09,0,0
0.2892,0.515434,0.280889,0.479208,1e+09,0,0
0.981721,0.34486,0.778846,0.479525,1e+09,0,0
0.387993,0.613378,0.687176,0.481335,1e+09,0,0
0.704871,0.323504,0.0202207,0.481354,1e+09,0,0
0.77788,0.414605,0.593796,0.481365,1e+09,0,0
0.79707,0.764818,0.63821,0.481846,1e+09,0,0
0.398284,0.71711,0.104943,0.481862,1e+09,0,0
0.799743,0.828662,0.548192,0.482194,1e+09,0,0
0.0442629,0.525367,0.651738,0.482224,1e+09,0,0
0.52452,0.282212,0.651058,0.482355,1e+09,0,0
0.818165,0.786625,0.67237,0.482483,1e+09,0,0
0.839501,0.736755,0.487429,0.482512,1e+09,0,0
0.673099,0.414189,0.133771,0.482752,1e+09,0,0
0.78336,0.689338,0.405579,0.483016,1e+09,0,0
0.798109,0.219855,0.00627493,0.483147,1e+09,0,0
0.720429,0.0287294,0.763363,0.483181,1e+09,0,0
0.778839,0.664732,0.659265,0.48341,1e+09,0,0
0.375825,0.488629,0.124999,0.483442,1e+09,0,0
0.920079,0.721709,0.774323,0.483449,1e+09,0,0
0.585943,0.767392,0.237011,0.483516,1e+09,0,0
0.40675,0.365642,0.91751,0.483683,1e+09,0,0
0.136223,0.162238,0.168598,0.483724,1e+09,0,0
0.801618,0.289358,0.623123,0.483793,1e+09,0,0
0.384936,0.786892,0.277105,0.48396,1e+09,0,0
0.9087,0.540628,0.409967,0.484413,1e+09,0,0
0.484998,0.0589517,0.837164,0.484419,1e+09,0,0
0.208852,0.66099,0.190564,0.484474,1e+09,0,0
0.99373,0.371178,0.231308,0.484773,1e+09,0,0
0.232552,0.79943,0.910962,0.485445,1e+09,0,0
0.41641,0.271346,0.483313,0.485504,1e+09,0,0
0.581481,0.507908,0.305786,0.485756,1e+09,0,0
0.987638,0.162716,0.0321717,0.486617,1e+09,0,0
0.357846,0.909086,0.227867,0.48664,1e+09,0,0
0.0892445,0.830857,0.208534,0.486782,1e+09,0,0
0.908597,0.0942856,0.0139176,0.486919,1e+09,0,0
0.729563,0.0658386,0.727414,0.486989,1e+09,0,0
0.788088,0.718549,0.600899,0.487798,1e+09,0,0
0.823509,0.699092,0.867832,0.488069,1e+09,0,0
0.92692,0.49475,0.892882,0.488575,1e+09,0,0
0.920346,0.238525,0.627258,0.48866,1e+09,0,0
0.375403,0.102048,0.402403,0.488967,1e+09,0,0
0.653343,0.0453066,0.0860355,0.489014,1e+09,0,0
0.72309,0.776791,0.169747,0.489038,1e+09,0,0
0.903484,0.379321,0.995911,0.489104,1e+09,0,0
0.183388,0.129778,0.0563753,0.489176,1e+09,0,0
0.850777,0.891544,0.555909,0.489319,1e+09,0,0
0.632303,0.825013,0.13502,0.490166,1e+09,0,0
0.310804,0.995163,0.549435,0.490295,1e+09,0,0
0.579918,0.611194,0.177335,0.490411,1e+09,0,0
0.809027,0.607018,0.849979,0.490442,1e+09,0,0
0.873764,0.798059,0.855175,0.490577,1e+09,0,0
0.934836,0.677123,0.912832,0.490609,1e+09,0,0
0.712841,0.898826,0.10509,0.49123,1e+09,0,0
0.742005,0.341769,0.00816822,0.491408,1e+09,0,0
0.42064,0.10755,0.901063,0.491459,1e+09,0,0
0.302005,0.516948,0.0144336,0.492267,1e+09,0,0
0.525532,0.635034,0.220404,0.492678,1e+09,0,0
0.890456,0.0119114,0.900087,0.493225,1e+09,0,0
0.113828,0.151838,0.987128,0.493313,1e+09,0,0
0.919244,0.278494,0.23323,0.493495,1e+09,0,0
0.451751,0.541793,0.128935,0.4939,1e+09,0,0
0.139386,0.0846055,0.892638,0.493957,1e+09,0,0
0.402532,0.521338,0.774158,0.494035,1e+09,0,0
0.766997,0.531296,0.0558978,0.494334,1e+09,0,0
0.509232,0.0398022,0.966002,0.495215,1e+09,0,0
0.763519,0.289239,0.107228,0.495323,1e+09,0,0
0.351117,0.999141,0.294774,0.495367,1e+09,0,0
0.025291,0.814785,0.936971,0.495607,1e+09,0,0
0.48208,0.807088,0.275278,0.495689,1e+09,0,0
0.70308,0.438489,0.686711,0.495745,1e+09,0,0
0.851372,0.663534,0.149902,0.495864,1e+09,0,0
0.312,0.594198,0.206839,0.495929,1e+09,0,0
0.837485,0.355121,0.882076,0.496312,1e+09,0,0
0.44604,0.343874,0.84072,0.496317,1e+09,0,0
0.973129,0.0448622,0.463486,0.496444,1e+09,0,0
0.412447,0.841522,0.854283,0.49652,1e+09,0,0
0.898381,0.947333,0.391034,0.496716,1e+09,0,0
0.125628,0.0356916,0.9844,0.496919,1e+09,0,0
0.265249,0.950761,0.60879,0.497093,1e+09,0,0
0.288942,0.0826839,0.224772,0.497314,1e+09,0,0
0.902876,0.280702,0.319976,0.49771,1e+09,0,0
0.307881,0.67806,0.954784,0.497907,1e+09,0,0
0.306313,0.894068,0.549531,0.498008,1e+09,0,0
0.0427274,0.883819,0.0991216,0.498053,1e+09,0,0
0.664461,0.733224,0.287752,0.498172,1e+09,0,0
0.579011,0.959215,0.800629,0.498195,1e+09,0,0
0.34758,0.40061,0.830585,0.498882,1e+09,0,0
0.521449,0.135676,0.0334057,0.499324,1e+09,0,0
0.770703,0.350779,0.021021,0.499425,1e+09,0,0
0.810978,0.292705,0.487368,0.499593,1e+09,0,0
0.289561,0.142624,0.973671,0.499638,1e+09,0,0
0.275317,0.664701,0.129948,0.49971,1e+09,0,0
0.751917,0.76181,0.929594,0.499745,1e+09,0,0
0.23103,0.215288,0.0209378,0.499868,1e+09,0,0
0.865819,0.107318,0.981402,0.499897,1e+09,0,0
0.0744666,0.832922,0.592881,0.499918,1e+09,0,0
0.461395,0.944555,0.0122106,0.499935,1e+09,0,0
0.736881,0.79833,0.923055,0.499968,1e+09,0,0
0.0201223,0.0785494,0.151905,0.50051,1e+09,0,0
0.946895,0.339569,0.707544,0.500774,1e+09,0,0
0.0222234,0.885326,0.684683,0.500881,1e+09,0,0
0.654942,0.344533,0.0863017,0.501046,1e+09,0,0
0.654422,0.368308,0.0430238,0.501068,1e+09,0,0
0.117131,0.14958,0.611396,0.501445,1e+09,0,0
0.985838,0.0724578,0.0520227,0.501597,1e+09,0,0
0.102658,0.045776,0.66756,0.501939,1e+09,0,0
0.461961,0.331665,0.77258,0.502085,1e+09,0,0
0.728019,0.0569202,0.839472,0.502199,1e+09,0,0
0.109903,0.124629,0.0226533,0.502323,1e+09,0,0
0.532837,0.469381,0.0494999,0.503053,1e+09,0,0
0.424388,0.0327353,0.813993,0.503132,1e+09,0,0
0.513602,0.423679,0.230883,0.503194,1e+09,0,0
0.902295,0.662656,0.407722,0.503691,1e+09,0,0
0.379789,0.0749299,0.938785,0.503707,1e+09,0,0
0.788045,0.778395,0.956675,0.503715,1e+09,0,0
0.915263,0.443277,0.592593,0.504204,1e+09,0,0
0.816791,0.817912,0.418105,0.504257,1e+09,0,0
0.0264887,0.837396,0.102187,0.504332,1e+09,0,0
0.197918,0.926249,0.40457,0.504675,1e+09,0,0
0.812549,0.0161188,0.223409,0.505051,1e+09,0,0
0.728768,0.708305,0.644212,0.505177,1e+09,0,0
0.954861,0.156586,0.477054,0.50524,1e+09,0,0
0.560555,0.982852,0.0662739,0.505363,1e+09,0,0
0.86452,0.832741,0.977033,0.505487,1e+09,0,0
0.290002,0.114335,0.923354,0.505716,1e+09,0,0
0.95363,0.252877,0.485586,0.505869,1e+09,0,0
0.550382,0.993954,0.0306672,0.505929,1e+09,0,0
0.36026,0.323763,0.731368,0.506683,1e+09,0,0
0.519779,0.868104,0.874962,0.506797,1e+09,0,0
0.43875,0.923622,0.993885,0.507158,1e+09,0,0
0.0548115,0.83005,0.137499,0.507571,1e+09,0,0
0.207696,0.318939,0.591308,0.507936,1e+09,0,0
0.908153,0.836382,0.621693,0.508049,1e+09,0,0
0.502221,0.836713,0.166853,0.508411,1e+09,0,0
0.412239,0.377588,0.133013,0.510188,1e+09,0,0
0.272753,0.266979,0.811328,0.511288,1e+09,0,0
0.482553,0.0400073,0.964297,0.511309,1e+09,0,0
0.989182,0.86934,0.0548637,0.511495,1e+09,0,0
0.445501,0.230921,0.982928,0.511546,1e+09,0,0
0.155258,0.78675,0.0757272,0.511699,1e+09,0,0
0.378298,0.0725393,0.683746,0.511745,1e+09,0,0
0.29844,0.167694,0.99678,0.511832,1e+09,0,0
0.697802,0.780807,0.936002,0.511835,1e+09,0,0
0.717171,0.788827,0.0420275,0.51192,1e+09,0,0
0.14352,0.797547,0.0772457,0.511978,1e+09,0,0
0.889754,0.406126,0.314856,0.512585,1e+09,0,0
0.116017,0.64234,0.873819,0.512634,1e+09,0,0
0.18107,0.531532,0.861351,0.512838,1e+09,0,0
0.908971,0.404503,0.241484,0.513007,1e+09,0,0
0.441604,0.749132,0.155331,0.513396,1e+09,0,0
0.147775,0.937825,0.584007,0.513793,1e+09,0,0
0.13031,0.915363,0.489012,0.514438,1e+09,0,0
0.468576,0.342287,0.814842,0.514729,1e+09,0,0
0.264895,0.584485,0.024272,0.514817,1e+09,0,0
0.793514,0.358905,0.018553,0.514836,1e+09,0,0
0.206435,0.550916,0.722692,0.514849,1e+09,0,0
0.97421,0.760223,0.223249,0.515551,1e+09,0,0
0.919166,0.999109,0.216353,0.515657,1e+09,0,0
0.212842,0.562582,0.81988,0.515797,1e+09,0,0
0.16267,0.744588,0.234846,0.515847,1e+09,0,0
0.237325,0.579533,0.986678,0.516224,1e+09,0,0
0.0981961,0.807881,0.100285,0.516265,1e+09,0,0
0.629383,0.583892,0.358738,0.516339,1e+09,0,0
0.232141,0.640341,0.213956,0.516747,1e+09,0,0
0.207594,0.200562,0.0543555,0.516898,1e+09,0,0
0.737166,0.567588,0.0104793,0.517108,1e+09,0,0
0.430289,0.0228386,0.785159,0.517421,1e+09,0,0
0.49244,0.0856643,0.993671,0.518502,1e+09,0,0
0.900307,0.351463,0.673793,0.519686,1e+09,0,0
0.784492,0.346276,0.632309,0.519855,1e+09,0,0
0.400577,0.196482,0.856282,0.520299,1e+09,0,0
0.265984,0.915036,0.248848,0.520365,1e+09,0,0
0.789923,0.877518,0.0157472,0.520449,1e+09,0,0
0.806505,0.692057,0.925526,0.520951,1e+09,0,0
0.536525,0.758024,0.449213,0.521243,1e+09,0,0
0.893373,0.327508,0.390651,0.52139,1e+09,0,0
0.274068,0.0766436,0.573694,0.521846,1e+09,0,0
0.215771,0.672838,0.635307,0.521978,1e+09,0,0
0.83878,0.483488,0.546381,0.523263,1e+09,0,0
0.91293,0.59927,0.830184,0.523614,1e+09,0,0
0.227897,0.122305,0.987284,0.523732,1e+09,0,0
0.342735,0.0562718,0.836846,0.524262,1e+09,0,0
0.191175,0.62621,0.816287,0.524385,1e+09,0,0
0.373767,0.662954,0.0753108,0.524404,1e+09,0,0
0.243485,0.607265,0.611289,0.5246,1e+09,0,0
0.0174577,0.0790388,0.415654,0.524644,1e+09,0,0
0.0454617,0.165826,0.0889218,0.524976,1e+09,0,0
0.400856,0.353705,0.73836,0.525091,1e+09,0,0
0.958546,0.883423,0.214598,0.525268,1e+09,0,0
0.749713,0.773748,0.508876,0.525349,1e+09,0,0
0.495377,0.872162,0.884037,0.525519,1e+09,0,0
0.0578104,0.838237,0.515321,0.525961,1e+09,0,0
0.797891,0.900766,0.572276,0.526014,1e+09,0,0
0.32117,0.376506,0.524562,0.526252,1e+09,0,0
0.490352,0.462379,0.180894,0.526305,1e+09,0,0
0.201527,0.140253,0.981734,0.526956,1e+09,0,0
0.144691,0.938443,0.424004,0.527555,1e+09,0,0
0.902339,0.0577881,0.338882,0.52791,1e+09,0,0
0.00223969,0.625795,0.895553,0.528569,1e+09,0,0
0.438217,0.784381,0.15004,0.528766,1e+09,0,0
0.264544,0.604919,0.738598,0.529088,1e+09,0,0
0.152866,0.892645,0.292945,0.529468,1e+09,0,0
0.866456,0.963795,0.307424,0.529918,1e+09,0,0
0.557312,0.714479,0.492644,0.529984,1e+09,0,0
0.0580552,0.882378,0.508937,0.530142,1e+09,0,0
0.847998,0.00928699,0.292449,0.5311,1e+09,0,0
0.329762,0.439613,0.570126,0.531161,1e+09,0,0
0.723992,0.90086,0.907872,0.531334,1e+09,0,0
0.229842,0.462685,0.594211,0.531582,1e+09,0,0
0.827083,0.0459769,0.945159,0.532384,1e+09,0,0
0.0578649,0.937695,0.478387,0.532591,1e+09,0,0
0.197867,0.74945,0.334584,0.532721,1e+09,0,0
0.729653,0.875753,0.931476,0.532852,1e+09,0,0
0.169595,0.576639,0.69416,0.532917,1e+09,0,0
0.217131,0.55802,0.803615,0.533095,1e+09,0,0
0.746724,0.772367,0.102297,0.533108,1e+09,0,0
0.57565,0.947789,0.935441,0.533145,1e+09,0,0
0.318655,0.0218891,0.180986,0.533779,1e+09,0,0
