X,Y,Z,OriginTime,MinWait,NumberSeen,MaxAngle
0.481082,0.151752,0.210325,0.178304,0.0966555,0,0
0.473535,0.796068,0.237682,0.187472,0.094322,0,0
0.13177,0.235221,0.246765,0.1911,0.0895059,0,0
0.473926,0.345808,0.393906,0.206376,0.0651293,0,0
0.0671738,0.463313,0.351075,0.206426,0.113919,0,0
0.558817,0.0609746,0.353422,0.210843,0.0538433,0,0
0.0747292,0.311826,0.766837,0.211556,0.0915541,0,0
0.491236,0.204012,0.717321,0.217322,0.0959194,0,0
0.518467,0.121018,0.432509,0.218481,0.0631702,0,0
0.00580427,0.457187,0.13611,0.21993,0.0931342,0,0
0.292677,0.659934,0.554077,0.221994,0.0851427,0,0
0.468269,0.730025,0.45765,0.224006,0.0620394,0,0
0.481159,0.403338,0.634783,0.224109,0.0404306,0,0
0.491033,0.0449667,0.349079,0.231299,0.0333871,0,0
0.441807,0.427837,0.668166,0.233564,0.030976,0,0
0.162511,0.762893,0.70372,0.238317,0.0723719,0,0
0.0953115,0.18066,0.689584,0.238746,0.0538502,0,0
0.533223,0.664461,0.594165,0.239589,0.0545339,0,0
0.532252,0.371642,0.437153,0.240298,0.0312067,0,0
0.347673,0.535475,0.241837,0.24134,0.0312257,0,0
0.206865,0.559009,0.383022,0.243482,0.072439,0,0
0.196697,0.311691,0.239883,0.244424,0.0361822,0,0
0.753483,0.145809,0.586557,0.24482,0.0636233,0,0
0.763943,0.000248001,0.527294,0.245314,0.0656399,0,0
0.334621,0.723086,0.286372,0.245762,0.0735419,0,0
0.440122,0.494644,0.0185295,0.246201,0.0854054,0,0
0.34584,0.750539,0.467452,0.246632,0.0504228,0,0
0.438456,0.581695,0.656827,0.248155,0.0656675,0,0
0.589277,0.462541,0.142873,0.250141,0.0792014,0,0
0.75211,0.243618,0.0745429,0.250373,0.0632166,0,0
0.313948,0.507221,0.449723,0.250732,0.0309761,0,0
0.582942,0.210281,0.288035,0.251164,0.0516041,0,0
0.248159,0.773204,0.0318115,0.251594,0.0440841,0,0
0.119246,0.692008,0.576138,0.252578,0.0398613,0,0
0.508896,0.055798,0.467643,0.252614,0.0296193,0,0
0.257834,0.324591,0.0330858,0.252877,0.0571469,0,0
0.675542,0.0936902,0.117302,0.254326,0.0667204,0,0
0.69613,0.384192,0.0887614,0.257023,0.0660286,0,0
0.32302,0.520992,0.21809,0.257331,0.0152345,0,0
0.146691,0.1007,0.589057,0.257392,0.0711317,0,0
0.646197,0.591009,0.182117,0.257615,0.0656982,0,0
0.740799,0.644078,0.381337,0.258127,0.0616063,0,0
0.680329,0.012319,0.62218,0.259776,0.0524047,0,0
0.361497,0.789902,0.385189,0.259896,0.0511997,0,0
0.579373,0.177758,0.593842,0.26171,0.0740322,0,0
0.288333,0.53667,0.438608,0.261957,0.0197512,0,0
0.189088,0.761481,0.0180304,0.262537,0.0331409,0,0
0.614965,0.314757,0.378138,0.262552,0.0575812,0,0
0.670586,0.147871,0.472762,0.263167,0.0531899,0,0
0.301058,0.314656,0.290987,0.263202,0.0529606,0,0
0.533504,0.155023,0.279282,0.263262,0.0116977,0,0
0.460922,0.642579,0.0193787,0.263293,0.0727072,0,0
0.23177,0.613569,0.132455,0.264509,0.0639399,0,0
0.0183572,0.736339,0.261797,0.264813,0.0615843,0,0
0.263591,0.713461,0.68495,0.265541,0.0570192,0,0
