OriginTime,MinWait,MinSETI
0.0157817,0.000858808,0
0.0757483,0.00306105,0
0.168039,0.00434465,0
0.221566,0.00552733,0
0.261251,0.00677534,0
0.29746,0.00814066,0
0.330249,0.00963776,0
0.359777,0.011297,0
0.387065,0.013054,0
0.412956,0.0148666,0
0.438098,0.0167794,0
0.461764,0.0186119,0
0.484248,0.020466,0
0.505739,0.0221976,0
0.526231,0.0239326,0
0.545749,0.0256457,0
0.564935,0.027329,0
0.583076,0.0289762,0
0.601343,0.0306122,0
0.619555,0.0322043,0
0.637618,0.033797,0
0.654929,0.035377,0
0.672328,0.0369038,0
0.689564,0.0383685,0
0.706481,0.0398739,0
0.723208,0.0413871,0
0.739792,0.0428828,0
0.755756,0.044377,0
0.771581,0.0458977,0
0.787338,0.0473811,0
0.803248,0.048853,0
0.818753,0.0503563,0
0.834232,0.051881,0
0.849037,0.0533733,0
0.863994,0.054887,0
0.879402,0.056425,0
0.894464,0.0579759,0
0.909338,0.0595001,0
0.924021,0.0610295,0
0.939015,0.0625663,0
0.953258,0.064115,0
0.967619,0.0656604,0
0.98221,0.0671627,0
0.996444,0.0686764,0
1.01058,0.0702162,0
1.02464,0.0717969,0
1.03845,0.0733736,0
1.05254,0.0749508,0
1.06628,0.0764664,0
1.07966,0.0780352,0
1.09336,0.079606,0
1.10676,0.0812272,0
1.12007,0.0827782,0
1.1334,0.0843155,0
1.14689,0.0859069,0
1.15989,0.087476,0
1.17312,0.0890151,0
1.18587,0.0905795,0
1.19868,0.0921213,0
1.21133,0.093651,0
1.22414,0.0952266,0
1.23691,0.0967338,0
1.24984,0.0982642,0
1.26236,0.0997939,0
1.27469,0.101357,0
1.28699,0.102912,0
1.29948,0.104465,0
1.31173,0.10597,0
1.32424,0.107514,0
1.33687,0.109066,0
1.34892,0.110564,0
1.36138,0.112094,0
1.37374,0.113609,0
1.38598,0.115138,0
1.39767,0.116667,0
1.40973,0.118149,0
1.42174,0.119673,0
1.43354,0.121211,0
1.44497,0.122768,0
1.45685,0.124314,0
1.46844,0.125809,0
1.47996,0.127305,0
1.49169,0.128827,0
1.5033,0.130301,0
1.5149,0.131803,0
1.52647,0.133304,0
1.53801,0.134827,0
1.54949,0.13636,0
1.56104,0.137862,0
1.57223,0.139356,0
1.58312,0.140873,0
1.59414,0.142329,0
1.60532,0.143799,0
1.6161,0.145263,0
1.62726,0.146788,0
1.63841,0.148298,0
1.64964,0.149768,0
1.66068,0.151221,0
1.6716,0.152687,0
1.68243,0.154172,0
1.6935,0.155696,0
1.70422,0.15719,0
1.71481,0.158708,0
1.72551,0.16022,0
1.73614,0.161705,0
1.74689,0.1632,0
1.75763,0.164687,0
1.76825,0.166193,0
1.77886,0.167669,0
1.78943,0.169179,0
1.79984,0.170671,0
1.8102,0.172149,0
1.82046,0.173663,0
1.83085,0.175134,0
1.84109,0.176644,0
1.85188,0.178172,0
1.86185,0.179703,0
1.87194,0.181196,0
1.88234,0.182722,0
1.89244,0.184275,0
1.90267,0.185752,0
1.91287,0.187236,0
1.92347,0.188728,0
1.93354,0.190203,0
1.94359,0.191706,0
1.95362,0.193223,0
1.96385,0.194719,0
1.97372,0.19625,0
1.9838,0.197743,0
1.99376,0.199215,0
2.0037,0.200677,0
2.0137,0.202157,0
2.02377,0.20368,0
2.03337,0.205201,0
2.04327,0.206699,0
2.05315,0.208227,0
2.06297,0.209717,0
2.07263,0.211217,0
2.08257,0.212689,0
2.0923,0.214155,0
2.10226,0.21564,0
2.11215,0.217127,0
2.12168,0.218611,0
2.13113,0.220066,0
2.14077,0.221628,0
2.1507,0.223158,0
2.16034,0.224656,0
2.16977,0.226201,0
2.1792,0.227716,0
2.18871,0.229255,0
2.19823,0.230805,0
2.20767,0.232349,0
2.21707,0.233875,0
2.22651,0.235404,0
2.23597,0.236924,0
2.2453,0.238448,0
2.2546,0.240002,0
2.26389,0.241503,0
2.27338,0.243042,0
2.28279,0.244552,0
2.2922,0.246096,0
2.30149,0.247626,0
2.31087,0.249129,0
2.31994,0.250712,0
2.32939,0.252282,0
2.33843,0.253856,0
2.34771,0.255411,0
2.35712,0.256973,0
2.36632,0.25853,0
2.37558,0.260083,0
2.38451,0.261643,0
2.39371,0.263154,0
2.40308,0.264693,0
2.41233,0.266239,0
2.42138,0.267786,0
2.43024,0.269368,0
2.43934,0.270914,0
2.44855,0.272501,0
2.4574,0.27403,0
2.46634,0.275567,0
2.47519,0.277118,0
2.48418,0.278685,0
2.49319,0.280238,0
2.50225,0.281809,0
2.51119,0.283357,0
2.52018,0.284919,0
2.5292,0.286523,0
2.53816,0.288082,0
2.54701,0.28963,0
2.55568,0.291197,0
2.56458,0.292774,0
2.57329,0.294319,0
2.58205,0.295884,0
2.5908,0.297456,0
2.59961,0.299011,0
2.60834,0.300562,0
2.61717,0.302178,0
2.62594,0.303734,0
2.63471,0.305292,0
2.64363,0.306871,0
2.65246,0.308486,0
2.66122,0.310072,0
2.6697,0.311673,0
2.67847,0.313245,0
2.68695,0.314815,0
2.69551,0.31642,0
2.70399,0.31804,0
2.71224,0.319627,0
2.72065,0.321245,0
2.72916,0.322903,0
2.73813,0.324506,0
2.74669,0.326154,0
2.75513,0.327794,0
2.76361,0.329461,0
2.77209,0.331076,0
2.78044,0.332695,0
2.78922,0.334323,0
2.79779,0.335955,0
2.80637,0.337587,0
2.81484,0.339203,0
2.8233,0.34082,0
2.83159,0.342459,0
2.84008,0.344047,0
2.84847,0.345679,0
2.85661,0.347329,0
2.86499,0.348957,0
2.87341,0.350611,0
2.88177,0.35226,0
2.88997,0.353934,0
2.89842,0.355543,0
2.90678,0.357191,0
2.91504,0.358869,0
2.92337,0.360507,0
2.93199,0.362173,0
2.94008,0.363828,0
2.94845,0.365451,0
2.95667,0.367152,0
2.96496,0.368769,0
2.97313,0.370414,0
2.98111,0.372095,0
2.98947,0.373729,0
2.99778,0.375372,0
3.00592,0.37702,0
3.01403,0.37863,0
3.022,0.380298,0
3.03012,0.381953,0
3.03819,0.383602,0
3.04632,0.38523,0
3.05437,0.386862,0
3.06251,0.388534,0
3.07063,0.390149,0
3.07882,0.391756,0
3.08662,0.393404,0
3.09478,0.395087,0
3.10265,0.396759,0
3.11079,0.398369,0
3.1187,0.400034,0
3.12679,0.401764,0
3.13468,0.403448,0
3.14262,0.40511,0
3.15054,0.406771,0
3.15866,0.408382,0
3.16674,0.410069,0
3.17465,0.411712,0
3.18257,0.413379,0
3.19061,0.414994,0
3.19857,0.416645,0
3.20657,0.418249,0
3.21459,0.419925,0
3.22263,0.421596,0
3.23023,0.423291,0
3.23794,0.424976,0
3.24589,0.426609,0
3.25373,0.428291,0
3.26164,0.429951,0
3.26961,0.431644,0
3.27747,0.433329,0
3.28552,0.434998,0
3.29355,0.436669,0
3.30132,0.438297,0
3.30913,0.440003,0
3.31698,0.441634,0
3.3247,0.443263,0
3.33247,0.44495,0
3.34014,0.446589,0
3.34792,0.448263,0
3.35582,0.44992,0
3.3634,0.451543,0
3.37095,0.453194,0
3.37889,0.454864,0
3.38645,0.456553,0
3.39407,0.458265,0
3.40174,0.45991,0
