X,Y,Z,OriginTime,MinWait,NumberSeen,MaxAngle
0.300676,0.0948449,0.131453,0.178304,0.0293104,0,0
0.295959,0.497542,0.148551,0.187472,0.0201425,0,0
0.0823565,0.147013,0.154228,0.1911,0.0481309,0,0
0.296204,0.21613,0.246191,0.206376,0.0277185,0,0
0.0419836,0.289571,0.219422,0.206426,0.0328056,0,0
0.349261,0.0381091,0.220889,0.210843,0.0128619,0,0
0.0467058,0.194891,0.479273,0.211556,0.0359868,0,0
0.307023,0.127507,0.448326,0.217322,0.0270225,0,0
0.324042,0.0756364,0.270318,0.218481,0.0129282,0,0
0.00362767,0.285742,0.0850687,0.21993,0.028191,0,0
0.182923,0.412458,0.346298,0.221994,0.0335941,0,0
0.292668,0.456265,0.286031,0.224006,0.017628,0,0
0.300725,0.252086,0.396739,0.224109,0.0136531,0,0
0.27613,0.267398,0.417604,0.233564,0.00419855,0,0
0.10157,0.476808,0.439825,0.238317,0.026755,0,0
0.0595697,0.112913,0.43099,0.238746,0.0104065,0,0
0.333265,0.415288,0.371353,0.239589,0.0179561,0,0
0.217295,0.334672,0.151148,0.24134,0.0182885,0,0
0.129291,0.349381,0.239389,0.243482,0.00839579,0,0
0.470927,0.0911309,0.366598,0.24482,0.0248579,0,0
0.477464,0.000155,0.329559,0.245314,0.0243643,0,0
0.275076,0.309153,0.0115809,0.246201,0.0193916,0,0
0.21615,0.469087,0.292158,0.246632,0.00814351,0,0
0.274035,0.363559,0.410517,0.248155,0.0168153,0,0
0.368298,0.289088,0.0892957,0.250141,0.0165696,0,0
0.470069,0.152261,0.0465893,0.250373,0.00823004,0,0
0.196217,0.317013,0.281077,0.250732,0.0119534,0,0
0.155099,0.483253,0.0198822,0.251594,0.0151247,0,0
0.0745286,0.432505,0.360086,0.252578,0.0124811,0,0
0.161146,0.202869,0.0206786,0.252877,0.00982972,0,0
0.435081,0.24012,0.0554759,0.257023,0.00332777,0,0
0.0916818,0.0629377,0.36816,0.257392,0.0122934,0,0
0.403873,0.369381,0.113823,0.257615,0.00770459,0,0
0.462999,0.402549,0.238336,0.258127,0.00893447,0,0
0.425206,0.00769939,0.388863,0.259776,0.0126198,0,0
0.362108,0.111099,0.371151,0.26171,0.00186238,0,0
0.180208,0.335419,0.27413,0.261957,0.000728461,0,0
0.11818,0.475925,0.011269,0.262537,0.00418153,0,0
0.419116,0.0924193,0.295476,0.263167,0.00259911,0,0
0.288076,0.401612,0.0121117,0.263293,0.00383321,0,0
0.144856,0.383481,0.0827843,0.264509,0.011586,0,0
0.0114733,0.460212,0.163623,0.264813,0.0131482,0,0
0.164744,0.445913,0.428094,0.265541,0.000782297,0,0
0.0243448,0.20618,0.345162,0.26598,0.00336606,0,0
0.390018,0.229071,0.436783,0.266399,0.00398809,0,0
0.218063,0.242623,0.460947,0.267603,0.00212474,0,0
0.0247585,0.215339,0.346802,0.268055,0.00129083,0,0
0.444647,0.276134,0.314297,0.268199,0.00326019,0,0
0.394403,0.21983,0.35539,0.269509,0.00413968,0,0
0.423579,0.273252,0.345479,0.270044,0.00851313,0,0
0.203062,0.228388,0.346734,0.273637,0.000770119,0,0
0.148011,0.0783265,0.39626,0.275374,0.00696499,0,0
0.220447,0.313317,0.0733204,0.278285,0.00171937,0,0
0.431241,0.356409,0.390997,0.27994,0.00882028,0,0
0.0261079,0.0349298,0.463448,0.281657,0.00125819,0,0
0.418206,0.272323,0.462954,0.281828,0.00259201,0,0
0.472071,0.246825,0.353217,0.282596,0.00113876,0,0
0.0879229,0.440746,0.0940314,0.283188,0.0076924,0,0
0.0685983,0.378486,0.495489,0.287313,0.00240475,0,0
0.486146,0.425517,0.462957,0.295607,0.00345689,0,0
0.00983712,0.463076,0.0524564,0.30063,0.000827966,0,0
